"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"29459328",2018,"Apr","Risk of fentanyl-involved overdose among those with past year incarceration: ","S0376-8716(18)30064-4 [pii]; 10.1016/j.drugalcdep.2017.12.014 [doi]","Overdose is the leading cause of unintentional injury-related death. Rhode Island ","Brinkley-Rubinstein, Lauren; Macmadu, Alexandria; Marshall, Brandon D L; Heise, Andrew; Ranapurwala, Shabbar I; Rich, Josiah D; Green, Traci C","Department of Social Medicine, University of North Carolina, 333 S. Columbia St., ; Center for Prisoner Health and Human Rights, The Miriam Hospital, 8 Third St., ; Department of Epidemiology, Brown University School of Public Health, 121 South ; Center for Health Equity Research, University of North Carolina at Chapel Hill, ; Department of Epidemiology, University of North Carolina, 135 Dauer Dr., Chapel ; Center for Prisoner Health and Human Rights, The Miriam Hospital, 8 Third St., ; Department of Emergency Medicine, Boston University, 1 Boston Medical Center Pl., ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, P.H.S.","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"29430760",2018,"Jul","Corrected US opioid-involved drug poisoning deaths and mortality rates, ","10.1111/add.14144 [doi]","BACKGROUND AND AIMS: Most prior estimates of opioid-involved drug poisoning ","Ruhm, Christopher J","Frank Batten School of Leadership and Public Policy, University of Virginia, ","eng","Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"29186535",2018,"Jan","Analysis of last statements prior to execution: methods, themes and future ","10.1093/qjmed/hcx227 [doi]","Worldwide, over 1000 people were executed in 2016 and over 3000 sentenced to ","Kelly, B D; Foley, S R","Department of Psychiatry, Trinity College Dublin, Trinity Centre for Health ; Metro South Addiction and Mental Health Service, Rehabilitation Academic Clinical ","eng","Journal Article; Review","QJM",NA,"QJM : monthly journal of the Association of Physicians"
"29180560",2017,"Nov-Dec","Dysrhythmias with Loperamide Used for Opioid Withdrawal.","10.3122/jabfm.2017.06.170066 [doi]","The antidiarrheal loperamide has had a recent, drastic increase in off-label use ","Vithalani, Nicki D; Heron, Christopher; Rao, Ravishankar E; Cardell, Anthony F; Stephens, Mark B","From the Penn State Health, State College, PA (NDV, CH, RER, MBS); Mount Nittany ; From the Penn State Health, State College, PA (NDV, CH, RER, MBS); Mount Nittany ; From the Penn State Health, State College, PA (NDV, CH, RER, MBS); Mount Nittany ; From the Penn State Health, State College, PA (NDV, CH, RER, MBS); Mount Nittany ; From the Penn State Health, State College, PA (NDV, CH, RER, MBS); Mount Nittany ","eng","Case Reports; Journal Article","J Am Board Fam Med","Conflict of interest: none declared.","Journal of the American Board of Family Medicine : JABFM"
"29135964",2017,"Nov","The killer of Socrates: Coniine and Related Alkaloids in the Plant Kingdom.","10.3390/molecules22111962 [doi]; 1962","Coniine, a polyketide-derived alkaloid, is poisonous to humans and animals. It is ","Hotti, Hannu; Rischer, Heiko","VTT Technical Research Centre of Finland Ltd., P.O. Box 1000, 02044 Espoo, ; VTT Technical Research Centre of Finland Ltd., P.O. Box 1000, 02044 Espoo, ","eng","Journal Article; Review","Molecules","The authors declare no conflict of interest. The founding sponsors had no role in ","Molecules (Basel, Switzerland)"
"29019296",2018,"Apr","Addiction to death.","10.1017/S1092852917000657 [doi]",NA,"Reisinger, Marc","European Opiate Addiction Treatment Association,Brussels,Belgium.","eng","Journal Article","CNS Spectr",NA,"CNS spectrums"
"28946032",2017,"Nov","New, previously unreported correlations between latent Toxoplasma gondii ","S0379-0738(17)30351-1 [pii]; 10.1016/j.forsciint.2017.09.009 [doi]","A number of world literature reports indicate that a latent Toxoplasma gondii ","Samojlowicz, Dorota; Borowska-Solonynko, Aleksandra; Kruczyk, Marcin","Department of Forensic Medicine, Medical University of Warsaw, 02-007 Warsaw, 1 ; Department of Forensic Medicine, Medical University of Warsaw, 02-007 Warsaw, 1 ; Independent researcher.","eng","Journal Article","Forensic Sci Int",NA,"Forensic science international"
"28880351",2017,NA,"[Refeeding syndrome during alcohol detoxification].",NA,"Refeeding syndrome (RS) can occur when malnourished patients are reintroduced to ","Rutten, J J S; Post, H; de Weert-van Oene, G H; Buwalda, V J A",NA,"dut","Case Reports; Journal Article","Tijdschr Psychiatr",NA,"Tijdschrift voor psychiatrie"
"28603836",2017,"Dec","Rates, characteristics and circumstances of methamphetamine-related death in ","10.1111/add.13897 [doi]","AIMS: To (1) assess trends in the number and mortality rates of ","Darke, Shane; Kaye, Sharlene; Duflou, Johan","National Drug and Alcohol Research Centre, University of New South Wales, NSW, ; National Drug and Alcohol Research Centre, University of New South Wales, NSW, ; Justice Health and Forensic Mental Health Network, NSW Health, NSW, Australia.; National Drug and Alcohol Research Centre, University of New South Wales, NSW, ; Sydney Medical School, University of Sydney, NSW, Australia.","eng","Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"28435669",2017,NA,"Reframing the science and policy of nicotine, illegal drugs and alcohol - ","10.12688/f1000research.10860.1 [doi]; 289","In 2013, illegal drug use was responsible for 1.8% of years of life lost in the ","Anderson, Peter; Berridge, Virginia; Conrod, Patricia; Dudley, Robert; Hellman, Matilda; Lachenmeier, Dirk; Lingford-Hughes, Anne; Miller, David; Rehm, Jurgen; Room, Robin; Schmidt, Laura; Sullivan, Roger; Ysa, Tamyko; Gual, Antoni","Institute of Health & Society, Newcastle University, Newcastle upon Tyne, UK.; Faculty of Health, Medicine and Life Sciences, Maastricht University, Maastricht, ; Institute for Mental Health Policy Research, Centre for Addiction and Mental ; Centre for History in Public Health, London School of Hygiene and Tropical ; Department of Psychiatry, Universite de Montreal, Montreal, Quebec, Canada.; Department of Integrative Biology, University of California, Berkeley, ; Center for Research on Addiction, Control and Governance (CEACG), Department of ; School of Social Sciences and Humanities, University of Tampere, Tampere, ; Institute for Clinical Psychology and Psychotherapy, TU Dresden, Dresden, ; Chemisches und Veterinaruntersuchungsamt (CVUA) Karlsruhe, Karlsruhe, Germany.; Centre for Psychiatry, Division of Brain Sciences, Imperial College, Hammersmith ; Department of Social & Policy Sciences, University of Bath, Bath, UK.; Institute for Mental Health Policy Research, Centre for Addiction and Mental ; Institute for Clinical Psychology and Psychotherapy, TU Dresden, Dresden, ; Dalla Lana School of Public Health, University of Toronto, Toronto, Ontario, ; Department of Psychiatry, University of Toronto, Toronto, Ontario, Canada.; Centre for Social Research on Alcohol and Drugs, Stockholm University, Stockholm, ; Centre for Alcohol Policy Research, La Trobe University, Melbourne, Australia.; Institute for Health Policy Studies and Department of Anthropology, History and ; Department of Anthropology, California State University, Sacramento, Sacramento, ; Esade-Gov and Department of Strategy, Esade Business School, Ramon Llull ; Addictions Unit, Department of Psychiatry, Clinic Institute of Neurosciences ; Institut d'Investigacions Biomediques August Pi i Sunyer (IDIBAPS), Barcelona, ","eng","Journal Article","F1000Res","Competing interests: PA and AG coordinated the ALICE RAP project. VB, PC, MH, ","F1000Research"
"28199917",2017,"Apr","Desomorphine (Krokodil): An overview of its chemistry, pharmacology, metabolism, ","S0376-8716(17)30039-X [pii]; 10.1016/j.drugalcdep.2016.12.021 [doi]","BACKGROUND: ""Krokodil"" or ""Crocodile"" is an illegal homemade desomorphine drug ","Florez, Diego Hernando Angulo; Dos Santos Moreira, Ana Maria; da Silva, Pedro Rafael; Brandao, Ricardo; Borges, Marcella Matos Cordeiro; de Santana, Fernando Jose Malagueno; Borges, Keyller Bastos","Departamento de Ciencias Naturais, Universidade Federal de Sao Joao del-Rei, ; Departamento de Ciencias Naturais, Universidade Federal de Sao Joao del-Rei, ; Departamento de Ciencias Farmaceuticas, Universidade Federal de Pernambuco, ; Departamento de Ciencias Farmaceuticas, Universidade Federal de Pernambuco, ; Departamento de Ciencias Naturais, Universidade Federal de Sao Joao del-Rei, ; Departamento de Ciencias Farmaceuticas, Universidade Federal de Pernambuco, ; Departamento de Ciencias Naturais, Universidade Federal de Sao Joao del-Rei, ","eng","Journal Article; Review","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"30137785",2016,"Oct-Dec","Ethnobotanical and Cannabis Drug Use: A Step Between Danger and Pleasure.",NA,"AIM: The study aimed to identify the risk factors and the particularities of ","Grigorasi, Gabriela; Cimpoesu, Diana Carmen; Popa, Viorica; Nedelea, P; Popa, O T; Ciumanghel, A I; Drochioi, Simona; Corlade-Andrei, Mihaela",NA,"eng","Journal Article","Rev Med Chir Soc Med Nat Iasi",NA,"Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi"
"27586828",2016,"Sep","Applying a Lifespan Developmental Perspective to Chronic Pain: Pediatrics to ","S1526-5900(15)00958-X [pii]; 10.1016/j.jpain.2015.11.003 [doi]","An ideal taxonomy of chronic pain would be applicable to people of all ages. ","Walco, Gary A; Krane, Elliot J; Schmader, Kenneth E; Weiner, Debra K","Departments of Anesthesiology and Pain Medicine, Pediatrics, and Psychiatry, ; Department of Anesthesiology, Perioperative and Pain Medicine, Stanford ; Department of Medicine, Duke University Medical Center, Durham, North Carolina; ; VA Pittsburgh Geriatric Research, Education and Clinical Center, Pittsburgh, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.; Review","J Pain",NA,"The journal of pain"
"27542731",2016,"Aug","Baclofen to prevent agitation in alcohol-addicted patients in the ICU: study ","10.1186/s13063-016-1539-2 [doi]; 415","BACKGROUND: Alcohol is the leading psychoactive substance consumed in France, ","Vourc'h, Mickael; Feuillet, Fanny; Mahe, Pierre-Joachim; Sebille, Veronique; Asehnoune, Karim","Departments of Anaesthesiology and Surgical Intensive Care, Hotel-Dieu, ; Biometry Platform, Research Promotion Department, University Hospital of Nantes, ; EA 4275 SPHERE Methods for Patient-centered Outcomes and Health Research, Nantes ; Departments of Anaesthesiology and Surgical Intensive Care, Hotel-Dieu, ; Biometry Platform, Research Promotion Department, University Hospital of Nantes, ; EA 4275 SPHERE Methods for Patient-centered Outcomes and Health Research, Nantes ; Departments of Anaesthesiology and Surgical Intensive Care, Hotel-Dieu, ","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","Trials",NA,"Trials"
"27265704",2016,"Jun","Population-based analysis of health care contacts among suicide decedents: ","10.1002/wps.20321 [doi]","The objective of this study was to detail the nature and correlates of mental ","Schaffer, Ayal; Sinyor, Mark; Kurdyak, Paul; Vigod, Simone; Sareen, Jitender; Reis, Catherine; Green, Diane; Bolton, James; Rhodes, Anne; Grigoriadis, Sophie; Cairney, John; Cheung, Amy","Department of Psychiatry, Sunnybrook Health Sciences Centre, Toronto, Canada.; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ; Department of Psychiatry, Sunnybrook Health Sciences Centre, Toronto, Canada.; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ; Health Systems Research, Centre for Addiction and Mental Health, Toronto, Canada.; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ; Department of Psychiatry, Women's College Hospital, Toronto, Canada.; University of Manitoba, Winnipeg, Canada.; Winnipeg Regional Health Authority Adult Mental Health Program, Winnipeg, Canada.; Department of Psychiatry, Sunnybrook Health Sciences Centre, Toronto, Canada.; Institute for Clinical Evaluative Sciences, Toronto, Canada.; Department of Psychiatry, University of Manitoba, Winnipeg, Canada.; Mood and Anxiety Disorders Program, Health Sciences Centre, Winnipeg, Canada.; Department of Psychiatry and Dalla Lana School of Public Health, University of ; Offord Centre for Child Studies, Hamilton, Canada.; McMaster University, Hamilton, Canada.; Institute for Clinical Evaluative Sciences, Toronto, Canada.; Department of Psychiatry, Sunnybrook Health Sciences Centre, Toronto, Canada.; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ; Department of Family Medicine, McMaster University, Hamilton, Canada.; Department of Psychiatry, Sunnybrook Health Sciences Centre, Toronto, Canada.; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ","eng","Journal Article","World Psychiatry",NA,"World psychiatry : official journal of the World Psychiatric Association (WPA)"
"27116939",2016,"Jun","Removal of methadone by extended dialysis using a high cut-off dialyzer: ","10.5414/CN108724 [doi]","The synthetic opioid methadone hydrochloride has a low molecular weight of 346 D, ","Arelin, Viktor; Schmidt, Julius J; Kayser, Nathalie; Kuhn-Velten, W Nikolaus; Suhling, Hendrik; Eden, Gabriele; Kielstein, Jan T",NA,"eng","Case Reports; Journal Article","Clin Nephrol",NA,"Clinical nephrology"
"27056890",2016,"Apr","Addiction to Runx1 is partially attenuated by loss of p53 in the Emicro-Myc lymphoma ","10.18632/oncotarget.8554 [doi]","The Runx genes function as dominant oncogenes that collaborate potently with Myc ","Borland, Gillian; Kilbey, Anna; Hay, Jodie; Gilroy, Kathryn; Terry, Anne; Mackay, Nancy; Bell, Margaret; McDonald, Alma; Mills, Ken; Cameron, Ewan; Neil, James C","Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; School of Veterinary Medicine, University of Glasgow, Glasgow, UK.; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ; Centre for Cancer Research and Cell Biology, Queen's University Belfast, Belfast, ; School of Veterinary Medicine, University of Glasgow, Glasgow, UK.; Molecular Oncology Laboratory, Institute of Infection, Immunity and Inflammation, ","eng","Journal Article","Oncotarget","The authors disclose no potential conflicts of interest.","Oncotarget"
"26938658",2016,"Apr","Attacking the supply wagons to starve cancer cells to death.","10.1002/1873-3468.12121 [doi]","The constitutive anabolism of cancer cells not only supports proliferation but ","Selwan, Elizabeth M; Finicle, Brendan T; Kim, Seong M; Edinger, Aimee L","Department of Developmental and Cell Biology, University of California Irvine, ; Department of Developmental and Cell Biology, University of California Irvine, ; Department of Developmental and Cell Biology, University of California Irvine, ; Department of Developmental and Cell Biology, University of California Irvine, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","FEBS Lett",NA,"FEBS letters"
"26787067",2017,"Mar","Injuries and their burden in insured construction workers in Iran, 2012.","10.1080/17457300.2015.1132734 [doi]","The present study used disability adjusted life years (DALY) to estimate the ","Hatami, Seyed Esmaeil; Khanjani, Narges; Alavinia, Seyed Mohammad; Ravandi, Mohammad Reza Ghotbi","a Addiction and Behavioral Sciences Research Center, North Khorasan University of ; b Department of Epidemiology and Biostatistics , Faculty of Public Health , ; c Monash Centre for Occupational and Environmental Health , School of Public ; d Vector-borne Diseases Research Center, North Khorasan University of Medical ; e Toronto Rehabilitation Centre, University Health Network , Toronto , Canada.; f Department of Occupational Health, Faculty of Public Health , Kerman University ","eng","Journal Article","Int J Inj Contr Saf Promot",NA,"International journal of injury control and safety promotion"
"26535970",2015,"Sep-Oct","Twelve-month, open-label assessment of long-term safety and abuse potential of ","jom.2015.0292 [pii]; 10.5055/jom.2015.0292 [doi]","OBJECTIVE: To evaluate long-term safety of hydrocodone extended-release (ER) ","Hale, Martin E; Zimmerman, Thomas R; Ma, Yuju; Malamut, Richard","Assistant Clinical Professor, Nova Southeastern Medical College, Fort Lauderdale, ; Medical Monitor, Teva Pharmaceuticals, Frazer, Pennsylvania.; Associate Director, Statistics, Teva Pharmaceuticals, Frazer, Pennsylvania.; Vice President, Global Clinical Development, Pain Therapeutic Area Head, Teva ","eng","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't","J Opioid Manag",NA,"Journal of opioid management"
"26477518",2016,"May","A microsimulation cost-utility analysis of alcohol screening and brief ","10.1111/add.13201 [doi]","BACKGROUND AND AIMS: Screening and brief intervention (SBI) is a public health ","Zur, Richard M; Zaric, Gregory S","Richard Ivey School of Business, The University of Western Ontario, London, ; Optum, Burlington, Ontario, Canada.; Richard Ivey School of Business, The University of Western Ontario, London, ; Epidemiology and Biostatistics, The University of Western Ontario, Ontario, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"26247128",2015,"Sep","Quantitative determination of n-butane metabolites in three cases of butane ","S0379-0738(15)00310-2 [pii]; 10.1016/j.forsciint.2015.07.032 [doi]","Butane is an addictive volatile substance like toluene. We report three forensic ","Sasao, Ako; Yonemitsu, Kosei; Ohtsu, Yuki; Mishima, Satoko; Nishitani, Yoko","Department of Forensic Medicine, Faculty of Life Sciences, Kumamoto University, ; Department of Forensic Medicine, Faculty of Life Sciences, Kumamoto University, ; Department of Forensic Medicine, Faculty of Life Sciences, Kumamoto University, ; Department of Forensic Medicine, Faculty of Life Sciences, Kumamoto University, ; Department of Forensic Medicine, Faculty of Life Sciences, Kumamoto University, ","eng","Case Reports; Journal Article","Forensic Sci Int",NA,"Forensic science international"
"25869901",2015,"Jun","Eating disorders in men aged midlife and beyond.","S0378-5122(15)00466-1 [pii]; 10.1016/j.maturitas.2015.03.004 [doi]","Eating disorders are serious psychiatric illnesses which can occur across the ","Reas, Deborah L; Stedal, Kristin","Regional Department for Eating Disorders, Division of Mental Health and ; Regional Department for Eating Disorders, Division of Mental Health and ","eng","Journal Article; Review","Maturitas",NA,"Maturitas"
"25666110",2015,"Apr","Increased use in propofol and reported patterns of adverse events among ","S0273-2300(15)00019-7 [pii]; 10.1016/j.yrtph.2015.02.001 [doi]","BACKGROUND: Propofol is an addictive drug, and the problem of its abuse and ","Park, Hyo-Ju; Shin, Ju-Young; Kim, Mi-Hee; Park, Byung-Joo","Korea Institute of Drug Safety and Risk Management, Seoul 110-750, South Korea.; Korea Institute of Drug Safety and Risk Management, Seoul 110-750, South Korea.; Korea Institute of Drug Safety and Risk Management, Seoul 110-750, South Korea.; Korea Institute of Drug Safety and Risk Management, Seoul 110-750, South Korea; ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Regul Toxicol Pharmacol",NA,"Regulatory toxicology and pharmacology : RTP"
"25644938",2015,"Jun","Mortality among individuals accessing pharmacological treatment for opioid ","10.1111/add.12863 [doi]","AIMS: To estimate mortality rates among treated opioid-dependent individuals by ","Evans, Elizabeth; Li, Libo; Min, Jeong; Huang, David; Urada, Darren; Liu, Lei; Hser, Yih-Ing; Nosyk, Bohdan","UCLA Integrated Substance Abuse Programs, Los Angeles, CA, USA.; UCLA Integrated Substance Abuse Programs, Los Angeles, CA, USA.; British Columbia Centre for Excellence in HIV/AIDS, Vancouver, BC, Canada.; UCLA Integrated Substance Abuse Programs, Los Angeles, CA, USA.; UCLA Integrated Substance Abuse Programs, Los Angeles, CA, USA.; Northwestern University Feinberg School of Medicine, Chicago, IL, USA.; UCLA Integrated Substance Abuse Programs, Los Angeles, CA, USA.; British Columbia Centre for Excellence in HIV/AIDS, Vancouver, BC, Canada.; Simon Fraser University, Faculty of Health Sciences, Barnaby, BC, Canada.","eng","Journal Article; Research Support, N.I.H., Extramural","Addiction",NA,"Addiction (Abingdon, England)"
"25622032",2015,"Mar","Evaluation of poly-drug use in methadone-related fatalities using segmental hair ","S0379-0738(15)00009-2 [pii]; 10.1016/j.forsciint.2015.01.004 [doi]","In Denmark, fatal poisoning among drug addicts is often related to methadone. The ","Nielsen, Marie Katrine Klose; Johansen, Sys Stybe; Linnet, Kristian","Section of Forensic Chemistry, Department of Forensic Medicine, Faculty of Health ; Section of Forensic Chemistry, Department of Forensic Medicine, Faculty of Health ; Section of Forensic Chemistry, Department of Forensic Medicine, Faculty of Health ","eng","Journal Article","Forensic Sci Int",NA,"Forensic science international"
"25556392",2015,"Mar","Exogenous lipoid pneumonia as a contributory factor in a drug-related death.","10.1111/1556-4029.12677 [doi]","Postmortem investigation often reveals various conditions, which may or may not ","Moreau, Emilie; Rerolle, Camille; Deveaux, Marc; Paraf, Francois; Saint-Martin, Pauline","Institut Medico-Legal, CHRU de Tours, F-37044, Tours, France; Universite Francois ","eng","Case Reports; Journal Article","J Forensic Sci",NA,"Journal of forensic sciences"
"25544354",2015,"Apr","Chronic non-fatal Datura abuse in a patient of paranoid schizophrenia: a case ","S0306-4603(14)00418-3 [pii]; 10.1016/j.addbeh.2014.12.002 [doi]","INTRODUCTION: A range of psychoactive substances used by patients suffering from ","Khanra, Sourav; Khess, C R J; Srivastava, Naveen","Central Institute of Psychiatry, Ranchi 834006, India. Electronic address: ; Central Institute of Psychiatry, Ranchi 834006, India. Electronic address: ; Central Institute of Psychiatry, Ranchi 834006, India. Electronic address: ","eng","Case Reports; Journal Article","Addict Behav",NA,"Addictive behaviors"
"25011627",2014,"Dec","Increase of MET gene copy number confers resistance to a monovalent MET antibody ","S1574-7891(14)00134-3 [pii]; 10.1016/j.molonc.2014.06.010 [doi]","The relevant role in cancer played by the tyrosine kinase receptor encoded by the ","Martin, Valentina; Corso, Simona; Comoglio, Paolo M; Giordano, Silvia","University of Torino, Department of Oncology, S.P. 142, Km 3.95, 10060 Candiolo, ; University of Torino, Department of Oncology, S.P. 142, Km 3.95, 10060 Candiolo, ; University of Torino, Department of Oncology, S.P. 142, Km 3.95, 10060 Candiolo, ; University of Torino, Department of Oncology, S.P. 142, Km 3.95, 10060 Candiolo, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Mol Oncol",NA,"Molecular oncology"
"24835386",2014,NA,"Are methadone counselors properly equipped to meet the palliative care needs of ","10.1080/15524256.2014.906370 [doi]","Today's methadone patients differ greatly from those of the past. Because of the ","Doukas, Nick","a Centre for Addiction and Mental Health , Toronto , Canada.","eng","Journal Article","J Soc Work End Life Palliat Care",NA,"Journal of social work in end-of-life & palliative care"
"24139811",2014,"Jan","Patterns of tobacco-related mortality among individuals diagnosed with ","S0022-3956(13)00306-3 [pii]; 10.1016/j.jpsychires.2013.09.014 [doi]","Even though individuals with psychiatric conditions have a prevalence of smoking ","Callaghan, Russell C; Veldhuizen, Scott; Jeysingh, Trincy; Orlan, Chloe; Graham, Candida; Kakouris, Gwen; Remington, Gary; Gatley, Jodi","Northern Medical Program, University of Northern British Columbia, 3333 ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Psychiatr Res",NA,"Journal of psychiatric research"
"23901338",2013,"Jan","Factors associated with mortality in tuberculosis patients.",NA,"BACKGROUND: Tuberculosis (TB) is one of the main causes of morbidity and ","Alavi-Naini, Roya; Moghtaderi, Ali; Metanat, Maliheh; Mohammadi, Mehdi; Zabetian, Mahnaz","Department of Infectious Diseases, Infectious Diseases and Tropical Medicine ","eng","Journal Article","J Res Med Sci","Conflict of Interest: None declared.","Journal of research in medical sciences : the official journal of Isfahan "
"23891033",2013,"Dec","Evaluation of metabolite/drug ratios in blood and urine as a tool for ","S0376-8716(13)00254-8 [pii]; 10.1016/j.drugalcdep.2013.07.001 [doi]","BACKGROUND: Methadone blood concentrations in fatal cases are highly variable and ","Nielsen, Marie K K; Johansen, Sys S; Linnet, Kristian","Section of Forensic Chemistry, Department of Forensic Medicine, Faculty of Health ","eng","Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"23888578",2013,"May-Jun","[Heroin].",NA,"Heroin (or diacetylmorphine), a depressant nervous central system, is a ","Demaret, I; Lemaitre, A; Ansseau, M","Service de Psychiatrie, Universite de Liege, Belgique.","fre","English Abstract; Journal Article","Rev Med Liege",NA,"Revue medicale de Liege"
"23681227",2013,"May","IP3R2 levels dictate the apoptotic sensitivity of diffuse large B-cell lymphoma ","10.1038/cddis.2013.140 [doi]","Disrupting inositol 1,4,5-trisphosphate (IP3) receptor (IP3R)/B-cell lymphoma 2 ","Akl, H; Monaco, G; La Rovere, R; Welkenhuyzen, K; Kiviluoto, S; Vervliet, T; Molgo, J; Distelhorst, C W; Missiaen, L; Mikoshiba, K; Parys, J B; De Smedt, H; Bultynck, G","Laboratory of Molecular and Cellular Signaling, Department of Cellular and ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Cell Death Dis",NA,"Cell death & disease"
"23314923",2013,"Mar","Expression of ephrin receptors and ligands in postmortem brains of HIV-infected ","10.1007/s11481-012-9429-1 [doi]","Despite the successes of combination antiretroviral therapy, HIV-associated ","Yuferov, Vadim; Ho, Ann; Morgello, Susan; Yang, Yaning; Ott, Jurg; Kreek, Mary Jeanne","Laboratory of the Biology of Addictive Diseases, The Rockefeller University, New ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","J Neuroimmune Pharmacol",NA,"Journal of neuroimmune pharmacology : the official journal of the Society on "
"22647359",2012,"May-Jun","The duality of oncomiR addiction in the maintenance and treatment of cancer.","10.1097/PPO.0b013e318258b75b [doi]","It has long been established that cancers can become addicted to particular ","Cheng, Christopher J; Slack, Frank J","Department of Molecular Biophysics and Biochemistry, Yale University, New Haven, ","eng","Journal Article; Research Support, N.I.H., Extramural; Review","Cancer J",NA,"Cancer journal (Sudbury, Mass.)"
"21180103",2010,"Jan-Mar","[Application of hair analysis of selected psychoactive substances for ",NA,"The study represents an attempt at employing segmental hair analysis in complex ","Rojek, Sebastian; Klys, Malgorzata; Rzepecka-Wozniak, Ewa; Konopka, Tomasz","Z Katedry i Zakladu Medycyny Sadowej UJ CM, Krakow. msrojek@cyf-kr.edu.pl","pol","English Abstract; Journal Article","Arch Med Sadowej Kryminol",NA,"Archiwum medycyny sadowej i kryminologii"
"19850415",2010,"Feb","Alcohol use disorders and acute alcohol use preceding suicide in China.","10.1016/j.addbeh.2009.09.020 [doi]","OBJECTIVES: Identify distinguishing characteristics of subgroups of suicides ","Zhang, Yali; Conner, Kenneth R; Phillips, Michael R","WHO Collaborating Center for Research and Training in Suicide Prevention, Beijing ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Addict Behav","Conflict of Interest None.","Addictive behaviors"
"19563562",2009,"Jul","Comparing retention in treatment and mortality in people after initial entry to ","10.1111/j.1360-0443.2009.02627.x [doi]","AIM To compare retention in treatment and mortality among people entering ","Bell, James; Trinh, Lieu; Butler, Bethany; Randall, Deborah; Rubin, George","The Langton Centre, South East Sydney Illawarra Area Health Service, 591 South ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"19395046",2010,"Jan","A psychological autopsy study of pathological gamblers who died by suicide.","10.1016/j.jad.2009.04.001 [doi]","BACKGROUND: Pathological gambling is associated with suicidal ideation and ","Wong, Paul W C; Chan, Wincy S C; Conwell, Yeates; Conner, Kenneth R; Yip, Paul S F","HKJC Centre for Suicide Research and Prevention, The University of Hong Kong, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","J Affect Disord",NA,"Journal of affective disorders"
"19351800",2010,"Sep","Recording of clinical information in a Scotland-wide drug deaths study.","10.1177/0269881109103797 [doi]","The aim of this study was to analyse the nature and extent of data extracted from ","Baldacchino, A; Crome, I B; Zador, D; McGarrol, S; Taylor, A; Hutchison, S; Fahey, T; Hickman, M; Kidd, B","Centre for Addiction Research and Education Scotland (CARES), Division of ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Psychopharmacol",NA,"Journal of psychopharmacology (Oxford, England)"
"18957091",2008,"Oct","Fighting addiction's death row: British Columbia Supreme Court Justice Ian ","10.1186/1477-7517-5-31 [doi]","The art in law, like medicine, is in its humanity. Nowhere is the humanity in law ","Small, Dan","Department of Medicine, University of British Columbia, Vancouver, Canada. ","eng","Journal Article","Harm Reduct J",NA,"Harm reduction journal"
