"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"35457489",2022,"Apr","Social Media Addiction during COVID-19-Mandated Physical Distancing: Relatedness ","10.3390/ijerph19084621 [doi]; 4621","In the early stages of the coronavirus disease 2019 (COVID-19) pandemic, national ","Cheng, Cecilia; Lau, Yan-Ching","Department of Psychology, The University of Hong Kong, Pokfulam, Hong Kong.; Division of Psychology and Language Sciences, University College London, Gower ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest. The funders had no role in the ","International journal of environmental research and public health"
"35427211",2022,"Jul-Aug","Executive Function and Social Media Addiction in Female College Students: The ","10.1080/00221325.2022.2025757 [doi]","Social media addiction is the emerging occurrence in which individuals develop ","He, Zhonghua; Li, Mingde","School of Journalism and New Media, Xi'an Jiaotong University, Xi'an, China.; School of Journalism and New Media, Xi'an Jiaotong University, Xi'an, China.","eng","Journal Article","J Genet Psychol",NA,"The Journal of genetic psychology"
"35422727",2021,NA,"Common Predictive Factors of Social Media Addiction and Eating Disorder Symptoms ","10.3389/fpsyg.2021.647126 [doi]; 647126","This study aimed to investigate the common predictive factors between social ","He, Zhonghua; Li, Mingde; Liu, Chanjun; Ma, Xiaoyue","School of Journalism and New Media, Xi'an Jiaotong University, Xi'an, China.; School of Journalism and New Media, Xi'an Jiaotong University, Xi'an, China.; School of Journalism and New Media, Xi'an Jiaotong University, Xi'an, China.; School of Journalism and New Media, Xi'an Jiaotong University, Xi'an, China.","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"35399203",2022,NA,"Prevalence and Motives of Social Media Use among the Iranian Population.","10.1155/2022/1490227 [doi]; 1490227","BACKGROUND: Around the world, people are using social media (SM) for different ","Chegeni, Maryam; Nakhaee, Nouzar; Shahrbabaki, Mahin Eslami; Mangolian Shahrbabaki, Parvin; Javadi, Sara; Haghdoost, AliAkbar","Department of Basic and Medical Laboratory Sciences, Khomein University of ; Molecular and Medicine Research Center, Khomein University of Medical Sciences, ; Health Services Management Research Center, Institute for Futures Studies in ; Neuroscience Research Center, Institute of Neuropharmacology, Department of ; Department of Critical Care Nursing, Kerman University of Medical Sciences, ; Kerman University of Medical Sciences, Kerman, Iran.; HIV/STI Surveillance Research Center, and WHO Collaborating Center for HIV ","eng","Journal Article","J Environ Public Health","The authors declare that there are no conflicts of interest.","Journal of environmental and public health"
"35298365",2022,"Mar","A one-year follow-up study of changes in social media addiction and career ","10.1080/07448481.2022.2047707 [doi]","OBJECTIVE: This one-year follow-up study examined the changes of impact of using ","Gao, Ni; Eissenstat, SunHee J; DeMasi, Matthew","Department of Psychiatric Rehabilitation and Counseling Professions, Rutgers, The ; Department of Psychiatric Rehabilitation and Counseling Professions, Rutgers, The ; Department of Psychiatric Rehabilitation and Counseling Professions, Rutgers, The ","eng","Journal Article","J Am Coll Health",NA,"Journal of American college health : J of ACH"
"35279855",2022,"Oct","The relations between the alexithymia levels and social media addictions of ","10.1111/ppc.13064 [doi]","PURPOSE: The present study was conducted in a cross-sectional and descriptive ","Ilter, Sumeyra Mihrap; Ovayolu, Ozlem","Department of Gerontology, Faculy of Health Sciences, Osmaniye Korkut Ata ; Department of Nursing, Faculty of Health Sciences, Gaziantep University, ","eng","Journal Article","Perspect Psychiatr Care",NA,"Perspectives in psychiatric care"
"35262189",2022,"Oct","Alexithymia, narcissism and social anxiety in relation to social media and ","10.1002/ijop.12840 [doi]","There has been considerable interest in trait correlates of excessive or ","Lyvers, Michael; Salviani, Alessandra; Costan, Stephanie; Thorberg, Fred Arne","School of Psychology, Bond University, Gold Coast, Qld, Australia.; School of Psychology, Bond University, Gold Coast, Qld, Australia.; School of Psychology, Bond University, Gold Coast, Qld, Australia.; School of Psychology, University of Queensland, Brisbane, Qld, Australia.","eng","Journal Article","Int J Psychol",NA,"International journal of psychology : Journal international de psychologie"
"35237728",2022,"Jan-Dec","Emotion-driven problem behaviour: The predictive utility of positive and negative ","10.1177/23982128221079573 [doi]; 23982128221079573","Impulsive urgency describes the tendency to act rashly when experiencing extreme ","Willie, Christopher; Gill, Peter Richard; Teese, Robert; Stavropoulos, Vasileios; Jago, Andrew","Institute for Health and Sport, Victoria University Australia, Melbourne, VIC, ; Institute for Health and Sport, Victoria University Australia, Melbourne, VIC, ; School of Health Sciences, Federation University Australia, Mt Helen, VIC, ; Institute for Health and Sport, Victoria University Australia, Melbourne, VIC, ; Institute for Health and Sport, Victoria University Australia, Melbourne, VIC, ","eng","Journal Article","Brain Neurosci Adv","Declaration of conflicting interests: The author(s) declared no potential ","Brain and neuroscience advances"
"35206140",2022,"Feb","Examining the Associations between COVID-19-Related Psychological Distress, ","10.3390/ijerph19041951 [doi]; 1951","This study aims to investigate the relationships between COVID-19-related ","Karakose, Turgut; Yirci, Ramazan; Papadakis, Stamatis","Department of Educational Sciences, Faculty of Education, Kutahya Dumlupinar ; Department of Educational Sciences, Faculty of Education, Sutcuimam University, ; Department of Education, University of Crete, 74100 Rethymno, Greece.","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"35162568",2022,"Jan","COVID-19-Related Social Isolation Predispose to Problematic Internet and Online ","10.3390/ijerph19031539 [doi]; 1539","COVID-19 pandemic and its related containment measures have been associated with ","Volpe, Umberto; Orsolini, Laura; Salvi, Virginio; Albert, Umberto; Carmassi, Claudia; Carra, Giuseppe; Cirulli, Francesca; Dell'Osso, Bernardo; Luciano, Mario; Menculini, Giulia; Nanni, Maria Giulia; Pompili, Maurizio; Sani, Gabriele; Sampogna, Gaia; Group, Working; Fiorillo, Andrea","Clinical Psychiatry Unit, Department of Clinical Neurosciences, School of ; Clinical Psychiatry Unit, Department of Clinical Neurosciences, School of ; Clinical Psychiatry Unit, Department of Clinical Neurosciences, School of ; Department of Medicine, Surgery and Health Sciences, University of Trieste and ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Medicine and Surgery, University of Milan Bicocca, 20126 Milan, ; National Institute of Health, 00161 Rome, Italy.; Department of Biomedical and Clinical Sciences Luigi Sacco, Aldo Ravelli Center ; Department of Psychiatry, University of Campania ""L. Vanvitelli"", 80138 Naples, ; Department of Psychiatry, University of Perugia, 06132 Perugia, Italy.; Department of Neurosciences and Rehabilitation, University of Ferrara, 44124 ; Department of Neurosciences, Mental Health and Sensory Organs, Faculty of ; Department of Neuroscience, Section of Psychiatry, University Cattolica del Sacro ; Fondazione Policlinico A. Gemelli IRCCS, 00100 Rome, Italy.; Department of Psychiatry, University of Campania ""L. Vanvitelli"", 80138 Naples, ; Department of Psychiatry, University of Campania ""L. Vanvitelli"", 80138 Naples, ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest. All authors declared that the ","International journal of environmental research and public health"
"35157558",2022,"Feb","Is obesity and body perception disturbance related to social media addiction ","10.1080/07448481.2022.2034832 [doi]","Objective The use of social networks has grown substantially over the past few ","Cakmak, Seda; Tanriover, Ozlem","Faculty of Fine Art, Department of Gastronomy and Culinary Arts, Maltepe ; Faculty of Medicine, Department of Family Medicine, Yeditepe University, ","eng","Journal Article","J Am Coll Health",NA,"Journal of American college health : J of ACH"
"35152424",2022,"Oct","A cross-sectional study of social media addiction and social and emotional ","10.1111/ppc.13056 [doi]","PURPOSE: This study investigates the relationships between social media addiction ","Uyaroglu, Arzu K; Ergin, Emine; Tosun, Alime S; Erdem, Ozlem","Department of Psychiatric Nursing, Faculty of Nursing, Selcuk University, Konya, ; Department of Public Health Nursing, Faculty of Health Sciences, Istanbul Aydin ; Department of Public Health Nursing, Faculty of Nursing, Selcuk University, ; Department of Psychiatric Nursing, Vocational School of Health Services, KTO ","eng","Journal Article","Perspect Psychiatr Care",NA,"Perspectives in psychiatric care"
"35150965",2022,"Mar","Global prevalence of digital addiction in general population: A systematic review ","S0272-7358(22)00013-7 [pii]; 10.1016/j.cpr.2022.102128 [doi]","The present meta-analytic review aimed to synthesize the global prevalence ","Meng, Shi-Qiu; Cheng, Jia-Lu; Li, Yang-Yang; Yang, Xiao-Qin; Zheng, Jun-Wei; Chang, Xiang-Wen; Shi, Yu; Chen, Yun; Lu, Lin; Sun, Yan; Bao, Yan-Ping; Shi, Jie","National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; Peking University Shenzhen Hospital, Shenzhen, China.; Peking University Shenzhen Hospital, Shenzhen, China.; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ; National Institute on Drug Dependence and Beijing Key Laboratory of Drug ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review; Systematic Review","Clin Psychol Rev",NA,"Clinical psychology review"
"35125562",2022,NA,"Psychological Flexibility, Coronavirus Anxiety, Humor and Social Media Addiction ","10.1007/s10447-021-09461-x [doi]","Psychological flexibility is associated with psychological health and affected by ","Guldal, Seyma; Kilicoglu, Nur Akbulut; Kasapoglu, Figen","Department of Psychological Counseling and Guidance, Istanbul 29 Mayis ; Department of Psychological Counseling and Guidance, Istanbul 29 Mayis ; Department of Psychological Counseling and Guidance, Istanbul 29 Mayis ","eng","Journal Article","Int J Adv Couns","Conflict of InterestThe authors declare that they have no conflict of interest.","International journal for the advancement of counseling"
"35069045",2022,"Jan","The Bergen Social Media Addiction Scale Validity in a Romanian Sample Using Item ","10.1007/s11469-021-00732-7 [doi]","The validation of the Bergen Social Media Addiction Scale (BSMAS) in different ","Stanculescu, Elena","Faculty of Psychology and Educational Sciences, University of Bucharest, ","eng","Journal Article","Int J Ment Health Addict","Conflict of interestNone.","International journal of mental health and addiction"
"35030363",2022,"Mar","Willingness to accept (WTA), willingness to pay (WTP), and the WTA/WTP disparity ","S0001-6918(21)00212-2 [pii]; 10.1016/j.actpsy.2021.103462 [doi]","The amount of money individuals were willing to accept (WTA) to discontinue using ","Sindermann, Cornelia; Yang, Haibo; Yang, Shixin; Elhai, Jon D; Montag, Christian","Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; Academy of Psychology and Behavior, Faculty of Psychology, Tianjin Normal ; Academy of Psychology and Behavior, Faculty of Psychology, Tianjin Normal ; Department of Psychology and Department of Psychiatry, University of Toledo, ; Department of Molecular Psychology, Institute of Psychology and Education, Ulm ","eng","Journal Article","Acta Psychol (Amst)",NA,"Acta psychologica"
"35011929",2021,"Dec","From Emotional (Dys)Regulation to Internet Addiction: A Mediation Model of ","10.3390/jcm11010188 [doi]; 188","Internet addiction (IA) has mostly been investigated with the fear of missing out ","Quaglieri, Alessandro; Biondi, Silvia; Roma, Paolo; Varchetta, Manuel; Fraschetti, Angelo; Burrai, Jessica; Lausi, Giulia; Marti-Vilar, Manuel; Gonzalez-Sala, Francisco; Di Domenico, Alberto; Giannini, Anna Maria; Mari, Emanuela","Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Human Neuroscience, Sapienza University of Rome, Piazzale Aldo Moro ; Department of Human Neuroscience, Sapienza University of Rome, Piazzale Aldo Moro ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Departamento de Psicologia Basica, Facultad de Psicologia y Logopedia, ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Departamento de Psicologia Basica, Facultad de Psicologia y Logopedia, ; Departamento de Psicologia Evolutiva y de la Educacion, Facultad de Psicologia y ; Department of Psychological, Health and Territorial Sciences, University ""G. ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ","eng","Journal Article","J Clin Med","The authors declare no conflict of interest.","Journal of clinical medicine"
"35006084",2022,"Jan","Heterogeneity of Prevalence of Social Media Addiction Across Multiple ","10.2196/27000 [doi]; e27000","BACKGROUND: As social media is a major channel of interpersonal communication in ","Cheng, Cecilia; Ebrahimi, Omid V; Luk, Jeremy W","Department of Psychology, The University of Hong Kong, Pokfulam, Hong Kong.; Department of Psychology, University of Oslo, Oslo, Norway.; Research Institute, Modum Bad Psychiatric Hospital, Vikersund, Norway.; National Institute on Alcohol Abuse and Alcoholism, Bethesda, MD, United States.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Med Internet Res","Conflicts of Interest: None declared.","Journal of medical Internet research"
"34976935",2021,NA,"The Association Between Self-Reported Screen Time, Social Media Addiction, and ","10.3389/fpubh.2021.794307 [doi]; 794307","The aim of this study was to assess the relationship between daily screen time ","Hjetland, Gunnhild J; Skogen, Jens C; Hysing, Mari; Sivertsen, Borge","Department of Health Promotion, Norwegian Institute of Public Health, Bergen, ; Department of Health Promotion, Norwegian Institute of Public Health, Bergen, ; Alcohol and Drug Research Western Norway, Stavanger University Hospital, ; Centre for Evaluation of Public Health Measures, Norwegian Institute of Public ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Health Promotion, Norwegian Institute of Public Health, Bergen, ; Department of Research and Innovation, Helse Fonna HF, Haugesund, Norway.; Department of Mental Health, Norwegian University of Science and Technology, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health"
"34973015",2021,NA,"Validation of the Greek Version of Social Media Disorder Scale.","10.1007/978-3-030-78775-2_13 [doi]","Social media platforms have gained ground in the day-to-day life of the vast ","Kokka, Ioulia; Mourikis, Iraklis; Michou, Maria; Vlachakis, Dimitrios; Darviri, Christina; Zervas, Ioannis; Kanaka-Gantenbein, Christina; Bacopoulou, Flora","Postgraduate Course of Science of Stress and Health Promotion, School of ; Outpatient Specialty Clinic for Obsessive Compulsive Disorder and Behavioral ; Postgraduate Course of Science of Stress and Health Promotion, School of ; Human Ecology Laboratory, Department of Home Economics and Ecology, Harokopio ; Laboratory of Genetics, Department of Biotechnology, School of Applied Biology ; Division of Endocrinology and Metabolism, Center of Clinical, Experimental ; Postgraduate Course of Science of Stress and Health Promotion, School of ; First Department of Psychiatry, School of Medicine, National and Kapodistrian ; Postgraduate Course of Science of Stress and Health Promotion, School of ; First Department of Pediatrics, School of Medicine, National and Kapodistrian ; Postgraduate Course of Science of Stress and Health Promotion, School of ; University Research Institute of Maternal and Child Health & Precision Medicine, ","eng","Journal Article","Adv Exp Med Biol",NA,"Advances in experimental medicine and biology"
"34909019",2021,"Feb","Problematic Internet Use and Emotional Dysregulation Among Young People: A ","10.36131/cnfioritieditore20210104 [doi]","OBJECTIVE: In recent years scientific interest in Internet use disorders, ","Gioia, Francesca; Rega, Valeria; Boursier, Valentina","Department of Humanities, University of Naples ""Federico II"" Via Porta di Massa, ; Department of Humanities, University of Naples ""Federico II"" Via Porta di Massa, ; Department of Humanities, University of Naples ""Federico II"" Via Porta di Massa, ","eng","Journal Article","Clin Neuropsychiatry",NA,"Clinical neuropsychiatry"
"34875508",2022,"Mar","Smartphone and social media use contributed to individual tendencies towards ","S0306-4603(21)00389-0 [pii]; 10.1016/j.addbeh.2021.107204 [doi]","INTRODUCTION: Adolescents in remote education during the COVID-19 pandemic had ","Marengo, Davide; Angelo Fabris, Matteo; Longobardi, Claudio; Settanni, Michele","University of Turin, Italy. Electronic address: davide.marengo@unito.it.; University of Turin, Italy. Electronic address: matteoangelo.fabris@unito.it.; University of Turin, Italy. Electronic address: Claudio.Longobardi@unito.it.; University of Turin, Italy. Electronic address: michele.settanni@unito.it.","eng","Journal Article","Addict Behav",NA,"Addictive behaviors"
"34870339",2022,"May","The association of problematic use of social media and online videogames with ","10.1002/ab.22008 [doi]","One of the worrying concomitants of problematic use of Internet (PUI) is ","Bersani, Francesco Saverio; Barchielli, Benedetta; Ferracuti, Stefano; Panno, Angelo; Carbone, Giuseppe A; Massullo, Chiara; Farina, Benedetto; Corazza, Ornella; Prevete, Elisabeth; Tarsitani, Lorenzo; Pasquini, Massimo; Biondi, Massimo; Imperatori, Claudio","Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Clinical, Pharmaceutical and Biological Sciences, University of ; Department of Medico-Surgical Sciences and Biotechnologies, Sapienza University ; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ","eng","Journal Article","Aggress Behav",NA,"Aggressive behavior"
"34722220",2021,NA,"Validation of the Greek version of the Bergen Social Media Addiction Scale in ","e975 [pii]; 10.14806/ej.26.1.975 [doi]","Social Networking Sites (SNSs) number at least 3.81 billion users worldwide, ","Dadiotis, Anastasios; Bacopoulou, Flora; Kokka, Ioulia; Vlachakis, Dimitrios; Chrousos, George P; Darviri, Christina; Roussos, Petros","Postgraduate Course of Science of Stress and Health Promotion, School of ; University Research Institute of Maternal and Child Health & Precision Medicine ; Postgraduate Course of Science of Stress and Health Promotion, School of ; University Research Institute of Maternal and Child Health & Precision Medicine ; Laboratory of Genetics, Department of Biotechnology, School of Applied Biology ; Lab of Molecular Endocrinology, Center of Clinical, Experimental Surgery and ; University Research Institute of Maternal and Child Health & Precision Medicine ; Postgraduate Course of Science of Stress and Health Promotion, School of ; Department of Psychology, School of Philosophy, National and Kapodistrian ","eng","Journal Article","EMBnet J","Competing interests: AD none; FB none; IK none; DV none; GPC none; CD none; PR ","EMBnet.journal"
"34703530",2021,"Apr","Psychometric Properties of the Persian Internet Addiction Test-Social Networking ","10.22122/ahj.v13i2.289 [doi]","BACKGROUND: By evaluating the psychometric properties of the Persian version of ","Hashemi, Yasaman; Zarani, Fariba; Heidari, Mahmood; Borhani, Khatereh; Shakiba, Shima","Department of Psychology, School of Psychology, Shahid Beheshti University, ; Department of Psychology, School of Psychology, Shahid Beheshti University, ; Department of Psychology, School of Psychology, Shahid Beheshti University, ; Department of Cognitive Psychology, Institute for Cognitive and Brain Sciences, ; Department of Clinical Psychology, School of Clinical Psychology, University of ","eng","Journal Article","Addict Health",NA,"Addiction & health"
"34690842",2021,NA,"Gaming and Social Media Addiction in University Students: Sex Differences, ","10.3389/fpsyt.2021.740867 [doi]; 740867","Background: Previous research has shown that addictions to digital media can have ","Buren, Jonas; Nutley, Sissela B; Sandberg, David; Strom Wiman, Johanna; Thorell, Lisa B","Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"34639694",2021,"Oct","Internet Addiction and Sleep Problems among Russian Adolescents: A Field ","10.3390/ijerph181910397 [doi]; 10397","This study aims to establish a link between disturbances in the night sleep ","Tereshchenko, Sergey; Kasparov, Edward; Smolnikova, Marina; Shubina, Margarita; Gorbacheva, Nina; Moskalenko, Olga","Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ","eng","Journal Article; Observational Study; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"34639378",2021,"Sep","Searching for Social Media Addiction: A Content Analysis of Top Websites Found ","10.3390/ijerph181910077 [doi]; 10077","Disordered social media use, often referred to as ""social media addiction"", has ","McCarroll, Alexis M; Holtz, Bree E; Meshi, Dar","Department of Communication and Media, University of Michigan, Ann Arbor, MI ; Department of Advertising and Public Relations, Michigan State University, East ; Department of Advertising and Public Relations, Michigan State University, East ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"34605123",2022,"Jan","Associations of depressive symptoms and perceived social support with addictive ","10.1111/psyg.12770 [doi]","BACKGROUND: The aim of this study was to investigate the relationship of ","Ozbek, Melih Gokcek; Karas, Hakan","Psychology Department, Istanbul Gelisim University, Istanbul, Turkey.; Psychology Department, Istanbul Gelisim University, Istanbul, Turkey.","eng","Journal Article","Psychogeriatrics",NA,"Psychogeriatrics : the official journal of the Japanese Psychogeriatric Society"
"34605094",2022,"Mar","Cross-national validation of the social media disorder scale: findings from ","10.1111/add.15709 [doi]","BACKGROUND AND AIMS: There is currently no cross-national validation of a scale ","Boer, Maartje; van den Eijnden, Regina J J M; Finkenauer, Catrin; Boniel-Nissim, Meyran; Marino, Claudia; Inchley, Jo; Cosma, Alina; Paakkari, Leena; Stevens, Gonneke W J M","Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ; Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ; Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ; Behavioural Sciences Department, Kinneret College on the Sea of Galilee, Jordan ; Department of Developmental and Social Psychology, University of Padova, Padova, ; MRC/CSO Social and Public Health Sciences Unit, University of Glasgow, Glasgow, ; Saints Cyril and Methodius Faculty of Theology, Olomouc University Social Health ; Faculty of Electrical Engineering and Computer Science, VSB - Technical ; The Faculty of Sport and Health Sciences, University of Jyvaskyla, Jyvaskyla, ; Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction","Declaration of Interests None.","Addiction (Abingdon, England)"
"34574975",2021,"Sep","Longitudinal Relationships between Nomophobia, Addictive Use of Social Media, and ","10.3390/healthcare9091201 [doi]; 1201","(1) Background: Temporal relationships between nomophobia (anxiety related to 'no ","Lin, Chung-Ying; Potenza, Marc N; Ulander, Martin; Brostrom, Anders; Ohayon, Maurice M; Chattu, Vijay Kumar; Pakpour, Amir H","Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Public Health, National Cheng Kung University Hospital, Tainan 704, ; Departments of Psychiatry and Neuroscience and the Child Study Center, School of ; Connecticut Council on Problem Gambling, Wethersfield, CT 06109, USA.; Connecticut Mental Health Center, New Haven, CT 06519, USA.; Department of Clinical Neurophysiology, Linkoping University Hospital, 58183 ; Department of Clinical Neurophysiology, Linkoping University Hospital, 58183 ; Department of Nursing, School of Health and Welfare, Jonkoping University, 55333 ; Division of Public Mental Health and Population Sciences, Stanford Sleep ; Division of Occupational Medicine, Department of Medicine, Temerty Faculty of ; Department of Public Health, Saveetha Medical College, Saveetha Institute of ; Department of Clinical Neurophysiology, Linkoping University Hospital, 58183 ; Social Determinants of Health Research Center, Research Institute for Prevention ","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)"
"34561065",2021,"Oct","Social media addiction, cyberbullying and cyber victimization of university ","S0883-9417(21)00113-8 [pii]; 10.1016/j.apnu.2021.07.004 [doi]","AIM: The study was conducted descriptively to determine the social media ","Cimke, Sevim; Cerit, Esin","Yozgat Bozok University, Faculty of Health Sciences, Yozgat, Turkey. Electronic ; Yozgat Bozok University, Faculty of Health Sciences, Yozgat, Turkey.","eng","Journal Article","Arch Psychiatr Nurs",NA,"Archives of psychiatric nursing"
"34547644",2022,"Jan","A two-generation study: The transmission of attachment and young adults' ","S0306-4603(21)00294-X [pii]; 10.1016/j.addbeh.2021.107109 [doi]","Social media use is on the rise among young adults (YA) and evidence suggests a ","Arikan, Gizem; Acar, Ibrahim Hakki; Ustundag-Budak, A Meltem","Ozyegin University, Department of Psychology, Academic Building 2, Level 2, Room: ; Ozyegin University, Department of Psychology, Istanbul, Turkey.; Bahcesehir University, Department of Psychology, Istanbul, Turkey.","eng","Journal Article","Addict Behav",NA,"Addictive behaviors"
"34514077",2021,"Dec","Addictive behaviours among university students in Malaysia during COVID-19 ","10.1016/j.abrep.2021.100375 [doi]; 100375","INTRODUCTION: Preventative measures to stop the spread of the COVID-19 have ","Ting, Chuong Hock; Essau, Cecilia","Department of Psychological Medicine, Faculty of Medicine and Health Sciences, ; Department of Psychology, Roehampton University, London.","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports"
"34466696",2021,"Aug","The psychometric properties of Social Anxiety Scale for Adolescents (SAS-A) short ","10.1016/j.heliyon.2021.e07801 [doi]; e07801","There is a lack of available valid assessment tools (published) for assessing ","Alam, Najifa; Ahmed, Oli; Naher, Lutfun; Hiramoni, Fatema Akhter","Department of Psychology, University of Chittagong, Chattogram, 4331, Bangladesh.; Department of Psychology, University of Chittagong, Chattogram, 4331, Bangladesh.; Department of Psychology, University of Chittagong, Chattogram, 4331, Bangladesh.; Department of Economics, Sheikh Hasina University, Netrokona, 2400, Bangladesh.","eng","Journal Article","Heliyon","The authors declare no conflict of interest.","Heliyon"
"36447449",2021,"Sep","Social Media Addiction in Young Adult Patients with Anxiety Disorders and ","10.1530/alphapsychiatry.2021.21242 [doi]","OBJECTIVE: Although the relationship between social media addiction (SMA) and ","Senturk, Erman; Genis, Bahadir; Cosar, Behcet","Department of Psychiatry, University of Health Sciences Bagcilar Training and ; Department of Psychiatry, Kocaeli University School of Medicine, Kocaeli, Turkey.; Department of Psychiatry, Gazi University School of Medicine, Ankara, Turkey.","eng","Journal Article","Alpha Psychiatry","Conflict of Interest: The authors have no conflict of interest to declare.","Alpha psychiatry"
"34434146",2021,NA,"The Relationship Between Technology Use and Problem Technology Use and Potential ","10.3389/fpsyg.2021.696271 [doi]; 696271","Background: Although digital technology enables people to stay connected during ","Yang, Xue; Yip, Benjamin H K; Lee, Eric K P; Zhang, Dexing; Wong, Samuel Y S","Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; The Chinese University of Hong Kong Shenzhen Research Institute, Shenzhen, China.; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology"
"34425915",2021,"Aug","Social media use in patients with fibromyalgia and its effect on symptom severity ","10.1186/s42358-021-00210-7 [doi]","BACKGROUND: The aim of this study was to evaluate social media use in patients ","Kulekcioglu, Sevinc; Cetin, Alp","Physical Medicine and Rehabilitation, City Hospital, Bursa, Turkey. ; Faculty of Medicine, Physical Medicine and Rehabilitation, Hacettepe University, ","eng","Journal Article","Adv Rheumatol",NA,"Advances in rheumatology (London, England)"
