"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Gambling disorder and comorbid behavioral addictions: Demographic, clinical, and personality correlates.",31951870,2020,"Feb","S0165-1781(19)31934-1 [pii]; 10.1016/j.psychres.2020.112763 [doi]","Gambling disorder (GD) frequently co-occurs with substance use disorders. ","Tang, Karen T Y; Kim, Hyoun S; Hodgins, David C; McGrath, Daniel S; Tavares, Hermano","Department of Psychology & Neuroscience, Dalhousie University, Canada. Electronic ; Department of Psychology, University of Calgary, Canada.; Department of Psychology, University of Calgary, Canada.; Department of Psychology, University of Calgary, Canada.; Impulse Control Disorders Outpatient Unit, Institute and Department of ","eng","Journal Article","Psychiatry Res","Declaration of Competing Interest HSK has received scholarships from the Alberta ","Psychiatry research","work"
"Workaholism, Intensive Smartphone Use, and the Sleep-Wake Cycle: A Multiple Mediation Analysis.",31547191,2019,"Sep","10.3390/ijerph16193517 [doi]; 3517","Recent contributions have reported sleep disorders as one of the health ","Spagnoli, Paola; Balducci, Cristian; Fabbri, Marco; Molinaro, Danila; Barbato, Giuseppe","Department of Psychology, University of Campania ""Luigi Vanvitelli"", CE 81100 ; Department of Psychology, Alma Mater Studiorum University of Bologna, BO 40126 ; Department of Psychology, University of Campania ""Luigi Vanvitelli"", CE 81100 ; Department of Psychology, University of Campania ""Luigi Vanvitelli"", CE 81100 ; Department of Psychology, University of Campania ""Luigi Vanvitelli"", CE 81100 ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"Heavy Study Investment in Italian College Students. An Analysis of Loscalzo and Giannini's (2017) Studyholism Comprehensive Model.",31379617,2019,NA,"10.3389/fpsyt.2019.00489 [doi]; 489","Loscalzo and Giannini (2017) recently proposed the construct of studyholism (or ","Loscalzo, Yura; Giannini, Marco","Department of Health Sciences, School of Psychology, University of Florence, ; Department of Health Sciences, School of Psychology, University of Florence, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry","work"
"It's Been a Hard Day's Night and I've Been Working Like a Dog: Workaholism and Work Engagement in the JD-R Model.",31293485,2019,NA,"10.3389/fpsyg.2019.01444 [doi]; 1444","The study investigates if the job-demands resources (JD-R) model could be ","Langseth-Eide, Benedicte","Department of Psychology, UiT The Arctic University of Norway, Tromso, Norway.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Effects of workaholism on volunteer firefighters' performance: a moderated mediation model including supervisor recognition and emotional exhaustion.",31262192,2019,"Sep","10.1080/10615806.2019.1638683 [doi]","Background and Objectives: Although workaholism has been associated with job ","Sandrin, Emilie; Gillet, Nicolas; Fernet, Claude; Depint-Rouault, Clement; Leloup, Monique; Portenard, Dominique","a Departement de psychologie, Universite de Tours , Tours , France.; a Departement de psychologie, Universite de Tours , Tours , France.; b Departement de gestion des ressources humaines, Universite du Quebec a ; c Service Departemental d'Incendie et de Secours 37 , France.; c Service Departemental d'Incendie et de Secours 37 , France.; d Centre National de la Fonction Publique Territoriale , France.","eng","Journal Article","Anxiety Stress Coping",NA,"Anxiety, stress, and coping","work"
"The Dark Side of Study: When Study Negatively Affects Relationships and School Climate. The Study-Relationships Conflict Scale.",33574951,2019,"Jun","10.5964/ejop.v15i2.1567 [doi]","This study proposes a new instrument for evaluating the Study-Relationships ","Loscalzo, Yura; Giannini, Marco","Department of Health Sciences, School of Psychology, University of Florence, ; Department of Health Sciences, School of Psychology, University of Florence, ","eng","Journal Article","Eur J Psychol","The authors have declared that no competing interests exist.","Europe's journal of psychology","work"
"Live to Work or Work to Live? An Age-Moderated Mediation Model on the Simultaneous Mechanisms Prompted by Workaholism Among Healthcare Professionals.",31133912,2019,NA,"10.3389/fpsyg.2019.00868 [doi]; 868","The ""aging population"" implies an increased proportion of older professionals and ","Dordoni, Paola; Kraus-Hoogeveen, Sascha; Van Der Heijden, Beatrice I J M; Peters, Pascale; Setti, Ilaria; Fiabane, Elena","Department of Brain and Behavioural Sciences, University of Pavia, Pavia, Italy.; Faculty of Economics and Management, HAN University of Applied Sciences, ; Institute for Management Research, Radboud University, Nijmegen, Netherlands.; Schouten Global, Centre of Research, Knowledge and Innovation, Zaltbommel, ; Institute for Management Research, Radboud University, Nijmegen, Netherlands.; Faculty of Management Sciences, Open University of the Netherlands, Heerlen, ; Faculty of Economics and Business Administration, Ghent University, Ghent, ; Business School, Hubei University, Wuhan, China.; Kingston Business School, Kingston University, London, United Kingdom.; Institute for Management Research, Radboud University, Nijmegen, Netherlands.; Center for Strategy, Organization and Leadership, Nyenrode Business Universiteit, ; Department of Brain and Behavioural Sciences, University of Pavia, Pavia, Italy.; Department of Brain and Behavioural Sciences, University of Pavia, Pavia, Italy.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Can Work Engagement Be a Resource for Reducing Workaholism's Undesirable Outcomes? A Multiple Mediating Model Including Moderated Mediation Analysis.",31003474,2019,"Apr","10.3390/ijerph16081402 [doi]; 1402","This study aimed to explore a possible process explaining the relationship ","Scafuri Kovalchuk, Liliya; Buono, Carmela; Ingusci, Emanuela; Maiorano, Francesco; De Carlo, Elisa; Madaro, Andreina; Spagnoli, Paola","Department of Psychology, University of Campania Luigi Vanvitelli, 8100 Caserta, ; Department of Psychology, University of Campania Luigi Vanvitelli, 8100 Caserta, ; Department of History, Society and Human Studies, University of Salento, 73100 ; Department of Psychology, University of Campania Luigi Vanvitelli, 8100 Caserta, ; Department of History, Society and Human Studies, University of Salento, 73100 ; Department of History, Society and Human Studies, University of Salento, 73100 ; Department of Psychology, University of Campania Luigi Vanvitelli, 8100 Caserta, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflicts of interest.","International journal of environmental research and public health","work"
"Job Crafting as a Mediator between Work Engagement and Wellbeing Outcomes: A Time-Lagged Study.",30999551,2019,"Apr","10.3390/ijerph16081376 [doi]; 1376","This time-lagged study, using the framework of the JD-R model, tested the ","Robledo, Enrique; Zappala, Salvatore; Topa, Gabriela","International School of Doctorate, The National Distance Education University ; Department of Psychology, University of Bologna, 40126 Bologna, Italy. ; Department of Human Resource Management and Psychology, Financial University ; Department of Social and Organizational Psychology, The National Distance ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"A Four-Factor Model of Work Addiction: The Development of the Work Addiction Risk Test Revised.",30982051,2019,NA,"10.1159/000499672 [doi]","BACKGROUND: Work has a crucial role in individuals' productivity, social life, ","Urban, Robert; Kun, Bernadette; Mozes, Tamas; Soltesz, Peter; Paksi, Borbala; Farkas, Judit; Kokonyei, Gyongyi; Orosz, Gabor; Maraz, Aniko; Felvinczi, Katalin; Griffiths, Mark D; Demetrovics, Zsolt","Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary, ; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Doctoral School of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Doctoral School of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Education, Eotvos Lorand University, Budapest, Hungary.; Centre for Behavioral Research, Corvinus University of Budapest, Budapest, ; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Cognitive Neuroscience and Psychology, Research Centre for Natural ; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Psychology Department, Nottingham Trent University, Nottingham, United Kingdom.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article","Eur Addict Res",NA,"European addiction research","work"
"Beyond the myths about work addiction: Toward a consensus on definition and trajectories for future studies on problematic overworking.",30920291,2019,"Mar","10.1556/2006.8.2019.11 [doi]","In an unprecedented collaborative effort to integrate the existing knowledge on ","Atroszko, Pawel A; Demetrovics, Zsolt; Griffiths, Mark D","Department of Psychometrics and Statistics, Institute of Psychology,University of ; Department of Clinical Psychology and Addiction, Institute of Psychology,ELTE ; Psychology Department,Nottingham Trent University, Nottingham,UK.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"What type of worker are you? Work-related Inventory (WI-10): A comprehensive instrument for the measurement of workaholism.",30856144,2019,NA,"10.3233/WOR-192875 [doi]","BACKGROUND: In literature, there are many instruments for evaluating workaholism; ","Loscalzo, Yura; Giannini, Marco","Department of Health Sciences, School of Psychology, University of Florence, ; Department of Health Sciences, School of Psychology, University of Florence, ","eng","Journal Article","Work",NA,"Work (Reading, Mass.)","work"
"Work addiction as a behavioural addiction: Towards a valid identification of problematic behaviour.",30754989,2019,"Apr","10.1177/0004867419828496 [doi]",NA,"Atroszko, Pawel Andrzej","Institute of Psychology, University of Gdansk, Gdannsk, Poland.","eng","Comment; Letter","Aust N Z J Psychiatry",NA,"The Australian and New Zealand journal of psychiatry","work"
"Sleep Problems and Depression in Iranian Nurses: The Predictive Role of Workaholism.",30622575,2019,"Jan-Feb","10.4103/ijnmr.IJNMR_188_17 [doi]","BACKGROUND: Sleep problems and depression are issues that can be addressed as far ","Ariapooran, Saeed","Department of Psychology, Malayer University, Literature and Humanistic College, ","eng","Journal Article","Iran J Nurs Midwifery Res","Nothing to declare.","Iranian journal of nursing and midwifery research","work"
"Workaholism on Job Burnout: A Comparison Between American and Chinese Employees.",30618967,2018,NA,"10.3389/fpsyg.2018.02546 [doi]; 2546","Past research frequently reports significant relation between workaholism and job ","Cheung, Francis; Tang, Catherine S K; Lim, Matthew Sheng Mian; Koh, Jie Min","Department of Applied Psychology, Lingnan University, Tuen Mun, China.; Department of Psychology, National University of Singapore, Singapore, Singapore.; Department of Psychology, National University of Singapore, Singapore, Singapore.; Department of Psychology, National University of Singapore, Singapore, Singapore.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Work addiction is associated with increased stress and reduced quality of life: Validation of the Bergen Work Addiction Scale in Danish.",30615193,2019,"Apr","10.1111/sjop.12506 [doi]","Addiction to work is defined as a compulsion or an uncontrollable need to work ","Lichtenstein, Mia Beck; Malkenes, Maiken; Sibbersen, Christian; Hinze, Cecilie Juul","Department of Psychology, University of Southern Denmark, Denmark.; Department of Psychology, University of Southern Denmark, Denmark.; Mental Health Services at the Region of Southern Denmark, Denmark.; Research Unit for E-mental Health and Telepsychiatry, Denmark.","eng","Journal Article; Validation Study","Scand J Psychol",NA,"Scandinavian journal of psychology","work"
"Seeing the forest through different trees: A social psychological perspective of work addiction.",30556783,2018,"Dec","10.1556/2006.7.2018.122 [doi]","We live in exciting times for the scientific study of work addiction, given its ","Toth-Kiraly, Istvan; Bothe, Beata; Orosz, Gabor","1 Doctoral School of Psychology, ELTE Eotvos Lorand University , Budapest, ; 2 Institute of Psychology, ELTE Eotvos Lorand University , Budapest, Hungary.; 1 Doctoral School of Psychology, ELTE Eotvos Lorand University , Budapest, ; 2 Institute of Psychology, ELTE Eotvos Lorand University , Budapest, Hungary.; 2 Institute of Psychology, ELTE Eotvos Lorand University , Budapest, Hungary.; 3 Department of Psychology, Stanford University , Stanford, CA, USA.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Myths about ""The myths about work addiction"".",30556780,2018,"Dec","10.1556/2006.7.2018.126 [doi]","The present paper encompasses a response to the debate paper by Griffiths et al. ","Andreassen, Cecilie Schou; Schaufeli, Wilmar B; Pallesen, Stale","1 Faculty of Social Sciences, Department of Social Studies, University of ; 2 Department of Clinical Psychology, University of Bergen , Bergen, Norway.; 3 Research Unit Occupational & Organizational Psychology and Professional ; 4 Department of Psychology, Utrecht University , Utrecht, The Netherlands.; 5 Department of Psychosocial Science, University of Bergen , Bergen, Norway.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Differential Effects of Workaholism and Work Engagement on the Interference Between Life and Work Domains.",30555590,2018,"Nov","10.5964/ejop.v14i4.1626 [doi]","This study analyzed the differences between workaholism and work engagement in ","Di Stefano, Giovanni; Gaudiino, Maria","Department of Psychology, Educational Science & Human Movement, University of ; Department of Psychology, Educational Science & Human Movement, University of ","eng","Journal Article","Eur J Psychol","The authors have declared that no competing interests exist.","Europe's journal of psychology","work"
"Moving from the terminology debate to a transdisciplinary understanding of the problem.",30541341,2018,"Dec","10.1556/2006.7.2018.121 [doi]","This commentary considers a recent debate paper which presents and counters 10 ","Quinones, Cristina","1 Department of People and Organisations, Open University Business School , ","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Ten myths (or facts?) about workaholism: An appetitive motivation framework.",30541340,2018,"Dec","10.1556/2006.7.2018.120 [doi]","This commentary intends to provide constructive input into the ""Ten myths about ","Sussman, Steve","1 Preventive Medicine, Psychology, and Social Work, Institute for Health ","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"How to counter the ten myths about work addiction?: Three postulates for future research.",30541339,2018,"Dec","10.1556/2006.7.2018.123 [doi]","BACKGROUND AND AIM: Referring to Ten myths about work addiction reviewed by ","Malinowska, Diana","1 Institute of Psychology, Jagiellonian University , Krakow, Poland.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Work addiction: An organizational behavior as well as an addictive behavior?",30541338,2018,"Dec","10.1556/2006.7.2018.119 [doi]","In their critical review, Griffiths et al. (2018) discussed 10 myths in the study ","Lior, Oren; Abira, Reizer; Aviv, Weinstein","1 Department of Behavioral Science and Integrative Brain and Cognition Center, ; 1 Department of Behavioral Science and Integrative Brain and Cognition Center, ; 1 Department of Behavioral Science and Integrative Brain and Cognition Center, ","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Ten myths and twenty years: What we know and what we still do not know about work addiction.",30541337,2018,"Dec","10.1556/2006.7.2018.125 [doi]","This commentary addresses a recent article by Griffiths et al. (2018) about myths ","Kun, Bernadette","1 Institute of Psychology, ELTE Eotvos Lorand University , Budapest, Hungary.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Problematic overstudying: Studyholism or study addiction?",30541335,2018,"Dec","10.1556/2006.7.2018.124 [doi]","This commentary addresses Griffiths et al. (2018)'s sixth myth about work ","Loscalzo, Yura; Giannini, Marco","1 Department of Health Sciences, School of Psychology, University of Florence , ; 1 Department of Health Sciences, School of Psychology, University of Florence , ","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Are Engaged Workaholics Protected against Job-Related Negative Affect and Anxiety before Sleep? A Study of the Moderating Role of Gender.",30217032,2018,"Sep","10.3390/ijerph15091996 [doi]; 1996","Although the interplay between workaholism and work engagement could explain ","Spagnoli, Paola; Balducci, Cristian; Scafuri Kovalchuk, Liliya; Maiorano, Francesco; Buono, Carmela","Department of Psychology, University of Campania Luigi Vanvitelli, CE 81100 ; Department of Psychology, Alma Mater Studiorum University of Bologna, BO 40126 ; Department of Psychology, University of Campania Luigi Vanvitelli, CE 81100 ; Department of Psychology, University of Campania Luigi Vanvitelli, CE 81100 ; Department of Psychology, University of Campania Luigi Vanvitelli, CE 81100 ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"Daily Effect of Recovery on Exhaustion: A Cross-Level Interaction Effect of Workaholism.",30181447,2018,"Sep","10.3390/ijerph15091920 [doi]; 1920","Workaholics generally allocate an excessive amount of time and energy to their ","Molino, Monica; Cortese, Claudio G; Ghislieri, Chiara","Psychology Department, University of Turin, Via Verdi 10, 10124 Turin, Italy. ; Psychology Department, University of Turin, Via Verdi 10, 10124 Turin, Italy. ; Psychology Department, University of Turin, Via Verdi 10, 10124 Turin, Italy. ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"The extent of workaholism in a group of polish nurses.",30156712,2019,"Jan","10.1002/hpm.2636 [doi]","OBJECTIVE: This study aimed to assess the prevalence of workaholism among Polish ","Kunecka, Danuta; Hundert, Marcin","Faculty of Health Sciences, Department of Social Medicine, Pomeranian Medical ; Faculty of Social Sciences and Engineering, State University of Applied Sciences ","eng","Journal Article","Int J Health Plann Manage",NA,"The International journal of health planning and management","work"
"Psychological health and occupational therapists: Burnout, engagement and work addiction.",30103359,2018,NA,"10.3233/WOR-182759 [doi]","BACKGROUND: Burnout, work engagement and work addiction are all considered ","Brown, Cary A; Pashniak, Lisa M","Department of Occupational Therapy, University of Alberta, Edmonton, AB, Canada.; Department of Occupational Therapy, University of Alberta, Edmonton, AB, Canada.","eng","Journal Article","Work",NA,"Work (Reading, Mass.)","work"
"Work as a calling: A theoretical model.",29999369,2018,"Jul","10.1037/cou0000276 [doi]","Perceiving work as a calling has been positioned as a key pathway to enhancing ","Duffy, Ryan D; Dik, Bryan J; Douglass, Richard P; England, Jessica W; Velez, Brandon L","Department of Psychology.; Department of Psychology, Colorado State University.; Department of Psychology, University of Florida.; Department of Psychology, University of Florida.; Department of Counseling and Clinical Psychology, Teacher's College, Columbia ","eng","Journal Article","J Couns Psychol",NA,"Journal of counseling psychology","work"
"Examining the DSM-5 alternative model of personality disorders operationalization of obsessive-compulsive personality disorder in a mental health sample.",29927297,2018,"Sep","10.1037/per0000285 [doi]","The current study evaluated the continuity between the diagnostic ","Liggett, Jacqueline; Sellbom, Martin","Research School of Psychology.; Department of Psychology.","eng","Journal Article; Research Support, Non-U.S. Gov't","Personal Disord",NA,"Personality disorders","work"
"The Effect of Work Addiction on Korean Nurses' Professional Quality of Life: A Cross-Sectional Study.",29864059,2018,"Apr/Jun","10.1097/JAN.0000000000000221 [doi]","This study sought to delineate the relations between work addiction and ","Kwak, Yeunhee; Kim, Ji-Su; Han, Yonghee; Seo, Yeji","Yeunhee Kwak, PhD, Ji-Su Kim, PhD, and Yeji Seo, Department of Nursing, Chung-Ang ","eng","Journal Article","J Addict Nurs",NA,"Journal of addictions nursing","work"
"The framework of clinical occupational medicine to provide new insight for workaholism.",29769459,2018,"Oct","10.2486/indhealth.2018-0021 [doi]","There is no single agreed definition of workaholism. Most interventions proposed ","Durand-Moreau, Quentin; LE Deun, Clarisse; Lodde, Brice; Dewitte, Jean-Dominique","Occupational and Environmental Diseases Centre, University Hospital of Brest, ; Laboratoire d'Etudes et de Recherche en Sociologie, LABERS EA 3149, University of ; Occupational and Environmental Diseases Centre, University Hospital of Brest, ; Occupational and Environmental Diseases Centre, University Hospital of Brest, ; Occupational and Environmental Diseases Centre, University Hospital of Brest, ; Laboratoire d'Etudes et de Recherche en Sociologie, LABERS EA 3149, University of ","eng","Journal Article","Ind Health",NA,"Industrial health","work"
"Workaholism and negative work-related incidents among nurses.",29760300,2018,"Oct","10.2486/indhealth.2017-0223 [doi]","The present study comprised 1,781 nurses who participated in an investigation ","Andreassen, Cecilie Schou; Pallesen, Stale; Moen, Bente E; Bjorvatn, Bjorn; Waage, Siri; Schaufeli, Wilmar B","Department of Clinical Psychology, University of Bergen, Norway.; Norwegian Competence Center for Sleep Disorders, Haukeland University Hospital, ; Department of Psychosocial Science, University of Bergen, Norway.; Department of Global Public Health and Primary Care, University of Bergen, ; Norwegian Competence Center for Sleep Disorders, Haukeland University Hospital, ; Department of Global Public Health and Primary Care, University of Bergen, ; Norwegian Competence Center for Sleep Disorders, Haukeland University Hospital, ; Department of Global Public Health and Primary Care, University of Bergen, ; Research Unit Occupational & Organizational Psychology and Professional Learning, ; Department of Psychology, Utrecht University, The Netherlands.","eng","Journal Article","Ind Health",NA,"Industrial health","work"
"Work Addiction Test Questionnaire to Assess Workaholism: Validation of French Version.",29439945,2018,"Feb","10.2196/mental.8215 [doi]; e12","BACKGROUND: Work addiction is a significant public health problem with a growing ","Ravoux, Hortense; Pereira, Bruno; Brousse, Georges; Dewavrin, Samuel; Cornet, Thomas; Mermillod, Martial; Mondillon, Laurie; Vallet, Guillaume; Moustafa, Fares; Dutheil, Frederic","Service Sante Travail Environnement, Centre Hospitalier Universitaire de ; Equipe Stress physiologique et psychosocial, Laboratoire de Psychologie Sociale ; Service de Biostatistique, Direction de la Recherche Clinique et de l'Innovation, ; Service Addictologie, Centre Hospitalier Universitaire de Clermont-Ferrand, ; Neuro-Psycho-pharmacologie des systemes dopaminergiques sous-corticaux, ; WittyFit, Paris, France.; WittyFit, Paris, France.; Laboratoire de Psychologie et NeuroCognition, Centre National de la Recherche ; Institut Universitaire de France, Paris, France.; Equipe Stress physiologique et psychosocial, Laboratoire de Psychologie Sociale ; Equipe Stress physiologique et psychosocial, Laboratoire de Psychologie Sociale ; Service des Urgences, Centre Hospitalier Universitaire de Clermont-Ferrand, ; Service Sante Travail Environnement, Centre Hospitalier Universitaire de ; Equipe Stress physiologique et psychosocial, Laboratoire de Psychologie Sociale ; Faculty of Health, Australian Catholic University, Melbourne, Victoria, ","eng","Journal Article","JMIR Ment Health","Conflicts of Interest: None declared.","JMIR mental health","work"
"Job autonomy in relation to work engagement and workaholism: Mediation of autonomous and controlled work motivation.",29410554,2018,"Jul","77972 [pii]; 10.13075/ijomeh.1896.01197 [doi]","OBJECTIVES: This study integrates the Self Determination Theory and the Job ","Malinowska, Diana; Tokarz, Aleksandra; Wardzichowska, Anna","Jagiellonian University, Krakow, Poland (Institute of Psychology, Laboratory of ; Jagiellonian University, Krakow, Poland (Institute of Psychology, Laboratory of ; Jagiellonian University, Krakow, Poland (Institute of Psychology, Laboratory of ","eng","Journal Article","Int J Occup Med Environ Health",NA,"International journal of occupational medicine and environmental health","work"
"Ten myths about work addiction.",29409339,2018,"Dec","10.1556/2006.7.2018.05 [doi]","BACKGROUND AND AIMS: Research into work addiction has steadily grown over the ","Griffiths, Mark D; Demetrovics, Zsolt; Atroszko, Pawel A","1 Psychology Department, Nottingham Trent University , Nottingham, UK.; 2 Department of Clinical Psychology and Addiction, Institute of Psychology, ELTE ; 3 Department of Psychometrics and Statistics, Institute of Psychology, University ","eng","Journal Article; Review","J Behav Addict",NA,"Journal of behavioral addictions","work"
"[Factors Related to Presenteeism in Young and Middle-aged Nurses].",29386426,2018,"Apr","10.1539/sangyoeisei.17-019-B [doi]","OBJECTIVE: Presenteeism is considered to be not only a work-related stressor but ","Yoshida, Mami; Miki, Akiko","Tohoku Electric Power Co. Inc.; Faculty of Medicine, University of Tsukuba.","jpn","Journal Article","Sangyo Eiseigaku Zasshi",NA,"Sangyo eiseigaku zasshi = Journal of occupational health","work"
"Workaholism as a Mediator between Work-Related Stressors and Health Outcomes.",29303969,2018,"Jan","10.3390/ijerph15010073 [doi]; 73","It is currently unknown if unfavorable working conditions, reflected by the ","Andreassen, Cecilie Schou; Pallesen, Stale; Torsheim, Torbjorn","Department of Clinical Psychology, Faculty of Psychology, University of Bergen, ; Department of Psychosocial Science, Faculty of Psychology, University of Bergen, ; Department of Psychosocial Science, Faculty of Psychology, University of Bergen, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"Appalachian Women's Use of Substance Abuse Treatment: Examining the Behavioral Model for Vulnerable Populations.",30853861,2018,NA,"10.1080/1533256X.2018.1450264 [doi]","The Gelberg-Andersen Behavioral Model for Vulnerable Populations was applied to ","Victor, Grant; Kheibari, Athena; Staton, Michele; Oser, Carrie","College of Social Work, University of Kentucky, Lexington, KY, USA.; College of Social Work, University of Kentucky, Lexington, KY, USA.; College of Medicine, University of Kentucky, Lexington, KY, USA.; College of Sociology, University of Kentucky, Lexington, KY, USA.","eng","Journal Article","J Soc Work Pract Addict",NA,"Journal of social work practice in the addictions","work"
"[The Relationship between Workaholism, Burnout and Personality: A Literature Review].",29267421,2017,"Fall",NA,"Objectives This paper reviews and summarizes the literature on personality traits ","Hartmann, Elodie; Mathieu, Cynthia","Departement de psychologie, Universite du Quebec a Trois-Rivieres.; Ecole de gestion, Universite du Quebec a Trois-Rivieres.","fre","Journal Article; Review","Sante Ment Que",NA,"Sante mentale au Quebec","work"
"Self-imposed pressure or organizational norms? Further examination of the construct of workplace telepressure.",29235229,2018,"Apr","10.1002/smi.2792 [doi]","Information and communication technologies (ICTs) are rapidly becoming ","Grawitch, Matthew J; Werth, Paul M; Palmer, Sarah N; Erb, Kaitlyn R; Lavigne, Kristi N","School for Professional Studies, Saint Louis University, St. Louis, MO, USA.; Department of Psychology, Saint Louis University, St. Louis, MO, USA.; Department of Psychology, Saint Louis University, St. Louis, MO, USA.; Department of Psychology, Saint Louis University, St. Louis, MO, USA.; Department of Psychology, Saint Louis University, St. Louis, MO, USA.","eng","Journal Article","Stress Health",NA,"Stress and health : journal of the International Society for the Investigation of ","work"
"Working Conditions and Individual Differences Are Weakly Associated with Workaholism: A 2-3-Year Prospective Study of Shift-Working Nurses.",29209265,2017,NA,"10.3389/fpsyg.2017.02045 [doi]; 2045","This study focuses on individual differences and the demand-support-control model ","Andreassen, Cecilie S; Bakker, Arnold B; Bjorvatn, Bjorn; Moen, Bente E; Mageroy, Nils; Shimazu, Akihito; Hetland, Jorn; Pallesen, Stale","Department of Clinical Psychology, University of Bergen, Bergen, Norway.; Center of Excellence for Positive Organizational Psychology, Erasmus University ; Department of Global Public Health and Primary Care, University of Bergen, ; Norwegian Competence Center for Sleep Disorders, Haukeland University Hospital, ; Department of Global Public Health and Primary Care, University of Bergen, ; Department of Occupational Medicine, Haukeland University Hospital, Bergen, ; Department of Mental Health, University of Tokyo, Tokyo, Japan.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Norwegian Competence Center for Sleep Disorders, Haukeland University Hospital, ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Organizing the Confusion Surrounding Workaholism: New Structure, Measure, and Validation.",29097989,2017,NA,"10.3389/fpsyg.2017.01803 [doi]; 1803","Since ""workaholism"" was coined, a considerable body of research was conducted to ","Shkoler, Or; Rabenu, Edna; Vasiliu, Cristinel; Sharoni, Gil; Tziner, Aharon","School of Behavioral Sciences, Netanya Academic College, Netanya, Israel.; School of Behavioral Sciences, Netanya Academic College, Netanya, Israel.; Department of Business Consumer Science and Quality Management, The Bucharest ; School of Behavioral Sciences, Netanya Academic College, Netanya, Israel.; School of Behavioral Sciences, Netanya Academic College, Netanya, Israel.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Addiction to work and factors relating to this: a cross-sectional study on doctors in the state of Paraíba.",28977095,2017,"Nov-Dec","10.1590/1516-3180.2016.0312250417 [doi]","CONTEXT AND OBJECTIVE: Addiction to work is one of the new behavioral phenomena ","Azevedo, Walter Fernandes; Mathias, Ligia Andrade da Silva Telles","MD, MSc. Doctoral Student, Faculdade de Ciencias Medicas da Santa Casa de Sao ; MD, MSc, PhD. Adjunct Professor, Medical School, Faculdade de Ciencias Medicas da ","eng","Journal Article","Sao Paulo Med J","Conflict of interest: None","Sao Paulo medical journal = Revista paulista de medicina","work"
"[The methodology and sample description of the National Survey on Addiction Problems in Hungary 2015 (NSAPH 2015)].",28918416,2017,"Jun",NA,"This paper introduces the methods and methodological findings of the National ","Paksi, Borbala; Demetrovics, Zsolt; Magi, Anna; Felvinczi, Katalin","Eotvos Lorand Tudomanyegyetem, PPK Nevelestudomanyi Intezet, Budapest, Hungary. ","hun","Journal Article","Neuropsychopharmacol Hung",NA,"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet ","work"
