"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"An experimental examination of cognitive processes and response inhibition in patients seeking treatment for buying-shopping disorder.",30840643,2019,NA,"10.1371/journal.pone.0212415 [doi]; e0212415","There is an ongoing debate about whether buying-shopping disorder (BSD) should be ","Vogel, Birte; Trotzke, Patrick; Steins-Loeber, Sabine; Schafer, Giulia; Stenger, Jana; de Zwaan, Martina; Brand, Matthias; Muller, Astrid","Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of General Psychology: Cognition, Center for Behavioral Addiction ; Department of Clinical Psychology, University Bamberg, Bamberg, Germany.; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychiatry, University of Basel, Basel, Switzerland.; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of General Psychology: Cognition, Center for Behavioral Addiction ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ","eng","Journal Article; Multicenter Study; Randomized Controlled Trial","PLoS One","The authors have declared that no competing interests exist.","PloS one","shopping"
"Buying-shopping disorder-is there enough evidence to support its inclusion in ICD-11?",30604662,2019,"Aug","10.1017/S1092852918001323 [doi]","The phenomenon of buying-shopping disorder (BSD) was described over 100 years ","Muller, Astrid; Brand, Matthias; Claes, Laurence; Demetrovics, Zsolt; de Zwaan, Martina; Fernandez-Aranda, Fernando; Frost, Randy O; Jimenez-Murcia, Susana; Lejoyeux, Michael; Steins-Loeber, Sabine; Mitchell, James E; Moulding, Richard; Nedeljkovic, Maja; Trotzke, Patrick; Weinstein, Aviv; Kyrios, Michael","Department of Psychosomatic Medicine and Psychotherapy,Hannover Medical ; General Psychology:Cognition and Center for Behavioral Addiction Research ; Clinical Psychology,University of Leuven,Leuven,Belgium.; Institute of Psychology,ELTE Eotvos Lorand University,Budapest,Hungary.; Department of Psychosomatic Medicine and Psychotherapy,Hannover Medical ; Department of Psychiatry,University Hospital Bellvitge-IDIBELL,Barcelona,Spain.; Department of Psychology,Smith College,Northampton,Massachusetts,USA.; Department of Psychiatry,University Hospital Bellvitge-IDIBELL,Barcelona,Spain.; Faculte de Medecine Paris Diderot,Paris,France.; Department of Clinical Psychology and Psychotherapy, University of ; Neuropsychiatric Research Institute,Fargo,North Dakota,USA.; School of Psychology,Deakin University,Burwood,Australia.; Centre for Mental Health,Swinburne University of Technology,Melbourne,Australia.; General Psychology:Cognition and Center for Behavioral Addiction Research ; Department of Behavioral Science,Ariel University,Ariel,Israel.; College of Education,Psychology and Social Work,Flinders ","eng","Journal Article","CNS Spectr",NA,"CNS spectrums","shopping"
"The association between financial literacy and Problematic Internet Shopping in a multinational sample.",29450247,2017,"Dec","10.1016/j.abrep.2017.10.002 [doi]","PURPOSE: To examine the association between financial literacy and Problematic ","Lam, Lawrence T; Lam, Mary K","Tung Wah College, Hong Kong, China.; University of Technology Sydney, Faculty of Health, Australia.; University of Technology Sydney, Faculty of Health, Australia.","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports","shopping"
"The Development and Validation of the Online Shopping Addiction Scale.",28559864,2017,NA,"10.3389/fpsyg.2017.00735 [doi]; 735","We report the development and validation of a scale to measure online shopping ","Zhao, Haiyan; Tian, Wei; Xin, Tao","Faculty of Psychology, Beijing Normal UniversityBeijing, China.; Beijing Education Examinations AuthorityBeijing, China.; Collaborative Innovation Center of Assessment toward Basic Education Quality at ; Collaborative Innovation Center of Assessment toward Basic Education Quality at ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","shopping"
"Self-control predicts attentional bias assessed by online shopping-related Stroop in high online shopping addiction tendency college students.",28284828,2017,"May","S0010-440X(16)30524-7 [pii]; 10.1016/j.comppsych.2017.02.007 [doi]","OBJECTIVE: The aim of this study was to examine the relationships of personality ","Jiang, Zhaocai; Zhao, Xiuxin; Li, Cancan","School of Educational Science, Ludong University, 264025 Yantai, China. ; School of Educational Science, Ludong University, 264025 Yantai, China.; School of Educational Science, Ludong University, 264025 Yantai, China.","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry","shopping"
"Online social networking addiction among college students in Singapore: Comorbidity with behavioral addiction and affective disorder.",28262144,2017,"Feb","S1876-2018(16)30237-4 [pii]; 10.1016/j.ajp.2016.10.027 [doi]","PURPOSE OF THE RESEARCH: This study aimed to determine the prevalence of ","Tang, Catherine So-Kum; Koh, Yvaine Yee Woen","The National University of Singapore, Department of Psychology, 9 Arts Link, The ; The National University of Singapore, AS8 #07-56, 10 Kent Ridge Crescent (S) ","eng","Journal Article","Asian J Psychiatr",NA,"Asian journal of psychiatry","shopping"
"When Is a New Scale not a New Scale? The Case of the Bergen Shopping Addiction Scale and the Compulsive Online Shopping Scale.",27942256,2016,NA,NA,"Manchiraju et al. (International Journal of Mental Health and Addiction, 1-15, ","Griffiths, Mark D; Andreassen, Cecilie S; Pallesen, Stale; Bilder, Robert M; Torsheim, Torbjorn; Aboujaoude, Elias","International Gaming Research Unit, Psychology Department, Nottingham Trent ; Department of Clinical Psychology, University of Bergen, Bergen, Norway.; Department of Psychosocial Science, Bergen, Norway ; Norwegian Competence Center ; Semel Institute for Neuroscience and Human Behavior, University of California, ; Department of Psychosocial Science, Bergen, Norway.; OCD Clinic, Department of Psychiatry and Behavioral Sciences, Stanford University ","eng","Editorial","Int J Ment Health Addict","Statement The authors list below confirm that they do not have any conflict of ","International journal of mental health and addiction","shopping"
"Gender Differences in Pathways to Compulsive Buying in Chinese College Students in Hong Kong and Macau.",27156378,2016,"Jun","10.1556/2006.5.2016.025 [doi]","Background and aims The addictive nature of compulsive buying implies that mood ","Ching, Terence H W; Tang, Catherine S; Wu, Anise; Yan, Elsie","Department of Psychology, Faculty of Arts & Social Sciences, National University ; Department of Psychology, Faculty of Arts & Social Sciences, National University ; Department of Psychology, Faculty of Social Sciences, University of Macau , ; Department of Social Work & Social Administration, University of Hong Kong , Hong ","eng","Comparative Study; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","shopping"
"Prevalence and co-occurrence of addictive behaviors among former alternative high school youth: A longitudinal follow-up study.",26551909,2015,"Sep","10.1556/2006.4.2015.027 [doi]","BACKGROUND AND AIMS: Recent work has studied addictions using a matrix measure, ","Sussman, Steve; Pokhrel, Pallav; Sun, Ping; Rohrbach, Louise A; Spruijt-Metz, Donna","Institute for Health Promotion and Disease Prevention Research, University of ; Cancer Prevention and Control Program, University of Hawaii Cancer Center , ; Institute for Health Promotion and Disease Prevention Research, University of ; Institute for Health Promotion and Disease Prevention Research, University of ; Institute for Health Promotion and Disease Prevention Research, University of ","eng","Journal Article; Research Support, N.I.H., Extramural","J Behav Addict",NA,"Journal of behavioral addictions","shopping"
"The prevalence of compulsive buying: a meta-analysis.",26517309,2016,"Mar","10.1111/add.13223 [doi]","AIMS: To estimate the pooled prevalence of compulsive buying behaviour (CBB) in ","Maraz, Aniko; Griffiths, Mark D; Demetrovics, Zsolt","Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.; Doctoral School of Psychology, Eotvos Lorand University, Budapest, Hungary.; Psychology Division, Nottingham Trent University, Nottingham, UK.; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article; Meta-Analysis; Review","Addiction",NA,"Addiction (Abingdon, England)","shopping"
"The Bergen Shopping Addiction Scale: reliability and validity of a brief screening test.",26441749,2015,NA,"10.3389/fpsyg.2015.01374 [doi]; 1374","Although excessive and compulsive shopping has been increasingly placed within ","Andreassen, Cecilie S; Griffiths, Mark D; Pallesen, Stale; Bilder, Robert M; Torsheim, Torbjorn; Aboujaoude, Elias","Department of Psychosocial Science, University of Bergen , Bergen, Norway ; The ; International Gaming Research Unit, Nottingham Trent University , Nottingham, UK.; Department of Psychosocial Science, University of Bergen , Bergen, Norway ; ; Semel Institute for Neuroscience and Human Behavior, University of California, ; Department of Psychosocial Science, University of Bergen , Bergen, Norway.; OCD Clinic, Department of Psychiatry and Behavioral Sciences, Stanford University ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","shopping"
"Impaired decision making under ambiguity but not under risk in individuals with pathological buying-behavioral and psychophysiological evidence.",26165961,2015,"Sep","S0165-1781(15)00328-5 [pii]; 10.1016/j.psychres.2015.05.043 [doi]","Pathological buying (PB) is described as dysfunctional buying behavior, ","Trotzke, Patrick; Starcke, Katrin; Pedersen, Anya; Muller, Astrid; Brand, Matthias","Department of General Psychology: Cognition, University of Duisburg-Essen, ; Department of General Psychology: Cognition, University of Duisburg-Essen, ; Department of Clinical Psychology and Psychotherapy, University of Kiel, Germany. ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of General Psychology: Cognition, University of Duisburg-Essen, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res",NA,"Psychiatry research","shopping"
"Prevalence and construct validity of compulsive buying disorder in shopping mall visitors.",26027442,2015,"Aug","S0165-1781(15)00202-4 [pii]; 10.1016/j.psychres.2015.04.012 [doi]","Compulsive buying is a relatively new psychopathological concept and very few ","Maraz, Aniko; van den Brink, Wim; Demetrovics, Zsolt","Department of Clinical Psychology and Addiction, Eotvos Lorand University, ; Amsterdam Institute for Addiction Research, Department of Psychiatry, Academic ; Department of Clinical Psychology and Addiction, Eotvos Lorand University, ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research","shopping"
"Measuring compulsive buying behaviour: psychometric validity of three different scales and prevalence in the general population and in shopping centres.",25595336,2015,"Feb","S0165-1781(14)01008-7 [pii]; 10.1016/j.psychres.2014.11.080 [doi]","Due to the problems of measurement and the lack of nationally representative ","Maraz, Aniko; Eisinger, Andrea; Hende, Borbala; Urban, Robert; Paksi, Borbala; Kun, Bernadette; Kokonyei, Gyongyi; Griffiths, Mark D; Demetrovics, Zsolt","Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Personality and Health Psychology, Institute of Psychology, Eotvos ; Centre for Behavioral Research, Corvinus University, Budapest, Hungary.; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Nottingham Trent University, Nottingham, United Kingdom.; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ","eng","Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Psychiatry Res",NA,"Psychiatry research","shopping"
"Towards an understanding of Internet-based problem shopping behaviour: The concept of online shopping addiction and its proposed predictors.",25215218,2014,"Jun","10.1556/JBA.3.2014.003 [doi]","BACKGROUND: Compulsive and addictive forms of consumption and buying behaviour ","Rose, Susan; Dhandayudham, Arun","Henley Business School, The University of Reading, Greenlands, Henley-on-Thames, ; Consultant in Addictions Psychiatry, CRI - Northamptonshire, Northampton, UK.","eng","Journal Article; Review","J Behav Addict",NA,"Journal of behavioral addictions","shopping"
"[Buying addicition (compulsive shopping)].",24988969,2014,NA,NA,"The review examines the place of buying addiction in the classification of ","Egorov, A Iu","Sankt-Peterburgskii gosudarstvennyi universitet, Sankt-Peterburg; Severo-Zapadnyi ","rus","English Abstract; Journal Article","Zh Nevrol Psikhiatr Im S S Korsakova",NA,"Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova","shopping"
"Effects of shopping addiction on consumer decision-making: Web-based studies in real time.",26165603,2012,"Dec","10.1556/JBA.1.2012.006 [doi]","Background and aims Most research into compulsive buying has focused on its ","Lo, Hui-Yi; Harvey, Nigel",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","shopping"
"[Analysis of behavior related to use of the Internet, mobile telephones, compulsive shopping and gambling among university students].",21152848,2010,NA,NA,"The aim of this study is to obtain knowledge about habits related to addictive ","Ruiz-Olivares, Rosario; Lucena, Valentina; Pino, M Jose; Herruzo, Javier","Universidad de Cordoba, Spain.","spa","Journal Article","Adicciones",NA,"Adicciones","shopping"
"[Shopping as problem: shopping addiction].",21117326,2010,NA,NA,"Studies on non-clinical populations show a considerable prevalence of this ","Nespor, Karel; Scheansova, Andrea","Psychiatricka lecby Bohnice Oddeleni lecby zavislosti--muzi Ustavni 91, 181 02 ","cze","English Abstract; Journal Article; Review","Cas Lek Cesk",NA,"Casopis lekaru ceskych","shopping"
"[Shopping addiction--the new face of Mammon].",19848230,2009,"May",NA,NA,"Kelemen, Gabor","Pecsi Tudomanyegyetem, BTK, Szocialis Munka es Szocialpolitika Tanszek, 7624 ","hun","Journal Article","Lege Artis Med",NA,"Lege artis medicinae : uj magyar orvosi hirmondo","shopping"
"[Impulse control disorders and Parkinson's disease].",18630168,2008,"May",NA,"A variety of behavioral disorders occurring abruptly in patients with Parkinson's ","Burkhard, P R; Catalano-Chiuve, S; Gronchi-Perrin, A; Berney, A; Vingerhoets, F J G; Luscher, C","Service de neurologie, HUG, Faculte de medecine de Geneve, 1211 Geneve.","fre","English Abstract; Journal Article","Rev Med Suisse",NA,"Revue medicale suisse","shopping"
