"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Psychological Flexibility, Coronavirus Anxiety, Humor and Social Media Addiction During COVID-19 Pandemic in Turkey.",35125562,2022,NA,"10.1007/s10447-021-09461-x [doi]","Psychological flexibility is associated with psychological health and affected by ","Guldal, Seyma; Kilicoglu, Nur Akbulut; Kasapoglu, Figen","Department of Psychological Counseling and Guidance, Istanbul 29 Mayis ; Department of Psychological Counseling and Guidance, Istanbul 29 Mayis ; Department of Psychological Counseling and Guidance, Istanbul 29 Mayis ","eng","Journal Article","Int J Adv Couns","Conflict of InterestThe authors declare that they have no conflict of interest.","International journal for the advancement of counseling","social_media"
"The Bergen Social Media Addiction Scale Validity in a Romanian Sample Using Item Response Theory and Network Analysis.",35069045,2022,"Jan","10.1007/s11469-021-00732-7 [doi]","The validation of the Bergen Social Media Addiction Scale (BSMAS) in different ","Stanculescu, Elena","Faculty of Psychology and Educational Sciences, University of Bucharest, ","eng","Journal Article","Int J Ment Health Addict","Conflict of interestNone.","International journal of mental health and addiction","social_media"
"Willingness to accept (WTA), willingness to pay (WTP), and the WTA/WTP disparity in Chinese social media platforms: Descriptive statistics and associations with personality and social media use.",35030363,2022,"Mar","S0001-6918(21)00212-2 [pii]; 10.1016/j.actpsy.2021.103462 [doi]","The amount of money individuals were willing to accept (WTA) to discontinue using ","Sindermann, Cornelia; Yang, Haibo; Yang, Shixin; Elhai, Jon D; Montag, Christian","Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; Academy of Psychology and Behavior, Faculty of Psychology, Tianjin Normal ; Academy of Psychology and Behavior, Faculty of Psychology, Tianjin Normal ; Department of Psychology and Department of Psychiatry, University of Toledo, ; Department of Molecular Psychology, Institute of Psychology and Education, Ulm ","eng","Journal Article","Acta Psychol (Amst)",NA,"Acta psychologica","social_media"
"From Emotional (Dys)Regulation to Internet Addiction: A Mediation Model of Problematic Social Media Use among Italian Young Adults.",35011929,2021,"Dec","10.3390/jcm11010188 [doi]; 188","Internet addiction (IA) has mostly been investigated with the fear of missing out ","Quaglieri, Alessandro; Biondi, Silvia; Roma, Paolo; Varchetta, Manuel; Fraschetti, Angelo; Burrai, Jessica; Lausi, Giulia; Marti-Vilar, Manuel; Gonzalez-Sala, Francisco; Di Domenico, Alberto; Giannini, Anna Maria; Mari, Emanuela","Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Human Neuroscience, Sapienza University of Rome, Piazzale Aldo Moro ; Department of Human Neuroscience, Sapienza University of Rome, Piazzale Aldo Moro ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Departamento de Psicologia Basica, Facultad de Psicologia y Logopedia, ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Departamento de Psicologia Basica, Facultad de Psicologia y Logopedia, ; Departamento de Psicologia Evolutiva y de la Educacion, Facultad de Psicologia y ; Department of Psychological, Health and Territorial Sciences, University ""G. ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ; Department of Psychology, Sapienza University of Rome, Via dei Marsi 78, 00185 ","eng","Journal Article","J Clin Med","The authors declare no conflict of interest.","Journal of clinical medicine","social_media"
"Heterogeneity of Prevalence of Social Media Addiction Across Multiple Classification Schemes: Latent Profile Analysis.",35006084,2022,"Jan","10.2196/27000 [doi]; e27000","BACKGROUND: As social media is a major channel of interpersonal communication in ","Cheng, Cecilia; Ebrahimi, Omid V; Luk, Jeremy W","Department of Psychology, The University of Hong Kong, Pokfulam, Hong Kong.; Department of Psychology, University of Oslo, Oslo, Norway.; Research Institute, Modum Bad Psychiatric Hospital, Vikersund, Norway.; National Institute on Alcohol Abuse and Alcoholism, Bethesda, MD, United States.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Med Internet Res","Conflicts of Interest: None declared.","Journal of medical Internet research","social_media"
"The Association Between Self-Reported Screen Time, Social Media Addiction, and Sleep Among Norwegian University Students.",34976935,2021,NA,"10.3389/fpubh.2021.794307 [doi]; 794307","The aim of this study was to assess the relationship between daily screen time ","Hjetland, Gunnhild J; Skogen, Jens C; Hysing, Mari; Sivertsen, Borge","Department of Health Promotion, Norwegian Institute of Public Health, Bergen, ; Department of Health Promotion, Norwegian Institute of Public Health, Bergen, ; Alcohol and Drug Research Western Norway, Stavanger University Hospital, ; Centre for Evaluation of Public Health Measures, Norwegian Institute of Public ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Health Promotion, Norwegian Institute of Public Health, Bergen, ; Department of Research and Innovation, Helse Fonna HF, Haugesund, Norway.; Department of Mental Health, Norwegian University of Science and Technology, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","social_media"
"Validation of the Greek Version of Social Media Disorder Scale.",34973015,2021,NA,"10.1007/978-3-030-78775-2_13 [doi]","Social media platforms have gained ground in the day-to-day life of the vast ","Kokka, Ioulia; Mourikis, Iraklis; Michou, Maria; Vlachakis, Dimitrios; Darviri, Christina; Zervas, Ioannis; Kanaka-Gantenbein, Christina; Bacopoulou, Flora","Postgraduate Course of Science of Stress and Health Promotion, School of ; Outpatient Specialty Clinic for Obsessive Compulsive Disorder and Behavioral ; Postgraduate Course of Science of Stress and Health Promotion, School of ; Human Ecology Laboratory, Department of Home Economics and Ecology, Harokopio ; Laboratory of Genetics, Department of Biotechnology, School of Applied Biology ; Division of Endocrinology and Metabolism, Center of Clinical, Experimental ; Postgraduate Course of Science of Stress and Health Promotion, School of ; First Department of Psychiatry, School of Medicine, National and Kapodistrian ; Postgraduate Course of Science of Stress and Health Promotion, School of ; First Department of Pediatrics, School of Medicine, National and Kapodistrian ; Postgraduate Course of Science of Stress and Health Promotion, School of ; University Research Institute of Maternal and Child Health & Precision Medicine, ","eng","Journal Article","Adv Exp Med Biol",NA,"Advances in experimental medicine and biology","social_media"
"Problematic Internet Use and Emotional Dysregulation Among Young People: A Literature Review.",34909019,2021,"Feb","10.36131/cnfioritieditore20210104 [doi]","OBJECTIVE: In recent years scientific interest in Internet use disorders, ","Gioia, Francesca; Rega, Valeria; Boursier, Valentina","Department of Humanities, University of Naples ""Federico II"" Via Porta di Massa, ; Department of Humanities, University of Naples ""Federico II"" Via Porta di Massa, ; Department of Humanities, University of Naples ""Federico II"" Via Porta di Massa, ","eng","Journal Article","Clin Neuropsychiatry",NA,"Clinical neuropsychiatry","social_media"
"Smartphone and social media use contributed to individual tendencies towards social media addiction in Italian adolescents during the COVID-19 pandemic.",34875508,2022,"Mar","S0306-4603(21)00389-0 [pii]; 10.1016/j.addbeh.2021.107204 [doi]","INTRODUCTION: Adolescents in remote education during the COVID-19 pandemic had ","Marengo, Davide; Angelo Fabris, Matteo; Longobardi, Claudio; Settanni, Michele","University of Turin, Italy. Electronic address: davide.marengo@unito.it.; University of Turin, Italy. Electronic address: matteoangelo.fabris@unito.it.; University of Turin, Italy. Electronic address: Claudio.Longobardi@unito.it.; University of Turin, Italy. Electronic address: michele.settanni@unito.it.","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","social_media"
"The association of problematic use of social media and online videogames with aggression is mediated by insomnia severity: A cross-sectional study in a sample of 18- to 24-year-old individuals.",34870339,2022,"May","10.1002/ab.22008 [doi]","One of the worrying concomitants of problematic use of Internet (PUI) is ","Bersani, Francesco Saverio; Barchielli, Benedetta; Ferracuti, Stefano; Panno, Angelo; Carbone, Giuseppe A; Massullo, Chiara; Farina, Benedetto; Corazza, Ornella; Prevete, Elisabeth; Tarsitani, Lorenzo; Pasquini, Massimo; Biondi, Massimo; Imperatori, Claudio","Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ; Department of Clinical, Pharmaceutical and Biological Sciences, University of ; Department of Medico-Surgical Sciences and Biotechnologies, Sapienza University ; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Neurosciences, Sapienza University of Rome, Rome, Italy.; Department of Human Sciences, Cognitive and Clinical Psychology Laboratory, ","eng","Journal Article","Aggress Behav",NA,"Aggressive behavior","social_media"
"Validation of the Greek version of the Bergen Social Media Addiction Scale in Undergraduate Students.",34722220,2021,NA,"e975 [pii]; 10.14806/ej.26.1.975 [doi]","Social Networking Sites (SNSs) number at least 3.81 billion users worldwide, ","Dadiotis, Anastasios; Bacopoulou, Flora; Kokka, Ioulia; Vlachakis, Dimitrios; Chrousos, George P; Darviri, Christina; Roussos, Petros","Postgraduate Course of Science of Stress and Health Promotion, School of ; University Research Institute of Maternal and Child Health & Precision Medicine ; Postgraduate Course of Science of Stress and Health Promotion, School of ; University Research Institute of Maternal and Child Health & Precision Medicine ; Laboratory of Genetics, Department of Biotechnology, School of Applied Biology ; Lab of Molecular Endocrinology, Center of Clinical, Experimental Surgery and ; University Research Institute of Maternal and Child Health & Precision Medicine ; Postgraduate Course of Science of Stress and Health Promotion, School of ; Department of Psychology, School of Philosophy, National and Kapodistrian ","eng","Journal Article","EMBnet J","Competing interests: AD none; FB none; IK none; DV none; GPC none; CD none; PR ","EMBnet.journal","social_media"
"Psychometric Properties of the Persian Internet Addiction Test-Social Networking Sites Version: Dimensionality Assessment of Social Networking Site Addiction.",34703530,2021,"Apr","10.22122/ahj.v13i2.289 [doi]","BACKGROUND: By evaluating the psychometric properties of the Persian version of ","Hashemi, Yasaman; Zarani, Fariba; Heidari, Mahmood; Borhani, Khatereh; Shakiba, Shima","Department of Psychology, School of Psychology, Shahid Beheshti University, ; Department of Psychology, School of Psychology, Shahid Beheshti University, ; Department of Psychology, School of Psychology, Shahid Beheshti University, ; Department of Cognitive Psychology, Institute for Cognitive and Brain Sciences, ; Department of Clinical Psychology, School of Clinical Psychology, University of ","eng","Journal Article","Addict Health",NA,"Addiction & health","social_media"
"Gaming and Social Media Addiction in University Students: Sex Differences, Suitability of Symptoms, and Association With Psychosocial Difficulties.",34690842,2021,NA,"10.3389/fpsyt.2021.740867 [doi]; 740867","Background: Previous research has shown that addictions to digital media can have ","Buren, Jonas; Nutley, Sissela B; Sandberg, David; Strom Wiman, Johanna; Thorell, Lisa B","Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.; Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden.","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","social_media"
"Internet Addiction and Sleep Problems among Russian Adolescents: A Field School-Based Study.",34639694,2021,"Oct","10.3390/ijerph181910397 [doi]; 10397","This study aims to establish a link between disturbances in the night sleep ","Tereshchenko, Sergey; Kasparov, Edward; Smolnikova, Marina; Shubina, Margarita; Gorbacheva, Nina; Moskalenko, Olga","Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ; Research Institute of Medical Problems of the North, Federal Research Center ","eng","Journal Article; Observational Study; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","social_media"
"Searching for Social Media Addiction: A Content Analysis of Top Websites Found through Online Search Engines.",34639378,2021,"Sep","10.3390/ijerph181910077 [doi]; 10077","Disordered social media use, often referred to as ""social media addiction"", has ","McCarroll, Alexis M; Holtz, Bree E; Meshi, Dar","Department of Communication and Media, University of Michigan, Ann Arbor, MI ; Department of Advertising and Public Relations, Michigan State University, East ; Department of Advertising and Public Relations, Michigan State University, East ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","social_media"
"Associations of depressive symptoms and perceived social support with addictive use of social media among elderly people in Turkey.",34605123,2022,"Jan","10.1111/psyg.12770 [doi]","BACKGROUND: The aim of this study was to investigate the relationship of ","Ozbek, Melih Gokcek; Karas, Hakan","Psychology Department, Istanbul Gelisim University, Istanbul, Turkey.; Psychology Department, Istanbul Gelisim University, Istanbul, Turkey.","eng","Journal Article","Psychogeriatrics",NA,"Psychogeriatrics : the official journal of the Japanese Psychogeriatric Society","social_media"
"Cross-national validation of the social media disorder scale: findings from adolescents from 44 countries.",34605094,2022,"Mar","10.1111/add.15709 [doi]","BACKGROUND AND AIMS: There is currently no cross-national validation of a scale ","Boer, Maartje; van den Eijnden, Regina J J M; Finkenauer, Catrin; Boniel-Nissim, Meyran; Marino, Claudia; Inchley, Jo; Cosma, Alina; Paakkari, Leena; Stevens, Gonneke W J M","Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ; Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ; Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ; Behavioural Sciences Department, Kinneret College on the Sea of Galilee, Jordan ; Department of Developmental and Social Psychology, University of Padova, Padova, ; MRC/CSO Social and Public Health Sciences Unit, University of Glasgow, Glasgow, ; Saints Cyril and Methodius Faculty of Theology, Olomouc University Social Health ; Faculty of Electrical Engineering and Computer Science, VSB - Technical ; The Faculty of Sport and Health Sciences, University of Jyvaskyla, Jyvaskyla, ; Department of Interdisciplinary Social Science, Utrecht University, Utrecht, the ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction","Declaration of Interests None.","Addiction (Abingdon, England)","social_media"
"Longitudinal Relationships between Nomophobia, Addictive Use of Social Media, and Insomnia in Adolescents.",34574975,2021,"Sep","10.3390/healthcare9091201 [doi]; 1201","(1) Background: Temporal relationships between nomophobia (anxiety related to 'no ","Lin, Chung-Ying; Potenza, Marc N; Ulander, Martin; Brostrom, Anders; Ohayon, Maurice M; Chattu, Vijay Kumar; Pakpour, Amir H","Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Public Health, National Cheng Kung University Hospital, Tainan 704, ; Departments of Psychiatry and Neuroscience and the Child Study Center, School of ; Connecticut Council on Problem Gambling, Wethersfield, CT 06109, USA.; Connecticut Mental Health Center, New Haven, CT 06519, USA.; Department of Clinical Neurophysiology, Linkoping University Hospital, 58183 ; Department of Clinical Neurophysiology, Linkoping University Hospital, 58183 ; Department of Nursing, School of Health and Welfare, Jonkoping University, 55333 ; Division of Public Mental Health and Population Sciences, Stanford Sleep ; Division of Occupational Medicine, Department of Medicine, Temerty Faculty of ; Department of Public Health, Saveetha Medical College, Saveetha Institute of ; Department of Clinical Neurophysiology, Linkoping University Hospital, 58183 ; Social Determinants of Health Research Center, Research Institute for Prevention ","eng","Journal Article","Healthcare (Basel)","The authors declare no conflict of interest.","Healthcare (Basel, Switzerland)","social_media"
"Social media addiction, cyberbullying and cyber victimization of university students.",34561065,2021,"Oct","S0883-9417(21)00113-8 [pii]; 10.1016/j.apnu.2021.07.004 [doi]","AIM: The study was conducted descriptively to determine the social media ","Cimke, Sevim; Cerit, Esin","Yozgat Bozok University, Faculty of Health Sciences, Yozgat, Turkey. Electronic ; Yozgat Bozok University, Faculty of Health Sciences, Yozgat, Turkey.","eng","Journal Article","Arch Psychiatr Nurs",NA,"Archives of psychiatric nursing","social_media"
"A two-generation study: The transmission of attachment and young adults' depression, anxiety, and social media addiction.",34547644,2022,"Jan","S0306-4603(21)00294-X [pii]; 10.1016/j.addbeh.2021.107109 [doi]","Social media use is on the rise among young adults (YA) and evidence suggests a ","Arikan, Gizem; Acar, Ibrahim Hakki; Ustundag-Budak, A Meltem","Ozyegin University, Department of Psychology, Academic Building 2, Level 2, Room: ; Ozyegin University, Department of Psychology, Istanbul, Turkey.; Bahcesehir University, Department of Psychology, Istanbul, Turkey.","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","social_media"
"Addictive behaviours among university students in Malaysia during COVID-19 pandemic.",34514077,2021,"Dec","10.1016/j.abrep.2021.100375 [doi]; 100375","INTRODUCTION: Preventative measures to stop the spread of the COVID-19 have ","Ting, Chuong Hock; Essau, Cecilia","Department of Psychological Medicine, Faculty of Medicine and Health Sciences, ; Department of Psychology, Roehampton University, London.","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports","social_media"
"The psychometric properties of Social Anxiety Scale for Adolescents (SAS-A) short form-Bangla.",34466696,2021,"Aug","10.1016/j.heliyon.2021.e07801 [doi]; e07801","There is a lack of available valid assessment tools (published) for assessing ","Alam, Najifa; Ahmed, Oli; Naher, Lutfun; Hiramoni, Fatema Akhter","Department of Psychology, University of Chittagong, Chattogram, 4331, Bangladesh.; Department of Psychology, University of Chittagong, Chattogram, 4331, Bangladesh.; Department of Psychology, University of Chittagong, Chattogram, 4331, Bangladesh.; Department of Economics, Sheikh Hasina University, Netrokona, 2400, Bangladesh.","eng","Journal Article","Heliyon","The authors declare no conflict of interest.","Heliyon","social_media"
"Social Media Addiction in Young Adult Patients with Anxiety Disorders and Depression.",36447449,2021,"Sep","10.1530/alphapsychiatry.2021.21242 [doi]","OBJECTIVE: Although the relationship between social media addiction (SMA) and ","Senturk, Erman; Genis, Bahadir; Cosar, Behcet","Department of Psychiatry, University of Health Sciences Bagcilar Training and ; Department of Psychiatry, Kocaeli University School of Medicine, Kocaeli, Turkey.; Department of Psychiatry, Gazi University School of Medicine, Ankara, Turkey.","eng","Journal Article","Alpha Psychiatry","Conflict of Interest: The authors have no conflict of interest to declare.","Alpha psychiatry","social_media"
"The Relationship Between Technology Use and Problem Technology Use and Potential Psychosocial Mechanisms: Population-Based Telephone Survey in Community Adults During COVID-19.",34434146,2021,NA,"10.3389/fpsyg.2021.696271 [doi]; 696271","Background: Although digital technology enables people to stay connected during ","Yang, Xue; Yip, Benjamin H K; Lee, Eric K P; Zhang, Dexing; Wong, Samuel Y S","Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; The Chinese University of Hong Kong Shenzhen Research Institute, Shenzhen, China.; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","social_media"
"Social media use in patients with fibromyalgia and its effect on symptom severity and sleep quality.",34425915,2021,"Aug","10.1186/s42358-021-00210-7 [doi]","BACKGROUND: The aim of this study was to evaluate social media use in patients ","Kulekcioglu, Sevinc; Cetin, Alp","Physical Medicine and Rehabilitation, City Hospital, Bursa, Turkey. ; Faculty of Medicine, Physical Medicine and Rehabilitation, Hacettepe University, ","eng","Journal Article","Adv Rheumatol",NA,"Advances in rheumatology (London, England)","social_media"
"Investigating Links Between Fear of COVID-19, Neuroticism, Social Networks Use Disorder, and Smartphone Use Disorder Tendencies.",34408703,2021,NA,"10.3389/fpsyg.2021.682837 [doi]; 682837","The present study investigates links between fear of COVID-19, the personality ","Montag, Christian; Sindermann, Cornelia; Rozgonjuk, Dmitri; Yang, Shixin; Elhai, Jon D; Yang, Haibo","Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; The Clinical Hospital of Chengdu Brain Science Institute, MOE Key Lab for ; Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; Institute of Mathematics and Statistics, University of Tartu, Tartu, Estonia.; Academy of Psychology and Behavior, Faculty of Psychology, Tianjin Normal ; School of Psychology, Guizhou Normal University, Guiyang, China.; Department of Psychology, and Department of Psychiatry, University of Toledo, ; Academy of Psychology and Behavior, Faculty of Psychology, Tianjin Normal ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","social_media"
"Problematic Use of Social Media Platforms and Its Association With Depression in Pharmacy Students.",34385171,2022,"Jun","10.5688/ajpe8625 [doi]; 8625","Objectives. The objective of this investigation is to examine the association ","Al Saigh, Rend; Herzallah, Reem; Alhusban, Ahmed","Mediclinic Middle East, Abu Dhabi, United Arab Emirates.; Mediclinic Middle East, Abu Dhabi, United Arab Emirates.; Jordan University of Science and Technology, Faculty of Pharmacy, Irbid, Jordan ","eng","Journal Article","Am J Pharm Educ",NA,"American journal of pharmaceutical education","social_media"
"Social Media Addiction in High School Students: A Cross-Sectional Study Examining Its Relationship with Sleep Quality and Psychological Problems.",34367373,2021,NA,"10.1007/s12187-021-09838-9 [doi]","The aim of this study was to examine the relationship of social media addiction ","Sumen, Adem; Evgin, Derya","Department of Public Health Nursing, Kumluca Faculty of Health Sciences, Akdeniz ; Department of Pediatric Nursing, Kumluca Faculty of Health Sciences, Akdeniz ","eng","Journal Article","Child Indic Res","Conflict of interestNo conflict of interest has been declared by the authors.","Child indicators research","social_media"
"Problematic social media use is associated with the evaluation of both risk and ambiguity during decision making.",34329191,2021,"Jul","10.1556/2006.2021.00047 [doi]","BACKGROUND AND AIMS: People can engage in excessive, maladaptive use of social ","Meshi, Dar; Freestone, David; Ozdem-Mertens, Ceylan","1 Department of Advertising and Public Relations, Michigan State University, East ; 2 Department of Psychology, William Paterson University, Wayne, NJ, USA.; 1 Department of Advertising and Public Relations, Michigan State University, East ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","social_media"
"Evaluation of Internet Gaming Disorder, Social Media Addiction, and Levels of Loneliness in Adolescents and Youth with Substance Use.",34328053,2021,NA,"10.1080/10826084.2021.1958856 [doi]","Substance use and addictive disorders are among the most significant public ","Turhan Gurbuz, Perihan; Coban, Ozge Gizli; Erdogan, Ali; Kopuz, Hilal Yazici; Adanir, Asli Surer; Onder, Arif","Department of Child and Adolescent Psychiatry, Akdeniz University School of ; Department of Child and Adolescent Psychiatry, Akdeniz University School of ; Department of Psychiatry, Akdeniz University School of Medicine, Antalya, Turkey.; Department of Child and Adolescent Psychiatry, Akdeniz University School of ; Department of Child and Adolescent Psychiatry, Akdeniz University School of ; Department of Child and Adolescent Psychiatry, Akdeniz University School of ","eng","Journal Article","Subst Use Misuse",NA,"Substance use & misuse","social_media"
"The Potential of Digital Phenotyping and Mobile Sensing for Psycho-Diagnostics of Internet Use Disorders.",34258147,2021,NA,"10.1007/s40429-021-00376-6 [doi]","PURPOSE OF REVIEW: The present paper provides an accessible overview on the ","Montag, Christian; Rumpf, Hans-Jurgen","Faculty of Engineering, Computer Science and Psychology, Department of Molecular ; Department of Psychiatry and Psychotherapy, University of Lubeck, Lubeck, ","eng","Journal Article; Review","Curr Addict Rep","Conflict of InterestNone. Nevertheless, and for reasons of transparency Dr. ","Current addiction reports","social_media"
"Why people are becoming addicted to social media: A qualitative study.",34250109,2021,NA,"10.4103/jehp.jehp_1109_20 [doi]; 175","BACKGROUND: Social media addiction (SMA) led to the formation of ","Chegeni, Maryam; Shahrbabaki, Parvin Mangolian; Shahrbabaki, Mahin Eslami; Nakhaee, Nouzar; Haghdoost, Aliakbar","Social Determinants of Health Research Center, Institute for Futures Studies in ; Department of Biostatistics and Epidemiology, School of Public Health, Kerman ; Nursing Research Center, Razi Faculty of Nursing and Midwifery, Department of ; Neuroscience Research Center, Institute of Neuropharmacology, Shahid Beheshti ; Neuroscience Research Center, Institute of Neuropharmacology, Kerman University ; Modeling in Health Research Center, Institute for Futures Studies in Health, ","eng","Journal Article","J Educ Health Promot","There are no conflicts of interest.","Journal of education and health promotion","social_media"
"Social Media Addiction and Mental Health Among University Students During the COVID-19 Pandemic in Indonesia.",34230820,2023,NA,"10.1007/s11469-021-00582-3 [doi]","Deteriorating mental health among university students during the COVID-19 ","Sujarwoto; Saputri, Rindi Ardika Melsalasa; Yumarni, Tri","Portsmouth Brawijaya Center for Global Health, Population and Policy & Department ; Magister of Higher Education, Department of Public Administration, Universitas ; Department of Public Administration, Universitas Brawijaya, Malang, Indonesia. ","eng","Journal Article","Int J Ment Health Addict","Conflict of InterestThe authors declare no competing interests.","International journal of mental health and addiction","social_media"
"Digital Overuse and Addictive Traits and Their Relationship With Mental Well-Being and Socio-Demographic Factors: A National Population Survey for Wales.",34222161,2021,NA,"10.3389/fpubh.2021.585715 [doi]; 585715","Introduction: Population health concerns have been raised about negative impacts ","Bellis, Mark A; Sharp, Catherine A; Hughes, Karen; Davies, Alisha R","Public Health Collaborating Unit, School of Health Sciences, College of Human ; Policy and International Health, WHO Collaborating Centre on Investment for ; Public Health Collaborating Unit, School of Health Sciences, College of Human ; Public Health Collaborating Unit, School of Health Sciences, College of Human ; Policy and International Health, WHO Collaborating Centre on Investment for ; Research and Evaluation Division, Knowledge Directorate, Public Health Wales, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","social_media"
"Development and Psychometric Assessment of the Problematic QQ Use Scale among Adolescents.",34201555,2021,"Jun","10.3390/ijerph18136744 [doi]; 6744","The QQ social media platform is very popular among Chinese adolescents. As with ","Liu, Jintao; Ahmed, Md Zahir; Ahmed, Oli; Griffiths, Mark D; Chen, Lili","Research Center for Urban Social Psychology, School of Education, Lanzhou City ; School of Psychology, Northwest Normal University, Lanzhou 730070, China.; School of Psychology, Northwest Normal University, Lanzhou 730070, China.; Department of Psychology, University of Chittagong, Chattogram 4331, Bangladesh.; Psychology Department, Nottingham Trent University, Nottingham NG1 4FQ, UK.; School of Psychology, Northwest Normal University, Lanzhou 730070, China.","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","social_media"
"Validation of the Social Media Disorder Scale in Adolescents: Findings From a Large-Scale Nationally Representative Sample.",34189943,2022,"Dec","10.1177/10731911211027232 [doi]","Large-scale validation research on instruments measuring problematic social media ","Boer, Maartje; Stevens, Gonneke W J M; Finkenauer, Catrin; Koning, Ina M; van den Eijnden, Regina J J M","Utrecht University, Utrecht, Netherlands.; Utrecht University, Utrecht, Netherlands.; Utrecht University, Utrecht, Netherlands.; Utrecht University, Utrecht, Netherlands.; Utrecht University, Utrecht, Netherlands.","eng","Journal Article","Assessment","The author(s) declared no potential conflicts of interest with respect to the ","Assessment","social_media"
"Psychosocial Factors Associated with Depression and Anxiety During COVID-19 Pandemic Among Outpatients with Depression.",36424937,2021,"Jul","10.5152/alphapsychiatry.2021.21107 [doi]","OBJECTIVE: Long-term social distancing, isolation, and economic fallout may be ","Zulkifli, Nathratul Ayeshah; Guan, Ng Chong; Zainal, Nor Zuraida; Ling, Tang Song","Department of Psychological Medicine, University of Malaya School of Medicine, ; Department of Psychiatry, University Sciences Islam Malaysia Faculty of Medicine ; Department of Psychological Medicine, University of Malaya School of Medicine, ; Department of Psychological Medicine, University of Malaya School of Medicine, ; Department of Psychological Medicine, University of Malaya School of Medicine, ","eng","Journal Article","Alpha Psychiatry","Conflict of Interest: The authors have no conflict of interest to declare.","Alpha psychiatry","social_media"
