"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Temporal associations between morningness/eveningness, problematic social media use, psychological distress and daytime sleepiness: Mediated roles of sleep quality and insomnia among young adults.",32406567,2021,"Feb","10.1111/jsr.13076 [doi]","The extant literature has suggested relationships between an individual's ","Lin, Chung-Ying; Imani, Vida; Griffiths, Mark D; Brostrom, Anders; Nygardh, Annette; Demetrovics, Zsolt; Pakpour, Amir H","Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Pediatric Health Research Center, Tabriz University of Medical Sciences, Tabriz, ; Psychology Department, International Gaming Research Unit, Nottingham Trent ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Social Determinants of Health Research Center, Research Institute for Prevention ","eng","Journal Article","J Sleep Res",NA,"Journal of sleep research","behavioural_addictions"
"[Clinical study of GIRK channel inhibitors as candidate medicines for drug dependence].",32378628,2020,NA,"10.1254/fpj.19134 [doi]","Recently, topics related to substance dependence and behavioral addiction have ","Kotajima-Murakami, Hiroko; Ikeda, Kazutaka","Addictive Substance Project, Tokyo Metropolitan Institute of Medical Science.; Addictive Substance Project, Tokyo Metropolitan Institute of Medical Science.","jpn","Journal Article; Review","Nihon Yakurigaku Zasshi",NA,"Nihon yakurigaku zasshi. Folia pharmacologica Japonica","behavioural_addictions"
"Sexual addiction, compulsivity, and impulsivity among a predominantly female sample of adults who use the internet for sex.",32359233,2020,"Apr","10.1556/2006.2020.00007 [doi]","BACKGROUND AND AIMS: Compulsive sexual behavior is characterized by extensive ","Levi, Gal; Cohen, Chen; Kaliche, Sigal; Sharaabi, Sagit; Cohen, Koby; Tzur-Bitan, Dana; Weinstein, Aviv","Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ; Department of Behavioral Science, Ariel University, Science Park, Ariel, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Dopamine and Risky Decision-Making in Gambling Disorder.",32341121,2020,"May/Jun","ENEURO.0461-19.2020 [pii]; 10.1523/ENEURO.0461-19.2020 [doi]","Gambling disorder is a behavioral addiction associated with impairments in ","Peters, Jan; Vega, Taylor; Weinstein, Dawn; Mitchell, Jennifer; Kayser, Andrew","Department of Psychology, Biological Psychology, University of Cologne, Cologne ; Department of Neurology, VA Northern California Healthcare System, San Francisco, ; Department of Psychiatry.; Department of Psychiatry.; Department of Neurology, University of California, San Francisco, CA 94143.; Department of Neurology, VA Northern California Healthcare System, San Francisco, ; Department of Neurology, University of California, San Francisco, CA 94143.","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","eNeuro",NA,"eNeuro","behavioural_addictions"
"Role of Gambling in Payback Failure in Consumer Credit-Data from a Large Body of Material Regarding Consumer Loan Recipients in Sweden.",32340111,2020,"Apr","10.3390/ijerph17082907 [doi]; 2907","Indebtedness is associated with poor health outcomes, and problem gambling may ","Hakansson, A","Department of Clinical Sciences Lund, Psychiatry, Faculty of Medicine, Lund ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health",NA,"International journal of environmental research and public health","behavioural_addictions"
"Implicit memory associations and video gaming.",32335397,2020,"Sep","S0306-4603(19)31235-3 [pii]; 10.1016/j.addbeh.2020.106444 [doi]","BACKGROUND AND OBJECTIVES: The aim of this study was to develop measures to ","Russell, Gillian E H; Sanders, James L; Williams, Robert J","Department of Psychology, University of Lethbridge, Lethbridge, Alberta, Canada. ; Faculty of Health Sciences, University of Lethbridge, Lethbridge, Alberta, ; Faculty of Health Sciences, University of Lethbridge, Lethbridge, Alberta, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav","Declaration of Competing Interest The authors declare that they have no known ","Addictive behaviors","behavioural_addictions"
"[Problematic Online Gambling: Review of the Situation in Switzerland].",32325518,2020,"Apr","10.1055/a-1099-9243 [doi]","Problem gambling is a DSM-5-recognized behavioural addiction of growing concern ","Muhlebach, Olivia; Seifritz, Erich; Mutschler, Jochen","Medizin, Stadtspital Waid.; Klinik fur Psychiatrie, Psychotherapie und Psychosomatik, Psychiatrische ; Privatklinik Meiringen, Willigen, 3860 Meiringen.","ger","Journal Article; Review","Fortschr Neurol Psychiatr","JM erhalt Drittmittel vom Casino Interlaken.","Fortschritte der Neurologie-Psychiatrie","behavioural_addictions"
"Attachment style and addictions (alcohol, cigarette, waterpipe and internet) among Lebanese adolescents: a national study.",32299500,2020,"Apr","10.1186/s40359-020-00404-6 [doi]; 33","BACKGROUND: The prevalence in the Lebanese general population of cigarette and ","Nakhoul, Laurette; Obeid, Sahar; Sacre, Hala; Haddad, Chadia; Soufia, Michel; Hallit, Rabih; Akel, Marwan; Salameh, Pascale; Hallit, Souheil","Faculty of Medicine and Medical Sciences, Holy Spirit University of Kaslik ; Research and Psychology Departments, Psychiatric Hospital of the Cross, P.O. Box ; Faculty of Arts and Sciences, Holy Spirit University of Kaslik (USEK), Jounieh, ; INSPECT-LB: Institut National de Sante Publique, Epidemiologie Clinique et ; INSPECT-LB: Institut National de Sante Publique, Epidemiologie Clinique et ; Drug Information Center, Order of Pharmacists of Lebanon, Beirut, Lebanon.; Research and Psychology Departments, Psychiatric Hospital of the Cross, P.O. Box ; Univ. Limoges, UMR 1094, Neuroepidemiologie Tropicale, Institut d'Epidemiologie ; Faculty of Medicine and Medical Sciences, Holy Spirit University of Kaslik ; Faculty of Medicine, Lebanese University, Hadat, Lebanon.; Faculty of Medicine and Medical Sciences, Holy Spirit University of Kaslik ; INSPECT-LB: Institut National de Sante Publique, Epidemiologie Clinique et ; School of Pharmacy, Lebanese International University, Beirut, Lebanon.; INSPECT-LB: Institut National de Sante Publique, Epidemiologie Clinique et ; Faculty of Medicine, Lebanese University, Hadat, Lebanon.; Faculty of Pharmacy, Lebanese University, Hadat, Lebanon.; Faculty of Medicine and Medical Sciences, Holy Spirit University of Kaslik ; INSPECT-LB: Institut National de Sante Publique, Epidemiologie Clinique et ","eng","Journal Article","BMC Psychol","The authors declare that they have no competing interests.","BMC psychology","behavioural_addictions"
"Prevalence of Internet addiction in Japan: Comparison of two cross-sectional surveys.",32298503,2020,"Aug","10.1111/ped.14250 [doi]","BACKGROUND: Internet addiction is a serious problem, and the incidence has ","Kawabe, Kentaro; Horiuchi, Fumie; Nakachi, Kiwamu; Hosokawa, Rie; Ueno, Shu-Ichi","Department of Neuropsychiatry, Ehime University Graduate School of Medicine, Toon ; Center for Child Health, Behavior and Development, Ehime University Hospital, ; Department of Neuropsychiatry, Ehime University Graduate School of Medicine, Toon ; Center for Child Health, Behavior and Development, Ehime University Hospital, ; Department of Neuropsychiatry, Ehime University Graduate School of Medicine, Toon ; Center for Child Health, Behavior and Development, Ehime University Hospital, ; Department of Neuropsychiatry, Ehime University Graduate School of Medicine, Toon ; Center for Child Health, Behavior and Development, Ehime University Hospital, ; Department of Neuropsychiatry, Ehime University Graduate School of Medicine, Toon ","eng","Journal Article","Pediatr Int",NA,"Pediatrics international : official journal of the Japan Pediatric Society","behavioural_addictions"
"Problematic Social-Networks-Use in German Children and Adolescents-The Interaction of Need to Belong, Online Self-Regulative Competences, and Age.",32272612,2020,"Apr","10.3390/ijerph17072518 [doi]; 2518","Adolescents nowadays spend much time communicating via social networks. Recent ","Ostendorf, Sina; Wegmann, Elisa; Brand, Matthias","Department of General Psychology: Cognition and Center for Behavioral Addiction ; Department of General Psychology: Cognition and Center for Behavioral Addiction ; Department of General Psychology: Cognition and Center for Behavioral Addiction ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, 45141 Essen, Germany.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","behavioural_addictions"
"Health risks and potential remedies during prolonged lockdowns for coronavirus disease 2019 (COVID-19).",32267243,2020,"May","10.1515/dx-2020-0041 [doi]","As coronavirus disease 2019 (COVID-19) pandemic continues, an increasing number ","Lippi, Giuseppe; Henry, Brandon M; Bovo, Chiara; Sanchis-Gomar, Fabian","Section of Clinical Biochemistry, Department of Neuroscience, Biomedicine and ; Cardiac Intensive Care Unit, The Heart Institute, Cincinnati Children's Hospital ; Medical Direction, University Hospital of Verona, Verona, Italy.; Department of Physiology, Faculty of Medicine, University of Valencia and INCLIVA ; Division of Cardiovascular Medicine, Stanford University School of Medicine, ","eng","Journal Article","Diagnosis (Berl)",NA,"Diagnosis (Berlin, Germany)","behavioural_addictions"
"Coping Strategies and Factors Related to Problematic Substance Use and Behavioral Addictions Among Adolescents and Young Adults with Cancer.",32255742,2020,"Dec","10.1089/jayao.2019.0171 [doi]","Purpose: This study aimed to explore and identify the factors associated with ","Gregoire, Solene; Lamore, Kristopher; Laurence, Valerie; Silva Moura, Daniela; Marec-Berard, Perrine; Leprince, Tanguy; Corradini, Nadege; Blin, Nicolas; Chauvet, Sophie; Seigneur, Etienne; Flahault, Cecile","Universite de Paris, LPPS, Boulogne-Billancourt, France.; Psycho-Oncology Unit, Supportive Care Department, Institut Curie, Paris, France.; Universite de Paris, LPPS, Boulogne-Billancourt, France.; Adolescents and Young Adults Unit, Medical Oncology and Pediatric-Adolescents ; Universite de Paris, LPPS, Boulogne-Billancourt, France.; Pediatric-Adolescents Young Adults Departments, Centre Leon Berard, Lyon, France.; Institut d'Hematologie et d'Oncologie Pediatrique, Lyon, France.; Pediatric-Adolescents Young Adults Departments, Centre Leon Berard, Lyon, France.; Centre Hospitalier Universitaire de Nantes, Nantes, France.; Centre Hospitalier Universitaire de Nantes, Nantes, France.; Adolescents and Young Adults Unit, Medical Oncology and Pediatric-Adolescents ; Universite de Paris, LPPS, Boulogne-Billancourt, France.; Psycho-Oncology Unit, Supportive Care Department, Institut Curie, Paris, France.","eng","Journal Article","J Adolesc Young Adult Oncol",NA,"Journal of adolescent and young adult oncology","behavioural_addictions"
"An addiction to seeking fortune-telling services: a case report.",32207396,2020,"Apr-Jun","10.1080/10550887.2020.1740637 [doi]","The paper describes a case report of a 36-years old female patient suffering from ","Skryabin, Valentin Yurievich","Moscow Research and Practical Centre on Addictions, Moscow Research and Practical ","eng","Case Reports; Journal Article","J Addict Dis",NA,"Journal of addictive diseases","behavioural_addictions"
"Screening and assessment tools for gaming disorder: A comprehensive systematic review.",32143109,2020,"Apr","S0272-7358(20)30019-2 [pii]; 10.1016/j.cpr.2020.101831 [doi]","The inclusion of gaming disorder (GD) as an official diagnosis in the ICD-11 was ","King, Daniel L; Chamberlain, Samuel R; Carragher, Natacha; Billieux, Joel; Stein, Dan; Mueller, Kai; Potenza, Marc N; Rumpf, Hans Juergen; Saunders, John; Starcevic, Vladan; Demetrovics, Zsolt; Brand, Matthias; Lee, Hae Kook; Spada, Marcantonio; Lindenberg, Katajun; Wu, Anise M S; Lemenager, Tagrid; Pallesen, Stale; Achab, Sophia; Kyrios, Mike; Higuchi, Susumu; Fineberg, Naomi A; Delfabbro, Paul H","College of Education, Psychology, and Social Work, Flinders University, Adelaide, ; Department of Psychiatry, University of Cambridge, UK.; Office of Medical Education, University of New South Wales (UNSW), Sydney, ; Institute of Psychology, University of Lausanne, Lausanne, Switzerland.; SAMRC Unit on Risk & Resilience in Mental Disorders, Dept of Psychiatry and ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Department of Psychiatry, Department of Neuroscience, Child Study Center, Yale ; Department of Psychiatry and Psychotherapy, University of Lubeck, Lubeck, ; Centre for Youth Substance Abuse Research, University of Queensland, Brisbane, ; Discipline of Psychiatry, Nepean Clinical School, Sydney Medical School, The ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; General Psychology: Cognition and Center for Behavioral Addiction Research ; Department of Psychiatry, College of Medicine, The Catholic University of Korea, ; Division of Psychology, School of Applied Sciences, London South Bank University, ; Institute for Psychology, Heidelberg University of Education, Heidelberg, ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao, ; Department of Addictive Behavior and Addiction Medicine, Central Institute of ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; WHO Collaborating Center for Training and Research in Mental Health, University ; College of Education, Psychology, and Social Work, Flinders University, Adelaide, ; National Hospital Organization Kurihama Medical and Addiction Center, Yokosuka, ; University of Hertfordshire, University of Cambridge, UK.; School of Psychology, The University of Adelaide, Adelaide, Australia.","eng","Journal Article; Research Support, Non-U.S. Gov't; Systematic Review","Clin Psychol Rev","Declaration of Competing Interest Dr. Chamberlain consults for Promentis and Ieso ","Clinical psychology review","behavioural_addictions"
"Abstinence from Masturbation and Hypersexuality.",32130561,2020,"May","10.1007/s10508-019-01623-8 [doi]","Despite the lack of evidence for negative health effects of masturbation, ","Zimmer, Felix; Imhoff, Roland","Social and Legal Psychology, Department of Psychology, Johannes Gutenberg ; Social and Legal Psychology, Department of Psychology, Johannes Gutenberg ","eng","Journal Article","Arch Sex Behav","The authors declare that they have no conflict of interest.","Archives of sexual behavior","behavioural_addictions"
"Spanish Validation of the Internet Gaming Disorder Scale-Short Form (IGDS9-SF): Prevalence and Relationship with Online Gambling and Quality of Life.",32121280,2020,"Feb","10.3390/ijerph17051562 [doi]; 1562","Online gaming is a very common form of leisure among adolescents and young ","Beranuy, Marta; Machimbarrena, Juan M; Vega-Oses, M Asuncion; Carbonell, Xavier; Griffiths, Mark D; Pontes, Halley M; Gonzalez-Cabrera, Joaquin","Faculty of Education, Universidad Internacional de la Rioja (UNIR), Avenida de la ; Faculty of Psychology, University of the Basque Country (UPV/EHU), Avenida de ; Faculty of Health Sciences, Universidad Publica de Navarra (UPNA), Calle ; Faculty of Psychology, Education and Sport Blanquerna, Universitat Ramon Llull. ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; University of Tasmania, School of Psychological Sciences, Newnham Campus, ; The International Cyberpsychology and Addictions Research Laboratory (iCARL), ; Faculty of Education, Universidad Internacional de la Rioja (UNIR), Avenida de la ","eng","Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","behavioural_addictions"
"A descriptive survey of online gaming characteristics and gaming disorder in Ireland.",32106893,2023,"Jun","10.1017/ipm.2020.5 [doi]","OBJECTIVES: The aim of this study was to carry out the first ever study of gaming ","Columb, David; Griffiths, Mark D; O'Gara, Colin","Addiction Department, St John of God Hospital, Stillorgan, Co Dublin, Ireland.; Behavioural Addiction, Nottingham Trent University, Nottingham, UK.; Addiction Department, St John of God Hospital, Stillorgan, Co Dublin, Ireland.; School of Medicine and Medical Specialties, University College Dublin, Dublin, ","eng","Journal Article","Ir J Psychol Med",NA,"Irish journal of psychological medicine","behavioural_addictions"
"Problem Gambling in the Fitness World-A General Population Web Survey.",32093056,2020,"Feb","10.3390/ijerph17041342 [doi]; 1342","The world of sports has a complex association to problem gambling, and the sparse ","Hakansson, Anders; Entezarjou, Artin; Kentta, Goran; Fernandez-Aranda, Fernando; Jimenez-Murcia, Susana; Gunnarsson, Bjorn","Faculty of Medicine, Dept of Clinical Health Sciences Malmo, Primary Care, Lund ; Faculty of Medicine, Dept of Clinical Health Sciences Malmo, Primary Care, Lund ; The Swedish School of Sport and Health Sciences, S-114 86 Stockholm, Sweden.; School of Human Kinetics, University of Ottawa, Ottawa, ON K1N 6N5, Canada.; Swedish Sport Federation, 100 61 Stockholm, Sweden.; Pathological Gambling Unit, Dept Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Dept Clin Sciences, Faculty of Medicine, University of Barcelona, 08007 ; Pathological Gambling Unit, Dept Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Dept Clin Sciences, Faculty of Medicine, University of Barcelona, 08007 ; Faculty of Medicine, Dept of Clinical Health Sciences Malmo, Primary Care, Lund ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","A.H. has non-project-specific overall research support from Svenska spel, the ","International journal of environmental research and public health","behavioural_addictions"
"Structural and functional correlates of smartphone addiction.",32062336,2020,"Jun","S0306-4603(19)31380-2 [pii]; 10.1016/j.addbeh.2020.106334 [doi]","Popularity and availability of smartphones have dramatically increased in the ","Horvath, Juliane; Mundinger, Christina; Schmitgen, Mike M; Wolf, Nadine D; Sambataro, Fabio; Hirjak, Dusan; Kubera, Katharina M; Koenig, Julian; Christian Wolf, Robert","Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; Department of Neurosciences, Padua Neuroscience Center, University of Padova, ; Department of Psychiatry and Psychotherapy, Central Institute of Mental Health, ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ; University Hospital of Child and Adolescent Psychiatry and Psychotherapy, ; Department of General Psychiatry, Center for Psychosocial Medicine, Heidelberg ","eng","Journal Article","Addict Behav","Declaration of Competing Interest The authors declare that they have no known ","Addictive behaviors","behavioural_addictions"
"Short-term abstinence effects across potential behavioral addictions: A systematic review.",32062303,2020,"Mar","S0272-7358(20)30016-7 [pii]; 10.1016/j.cpr.2020.101828 [doi]","Observing short-term abstinence effects across potential behavioral addictions is ","Fernandez, David P; Kuss, Daria J; Griffiths, Mark D","Psychology Department, Nottingham Trent University, UK. Electronic address: ; Psychology Department, Nottingham Trent University, UK. Electronic address: ; Psychology Department, Nottingham Trent University, UK. Electronic address: ","eng","Journal Article; Systematic Review","Clin Psychol Rev","Declaration of competing interest All authors declare that they have no conflicts ","Clinical psychology review","behavioural_addictions"
"Is monetary reward processing altered in drug-naïve youth with a behavioral addiction? Findings from internet gaming disorder.",32045732,2020,NA,"S2213-1582(20)30039-5 [pii]; 10.1016/j.nicl.2020.102202 [doi]; 102202","Current models of addiction biology highlight altered neural responses to ","Yao, Yuan-Wei; Liu, Lu; Worhunsky, Patrick D; Lichenstein, Sarah; Ma, Shan-Shan; Zhu, Lei; Shi, Xin-Hui; Yang, Songshan; Zhang, Jin-Tao; Yip, Sarah W","State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; German Institute of Human Nutrition Potsdam-Rehbruecke, Nuthetal 14558, Germany.; Department of Psychiatry, Yale School of Medicine, New Haven, CT 06519, USA.; Radiology and Biomedical Engineering, Yale School of Medicine, New Haven, CT ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Department of Statistics, Pennsylvania State University, University Park, PA ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Department of Psychiatry, Yale School of Medicine, New Haven, CT 06519, USA; ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Neuroimage Clin","Declaration of Competing Interest The authors declare that they have no conflict ","NeuroImage. Clinical","behavioural_addictions"
"The Potential Role of the Early Maladaptive Schema in Behavioral Addictions Among Late Adolescents and Young Adults.",32038394,2019,NA,"10.3389/fpsyg.2019.03022 [doi]; 3022","BACKGROUND: Behavioral addiction (BA) is a recent concept in psychiatry. Few ","Aloi, Matteo; Verrastro, Valeria; Rania, Marianna; Sacco, Raffaella; Fernandez-Aranda, Fernando; Jimenez-Murcia, Susana; De Fazio, Pasquale; Segura-Garcia, Cristina","Department of Health Sciences, University ""Magna Graecia"" of Catanzaro, ; Department of Medical and Surgical Sciences, University ""Magna Graecia"" of ; Department of Health Sciences, University ""Magna Graecia"" of Catanzaro, ; Department of Health Sciences, University ""Magna Graecia"" of Catanzaro, ; Department of Psychiatry, Bellvitge University Hospital, IDIBELL, Barcelona, ; CIBER Fisiopatologia de la Obesidad y Nutricion, Instituto de Salud Carlos III, ; Department of Clinical Sciences, School of Medicine and Health Sciences, ; Department of Psychiatry, Bellvitge University Hospital, IDIBELL, Barcelona, ; CIBER Fisiopatologia de la Obesidad y Nutricion, Instituto de Salud Carlos III, ; Department of Clinical Sciences, School of Medicine and Health Sciences, ; Department of Health Sciences, University ""Magna Graecia"" of Catanzaro, ; Department of Medical and Surgical Sciences, University ""Magna Graecia"" of ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","behavioural_addictions"
"Hormonal responses in gambling versus alcohol abuse: A review of human studies.",32004637,2020,"Jun","S0278-5846(19)30753-5 [pii]; 10.1016/j.pnpbp.2020.109880 [doi]","The endocrine system plays an essential role in communication between various ","Li, Yansong; Ramoz, Nicolas; Derrington, Edmund; Dreher, Jean-Claude","Competition, Addiction and Social Neuroscience Lab, Department of Psychology, ; Vulnerability of Psychiatric and Addictive Disorders, Institute of Psychiatry and ; Neuroeconomics Laboratory, Institut des Sciences Cognitives Marc Jeannerod, CNRS ; Neuroeconomics Laboratory, Institut des Sciences Cognitives Marc Jeannerod, CNRS ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Review","Prog Neuropsychopharmacol Biol Psychiatry","Declaration of Competing Interest All authors have no conflicts of interest to ","Progress in neuro-psychopharmacology & biological psychiatry","behavioural_addictions"
"The Hotel Room Purchase Task: Effects of Gender and Partner Desirability on Demand for Hypothetical Sex in Individuals with Disordered Cocaine Use and Controls.",31989411,2020,"May","10.1007/s10508-020-01634-w [doi]","Hypothetical purchase tasks allow for rapid assessment of behavioral economic ","Dolan, Sean B; Johnson, Patrick S; Johnson, Matthew W","Behavioral Pharmacology Research Unit, Department of Psychiatry and Behavioral ; Department of Psychology, California State University, Chico, Chico, CA, USA.; Behavioral Pharmacology Research Unit, Department of Psychiatry and Behavioral ","eng","Journal Article; Research Support, N.I.H., Extramural","Arch Sex Behav",NA,"Archives of sexual behavior","behavioural_addictions"
"Gambling disorder and comorbid behavioral addictions: Demographic, clinical, and personality correlates.",31951870,2020,"Feb","S0165-1781(19)31934-1 [pii]; 10.1016/j.psychres.2020.112763 [doi]","Gambling disorder (GD) frequently co-occurs with substance use disorders. ","Tang, Karen T Y; Kim, Hyoun S; Hodgins, David C; McGrath, Daniel S; Tavares, Hermano","Department of Psychology & Neuroscience, Dalhousie University, Canada. Electronic ; Department of Psychology, University of Calgary, Canada.; Department of Psychology, University of Calgary, Canada.; Department of Psychology, University of Calgary, Canada.; Impulse Control Disorders Outpatient Unit, Institute and Department of ","eng","Journal Article","Psychiatry Res","Declaration of Competing Interest HSK has received scholarships from the Alberta ","Psychiatry research","behavioural_addictions"
"Treatment of the sensory and motor components of urges to eat (eating addiction?): a mobile-health pilot study for obesity in young people.",31939105,2020,"Dec","10.1007/s40519-019-00836-z [doi]","PURPOSE: Compelling evidence indicates that an addictive process might contribute ","Pretlow, Robert A; Stock, Carol M; Roeger, Leigh; Allison, Stephen","eHealth International, 2800 Elliott Ave. #1430, Seattle, WA, 98121, USA. ; Northwest University, 5520 108th Ave. N.E, Kirkland, WA, 98033, USA.; Flinders University, Registry Road, Bedford Park, SA, 5042, Australia.; Flinders University, Registry Road, Bedford Park, SA, 5042, Australia.","eng","Journal Article","Eat Weight Disord","RP is the developer and eHealth International is the owner of the app used in the ","Eating and weight disorders : EWD","behavioural_addictions"
"Does Smartphone Addiction Fall on a Continuum of Addictive Behaviors?",31936316,2020,"Jan","10.3390/ijerph17020422 [doi]; 422","Due to the high accessibility and mobility of smartphones, widespread and ","Yu, Sheila; Sussman, Steve","Department of Preventive Medicine, University of Southern California, 2001 N Soto ; Department of Preventive Medicine, University of Southern California, 2001 N Soto ; Department of Psychology, University of Southern California, 3620 South ","eng","Journal Article; Systematic Review","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","behavioural_addictions"
"Effects of exposure to chronic uncertainty and a sensitizing regimen of amphetamine injections on locomotion, decision-making, and dopamine receptors in rats.",31905371,2020,"Apr","10.1038/s41386-020-0599-x [doi]","Gambling disorder (GD) is a behavioral addiction that may be linked to ","Fugariu, Victoria; Zack, Martin H; Nobrega, Jose N; Fletcher, Paul J; Zeeb, Fiona D","Department of Pharmacology & Toxicology, University of Toronto, Toronto, ON, ; Section of Biopsychology Laboratory, Campbell Family Mental Health Research ; Department of Pharmacology & Toxicology, University of Toronto, Toronto, ON, ; Molecular Brain Sciences Department, Campbell Family Mental Health Research ; Department of Pharmacology & Toxicology, University of Toronto, Toronto, ON, ; Department of Psychology, University of Toronto, Toronto, ON, Canada.; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.; Section of Behavioral Neurobiology Laboratory, Campbell Family Mental Health ; Section of Biopsychology Laboratory, Campbell Family Mental Health Research ; Department of Psychology, University of Toronto, Toronto, ON, Canada.; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.; Section of Biopsychology Laboratory, Campbell Family Mental Health Research ; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.","eng","Journal Article; Research Support, Non-U.S. Gov't","Neuropsychopharmacology",NA,"Neuropsychopharmacology : official publication of the American College of ","behavioural_addictions"
"Prevalence and pattern of problematic internet use among engineering students from different colleges in India.",31896863,2019,"Nov-Dec","10.4103/psychiatry.IndianJPsychiatry_85_19 [doi]","INTRODUCTION: The college students are prone to use internet in a manner that ","Kumar, Saurabh; Singh, Swarndeep; Singh, Krishnamurti; Rajkumar, Srinivas; Balhara, Yatan Pal Singh","Department of Psychiatry, National Drug Dependence Treatment Centre, All India ; Department of Psychiatry, National Drug Dependence Treatment Centre, All India ; Centre for Social Responsibility and Leadership, New Delhi, India.; Department of Psychiatry, National Drug Dependence Treatment Centre, All India ; Department of Psychiatry, National Drug Dependence Treatment Centre, Behavioral ","eng","Journal Article","Indian J Psychiatry","There are no conflicts of interest.","Indian journal of psychiatry","behavioural_addictions"
"Measuring addiction to internet gaming among Indian medical students: Development and preliminary psychometric properties of a new scale.",33776273,2020,"Jan-Jun","10.4103/ipj.ipj_114_20 [doi]","BACKGROUND: Internet gaming disorder (IGD) is emerging as an important source of ","Basu, Saurav; Sharma, Pragya; Rustagi, Ruchir; Sharma, Ragini; Sharma, Nandini","Department of Community Medicine, Maulana Azad Medical College, New Delhi, India.; Department of Community Medicine, Maulana Azad Medical College, New Delhi, India.; Department of Community Medicine, Maulana Azad Medical College, New Delhi, India.; Department of Community Medicine, Maulana Azad Medical College, New Delhi, India.; Department of Community Medicine, Maulana Azad Medical College, New Delhi, India.","eng","Journal Article","Ind Psychiatry J","There are no conflicts of interest.","Industrial psychiatry journal","behavioural_addictions"
