"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Time invariance of three ultra-brief internet-related instruments: Smartphone Application-Based Addiction Scale (SABAS), Bergen Social Media Addiction Scale (BSMAS), and the nine-item Internet Gaming Disorder Scale- Short Form (IGDS-SF9) (Study Part B).","31072648",2020,"Feb","S0306-4603(18)31357-1 [pii]; 10.1016/j.addbeh.2019.04.018 [doi]","Given the many technological advances over the past two decades, a small minority ","Chen, I-Hua; Strong, Carol; Lin, Yi-Ching; Tsai, Meng-Che; Leung, Hildie; Lin, Chung-Ying; Pakpour, Amir H; Griffiths, Mark D","Chinese Academy of Education Big Data, Qufu Normal University, Shandong, China.; Department of Public Health, National Cheng Kung University Hospital, College of ; Department of Early Childhood and Family Education, National Taipei University of ; Department of Pediatrics, National Cheng Kung University Hospital, College of ; Department of Applied Social Sciences, Faculty of Health and Social Sciences, The ; Department of Rehabilitation Sciences, Faculty of Health and Social Sciences, The ; Social Determinants of Health Research Center, Qazvin University of Medical ; International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors","gaming"
"Game of thorns: Modern day opium.","31065179",2019,"Apr","10.1016/j.mjafi.2018.12.006 [doi]","With the advent of internet and mobile communication the virtual space of world ","Bhat, P S; Prakash, Jyoti; Srivastava, Kalpana","Professor & Head, Department of Psychiatry, Armed Forces Medical College, Pune ; Senior Advisor (Psychiatry), Command Hospital (Eastern Command), Kolkatta, India.; Scientist 'G', Department of Psychiatry, Armed Forces Medical College, Pune ","eng","Journal Article; Review","Med J Armed Forces India",NA,"Medical journal, Armed Forces India","gaming"
"Relationships of Internet addiction and Internet gaming disorder symptom severities with probable attention deficit/hyperactivity disorder, aggression and negative affect among university students.","31062235",2019,"Dec","10.1007/s12402-019-00305-8 [doi]","The aim of the present study was to evaluate relationships of Internet addiction ","Evren, Cuneyt; Evren, Bilge; Dalbudak, Ercan; Topcu, Merve; Kutlu, Nilay","Research, Treatment and Training Center for Alcohol and Substance Dependence ; Department of Psychiatry, Baltalimani State Hospital for Muskuloskeletal ; Private Practice, Ankara, Turkey.; Department of Psychology, Cankaya University, Ankara, Turkey.; Department of Psychiatry, Baltalimani State Hospital for Muskuloskeletal ","eng","Journal Article","Atten Defic Hyperact Disord",NA,"Attention deficit and hyperactivity disorders","gaming"
"A primary care pediatrician's guide to assessing problematic interactive media use.","31033606",2019,"Aug","10.1097/MOP.0000000000000771 [doi]","PURPOSE OF REVIEW: To review the literature and provide a guide to assessing ","Nereim, Cameron; Bickham, David; Rich, Michael","Department of Pediatrics, Division of Adolescent and Young Adult Medicine, Boston ","eng","Journal Article; Research Support, U.S. Gov't, P.H.S.; Review","Curr Opin Pediatr",NA,"Current opinion in pediatrics","gaming"
"Associations between loot box use, problematic gaming and gambling, and gambling-related cognitions.","31030176",2019,"Sep","S0306-4603(18)31507-7 [pii]; 10.1016/j.addbeh.2019.04.009 [doi]","Loot boxes are virtual goods in video games that produce randomly-generated ","Brooks, Gabriel A; Clark, Luke","Centre for Gambling Research at UBC, Department of Psychology, University of ; Centre for Gambling Research at UBC, Department of Psychology, University of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors","gaming"
"Corrigendum: Altered Structural Correlates of Impulsivity in Adolescents with Internet Gaming Disorder.","31024279",2019,NA,"10.3389/fnhum.2019.00124 [doi]; 124","[This corrects the article DOI: 10.3389/fnhum.2016.00004.].","Du, Xin; Qi, Xin; Yang, Yongxin; Du, Guijin; Gao, Peihong; Zhang, Yang; Qin, Wen; Li, Xiaodong; Zhang, Quan","Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Psychology, Linyi Fourth People's Hospital, Linyi, Shandong ; Department of Radiology, Linyi People's Hospital, Linyi, Shandong Province, ; Department of Radiology, Linyi People's Hospital, Linyi, Shandong Province, ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology, Linyi People's Hospital, Linyi, Shandong Province, ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ","eng","Journal Article; Published Erratum","Front Hum Neurosci",NA,"Frontiers in human neuroscience","gaming"
"Corrigendum: Decreased modulation by the risk level on the brain activation during decision making in adolescents with internet gaming disorder.","31024273",2019,NA,"10.3389/fnbeh.2019.00074 [doi]; 74","[This corrects the article DOI: 10.3389/fnbeh.2015.00296.].","Qi, Xin; Du, Xin; Yang, Yongxin; Du, Guijin; Gao, Peihong; Zhang, Yang; Qin, Wen; Li, Xiaodong; Zhang, Quan","Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Psychology, Linyi Fourth People's Hospital, Linyi, China.; Department of Radiology, Linyi People's Hospital, Linyi, China.; Department of Radiology, Linyi People's Hospital, Linyi, China.; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology, Linyi People's Hospital, Linyi, China.; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ","eng","Journal Article; Published Erratum","Front Behav Neurosci",NA,"Frontiers in behavioral neuroscience","gaming"
"The Need to Develop a Strategy With an Evidence-Based Guideline for the Prevention of Gaming Disorder.","31007037",2019,"Apr","10.1177/1010539519844079 [doi]",NA,"Hashioka, Sadayuki; Inoue, Ken; Takeshita, Haruo; Kamura, Masanori; Fujita, Yasuyuki","1 Shimane University, Izumo, Japan.; 2 Kochi University, Kochi, Japan.; 1 Shimane University, Izumo, Japan.; 3 Kamura Clinic, Izumo, Japan.; 1 Shimane University, Izumo, Japan.","eng","Letter; Research Support, Non-U.S. Gov't","Asia Pac J Public Health",NA,"Asia-Pacific journal of public health","gaming"
"Relationships between Internet addiction and clinicodemographic and behavioral factors.","30988618",2019,NA,"10.2147/NDT.S193357 [doi]","BACKGROUNDS AND AIMS: While the Internet became an indispensable component of our ","ElSalhy, Muhammad; Miyazaki, Takahiro; Noda, Yoshihiro; Nakajima, Shinichiro; Nakayama, Hideki; Mihara, Satoko; Kitayuguchi, Takashi; Higuchi, Susumu; Muramatsu, Taro; Mimura, Masaru","Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan, ; National Hospital Organization Kurihama Medical and Addiction Center, Tokyo, ; Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan, ; Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan, ; Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan, ; National Hospital Organization Kurihama Medical and Addiction Center, Tokyo, ; National Hospital Organization Kurihama Medical and Addiction Center, Tokyo, ; National Hospital Organization Kurihama Medical and Addiction Center, Tokyo, ; National Hospital Organization Kurihama Medical and Addiction Center, Tokyo, ; Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan, ; National Hospital Organization Kurihama Medical and Addiction Center, Tokyo, ; Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan, ","eng","Journal Article","Neuropsychiatr Dis Treat","Disclosure Dr Miyazaki is currently supported by an investigator-initiated ","Neuropsychiatric disease and treatment","gaming"
"Current diagnostic procedures and interventions for Gaming Disorders: A Systematic Review.","30971971",2019,NA,"10.3389/fpsyg.2019.00578 [doi]; 578","Background: Despite the growth in the number of studies on Gaming Disorders (GD), ","Costa, Sebastiano; Kuss, Daria J","Dipartimento di Psicologia, Universita degli Studi della Campania Luigi ; Department of Psychology, Nottingham Trent University, Nottingham, United ","eng","Systematic Review","Front Psychol",NA,"Frontiers in psychology","gaming"
"Altered brain functional networks in Internet gaming disorder: independent component and graph theoretical analysis under a probability discounting task.","30968814",2019,"Oct","10.1017/S1092852918001505 [doi]","OBJECTIVES: Internet gaming disorder (IGD) is becoming a matter of concern around ","Wang, Ziliang; Liu, Xiaoyue; Hu, Yanbo; Zheng, Hui; Du, Xiaoxia; Dong, Guangheng","Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; School of Mental Health, Wenzhou Medical University, Wenzhou, Zhejiang, China.; Department of Psychology, London Metropolitan University, London, United Kingdom.; Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Department of Physics, Shanghai Key Laboratory of Magnetic Resonance, East China ; Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Institute of Psychological and Brain Sciences, Zhejiang Normal University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","CNS Spectr",NA,"CNS spectrums","gaming"
"Lipidomic profiles disturbed by the internet gaming disorder in young Korean males.","30951964",2019,"May","S1570-0232(18)31604-0 [pii]; 10.1016/j.jchromb.2019.03.027 [doi]","Internet Gaming Disorder (IGD) is characterized by uncontrollable and persistent ","Lee, Chang-Wan; Lee, Deokjong; Lee, Eun Mi; Park, Soo Jin; Ji, Dong Yoon; Lee, Do Yup; Jung, Young-Chul","The Department of Bio and Fermentation Convergence Technology, BK21 PLUS program, ; Institute of Behavioral Science in Medicine, Yonsei University College of ; The Department of Bio and Fermentation Convergence Technology, BK21 PLUS program, ; The Department of Bio and Fermentation Convergence Technology, BK21 PLUS program, ; The Department of Bio and Fermentation Convergence Technology, BK21 PLUS program, ; The Department of Bio and Fermentation Convergence Technology, BK21 PLUS program, ; The Department of Psychiatry, Yonsei University College of Medicine, Seoul 03722, ","eng","Journal Article","J Chromatogr B Analyt Technol Biomed Life Sci",NA,"Journal of chromatography. B, Analytical technologies in the biomedical and life ","gaming"
"Examination of the Psychometric Characteristics of the Italian Version of the Game Addiction Scale for Adolescents.","30940015",2020,"Aug","10.1177/0033294119838758 [doi]","In the last years, the interest in Internet Gaming Disorder has grown ","Costa, Sebastiano; Barberis, Nadia; Gugliandolo, Maria Cristina; Liga, Francesca; Cuzzocrea, Francesca; Verrastro, Valeria","Dipartimento di Psicologia, Universita della Campania Luigi Vanvitelli, Caserta, ; Department of Clinical and Experimental Medicine, Universita degli Studi di ; Department of Clinical and Experimental Medicine, Universita degli Studi di ; Department of Clinical and Experimental Medicine, Universita degli Studi di ; Dipartimento di Scienze Umane, Sociali e della Salute, Universita degli Studi di ","eng","Journal Article","Psychol Rep",NA,"Psychological reports","gaming"
"Assessing Online Flow Across Cultures: A Two-Fold Measurement Invariance Study.","30930806",2019,NA,"10.3389/fpsyg.2019.00407 [doi]; 407","The association between online Flow and Internet Gaming Disorder (IGD) has ","Hu, Elwin; Stavropoulos, Vasileios; Anderson, Alastair; Clarke, Michael; Beard, Charlotte; Papapetrou, Stelios; Gomez, Rapson","School of Psychology, Counselling and Psychotherapy, Cairnmillar Institute, ; School of Psychology, Counselling and Psychotherapy, Cairnmillar Institute, ; School of Psychology, Counselling and Psychotherapy, Cairnmillar Institute, ; School of Psychology, Counselling and Psychotherapy, Cairnmillar Institute, ; Department of Psychology, Palo Alto University, Palo Alto, CA, United States.; Cyprus Youth Organization, Nicosia, Cyprus.; School of Health and Life Sciences, Federation University, Mount Helen, VIC, ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","gaming"
"Disentangling the effects of empathy components on Internet gaming disorder: A study of vulnerable youth in China.","30920294",2019,"Mar","10.1556/2006.8.2019.12 [doi]","BACKGROUND AND AIMS: Previous research shows that empathy can be one of the ","Hui, Bryant P H; S Wu, Anise M; Pun, Ngai","Department of Sociology, Faculty of Social Sciences,University of Hong Kong, Hong ; Department of Psychology,University of Macau, Macao SAR,China.; Department of Sociology, Faculty of Social Sciences,University of Hong Kong, Hong ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Psychometric properties of the Internet Gaming Disorder Test (IGDT-10) and problematic gaming behavior among Finnish vocational school students.","30907002",2019,"Jun","10.1111/sjop.12533 [doi]","This study was conducted to investigate the psychometric properties of the ","Mannikko, Niko; Ruotsalainen, Heidi; Tolvanen, Asko; Kaariainen, Maria","Department of Social Services and Rehabilitation, Oulu University of Applied ; Research Unit of Nursing Science and Health Management, University of Oulu, Oulu, ; Department of Social Services and Rehabilitation, Oulu University of Applied ; Department of Psychology, University of Jyvaskyla, Jyvaskyla, Finland.; Research Unit of Nursing Science and Health Management, University of Oulu, Oulu, ; Oulu University Hospital, Medical Research Center Oulu, Oulu, Finland.","eng","Journal Article","Scand J Psychol",NA,"Scandinavian journal of psychology","gaming"
"Brain response features during forced break could predict subsequent recovery in internet gaming disorder: A longitudinal study.","30878788",2019,"Jun","S0022-3956(18)31161-0 [pii]; 10.1016/j.jpsychires.2019.03.003 [doi]","Although internet gaming disorder (IGD) is associated with negative health ","Dong, Guangheng; Liu, Xiaoyue; Zheng, Hui; Du, Xiaoxia; Potenza, Marc N","Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Wenzhou Medical University, Wenzhou, Zhejiang, PR China.; Center for Cognition and Brain Disorders, Hangzhou Normal University, Hangzhou, ; Department of Physics, Shanghai Key Laboratory of Magnetic Resonance, East China ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA; ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Psychiatr Res",NA,"Journal of psychiatric research","gaming"
"Development and Validation of the Problematic Media Use Measure: A Parent Report Measure of Screen Media ""Addiction"" in Children.","30873299",2019,"Jan","10.1037/ppm0000163 [doi]","Although problematic media use among adolescents is of wide interest, less is ","Domoff, Sarah E; Harrison, Kristen; Gearhardt, Ashley N; Gentile, Douglas A; Lumeng, Julie C; Miller, Alison L","Department of Psychology, Central Michigan University, Mt. Pleasant, MI, USA.; Center for Human Growth and Development, University of Michigan, Ann Arbor, MI, ; Department of Communications, University of Michigan, Ann Arbor, MI, USA.; Department of Psychology, University of Michigan, Ann Arbor, MI, USA.; Department of Psychology, Iowa State University, Ames, IA, USA.; Center for Human Growth and Development, University of Michigan, Ann Arbor, MI, ; Department of Pediatrics, University of Michigan, Ann Arbor, MI, USA.; Department of Nutritional Sciences, School of Public Health, University of ; Center for Human Growth and Development, University of Michigan, Ann Arbor, MI, ; Department of Health Behavior and Health Education, School of Public Health, ","eng","Journal Article","Psychol Pop Media Cult","Author Disclosure Statement The authors have no conflicts of interest to ","Psychology of popular media culture","gaming"
"Comparison of the Video Game Functional Assessment-Revised (VGFA-R) and Internet Gaming Disorder Test (IGD-20).","30873069",2019,NA,"10.3389/fpsyg.2019.00310 [doi]; 310","Initially labeled as internet addiction in the mid-1990s (e.g., Griffiths, 1996; ","Sprong, Matthew Evan; Griffiths, Mark D; Lloyd, Daniel Perry; Paul, Erina; Buono, Frank D","School of Interdisciplinary Health Professions, Northern Illinois University, ; Psychology, Nottingham Trent University, Nottingham, United Kingdom.; Department of Psychiatry, School of Medicine, Yale University, New Haven, CT, ; Center for Molecular Medicine and Genetics, Wayne State University School of ; Department of Psychiatry, School of Medicine, Yale University, New Haven, CT, ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","gaming"
"[Internet-related disorders-old and new challenges. Conference report on the 10th symposium of the German Association on Internet-Related Disorders].","30859251",2019,"Apr","10.1007/s00103-019-02919-9 [doi]","Internet-related disorders have become a growing challenge for psychosocial ","Muller, Kai W; Kiepe, Knut; Pitten, Stephan; Dreier, Michael","Grusser Sinopoli-Ambulanz fur Spielsucht, Klinik und Poliklinik fur ; Fachverband Medienabhangigkeit e. V., Hannover, Deutschland.; Fachverband Medienabhangigkeit e. V., Hannover, Deutschland.; Grusser Sinopoli-Ambulanz fur Spielsucht, Klinik und Poliklinik fur ","ger","Journal Article","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz",NA,"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz","gaming"
"Korean Validation of the Internet Gaming Disorder-20 Test.","30848666",2019,"Apr","10.1089/cyber.2018.0096 [doi]","Since ""Internet gaming disorder (IGD)"" was included as a tentative disorder in ","Kim, Bin-Na","Department of Psychology, Seoul National University, Seoul, South Korea.","eng","Journal Article; Validation Study","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"A Novel Cue-Induced Abdominal Reaction Analysis for Internet Gaming Disorder.","30834987",2019,"Mar","10.1007/s10916-019-1221-9 [doi]","Individuals with Internet gaming disorder (IGD) frequently play online games to ","Ji, Hong-Ming; Hsiao, Tzu-Chien","Institute of Computer Science and Engineering, College of Computer Science, ; Department of Computer Science, College of Computer Science, National Chiao Tung ; Institute of Biomedical Engineering, College of Electrical and Computer ","eng","Clinical Trial; Journal Article","J Med Syst",NA,"Journal of medical systems","gaming"
"Predictors for Digital Game Addiction Among Turkish Adolescents: A Cox's Interaction Model-Based Study.","30830000",2019,"Jan/Mar","10.1097/JAN.0000000000000265 [doi]","BACKGROUND: Digital game addiction among adolescents is a growing problem. The ","Irmak, Aylin Yalcin; Erdogan, Semra","Aylin Yalcn Irmak, PhD, RN, School of Health, Nursing Department, Namik Kemal ","eng","Journal Article","J Addict Nurs",NA,"Journal of addictions nursing","gaming"
"Qualitative review and quantitative effect size meta-analyses in brain regions identified by cue-reactivity addiction studies.","30816782",2019,"Mar","10.1037/neu0000526 [doi]","OBJECTIVE: Various brain regions have been identified as involved in addictions, ","Zilberman, Noam; Lavidor, Michal; Yadid, Gal; Rassovsky, Yuri","Department of Psychology.; Department of Psychology.; Department of Psychology.; Department of Psychology.","eng","Journal Article; Meta-Analysis; Review","Neuropsychology",NA,"Neuropsychology","gaming"
"Bio-psychosocial factors of children and adolescents with internet gaming disorder: a systematic review.","30809270",2019,NA,"10.1186/s13030-019-0144-5 [doi]; 3","Previous large-scale studies suggest that internet gaming disorder (IGD) among ","Sugaya, Nagisa; Shirasaka, Tomohiro; Takahashi, Kenzo; Kanda, Hideyuki","1Unit of Public Health and Preventive Medicine, School of Medicine, Yokohama City ; 2Department of Psychiatry, Teine Keijinkai Hospital, 1-12-1-40 Maeda, Teine-ku, ; 3Teikyo University Graduate School of Public Health, 2-11-1 Kaga, Itabashi-ku, ; 4Faculty of Medicine, Department of Environmental Medicine and Public Health, ","eng","Journal Article; Review","Biopsychosoc Med","Not applicable.Not applicable.The authors declare that they have no competing ","BioPsychoSocial medicine","gaming"
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","30808117",2019,"Feb","10.30773/pi.2018.12.25.2 [doi]","OBJECTIVE: Smartphone use is pervasive among youth in Japan, as with many other ","Tateno, Masaru; Kim, Dai-Jin; Teo, Alan R; Skokauskas, Norbert; Guerrero, Anthony P S; Kato, Takahiro A","Tokiwa Child Development Center, Tokiwa Hospital, Sapporo, Japan.; Department of Neuropsychiatry, Sapporo Medical University, School of Medicine, ; Department of Psychiatry, Seoul St. Mary's Hospital, College of Medicine, The ; Mental Health and Neurosciences Division, VA Portland Health Care System, ; Department of Psychiatry, School of Medicine, Oregon Health & Science University, ; Centre for Child and Adolescent Mental Health and Child Protection Faculty of ; Department of Psychiatry, Child and Adolescent Psychiatry Division, University of ; Department of Neuropsychiatry, Graduate School of Medical Sciences, Kyushu ","eng","Journal Article","Psychiatry Investig",NA,"Psychiatry investigation","gaming"
"Evaluating the Psychometric Properties of the 7-Item Persian Game Addiction Scale for Iranian Adolescents.","30804841",2019,NA,"10.3389/fpsyg.2019.00149 [doi]; 149","The 7-item Gaming Addiction Scale (GAS) is a brief instrument based on DSM ","Lin, Chung-Ying; Imani, Vida; Brostrom, Anders; Arestedt, Kristofer; Pakpour, Amir H; Griffiths, Mark D","Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hung ; Pediatric Health Research Center, Tabriz University of Medical Sciences, Tabriz, ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Faculty of Health and Life Sciences, Linnaeus University, Kalmar, Sweden.; The Research Section, Region Kalmar County, Kalmar, Sweden.; Social Determinants of Health Research Center, Qazvin University of Medical ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","gaming"
"Accordance of Adolescent and Parental Ratings of Internet Gaming Disorder and Their Associations with Psychosocial Aspects.","30801222",2019,"Apr","10.1089/cyber.2018.0456 [doi]","In 2013, Internet gaming disorder (IGD) was incorporated in the DSM-5. In 2018, ","Wartberg, Lutz; Zieglmeier, Matthias; Kammerl, Rudolf","1 Department Psychology, Faculty of Life Sciences, MSH Medical School Hamburg, ; 2 Department of Education, Chair for Pedagogy with a Focus on Media Education, ; 2 Department of Education, Chair for Pedagogy with a Focus on Media Education, ","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Case series: gaming vs. eating-comorbidity of ARFID and IGD.","30788778",2019,"Oct","10.1007/s40519-019-00639-2 [doi]","This case series includes innovative information regarding the relationship ","Hadwiger, Ashley N; Middleman, Amy B; Pitt, Paulette D","Section of Adolescent Medicine, Department of Pediatrics, The University of ; Section of Adolescent Medicine, Department of Pediatrics, The University of ; Section of Adolescent Medicine, Department of Pediatrics, The University of ","eng","Case Reports; Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD","gaming"
"Cognitive deficits in problematic internet use: meta-analysis of 40 studies.","30784392",2019,"Nov","10.1192/bjp.2019.3 [doi]","BACKGROUND: Excessive use of the internet is increasingly recognised as a global ","Ioannidis, Konstantinos; Hook, Roxanne; Goudriaan, Anna E; Vlies, Simon; Fineberg, Naomi A; Grant, Jon E; Chamberlain, Samuel R","Consultant Psychiatrist, Cambridge and Peterborough NHS Foundation Trust; and ; Research Assistant, Department of Psychiatry, University of Cambridge, UK.; Professor in Addiction, Academic Medical Center, Department of Psychiatry and ; Foundation Doctor Year 1, Cambridge and Peterborough NHS Foundation Trust, UK.; Consultant Psychiatrist and Visiting Professor, Hertfordshire Partnership ; Professor, Department of Psychiatry, University of Chicago, Pritzker School of ; Department of Psychiatry, University of Cambridge; and Peterborough NHS ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review","Br J Psychiatry",NA,"The British journal of psychiatry : the journal of mental science","gaming"
"[Relationship Between (Pathological) Internet Use and Sleep Problems in a Longitudinal Study].","30757970",2019,"Feb","10.13109/prkk.2019.68.2.146 [doi]","Relationship Between (Pathological) Internet Use and Sleep Problems in a ","Klar, Johanna; Parzer, Peter; Koenig, Julian; Fischer-Waldschmidt, Gloria; Brunner, Romuald; Resch, Franz; Kaess, Michael","Universitatsklinik fur Kinder- und Jugendpsychiatrie und Psychotherapie ; Klinik fur Kinder und Jugendpsychiatrie der Universitat Heidelberg Sektion fur ; Klinik fur Kinder und Jugendpsychiatrie der Universitat Heidelberg Sektion fur ; Klinik fur Kinder und Jugendpsychiatrie der Universitat Heidelberg Sektion fur ; Klinik fur Kinder und Jugendpsychiatrie der Universitat Heidelberg Sektion fur ; Klinik fur Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie der ; Klinik fur Kinder und Jugendpsychiatrie der Universitat Heidelberg Sektion fur ; Universitatsklinik fur Kinder- und Jugendpsychiatrie und Psychotherapie ","ger","Journal Article","Prax Kinderpsychol Kinderpsychiatr",NA,"Praxis der Kinderpsychologie und Kinderpsychiatrie","gaming"
"The Current Status of Psychological Intervention Research for Internet Addiction and Internet Gaming Disorder.","30742546",2019,"Apr","10.1080/01612840.2018.1534910 [doi]","This integrative review assesses the effectiveness of psychological interventions ","Kim, Sunah; Noh, Dabok","a College of Nursing, Mo-Im Kim Nursing Research Institute , Yonsei University , ; b College of Nursing , Eulji University , Seongnam , South Korea.","eng","Journal Article; Review","Issues Ment Health Nurs",NA,"Issues in mental health nursing","gaming"
"The role of family and personality traits in Internet gaming disorder: A mediation model combining cognitive and attachment perspectives.","30739463",2019,"Mar","10.1556/2006.8.2019.05 [doi]","BACKGROUND AND AIMS: Gaming disorder was recently recognized as a mental health ","Throuvala, Melina A; Janikian, Mari; Griffiths, Mark D; Rennoldson, Mike; Kuss, Daria J","International Gaming Research Unit, Psychology Department,Nottingham Trent ; School of Graduate and Professional Education,Deree - The American College of ; International Gaming Research Unit, Psychology Department,Nottingham Trent ; Psychology Department,Nottingham Trent University, Nottingham,UK.; International Gaming Research Unit, Psychology Department,Nottingham Trent ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"The association between problematic online gaming and perceived stress: The moderating effect of psychological resilience.","30739461",2019,"Mar","10.1556/2006.8.2019.01 [doi]","BACKGROUND AND AIMS: Vulnerability to stress appears to be a potential ","Canale, Natale; Marino, Claudia; Griffiths, Mark D; Scacchi, Luca; Monaci, Maria Grazia; Vieno, Alessio","Department of Developmental and Social Psychology,University of Padova, ; Department of Developmental and Social Psychology,University of Padova, ; International Gaming Research Unit, Psychology Department,Nottingham Trent ; Dipartimento di Scienze Umane e Sociali,Universita della Valle d'Aosta, ; Dipartimento di Scienze Umane e Sociali,Universita della Valle d'Aosta, ; Department of Developmental and Social Psychology,University of Padova, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Problematic video game use as an emotional coping strategy: Evidence from a sample of MMORPG gamers.","30739460",2019,"Mar","10.1556/2006.8.2019.02 [doi]","BACKGROUND: A positive relationship between problematic gaming and escapism ","Blasi, Maria Di; Giardina, Alessandro; Giordano, Cecilia; Coco, Gianluca Lo; Tosto, Crispino; Billieux, Joel; Schimmenti, Adriano","Department of Psychological and Educational Sciences,University of Palermo, ; Department of Psychological and Educational Sciences,University of Palermo, ; Department of Psychological and Educational Sciences,University of Palermo, ; Department of Psychological and Educational Sciences,University of Palermo, ; Istituto per le Tecnologie Didattiche,Consiglio Nazionale delle Ricerche, ; Addictive and Compulsive Behaviours Laboratory, Institute for Health and ; Faculty of Human and Social Sciences,UKE - Kore University of Enna, Enna,Italy.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Application of Diagnostic Interview for Internet Addiction (DIA) in Clinical Practice for Korean Adolescents.","30736373",2019,"Feb","10.3390/jcm8020202 [doi]; 202","The increased prevalence of Internet Gaming Disorder (IGD) and the inclusion of ","Ryu, Hyera; Lee, Ji Yoon; Choi, A Ruem; Chung, Sun Ju; Park, Minkyung; Bhang, Soo-Young; Kwon, Jun-Gun; Kweon, Yong-Sil; Choi, Jung-Seok","Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea.; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea.; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea.; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea.; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea.; Department of Psychiatry, Eulji General Hospital, Seoul 01830, Korea.; I Will Center, Seoul Metropolitan Boramae Youth Center, Seoul 07062, Korea.; Department of Psychiatry, Uijeongbu St. Mary's Hospital, The Catholic University ; Department of Psychiatry, SMG-SNU Boramae Medical Center, Seoul 07061, Korea. ; Department of Psychiatry and Behavioral Science, Seoul National University ","eng","Journal Article","J Clin Med","The authors declare no conflicts of interest.","Journal of clinical medicine","gaming"
