"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Promoting educational, classification, treatment, and policy initiatives.",29895182,2018,"Jun","10.1556/2006.7.2018.51 [doi]","The letter by Kraus et al. (2018) published recently in World Psychiatry presents ","Gola, Mateusz; Potenza, Marc N","1 Clinical Neuroscience Laboratory, Institute of Psychology, Polish Academy of ; 2 Swartz Center for Computational Neuroscience, Institute for Neural ; 3 Departments of Psychiatry and Neurobiology, Child Study Center and ; 4 Connecticut Mental Health Center , New Haven, CT, USA.","eng","Comment; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Does experiential avoidance explain the relationships between shame, PTSD symptoms, and compulsive sexual behaviour among women in substance use treatment?",29873145,2018,"Sep","10.1002/cpp.2300 [doi]","OBJECTIVE: Untreated compulsive sexual behaviour (CSB) poses a risk to ","Brem, Meagan J; Shorey, Ryan C; Anderson, Scott; Stuart, Gregory L","Psychology, University of Tennessee - Knoxville, Knoxville, TN, USA.; Psychology, Ohio University, Athens, OH, USA.; Clinical Director, Cornerstone of Recovery, Louisville, TN, USA.; Psychology, University of Tennessee - Knoxville, Knoxville, TN, USA.","eng","Journal Article","Clin Psychol Psychother",NA,"Clinical psychology & psychotherapy","smart_phone"
"Unexplained bone pain and sexual addiction.",29866696,2018,"Jun","bcr-2018-225380 [pii]; 10.1136/bcr-2018-225380 [doi]; bcr2018225380",NA,"Crepin, Jean-Charles; Blot, Mathieu; Buisson, Marielle; Piroth, Lionel","Infectious Diseases Department, CHU, Dijon, France.; Infectious Diseases Department, CHU, Dijon, France.; Infectious Diseases Department, CHU, Dijon, France.; Infectious Diseases Department, CHU, Dijon, France.","eng","Case Reports; Journal Article","BMJ Case Rep","Competing interests: None declared.","BMJ case reports","smart_phone"
"[Addictions profiles as a tool for comparison of chemical and nonchemical dependencies].",29658497,2018,NA,"10.17116/jnevro2018118123-9 [doi]","AIM: A clinical and phenomenological comparative evaluation of addictions ","Zalmunin, K Yu; Mendelevich, V D","Kazan State Medical University, Kazan, Russia.; Kazan State Medical University, Kazan, Russia.","rus","Journal Article","Zh Nevrol Psikhiatr Im S S Korsakova",NA,"Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova","smart_phone"
"The Development and Validation of the Bergen-Yale Sex Addiction Scale With a Large National Sample.",29568277,2018,NA,"10.3389/fpsyg.2018.00144 [doi]; 144","The view that problematic excessive sexual behavior (""sex addiction"") is a form ","Andreassen, Cecilie S; Pallesen, Stale; Griffiths, Mark D; Torsheim, Torbjorn; Sinha, Rajita","Faculty of Psychology, University of Bergen, Bergen, Norway.; Faculty of Psychology, University of Bergen, Bergen, Norway.; Psychology Department, Nottingham Trent University, Nottingham, United Kingdom.; Faculty of Psychology, University of Bergen, Bergen, Norway.; Yale Stress Center, Yale University School of Medicine, New Haven, CT, United ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","smart_phone"
"Psychosocial intervention for sexual addiction.",29540923,2018,"Feb","10.4103/psychiatry.IndianJPsychiatry_38_18 [doi]","Addiction is the term employed not only for excess consumption of substances, but ","George, Manju; Maheshwari, Shreemit; Chandran, Suhas; Rao, Suman S; Shivanand, Manohar J; Sathyanarayana Rao, T S","Department of Psychiatry, J.S.S Medical College and Hospital, J.S.S University, ; Department of Psychiatry, J.S.S Medical College and Hospital, J.S.S University, ; Department of Psychiatry, J.S.S Medical College and Hospital, J.S.S University, ; Department of Psychiatry, Vydehi Institue of Medical Sciences and Research ; Department of Psychiatry, J.S.S Medical College and Hospital, J.S.S University, ; Department of Psychiatry, J.S.S Medical College and Hospital, J.S.S University, ","eng","Journal Article; Review","Indian J Psychiatry","There are no conflicts of interest.","Indian journal of psychiatry","smart_phone"
"Lethal asphyxiation due to sadomasochistic sex training - How some sex partners avoid criminal responsibility even though their actions lead to someone's death.",29533207,2018,"May","S1752-928X(18)30110-0 [pii]; 10.1016/j.jflm.2018.03.012 [doi]","INTRODUCTION: Erotic asphyxiation is a sexual phenomenon in which one partner ","Sendler, Damian Jacob","Laboratory of Forensic Sexology, Legal Medicine, and Digital Ethnography, Felnett ","eng","Journal Article","J Forensic Leg Med",NA,"Journal of forensic and legal medicine","smart_phone"
"Dispositional Mindfulness, Shame, and Compulsive Sexual Behaviors among Men in Residential Treatment for Substance Use Disorders.",29333201,2017,"Dec","10.1007/s12671-017-0723-0 [doi]","Approximately 31% of men in treatment for a substance use disorders (SUD) engage ","Brem, Meagan J; Shorey, Ryan C; Anderson, Scott; Stuart, Gregory L","University of Tennessee-Knoxville.; Ohio University.; Cornerstone of Recovery, Louisville, TN.; University of Tennessee-Knoxville.","eng","Journal Article","Mindfulness (N Y)","Conflict of interest: Gregory Stuart started conducting psychoeducational ","Mindfulness","smart_phone"
"Glucose Modulates Human Ventral Tegmental Activity in Response to Sexual Stimuli.",29289371,2018,"Jan","S1743-6095(17)31636-3 [pii]; 10.1016/j.jsxm.2017.11.014 [doi]","BACKGROUND: Attribution of salience to sexual stimuli is mediated by the ","Ulrich, Martin; Stauss, Philipp; Gron, Georg","Department of Psychiatry, University of Ulm, Ulm, Germany. Electronic address: ; Department of Psychiatry, University of Ulm, Ulm, Germany.; Department of Psychiatry, University of Ulm, Ulm, Germany.","eng","Journal Article","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"[The psychotherapy of male patient with sex addiction].",29135448,2017,NA,NA,"No abstract available.","Hamvas, Edina; Tenyi, Tamas","PTE KK Pszichiatriai es Pszichoterapias Klinika, Pecs, Hungary, E-mail: ","hun","Journal Article","Psychiatr Hung",NA,"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata","smart_phone"
"Existential Issues in Sexual Medicine: The Relation Between Death Anxiety and Hypersexuality.",29129680,2018,"Jan","S2050-0521(17)30125-7 [pii]; 10.1016/j.sxmr.2017.10.004 [doi]","INTRODUCTION: Current sex therapy and sexual medicine protocols often ignore the ","Watter, Daniel N","Morris Psychological Group, PA, Parsippany, NJ, USA. Electronic address: ","eng","Journal Article; Review","Sex Med Rev",NA,"Sexual medicine reviews","smart_phone"
"Nutrition Support Therapy.",29098678,2017,NA,"10.1007/978-981-10-5562-1_14 [doi]","In most addictions, serious nutritional deficiencies of major proteins, fats, ","Xiao, Li-Jun; Tao, Ran","Department of Psychological Medicine, PLA Army General Hospital, Beijing, 100700, ; Department of Psychological Medicine, PLA Army General Hospital, Beijing, 100700, ","eng","Journal Article; Review","Adv Exp Med Biol",NA,"Advances in experimental medicine and biology","smart_phone"
"Similarities and Differences in Diagnostic Scales.",29098672,2017,NA,"10.1007/978-981-10-5562-1_8 [doi]","A scale plays an important role as a diagnostic tool in discriminating between ","Xuan, Bin; Li, Peng; Yang, Liping; Li, Mingzhu; Zhou, Jing","School of Educational Science, Anhui Normal University, Wuhu, 241000, China. ; School of Educational Science, Anhui Normal University, Wuhu, 241000, China.; School of Educational Science, Anhui Normal University, Wuhu, 241000, China.; School of Educational Science, Anhui Normal University, Wuhu, 241000, China.; School of Educational Science, Anhui Normal University, Wuhu, 241000, China.","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Adv Exp Med Biol",NA,"Advances in experimental medicine and biology","smart_phone"
"Triangular relationship among risky sexual behavior, addiction, and aggression: A systematic review.",28979752,2017,"Aug","10.19082/5129 [doi]","BACKGROUND: Risky sexual behavior (RSB), addiction, and aggression are three ","Ahmadi, Khodabakhsh; Javadinia, Seyed Alireza; Saadat, Seyed Hassan; Ramezani, Mohammad Arash; Sedghijalal, Homa","Ph.D. in Counseling Psychology, Associate Professor, Behavioral Sciences Research ; Resident of Radiation Oncology, Student Research Committee, Mashhad University of ; M.D., Behavioral Sciences Research Center, Baqiyatallah University of Medical ; Ph.D., Associate Professor, Behavioral Sciences Research Center, Baqiyatallah ; Ph.D., Behavioral Sciences Research Center, Baqiyatallah University of Medical ","eng","Journal Article; Review","Electron Physician","Conflict of Interest: There is no conflict of interest to be declared.","Electronic physician","smart_phone"
"Separating Models Obscures the Scientific Underpinnings of Sex Addiction as a Disorder.",28948394,2017,"Nov","10.1007/s10508-017-1072-8 [doi]",NA,"Carnes, Stefanie; Love, Todd","American Foundation for Addiction Research, PO Box 3172, Carefree, AZ, 85377, ; Society for the Advancement of Sexual Health, Ardmore, PA, 19003, USA.","eng","Comment; Journal Article","Arch Sex Behav",NA,"Archives of sexual behavior","smart_phone"
"[ACT in the treatment of sexual addiction: About a clinical case].",28870687,2018,"Sep","S0013-7006(17)30120-3 [pii]; 10.1016/j.encep.2017.06.001 [doi]","While referring to the theoretical and practical model of R. Harris (2012), this ","Lantheaume, S","Hopital prive Drome-Ardeche, groupe Ramsay Generale de Sante, clinique Pasteur, ","fre","Case Reports; Journal Article","Encephale",NA,"L'Encephale","smart_phone"
"Paraphilic Thoughts, Behaviors and Sex Addiction in a Sample of Persons Who Use Drugs: A Cross-Sectional Study.",28727662,2017,"Sep/Oct","10.1097/ADM.0000000000000337 [doi]","OBJECTIVE: The aim of this study was to evaluate the prevalence of paraphilic ","Clemente, Jales; Pillon, Sandra Cristina; Mari, Jair de Jesus; da Silva, Claudio Jeronimo; Santana, Paulo Roberto Henrique; Diehl, Alessandra","Psychiatric Department, Federal University of Sao Paulo (UNIFESP) (JC, JdJM, ","eng","Journal Article","J Addict Med",NA,"Journal of addiction medicine","smart_phone"
"Sexual addiction in drug addicts: The impact of drug of choice and poly-addiction.",28724038,2017,"May","S0104-42302017000500414 [pii]; 10.1590/1806-9282.63.05.414 [doi]","OBJECTIVE: To compare the risk of comorbid sexual addiction in a sample of ","Antonio, Nelson; Diehl, Alessandra; Niel, Marcelo; Pillon, Sandra; Ratto, Lilian; Pinheiro, Maria Carolina; Silveira, Dartiu; Otani, Thais Zelia; Otani, Victor; Cordeiro, Quirino; Ushida, Ricardo","Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Psychiatric Department. Sexuality Studies Group (Gesex), Universidade Federal de ; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Psychiatric Nursing and Social Science Department, Escola de Enfermagem de ; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Psychiatric Department, Unifesp, Sao Paulo, SP, Brazil.; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ; Center for Integrated Mental Health (CAISM), Faculdade de Ciencias Medicas da ","eng","Journal Article; Observational Study","Rev Assoc Med Bras (1992)",NA,"Revista da Associacao Medica Brasileira (1992)","smart_phone"
"Hypersexuality: A Critical Review and Introduction to the ""Sexhavior Cycle"".",28687897,2017,"Nov","10.1007/s10508-017-0991-8 [doi]","An empirical review of hypersexuality is timely as ""compulsive sexual behavior"" ","Walton, Michael T; Cantor, James M; Bhullar, Navjot; Lykins, Amy D","School of Behavioural, Cognitive and Social Sciences, University of New England, ; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental ; Department of Psychiatry, University of Toronto Faculty of Medicine, Toronto, ON, ; School of Behavioural, Cognitive and Social Sciences, University of New England, ; School of Behavioural, Cognitive and Social Sciences, University of New England, ","eng","Journal Article; Review","Arch Sex Behav",NA,"Archives of sexual behavior","smart_phone"
"A Cognitive-Behavioral Therapy Group Intervention for Hypersexual Disorder: A Feasibility Study.",28602666,2017,"Jul","S1743-6095(17)31190-6 [pii]; 10.1016/j.jsxm.2017.05.004 [doi]","BACKGROUND: The proposed criteria of the Diagnostic and Statistical Manual for ","Hallberg, Jonas; Kaldo, Viktor; Arver, Stefan; Dhejne, Cecilia; Oberg, Katarina Gorts","Department of Medicine, Karolinska Institute, Stockholm, Sweden; ANOVA, ; Center for Psychiatry Research, Department of Clinical Neuroscience, Karolinska ; Department of Medicine, Karolinska Institute, Stockholm, Sweden; ANOVA, ; ANOVA, Karolinska University Hospital, Stockholm, Sweden; Center for Psychiatry ; Department of Medicine, Karolinska Institute, Stockholm, Sweden; ANOVA, ","eng","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"Human identity versus gender identity: The perception of sexual addiction among Iranian women.",28557583,2017,"Jul","10.1080/07399332.2017.1322594 [doi]","This qualitative study was conducted to explore the images of personal identity ","Moshtagh, Mozhgan; Mirlashari, Jila; Rafiey, Hassan; Azin, Ali; Farnam, Robert","a Department of Social Welfare Management , School of Education Sciences and ; b School of Nursing and Midwifery , Tehran University of Medical Science s, ; a Department of Social Welfare Management , School of Education Sciences and ; c Avicenna Research Institute, ACECR , Tehran , Iran.; d Private clinician , Shiraz , Iran.","eng","Journal Article; Research Support, Non-U.S. Gov't","Health Care Women Int",NA,"Health care for women international","smart_phone"
"The effect of 8-OH-DPAT and dapoxetine on gene expression in the brain of male rats during ejaculation.",28540176,2017,"May","10.1016/j.apsb.2016.11.004 [doi]","The 5-HT(1A) receptor agonist 8-hydroxy-2-[di-n-propylamino] tetralin (8-OH-DPAT) ","Qin, Xijun; Ma, Xiaojun; Tu, Dongping; Luo, Zuliang; Huang, Jie; Mo, Changming","Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences, ; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences, ; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences, ; Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences, ; Guangxi University of Chinese Medicine, Nanning 530200, China.; Guangxi Branch of Institute of Medicinal Plant Development, Chinese Academy of ","eng","Journal Article","Acta Pharm Sin B",NA,"Acta pharmaceutica Sinica. B","smart_phone"
"Investigating Clinically and Scientifically Useful Cut Points on the Compulsive Sexual Behavior Inventory.",28499521,2017,"May","S1743-6095(17)30421-6 [pii]; 10.1016/j.jsxm.2017.03.255 [doi]","INTRODUCTION: One of the major obstacles to conducting epidemiologic research and ","Miner, Michael H; Raymond, Nancy; Coleman, Eli; Swinburne Romine, Rebecca","Department of Family Medicine and Community Health, University of Minnesota, ; Department of Family Medicine and Community Health, University of Minnesota, ; Department of Family Medicine and Community Health, University of Minnesota, ; The Schiefelbusch Institute for Life Span Studies, University of Kansas, ","eng","Journal Article","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"Erectile Dysfunction Symptoms in Polydrug Dependents Seeking Treatment.",28471320,2017,"Oct","10.1080/10826084.2017.1290114 [doi]","OBJECTIVE: To assess erectile dysfunction (ED) symptom prevalence, sexual ","Clemente, Jales; Diehl, Alessandra; Santana, Paulo Roberto Oliveira Henrique; da Silva, Claudio Jeronimo; Pillon, Sandra Cristina; Mari, Jair de Jesus","a Psychiatric Department , Federal University of Sao Paulo (UNIFESP) , Sao Paulo ; a Psychiatric Department , Federal University of Sao Paulo (UNIFESP) , Sao Paulo ; b Americo Bairral Institute , Itapira, Sao Paulo , Brazil.; a Psychiatric Department , Federal University of Sao Paulo (UNIFESP) , Sao Paulo ; c Psychiatric Nursing and Human Science Department , University of Sao Paulo at ; a Psychiatric Department , Federal University of Sao Paulo (UNIFESP) , Sao Paulo ","eng","Journal Article","Subst Use Misuse",NA,"Substance use & misuse","smart_phone"
"Polish adaptation of Sexual Addiction Screening Test - Revised.",28455898,2017,"Feb","61414 [pii]; 10.12740/PP/OnlineFirst/61414 [doi]","OBJECTIVES: Addictive sexual behaviours are gaining more and more attention from ","Gola, Mateusz; Skorko, Maciej; Kowalewska, Ewelina; Kolodziej, Aleksandra; Sikora, Malgorzata; Wodyk, Mateusz; Wodyk, Zuzanna; Dobrowolski, Pawel","Instytut Psychologii PAN.; Instytut Psychologii PAN.; Wydzial Psychologii Uniwersytetu SWPS.; Wydzial Psychologii Uniwersytetu SWPS.; Wydzial Psychologii Uniwersytetu SWPS.; Wydzial Psychologii Uniwersytetu SWPS.; Wydzial Psychologii Uniwersytetu SWPS.; Instytut Psychologii PAN.","eng; pol","Comparative Study; Evaluation Study; Journal Article","Psychiatr Pol",NA,"Psychiatria polska","smart_phone"
"Depression, anxiety, and compulsive sexual behaviour among men in residential treatment for substance use disorders: The role of experiential avoidance.",28401660,2017,"Nov","10.1002/cpp.2085 [doi]","Nearly one-third of individuals in treatment for substance use disorders endorse ","Brem, Meagan J; Shorey, Ryan C; Anderson, Scott; Stuart, Gregory L","Psychology, University of Tennessee, Knoxville, Tennessee, USA.; Psychology, Ohio University, Athens, Ohio, USA.; Clinical Director, Cornerstone of Recovery, Louisville, Tennessee, USA.; Psychology, University of Tennessee, Knoxville, Tennessee, USA.","eng","Journal Article","Clin Psychol Psychother",NA,"Clinical psychology & psychotherapy","smart_phone"
"Intellectual disability complicated by sexual addiction: an uncommon presentation of a common condition.",28275020,2017,"Mar","10.1136/bcr-2016-218738 [doi]; bcr2016218738","A young man presented with high libido for 3 years, associated with preoccupation ","Pang, Nicholas Tze Ping; Masiran, Ruziana","Department of Psychiatry, Universiti Malaysia Sabah, Kota Kinabalu, Sabah, ; Department of Psychiatry, University Putra Malaysia, Serdang, Selangor, Malaysia.","eng","Case Reports; Journal Article","BMJ Case Rep","Competing interests: None declared.","BMJ case reports","smart_phone"
"Conceptualization and Assessment of Hypersexual Disorder: A Systematic Review of the Literature.",28041854,2017,"Apr","S2050-0521(16)30050-6 [pii]; 10.1016/j.sxmr.2016.11.001 [doi]","INTRODUCTION: Despite the rejection of hypersexual disorder (HD) as a new ","Montgomery-Graham, Stephanie","Clinical Psychology, Western University, London, ON, Canada. Electronic address: ","eng","Journal Article; Review; Systematic Review","Sex Med Rev",NA,"Sexual medicine reviews","smart_phone"
"Therapists' Assessments in Treating ""Sex Addiction"" and Their Relationship to Clients' Gender, Relationship Status, and Exclusivity Status.",27925268,2017,"Jul","10.1111/jmft.12210 [doi]","A total of 208 therapists and therapists-in-training were surveyed to better ","Reddick, Geoffrey T; Heiden-Rootes, Katie M; Brimhall, Andrew S","Focus on the Family Marriage Institute.; Saint Louis University.; East Carolina University.","eng","Journal Article","J Marital Fam Ther",NA,"Journal of marital and family therapy","smart_phone"
"Gender Differences in Compulsive Buying Disorder: Assessment of Demographic and Psychiatric Co-Morbidities.",27907082,2016,NA,"10.1371/journal.pone.0167365 [doi]; e0167365","Compulsive buying is a common disorder found worldwide. Although recent research ","Nicoli de Mattos, Cristiana; Kim, Hyoun S; Requiao, Marinalva G; Marasaldi, Renata F; Filomensky, Tatiana Z; Hodgins, David C; Tavares, Hermano","Impulse Control Disorders Outpatient Unit, Institute of Psychiatry, University of ; Addictive Behaviours Laboratory, University of Calgary, Calgary, Canada.; Impulse Control Disorders Outpatient Unit, Institute of Psychiatry, University of ; Impulse Control Disorders Outpatient Unit, Institute of Psychiatry, University of ; Impulse Control Disorders Outpatient Unit, Institute of Psychiatry, University of ; Addictive Behaviours Laboratory, University of Calgary, Calgary, Canada.; Impulse Control Disorders Outpatient Unit, Institute of Psychiatry, University of ","eng","Journal Article","PLoS One","The authors have declared that no competing interests exist.","PloS one","smart_phone"
"Compulsive sexual behavior: Prefrontal and limbic volume and interactions.",27787929,2017,"Mar","10.1002/hbm.23447 [doi]","BACKGROUND: Compulsive sexual behaviors (CSB) are relatively common and ","Schmidt, Casper; Morris, Laurel S; Kvamme, Timo L; Hall, Paula; Birchard, Thaddeus; Voon, Valerie","Department of Psychiatry, University of Cambridge, Herchel Smith Buidling for ; Cognitive Neuroscience Research Unit, Danish Neuroscience Center, Aarhus ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ; Department of Psychiatry, University of Cambridge, Herchel Smith Buidling for ; Behavioral and Clinical Neurosciences Institute, Department of Psychology, ; Department of Psychiatry, University of Cambridge, Herchel Smith Buidling for ; Cognitive Neuroscience Research Unit, Danish Neuroscience Center, Aarhus ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ; United Kingdom Council for Psychotherapy, 2nd Floor, Edward House 2 Wakley ; United Kingdom Council for Psychotherapy, 2nd Floor, Edward House 2 Wakley ; Department of Psychiatry, University of Cambridge, Herchel Smith Buidling for ; Behavioral and Clinical Neurosciences Institute, Department of Psychology, ; Cambridgeshire and Peterborough NHS Foundation Trust, Cambridge Rd, Fulbourn, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Hum Brain Mapp",NA,"Human brain mapping","smart_phone"
"Barriers to female sex addiction treatment in the UK.",27784181,2016,"Dec","10.1556/2006.5.2016.072 [doi]","Background Over the last 20 years, behavioral addictions (e.g., addictions to ","Dhuffar, Manpreet K; Griffiths, Mark D","1 Psychology Department, University of Exeter , Exeter, United Kingdom.; 2 Psychology Department, Nottingham Trent University , Nottingham, United ; 1 Psychology Department, University of Exeter , Exeter, United Kingdom.; 2 Psychology Department, Nottingham Trent University , Nottingham, United ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Characteristics of self-identified sexual addicts in a behavioral addiction outpatient clinic.",27774812,2016,"Dec","10.1556/2006.5.2016.071 [doi]","Background and aims Research on sexual addiction flourished during the last ","Wery, Aline; Vogelaere, Kim; Challet-Bouju, Gaelle; Poudat, Francois-Xavier; Caillon, Julie; Lever, Delphine; Billieux, Joel; Grall-Bronnec, Marie","1 Laboratory for Experimental Psychopathology, Psychological Sciences Research ; 2 Internet and Gambling Disorders Clinic, Department of Adult Psychiatry, ; 1 Laboratory for Experimental Psychopathology, Psychological Sciences Research ; 3 CHU de Nantes, Clinical Investigation Unit ""Behavioral Addictions and Complex ; 4 Universite de Nantes, EA 4275 SPHERE ""MethodS for Patients-centered outcomes ; 3 CHU de Nantes, Clinical Investigation Unit ""Behavioral Addictions and Complex ; 3 CHU de Nantes, Clinical Investigation Unit ""Behavioral Addictions and Complex ; 4 Universite de Nantes, EA 4275 SPHERE ""MethodS for Patients-centered outcomes ; 3 CHU de Nantes, Clinical Investigation Unit ""Behavioral Addictions and Complex ; 1 Laboratory for Experimental Psychopathology, Psychological Sciences Research ; 2 Internet and Gambling Disorders Clinic, Department of Adult Psychiatry, ; 3 CHU de Nantes, Clinical Investigation Unit ""Behavioral Addictions and Complex ; 4 Universite de Nantes, EA 4275 SPHERE ""MethodS for Patients-centered outcomes ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","smart_phone"
"Relations Between Self-Reported Adverse Events in Childhood and Hypersexuality in Adult Male Sexual Offenders.",27752854,2017,"Apr","10.1007/s10508-016-0873-5 [doi]","Hypersexuality, or extreme normophilic sexual urges and behaviors, is a ","Kingston, Drew A; Graham, Franklyn J; Knight, Raymond A","Integrated Forensic Program, Institute of Mental Health Research, Brockville ; Department of Psychology, Brandeis University, Waltham, MA, USA.; Department of Psychology, Brandeis University, Waltham, MA, USA.","eng","Journal Article","Arch Sex Behav",NA,"Archives of sexual behavior","smart_phone"
"[Recovery from Sexual Addiction].",27703106,2016,"Oct",NA,"Addiction is a disease that can cause an individual to lose his or her life. ","Yoshioka, Takashi","""Recovery"" Counseling and Education.","jpn","Journal Article","Brain Nerve",NA,"Brain and nerve = Shinkei kenkyu no shinpo","smart_phone"
"Neurobiological Basis of Hypersexuality.",27503448,2016,NA,"S0074-7742(16)30068-X [pii]; 10.1016/bs.irn.2016.04.002 [doi]","Until now, hypersexuality has not found entry into the common diagnostic ","Kuhn, S; Gallinat, J","University Clinic Hamburg-Eppendorf, Clinic and Polyclinic for Psychiatry and ; University Clinic Hamburg-Eppendorf, Clinic and Polyclinic for Psychiatry and ","eng","Journal Article","Int Rev Neurobiol",NA,"International review of neurobiology","smart_phone"
"Treating Out of Control Sexual Behavior: Rethinking Sex Addiction.",27487049,2016,"Aug","10.1080/0092623X.2016.1210373 [doi]",NA,"Lam, Austin; Berry, Michael D","a Department of Psychology McGill University Montreal , QC , Canada.; a Department of Psychology McGill University Montreal , QC , Canada.","eng","Journal Article","J Sex Marital Ther",NA,"Journal of sex & marital therapy","smart_phone"
"Understanding the Personality and Behavioral Mechanisms Defining Hypersexuality in Men Who Have Sex With Men.",27486137,2016,"Sep","S1743-6095(16)30309-5 [pii]; 10.1016/j.jsxm.2016.06.015 [doi]","INTRODUCTION: Hypersexuality has been conceptualized as sexual addiction, ","Miner, Michael H; Romine, Rebecca Swinburne; Raymond, Nancy; Janssen, Erick; MacDonald, Angus 3rd; Coleman, Eli","Department of Family Medicine and Community Health, University of Minnesota, ; The Schiefelbusch Institute for Life Span Studies, University of Kansas, ; Department of Family Medicine and Community Health, University of Minnesota, ; Institute for Family and Sexuality Studies, Department of Neurosciences, KU ; Department of Psychology, University of Minnesota, Minneapolis, MN, USA.; Department of Family Medicine and Community Health, University of Minnesota, ","eng","Comparative Study; Journal Article","J Sex Med",NA,"The journal of sexual medicine","smart_phone"
"A preliminary investigation of the relationship between early maladaptive schemas and compulsive sexual behaviors in a substance-dependent population.",27482151,2016,NA,NA,"Past research has consistently demonstrated high co-occurrence between substance ","Elmquist, JoAnna; Shorey, Ryan C; Anderson, Scott; Stuart, Gregory L","University of Tennessee- Knoxville, 1404 Circle Drive, 204 Austin Peay Bldg, ; Ohio University, Department of Psychology, 239 Porter Hall, Athens, OH 45701.; Cornerstone of Recovery, Louisville, 1214 Topside Road, Louisville, TN 37777.; University of Tennessee- Knoxville, 1404 Circle Drive, 204 Austin Peay Bldg, ","eng","Journal Article","J Subst Use",NA,"Journal of substance use","smart_phone"
"The Relation Between Compulsive Sexual Behaviors and Aggression in a Substance-Dependent Population.",27445453,2016,NA,NA,"Research supports a high comorbidity between compulsive sexual behaviors (CSBs) ","Elmquist, JoAnna; Shorey, Ryan C; Anderson, Scott; Stuart, Gregory L","Clinical Psychology Department, University of Tennessee- Knoxville.; Clinical Psychology Department, Ohio University.; Clinical Director, Cornerstone of Recovery, Louisville, TN.; Clinical Psychology Department, University of Tennessee- Knoxville.","eng","Journal Article","J Aggress Maltreat Trauma",NA,"Journal of aggression, maltreatment & trauma","smart_phone"
"Compulsive Buying Behavior: Clinical Comparison with Other Behavioral Addictions.",27378999,2016,NA,"10.3389/fpsyg.2016.00914 [doi]; 914","Compulsive buying behavior (CBB) has been recognized as a prevalent mental health ","Granero, Roser; Fernandez-Aranda, Fernando; Mestre-Bach, Gemma; Steward, Trevor; Bano, Marta; Del Pino-Gutierrez, Amparo; Moragas, Laura; Mallorqui-Bague, Nuria; Aymami, Neus; Gomez-Pena, Monica; Tarrega, Salome; Menchon, Jose M; Jimenez-Murcia, Susana","Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Nursing Department of Mental Health, Public Health, Maternal and Child Health, ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Departament de Psicobiologia i Metodologia de les Ciencies de la Salut, ; Pathological Gambling Unit, Department of Psychiatry, Bellvitge University ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto de Salud Carlos ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","smart_phone"
