"Title","PMID"
"Event-related potential (ERP) measures of error processing as biomarkers of externalizing disorders: A narrative review.","34146603"
"Proposed diagnostic criteria for compulsive buying-shopping disorder: A Delphi expert consensus study.","33852420"
"Exploring the clinical profile of problematic pornography use.","32690117"
"Development and Validation Study of the Internet Overuse Screening Questionnaire.","29669406"
"Can Pornography be Addictive? An fMRI Study of Men Seeking Treatment for Problematic Pornography Use.","28409565"
"Serum BDNF levels in patients with gambling disorder are associated with the severity of gambling disorder and Iowa Gambling Task indices.","28092195"
"[Food Addiction as a new behavioral addiction].","27852970"
"Addiction severity pattern associated with adult and childhood Attention Deficit Hyperactivity Disorder (ADHD) in patients with addictions.","27842945"
"Toward quantifying the abuse liability of ultraviolet tanning: A behavioral economic approach to tanning addiction.","27400670"
"Extensive internet involvement--addiction or emerging lifestyle?","22408585"
"Decision-making and prepotent response inhibition functions in excessive internet users.","19238122"
"Exercise identity as a risk factor for exercise dependence.","23006037"
"Cognitive deficits in problematic internet use: meta-analysis of 40 studies.","30784392"
"The prediction of resilience to alcohol consumption in youths: insular and subcallosal cingulate myeloarchitecture.","33143793"
"Workaholism, sleep disorders, and potential e-learning impacts among Menoufia university staff during COVID-19 pandemic.","34847661"
"Predictors of suicide attempts in male UK gamblers seeking residential treatment.","34772503"
"Compulsive Hoarding Symptoms and the Role of Mindfulness Skills During Social Distancing for the COVID-19 Pandemic: An Exploratory Survey.","34194342"
"Putative COVID- 19 Induction of Reward Deficiency Syndrome (RDS) and Associated Behavioral Addictions with Potential Concomitant Dopamine Depletion: Is COVID-19 Social Distancing a Double Edged Sword?","32957797"
"Structural and functional correlates of smartphone addiction.","32062336"
"Prevalence and pattern of problematic internet use among engineering students from different colleges in India.","31896863"
"[Internet-related disorders-old and new challenges. Conference report on the 10th symposium of the German Association on Internet-Related Disorders].","30859251"
"Mapping and conceptualizing recovery capital of recovered gamblers.","30589345"
"The Contribution of Sex, Personality Traits, Age of Onset and Disorder Duration to Behavioral Addictions.","30386263"
"Striatal presynaptic dopaminergic dysfunction in gambling disorder: A 123 I-FP-CIT SPECT study.","30226290"
"Detection of Craving for Gaming in Adolescents with Internet Gaming Disorder Using Multimodal Biosignals.","29301261"
"Assessment of Semi-Structured Clinical Interview for Mobile Phone Addiction Disorder.","27437008"
"Sex addiction and gambling disorder: similarities and differences.","25459420"
"Associations between the Risk of Internet Addiction and Problem Behaviors among Korean Adolescents.","23560210"
"Altered brain activity during reward anticipation in pathological gambling and obsessive-compulsive disorder.","23029329"
"Validity, reliability and prevalence estimates of nomophobia among undergraduate dental students of Bhubaneswar, India.","37013899"
"Associations between problematic smartphone use and behavioural difficulties, quality of life, and school performance among children and adolescents.","35300635"
"Curvilinear associations between sexual orientation and problematic substance use, behavioural addictions and mental health among young Swiss men.","32861992"
"A high-fat high-sugar diet in adolescent rats impairs social memory and alters chemical markers characteristic of atypical neuroplasticity and parvalbumin interneuron depletion in the medial prefrontal cortex.","30900711"
"Comorbidity, family history and personality traits in pathological gamblers compared with healthy controls.","28364687"
"Protocol for a systematic review of evaluation research for adults who have participated in the 'SMART recovery' mutual support programme.","27217279"
"Using machine learning to retrospectively predict self-reported gambling problems in Quebec.","36880253"
"A Systematic Review on Common and Distinct Neural Correlates of Risk-taking in Substance-related and Non-substance Related Addictions.","35906511"
"Smartphone usage and addiction among undergraduate dental students in Malaysia: A cross-sectional study.","35573625"
"Global prevalence of digital addiction in general population: A systematic review and meta-analysis.","35150965"
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","34232905"
"Internet Gaming Disorder Increases Mind-Wandering in Young Adults.","33584453"
"The Relationship Between Nomophobia and Maladaptive Coping Styles in a Sample of Italian Young Adults: Insights and Implications From a Cross-Sectional Study.","30763254"
"Problematic Video Gaming and Problematic Internet Use Among Polish Young Adults.","30110198"
"Prevalence and characteristics of addictive behaviors in a community sample: A latent class analysis.","29531979"
"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.","25738502"
"Cue-induced craving in pathological buying: empirical evidence and clinical implications.","25393125"
"Relationships between problematic internet use and problem-gambling severity: findings from a high-school survey.","24140304"
"Betting on Non-Invasive Brain Stimulation to Treat Gambling Disorder: A Systematic Review and Meta-Analysis.","37190663"
"Smartphone addiction risk, technology-related behaviors and attitudes, and psychological well-being during the COVID-19 pandemic.","36051208"
"Individual cortisol response to acute stress influences neural processing of sexual cues.","35895611"
"The Association of Problematic Online Gaming Behavior With Mental Well-Being and Depressive Symptoms Among Students of Professional Colleges in Rishikesh.","35282523"
"Effects of a National Preventive Intervention Against Potential COVID-19-Related Gambling Problems in Online Gamblers: Self-Report Survey Study.","34678751"
"Serum β-endorphin levels are associated with addiction to suicidal behavior: A pilot study.","32855024"
"Alterations in functional networks during cue-reactivity in Internet gaming disorder.","31146550"
"Is Neural Processing of Negative Stimuli Altered in Addiction Independent of Drug Effects? Findings From Drug-Naïve Youth with Internet Gaming Disorder.","29154365"
"The influence of game genre on Internet gaming disorder.","28658960"
"The relationship between addictive use of social media, narcissism, and self-esteem: Findings from a large national survey.","27072491"
"Internet addictive individuals share impulsivity and executive dysfunction with alcohol-dependent patients.","25202248"
"Abnormalities of functional brain networks in pathological gambling: a graph-theoretical approach.","24098282"
"The Role of Acupuncture in Treating a Patient with a Gambling Disorder.","36311885"
"An interrupted time series analysis of gambling behavior based on gambling operator revenue-based taxation during the COVID-19 pandemic in Sweden.","35988505"
"Online Sex Addiction: A Qualitative Analysis of Symptoms in Treatment-Seeking Men.","35873234"
"Psychosocial Correlates of Excessive Social Media Use in a Hispanic College Sample.","33956536"
"A bias towards natural rewards away from gambling cues in gamblers undergoing active treatment.","33852890"
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","30418075"
"Problematic internet use among students in South-East Asia: Current state of evidence.","30232969"
"A longitudinal study of the individual- and group-level problematic gaming and associations with problem gambling among Swedish adolescents.","29670829"
"Mindfulness-Based Interventions for the Treatment of Substance and Behavioral Addictions: A Systematic Review.","29651257"
"Exercise addiction in adolescents and emerging adults - Validation of a youth version of the Exercise Addiction Inventory.","29409340"
"Reward pathway dysfunction in gambling disorder: A meta-analysis of functional magnetic resonance imaging studies.","25205368"
"Addictive Potential of Social Media: A Cross Sectional Study in Portugal.","36898203"
"Multi-operator Self-exclusion as a Harm Reduction Measure in Problem Gambling: Retrospective Clinical Study on Gambling Relapse Despite Self-exclusion.","35984678"
"Problematic internet use as a moderator between personality dimensions and internalizing and externalizing symptoms in adolescence.","35068906"
"Responsible Gambling Telephone Intervention to High-Risk Gamblers by a State-Owned Gambling Operator in Sweden: Study Protocol for a Study on Effectiveness, User Satisfaction, and Acceptability.","33561040"
"Psychometric Evaluation and Comparison of Two Gaming Disorder Measures Derived From the DSM-5 and ICD-11 Frameworks.","33391047"
"An experimental examination of cognitive processes and response inhibition in patients seeking treatment for buying-shopping disorder.","30840643"
"Impulsivity and history of behavioral addictions are associated with drug use in adolescents.","28570913"
"Gambling and the need for new responses in Public Health with an addiction ""sine substantia"".","28051830"
"Risk for exercise dependence, eating disorder pathology, alcohol use disorder and addictive behaviors among clients of fitness centers.","26690622"
"Core brain networks interactions and cognitive control in internet gaming disorder individuals in late adolescence/early adulthood.","25573247"
"On the current psychotherapeutic situation for persons with pornography use disorder in Germany.","37141047"
"The potential addictive mechanism involved in repetitive nonsuicidal self-injury: The roles of emotion dysregulation and impulsivity in adolescents.","36287740"
"Adaptation and Psychometric Analysis of the Test of Mobile Phone Dependence-Brief Version in Italian Adolescents.","33807794"
"The Association Between Smartphone Addiction and Sleep: A UK Cross-Sectional Study of Young Adults.","33737890"
"Suicide Attempt in Patients With Gambling Disorder-Associations With Comorbidity Including Substance Use Disorders.","33304287"
"Neuroimaging of reward mechanisms in Gambling disorder: an integrative review.","30214041"
"Genetic and environmental influences on gambling disorder liability: a replication and combined analysis of two twin studies.","30160223"
"Modeling Problematic Facebook Use: Highlighting the role of mood regulation and preference for online social interaction.","30056306"
"Role of Repetitive Transcranial Magnetic Stimulation (rTMS) in Treatment of Addiction and Related Disorders: A Systematic Review.","29189190"
"Craving Behavior Intervention in Ameliorating College Students' Internet Game Disorder: A Longitudinal Study.","28443046"
"Diagnostic Criteria for Problematic Internet Use among U.S. University Students: A Mixed-Methods Evaluation.","26751569"
"The development and psychometric evaluation of the Internet Disorder Scale (IDS-15).","26410796"
"Internet-based interventions for behavioral addictions: A systematic review.","36495471"
"Video Game Addictive Symptom Level, Use Intensity, and Hedonic Experience: Cross-sectional Questionnaire Study.","35471995"
"Current Status of Evidence for a New Diagnosis: Food Addiction-A Literature Review.","35082706"
"Dopamine and Risky Decision-Making in Gambling Disorder.","32341121"
"Effects of exposure to chronic uncertainty and a sensitizing regimen of amphetamine injections on locomotion, decision-making, and dopamine receptors in rats.","31905371"
"Cue-reactivity in behavioral addictions: A meta-analysis and methodological considerations.","29788752"
"Relationship between family history of alcohol addiction, parents' education level, and smartphone problem use scale scores.","28316252"
"Compulsivity Across the Pathological Misuse of Drug and Non-Drug Rewards.","27536223"
"Characteristics and treatment response of self-identified problematic Internet users in a behavioral addiction outpatient clinic.","25215217"
"The Role of Perfectionistic Self-Presentation and Problematic Instagram Use in the Relationship Between Self-Concept Clarity and Body Disconnection: A Serial Mediation Model.","37192607"
"Is there such a thing as gambling dual disorder? Preliminary evidence and clinical profiles.","36516511"
"Health anxiety model of cyberchondria, fears, obsessions, sleep quality, and negative affect during COVID-19.","35309288"
"Revising Substance-Related Disorders in the DSM-5: A History.","35040765"
"Reward-related decision-making deficits in internet gaming disorder: a systematic review and meta-analysis.","33861888"
"Psychometric properties of the Chinese Internet Gaming Disorder Scale.","28558336"
"Comorbidity of Internet gaming disorder and alcohol use disorder: A focus on clinical characteristics and gaming patterns.","28328110"
"Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.","28174127"
"Validation of the Internet Gaming Disorder Scale - Short-Form (IGDS9-SF) in an Italian-speaking sample.","27876422"
"The Bergen Shopping Addiction Scale: reliability and validity of a brief screening test.","26441749"
"Efficacy of a web-based self-help tool to reduce problem gambling in Switzerland: study protocol of a two-armed randomised controlled trial.","31818841"
"Gambling problems among Lebanese adults: Arabic-Language version of the South Oaks Gambling Screen (SOGS) scale validation and correlates.","35105378"
"The association between type of trauma, level of exposure and addiction.","33735776"
"Gambling Despite Nationwide Self-Exclusion-A Survey in Online Gamblers in Sweden.","33343428"
"Similarities and differences among Internet gaming disorder, gambling disorder and alcohol use disorder: a focus on impulsivity and compulsivity.","25592310"
"Mental Disorders in Individuals With Exercise Addiction-A Cross-Sectional Study.","34955915"
"Prevalence of Behavioral Addictions and Their Relationship With Stress and Anxiety Among Medical Students in Saudi Arabia: A Cross-Sectional Study.","34484009"
"Attenuated Directed Exploration during Reinforcement Learning in Gambling Disorder.","33531415"
"Cue-Reactivity Among Young Adults With Problematic Instagram Use in Response to Instagram-Themed Risky Behavior Cues: A Pilot fMRI Study.","33224051"
"The Development and Validation of the Bergen-Yale Sex Addiction Scale With a Large National Sample.","29568277"
"Problematic Internet use in Parkinson's disease.","24582704"
"Assessing compulsive sexual behavior disorder: The development and international validation of the compulsive sexual behavior disorder-diagnostic inventory (CSBD-DI).","36913189"
"Quality of Life in Internet Use Disorder Patients With and Without Comorbid Mental Disorders.","35401273"
"Latent Profile of Internet and Internet Game Usage Among South Korean Adolescents During the COVID-19 Pandemic.","34630178"
"Non-invasive brain stimulation targets and approaches to modulate gambling-related decisions: A systematic review.","32987305"
"The emotion regulatory function of online social networking: Preliminary experimental evidence.","32768792"
"Dopamine and Opioid Neurotransmission in Behavioral Addictions: A Comparative PET Study in Pathological Gambling and Binge Eating.","27882998"
"Individual strategies in the rat gambling task are related to voluntary alcohol intake, but not sexual behavior, and can be modulated by naltrexone.","36569617"
"A Case-Control Study on Behavioral Addictions and Neurocognition: Description of the BANCO and BANCO2 Protocols.","34321880"
"Internet Addiction and Related Clinical Problems: A Study on Italian Young Adults.","33240160"
"The psychometric properties of the Revised Illness Perception Questionnaire (IPQ-R) regarding Internet gaming disorder in a general population of Chinese adults.","32897871"
"Sexual addiction, compulsivity, and impulsivity among a predominantly female sample of adults who use the internet for sex.","32359233"
"Prevalence of Internet addiction in Japan: Comparison of two cross-sectional surveys.","32298503"
"Prevalence and Correlates of Excessive Smartphone Use among Medical Students: A Cross-sectional Study.","31772442"
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","30808117"
"Age of Initiation and Internet Gaming Disorder: The Role of Self-Esteem.","28622030"
"Altered Gray Matter Volume and White Matter Integrity in College Students with Mobile Phone Dependence.","27199831"
"Chronic exposure to a gambling-like schedule of reward predictive stimuli can promote sensitization to amphetamine in rats.","24574987"
"Treatment of the sensory and motor components of urges to eat (eating addiction?): a mobile-health pilot study for obesity in young people.","31939105"
"Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.","31886611"
"Internet Addiction, Smartphone Addiction, and Hikikomori Trait in Japanese Young Adult: Social Isolation and Social Network.","31354537"
"A Study of Magnitude and Psychological Correlates of Smartphone Use in Medical Students: A Pilot Study with A Novel Telemetric Approach.","30275623"
"Prevalence rate of Internet addiction among Japanese college students: Two cross-sectional studies and reconsideration of cut-off points of Young's Internet Addiction Test in Japan.","29845676"
"Dissociable neural processes during risky decision-making in individuals with Internet-gaming disorder.","28413776"
"The impact of life satisfaction in the treatment of gaming disorder and other internet use disorders: Results from a randomized controlled trial.","36790830"
"[Nomophobia and the connection anxiety dimensions: a cross-sectional study among students and nurses.].","34423793"
"A Global Survey on Changes in the Supply, Price, and Use of Illicit Drugs and Alcohol, and Related Complications During the 2020 COVID-19 Pandemic.","34421664"
"Prevalence and predictors of problematic smart phone use among pre-varsity young people in Ibadan, Nigeria.","33117479"
"Spanish Validation of the Internet Gaming Disorder Scale-Short Form (IGDS9-SF): Prevalence and Relationship with Online Gambling and Quality of Life.","32121280"
"The 2D:4D Marker and Different Forms of Internet Use Disorder.","29249989"
"Natural course of behavioral addictions: a 5-year longitudinal study.","25608605"
"Problematic Smartphone Use Leads to Behavioral and Cognitive Self-Control Deficits.","35742695"
"Development and validation of a nine-item short screening test for ICD-11 gaming disorder (GAMES test) and estimation of the prevalence in the general young population.","34232907"
"Effects on Gambling Activity From Coronavirus Disease 2019-An Analysis of Revenue-Based Taxation of Online- and Land-Based Gambling Operators During the Pandemic.","33391059"
"Frequency of use, moral incongruence and religiosity and their relationships with self-perceived addiction to pornography, internet use, social networking and online gaming.","32955140"
"Problematic Internet use in drug addicts under treatment in public rehab centers.","31211113"
"Relationship between interpersonal trauma exposure and addictive behaviors: a systematic review.","28472931"
"Voxel-level comparison of arterial spin-labeled perfusion magnetic resonance imaging in adolescents with internet gaming addiction.","23937918"
"Validity and reliability of a Chinese version of the Bergen Work Addiction Scale.","37205064"
"Advances in problematic usage of the internet research - A narrative review by experts from the European network for problematic usage of the internet.","36029549"
"The Relationship Between Behavioral Inhibition and Behavioral Activation Systems, Impulsiveness, and Internet Gaming Disorder Among Students of Different Ages.","33510653"
"Multiple Sessions of High-Frequency Repetitive Transcranial Magnetic Stimulation as a Potential Treatment for Gambling Addiction: A 3-Month, Feasibility Study.","31665732"
"Female Gaming, Gaming Addiction, and the Role of Women Within Gaming Culture: A Narrative Literature Review.","31354536"
"Attention-deficit hyperactivity disorder and addictions (substance and behavioral): Prevalence and characteristics in a multicenter study in France.","30010409"
"Comparison of the personality and other psychological factors of students with internet addiction who do and do not have associated social dysfunction.","25852254"
"The association between pathological internet use and comorbid psychopathology: a systematic review.","22854219"
"Gaming among female adolescents: profiling and psychopathological characteristics in the Indian context.","37215680"
"Very-Low-Calorie Ketogenic Diet: A Potential Treatment for Binge Eating and Food Addiction Symptoms in Women. A Pilot Study.","34886528"
"COVID-19 Related Distress Is Associated With Alcohol Problems, Social Media and Food Addiction Symptoms: Insights From the Italian Experience During the Lockdown.","33324256"
"Problematic internet use as an age-related multifaceted problem: Evidence from a two-site survey.","29459201"
"Validation of the Ten-Item Internet Gaming Disorder Test (IGDT-10) and evaluation of the nine DSM-5 Internet Gaming Disorder criteria.","26632194"
"Altered default network resting-state functional connectivity in adolescents with Internet gaming addiction.","23555827"
"Heterogeneity of Prevalence of Social Media Addiction Across Multiple Classification Schemes: Latent Profile Analysis.","35006084"
"Does Confinement Affect Treatment Dropout Rates in Patients With Gambling Disorder? A Nine-Month Observational Study.","34970193"
"Internet Gaming Disorder in Adolescents: Personality, Psychopathology and Evaluation of a Psychological Intervention Combined With Parent Psychoeducation.","29892241"
"Internet Gaming Disorder in adolescence: investigating profiles and associated risk factors.","34384394"
"Prevalence of pathological and maladaptive Internet use and the association with depression and health-related quality of life in Japanese elementary and junior high school-aged children.","30255383"
"Frequencies of emergency department use and hospitalization comparing patients with different types of substance or polysubstance-related disorders.","34922562"
"Methylation of HPA axis related genes in men with hypersexual disorder.","28319850"
"Risk and protective factors of drug abuse among adolescents: a systematic review.","34774013"
"The behavioral economics of violence.","15817747"
"Identifying clinical risk factors correlated with addictive features of non-suicidal self-injury among a consecutive psychiatric outpatient sample of adolescents and young adults.","37314538"
"mHealth Technologies for Managing Problematic Pornography Use: Content Analysis.","36227634"
"Internet-Based Self-Assessment for Symptoms of Internet Use Disorder-Impact of Gender, Social Aspects, and Symptom Severity: German Cross-sectional Study.","36633897"
"Content and Effectiveness of Web-Based Treatments for Online Behavioral Addictions: Systematic Review.","36083612"
