"Title","PMID"
"Individual differences in nucleus accumbens dopamine receptors predict development of addiction-like behavior: a computational approach.","20569176"
"Introduction to behavioral addictions.","20560821"
"Is love passion an addictive disorder?","20545601"
"The prevalence and course of pathological gambling in the mood disorders.","20502951"
"Binge gambling behaviors reported by youth in a residential drug treatment setting: a qualitative investigation.","20491424"
"Pharmacological treatment of adolescent pathological gambling.","20491422"
"Gambling in Brazil: lifetime prevalences and socio-demographic correlates.","20483469"
"""Habit"" gambling behaviour caused by ischemic lesions affecting the cognitive territories of the basal ganglia.","20443019"
"A survey of pharmacy students' experiences with gambling.","20414439"
"[Problem and pathological gambling. Epidemiology and prevention].","20213430"
"Altering response chains in pathological gamblers using a response-cost procedure.","20190938"
"[What do we mean by addiction?].","20182678"
"Pathological Gambling: Biological and Clinical Considerations.","20161094"
"Pathological gambling associated with modafinil.","20160236"
"Pathological gambling and obsessive compulsive disorder among methadone maintenance treatment patients.","20155588"
"Age of onset in pathological gambling: clinical, therapeutic and personality correlates.","20063194"
"Cue-specific reactivity in experienced gamblers.","20025381"
"Impulse control disorder and piribedil: report of 5 cases.","19959959"
"Pathological gambling subtypes.","19947793"
"Correlates of gender dysphoria in Taiwanese university students.","19937374"
"Clinical follow up of pathological gambling in Parkinson's disease in the West Scotland study.","19908308"
"Parkinson disease and impulse control disorders: a review of clinical features, pathophysiology and management.","19892894"
"Characteristics of pathological gamblers with a problem gambling parent.","19874167"
"Impulsive choice and response in dopamine agonist-related impulse control behaviors.","19838863"
"Pathological gamblers discount probabilistic rewards less steeply than matched controls.","19803627"
"Randomized trial of brief motivational treatments for pathological gamblers: More is not necessarily better.","19803574"
"Government sanctioned ""tight"" and ""loose"" slot machines: how having multiple versions of the same slot machine game may impact problem gambling.","19756978"
"Dopamine agonists diminish value sensitivity of the orbitofrontal cortex: a trigger for pathological gambling in Parkinson's disease?","19741594"
"Management of non-motor complications in Parkinson's disease.","19711120"
"The relationship of gambling to intimate partner violence and child maltreatment in a nationally representative sample.","19698957"
"Reliability, validity, and cut scores of the south oaks gambling screen (SOGS) for Chinese.","19680794"
"Disulfiram, an old drug with new potential in the treatment of pathological gambling?","19660874"
"Dental student experiences with gambling: a survey of attitudes, exposure, and impact.","19648564"
"Pathological gambling associated with cabergoline in a case of recurrent depression.","22495606"
"Parallel roles for dopamine in pathological gambling and psychostimulant addiction.","19630734"
"A simpler definition of major depressive disorder.","19627639"
"Behavioral assessment of impulsivity in pathological gamblers with and without substance use disorder histories versus healthy controls.","19615829"
"Is video-game playing a risk factor for pathological gambling in Australian adolescents?","19578983"
"Post-therapy group for pathological gamblers: improvement beyond symptoms.","19578692"
"Dopamine dysregulation syndrome, impulse control disorders and punding after deep brain stimulation surgery for Parkinson's disease.","19553125"
"The prevalence of problematic gambling behaviour: a Scandinavian comparison.","19541759"
"Building the nest: reworking adolescent development in adult recovery from addiction.","19536179"
"Impulsive and compulsive behaviors in Parkinson's disease.","19526584"
"Obsessive-compulsive spectrum disorders: a review of the evidence-based treatments.","19497165"
"Frequency of new-onset pathologic compulsive gambling or hypersexuality after drug treatment of idiopathic Parkinson disease.","19339647"
"Comparison of temperament and character between early- and late-onset Korean male pathological gamblers.","19247818"
"Impulse control disorder behaviors associated with pramipexole used to treat fibromyalgia.","19241148"
"Decision-making and prepotent response inhibition functions in excessive internet users.","19238122"
"Pathological gambling and hypersexuality in cabergoline-treated prolactinoma.","19236300"
"The Australian Twin Study of Gambling (OZ-GAM): rationale, sample description, predictors of participation, and a first look at sources of individual differences in gambling involvement.","19210181"
"Executive functioning among female pathological gambling and bulimia nervosa patients: preliminary findings.","19203440"
"Prevalence of hypersexual behavior in Parkinson's disease patients: Not restricted to males and dopamine agonist use.","20360887"
"A meta-analysis examining the relations among pathological gambling, obsessive-compulsive disorder, and obsessive-compulsive traits.","19102474"
"Noradrenergic function in pathological gambling: blunted growth hormone response to clonidine.","19028836"
"Recovery in pathological gambling: an imprecise concept.","19016168"
"[Factors predisposing to pathological gambling].","19008847"
"[Obsessive-compulsive spectrum disorders].","18997906"
"Treatment seeking among Ontario problem gamblers: results of a population survey.","18971414"
"Response perseveration and ventral prefrontal sensitivity to reward and punishment in male problem gamblers and smokers.","18830241"
"Pathological gambling, delusional parasitosis and adipsia as a post-haemorrhagic syndrome: a case report.","18821269"
"Predicting response to opiate antagonists and placebo in the treatment of pathological gambling.","18581096"
"Dopamine agonist increases risk taking but blunts reward-related brain activity.","18575579"
"Prevalence of problem and pathological gambling in Parkinson's disease.","18561000"
"Development and psychometric evaluation of a three-dimensional Gambling Motives Questionnaire.","18554344"
"Personality traits and disorders in pathological gamblers versus normal controls.","18551886"
"Evaluation of a Shortened South Oaks Gambling Screen in veterans with addictions.","18540729"
"Subtyping pathological gamblers on the basis of affective motivations for gambling: relations to gambling problems, drinking problems, and affective motivations for drinking.","18540723"
"American Indians and non-Indians playing a slot-machine simulation: effects of sensation seeking and payback percentage.","18493903"
"[Pathological gambling: review of the recent research trends].","18421097"
"Personality disorders and pathological gambling: a review and re-examination of prevalence rates.","18419238"
"Psychometric properties of the inventory of gambling situations with a focus on gender and age differences.","18414127"
"Reward pathways in Parkinson's disease: clinical and theoretical implications.","18412844"
"Significant others and gambling treatment outcomes.","18320296"
"Substance and psychiatric disorders among men and women repeat driving under the influence offenders who accept a treatment-sentencing option.","18299761"
"Olanzapine in the treatment of pathological gambling: a negative randomized placebo-controlled trial.","18251624"
"Urban elders and casino gambling: Are they at risk of a gambling problem?","26047092"
"Gambling, health and age: data from the National Epidemiologic Survey on Alcohol and Related Conditions.","18072825"
"The performance of two pathological gambling screens in college students.","17986657"
"Exposure therapy for problem gambling via Videoconferencing: a case report.","17846871"
"Excitement-seeking gambling in a nationally representative sample of recreational gamblers.","17828446"
"Hormonal and genetic influences on processing reward and social information.","17804523"
"Neurobiology of addiction. An integrative review.","17764663"
"An open-label trial of escitalopram in the treatment of pathological gambling.","17762317"
"Risk factors for pathologic gambling and other compulsions among Parkinson's disease patients taking dopamine agonists.","17720504"
"Medication-related impulse control and repetitive behaviors in Parkinson disease.","17698698"
"Using a computer simulation of three slot machines to investigate a gambler's preference among varying densities of near-miss alternatives.","17695350"
"Schizophrenia and pathological gambling.","17661194"
"Pathological gambling and obsessive-compulsive disorder: towards a spectrum of disorders of volition.","17639253"
"WITHDRAWN: Interventions for pathological gambling.","17636678"
"Outcome of pharmacological treatments of pathological gambling: a review and meta-analysis.","17632219"
"Physiological effects of slot play in women.","17577661"
"Lithium and topiramate association in the treatment of comorbid pathological gambling and bipolar disorder.","17558627"
"The impact of comorbidity on the management of pathological gambling.","16041292"
"[Frequency of pathological gambling among substance abusers under treatment].","15895141"
"Comorbidity of DSM-IV pathological gambling and other psychiatric disorders: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","15889941"
"[Patients treated for addictive diseases in the Psychiatric Centre Bohnice in years 1994 to 2003].","15887405"
"Problem and probable pathological gambling among older adults assessed by the SOGS-R.","15870987"
"Pathological gambling in Montreal's Chinese community: an anthropological perspective.","15870985"
"The gambling follow-up scale: development and reliability testing of a scale for pathological gamblers under treatment.","15807223"
"DSM-IV diagnostic criteria for pathological gambling: reliability, validity, and classification accuracy.","15804879"
"Pathological gambling, comorbidities and treatment outcome: is the bronze standard good enough? A case study.","15789189"
"Gamblers anonymous and cognitive-behavioral therapies for pathological gamblers.","15789187"
"Psychological treatment of slot-machine pathological gambling: new perspectives.","15789186"
"Treating problem gamblers: working towards empirically supported treatment.","15789183"
"Does sustained-release lithium reduce impulsive gambling and affective instability versus placebo in pathological gamblers with bipolar spectrum disorders?","15625212"
"Modifying youths' perception toward pathological gamblers.","15621406"
"The relationship of ecological and geographic factors to gambling behavior and pathology.","15577275"
"[Forms of pathological gambling: empirical research on consumers behaviour of sport betting and lottery participants].","15490766"
"[Behavioral impairments in Parkinson's disease].","15462383"
"Disabling repetitive behaviors in Parkinson's disease.","15077241"
"Gambling participation and problems among employees at a university health center.","15060331"
"Do patients with OCD and pathological gambling have similar dysfunctional cognitions?","15033499"
"Frontotemporal dementia presenting with pathological gambling.","14990769"
"Scratchcard gambling among adolescent males.","14634322"
"Gambling involvement and drug use among adolescents.","14634312"
"Analysis of a casino's self-exclusion program.","14634308"
"Perceptions of the extent of problem gambling within new casino communities.","14634307"
"Using the Rasch model to evaluate the South Oaks Gambling Screen for use with nonpathological gamblers.","14512069"
"[Pathological gambling].","14503296"
"The relationship of obsessive-compulsive disorder to putative spectrum disorders: results from an Indian study.","12923710"
"DSM-IV and the South Oaks Gambling Screen: diagnosing and assessing pathological gambling in Turkey.","12913386"
"Gambling urges in pathological gambling: a functional magnetic resonance imaging study.","12912766"
"Prevalence estimates of problem and pathological gambling in Hong Kong.","12832257"
"Paroxetine treatment of pathological gambling: a multi-centre randomized controlled trial.","12817159"
"How to design an effective treatment outcome study.","12815273"
"The role of natural recovery in alcoholism and pathological gambling.","12815270"
"Empirical measures vs. perceived gambling severity among youth: why adolescent problem gamblers fail to seek treatment.","12788266"
"Are scratchcards addictive? The prevalence of pathological scratchcard gambling among adult scratchcard buyers in the Netherlands.","12780360"
"Methodological issues in the social cost of gambling studies.","12766468"
"Adolescent Gambling Behavior: A Prevalence Study and Examination of the Correlates Associated with Problem Gambling.","12766444"
"Outcome Expectancies for Gambling: Empirical Modeling of a Memory Network in Federal Prison Inmates.","12766441"
"A comparison of treatment-seeking pathological gamblers based on preferred gambling activity.","12751982"
"A population-based study of the association between pathological gambling and attempted suicide.","12710543"
"Are there cognitive and behavioural approaches specific to the treatment of pathological gambling?","12635560"
"Pathological gambling--a review of current clinical considerations.","12537321"
"Gambling participation in the U.S.--results from a national survey.","12514913"
"Characteristics of gambling and problematic gambling in the Norwegian context: a DSM-IV-based telephone interview study.","12507536"
"Reliability, validity, and classification accuracy of a measure of DSM-IV diagnostic criteria for pathological gambling.","12505822"
"Pathological gambling in women: a review.","12436181"
"The South Oaks Gambling Screen: a review with reference to Australian use.","12375383"
"Gender differences among pathological gamblers seeking treatment.","12233991"
"A factor-analytic investigation of computer 'addiction' and engagement.","12230834"
"Suicidal ideation and suicide attempts in treatment-seeking pathological gamblers.","12142848"
"Pathological gambling in treatment-seeking substance abusers.","12118632"
"Pathological gambling and comorbid substance use.","12060192"
"Drugs can trigger pathological gambling.","11985369"
"Frontal lobe dysfunction in pathological gambling patients.","11958785"
"Cognitive treatment of pathological gambling.","11758661"
"Pathological gambling: an increasing public health problem.","11722297"
"A comparison of horse-race, bingo, and video poker gamblers in Brazilian gambling settings.","11705208"
"Alcohol and gambling pathology among U.S. adults: prevalence, demographic patterns and comorbidity.","11702810"
"Neurobiology of decision-making: risk and reward.","11447572"
"Impulse control disorders : nosology and concept.","21407856"
"Reward deficiency syndrome: a biogenetic model for the diagnosis and treatment of impulsive, addictive, and compulsive behaviors.","11280926"
"Prevalence of problem gambling among community service users.","11079187"
"Psychophysiological assessment of compulsive gamblers' arousal to gambling cues: a pilot study.","10999234"
"Pathological and nonpathological gamblers: a survey in gambling settings.","10993389"
"Pathological gambling among cocaine-dependent outpatients.","10873922"
"Prevalence estimates of pathological gambling in Switzerland.","10868471"
"Interventions for pathological gambling.","10796802"
"[Epidemiology and comorbidity of depressive disorders].","10730097"
"Pathological gambling and DNA polymorphic markers at MAO-A and MAO-B genes.","10673777"
"Prevalence of problem gambling: a replication study 7 years later.","10566111"
"Characteristics of problem gambling in a Canadian context: a preliminary study using a DSM-IV-based questionnaire.","10389610"
"Pathological Gambling: A Critical Review.","25101407"
"Impulse-control disorders in alcoholics are related to sensation seeking and not to impulsivity.","9858032"
"[Heredity and role of serotonin in aggressive impulsive behavior].","9809241"
"Psychiatric comorbidity in pathological gambling: a critical review.","9494746"
"Cognitive and behavioral treatment of pathological gambling: a controlled study.","9337491"
"Pathological gambling in Spanish children and adolescents: an emerging problem.","9293217"
"A self-psychological study of a shared gambling fantasy in Eugene O'Neill's Hughie.","12913390"
"Psychological characteristics of volunteers in studies on gambling.","12913397"
"Cultures in psychiatric nosology: the CCMD-2-R and international classification of mental disorders.","8989986"
"Pathological gambling.","8936829"
"Pathological gambling and treatment.","8889088"
"Prevalence surveys of problem and pathological gambling in Europe: The cases of Germany, Holland and Spain.","24233915"
"Prevalence studies of problem gambling in the United States.","24233911"
"A study of the dopamine D2 receptor gene in pathological gambling.","8807661"
"Pathological gambling and depression.","9148321"
"Pathological gambling and criminal culpability: An analysis of forensic evaluations presented to German penal courts.","24233845"
"Diagnosis, neurobiology, and treatment of pathological gambling.","8698687"
"Impulse control disorders and attention deficit disorder in pathological gamblers.","8721891"
"Current trends in slot machine gambling: Research and policy issues.","24233547"
"[Joy riding: multiple criminal car rides in an intoxicated state in relation to dyssocial personality with addictive tendencies].","7575087"
"Monitoring adolescent gambling in Minnesota.","24233428"
"The role of subjective mood states in the maintenance of fruit machine gambling behaviour.","24233426"
"A comparison of pathological gamblers to alcoholics and cocaine misusers on impulsivity, sensation seeking, and craving.","7790128"
"Body dysmorphic disorder, pathological gambling, and sexual compulsions.","7713866"
"Lifetime prevalence estimates of pathological gambling in New Zealand.","7860178"
"The development of pathological gambling in Sweden.","24234923"
"Factors determining the severity of pathological gambling in males.","24234839"
"Criminal offenses in gamblers anonymous and hospital treated pathological gamblers.","24234837"
"Prevalence of pathological gambling and related problems among college students in the Quebec metropolitan area.","8044745"
"Cognitive-behavioral treatment for adolescent pathological gamblers.","8002927"
"Pathological gambling and switching addictions: Report of a case.","24234785"
"Correlates of pathological gambling propensity in prison inmates.","8306646"
"Epidemiology of pathological gambling in Edmonton.","8467435"
"Pathological gambling, eating disorders, and the psychoactive substance use disorders.","8251548"
"Measuring pathological gambling in children: The case of fruit machines in the U.K.","24241903"
"The pathological gambler as criminal offender. Comments on evaluation and treatment.","1409026"
"[Pathological gambling].","1509552"
"Perceptions by treatment staff of critical tasks in the treatment of the compulsive gambler.","24241783"
"Therapy with male pathological gamblers: Between self help group and group therapy-Report of a developmental process.","24241779"
"The treatment model of the guidance center for gamblers and their relatives in Vienna/Austria.","24241778"
"Delinquency among pathological gamblers: A causal approach.","24243282"
"Suicidal behavior among members of Gamblers Anonymous.","24243070"
"Comparison of imaginal desensitisation with other behavioural treatments of pathological gambling. A two- to nine-year follow-up.","1683593"
"[Nosological classifications of obsessive-compulsive disorder].","1759734"
"Gambling and pathological gambling among university students.","1801575"
"Casino-related deaths in Atlantic City, New Jersey 1982-1986.","2343837"
"Gamblers' self-perceptions of the determinants of impaired control.","2611437"
"CSF GABA and neuropeptides in pathological gamblers and normal controls.","2616683"
"Extraversion in pathological gamblers. Correlates with indexes of noradrenergic function.","2751401"
"Personality factors and pathological gambling.","2763858"
"CSF studies on alcoholism and related behaviours.","2473488"
"Pathological gambling among youthful multiple substance abusers in a therapeutic community.","3207936"
"Behavior completion versus stimulus control in compulsive gambling. Implications for behavioral assessment.","2906538"
"Studies in REST. III. REST, arousability, and the nature of alcohol and substance abuse.","3392756"
"Personality profiles of hospitalized pathological gamblers: the California Personality Inventory.","3667946"
"Impotence associated with compulsive gambling.","3818552"
"Arousal and sensation-seeking components in the general explanation of gambling and gambling addictions.","3793306"
"Sensation seeking and pathological gambling.","3457591"
"Pathological gamblers, heroin addicts and controls compared on the E.P.Q. 'Addiction Scale'.","3864483"
"New Jersey combats compulsive gambling.","6595418"
"Compulsive gambling.","6595417"
"Atypical miner: prototype of the pathological gambler?","6872536"
"Patterns of substance abuse in pathological gamblers undergoing treatment.","6677084"
"Treatment of compulsive gambling.","7139221"
"Compulsive gamblers in treatment.","7093612"
"Pathological gambling.","318470"
"Games, goods and gods: an analysis of Iroquoian gambling.","391434"
"The compulsive gambler's spiral of options and involvement.","760136"
"Pathological gambling.","1102038"
"Individuals with problem gambling and obsessive-compulsive disorder learn through distinct reinforcement mechanisms.","36917567"
"Clinical Indications of Memantine in Psychiatry-Science or Art?","36873917"
"Impulse control disorders in hyperprolactinemic patients on dopamine agonist therapy.","36125673"
"Prevalence and types of video gaming and gambling activities among adolescent public school students: findings from a cross-sectional study in Italy.","35752819"
"Problem Gambling Poker Players: Do They Fit into Blaszczynski and Nower's Pathways Model?","35416621"
"Proneness to Alcohol use Disorder or Pathological Gambling as Differentially Determined by Early Parental and Personality Factors.","35037139"
"[Behavioral Addictions in Psychosomatic Care].","34781382"
"When is it time to stop? When good enough becomes bad enough.","34758137"
"Addictions in patients with atopic dermatitis: a cross-sectional pilot study in Germany.","34585798"
"Assessing the mediating role of impulsivity between methamphetamine-induced psychotic disorders and increased gambling severity in methamphetamine-dependent individuals.","34398267"
"Alexithymia and Emotion Regulation Strategies in Adolescent Gamblers with and Without At-Risk Profiles.","34250551"
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","34232905"
"A randomized controlled trial on a self-guided Internet-based intervention for gambling problems.","34158553"
"Impulse Control Disorders in Parkinson's Disease: Epidemiology, Pathogenesis and Therapeutic Strategies.","33633615"
"Gambling fallacies: Predicting problem gambling in a national sample.","33600198"
"The experiences of carers looking after people with Parkinson's disease who exhibit impulsive and compulsive behaviours: An exploratory qualitative study.","32956513"
"Deficient Decision Making in Pathological Gamblers Correlates With Gray Matter Volume in Medial Orbitofrontal Cortex.","32194455"
"Unpacking common and distinct neuroanatomical alterations in cocaine dependent versus pathological gambling.","32088112"
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","31800517"
"Impulse control disorders in Parkinson's disease versus in healthy controls: A different predictive model.","31423741"
"Cannabis use, problem-gambling severity, and psychiatric disorders: Data from the National Epidemiological Survey on Alcohol and Related Conditions.","31246071"
"Cognitive Distortions in Gamblers and Non-gamblers of a Representative Spanish Sample.","31209738"
"Pathological Gambling in a Patient on a Dopamine Agonist.","31167528"
"Two Cases of De Novo Pathological Gambling Associated With Aripiprazole.","31082834"
"Compulsive sexual behavior disorder in obsessive-compulsive disorder: Prevalence and associated comorbidity.","31079471"
"Impulse control disorders in Parkinson disease: A cross-sectional study in Morocco.","30935674"
"Long-term effectiveness of a gambling intervention program among children in central Illinois.","30742677"
"A self-guided Internet-based intervention for individuals with gambling problems: study protocol for a randomized controlled trial.","30674348"
"Factors Precipitating Calls to a Help Hotline: A Comparison of Whites, Blacks, and Hispanics.","30604034"
"Cognitive bias modification in problem and pathological gambling using a web-based approach-avoidance task: A pilot trial.","30583260"
"The relationship between memory associations, gambling involvement, and problem gambling.","30579883"
"Overlapping dimensional phenotypes of impulsivity and compulsivity explain co-occurrence of addictive and related behaviors.","30458896"
"Behavioral addictions in bipolar disorders: A systematic review.","30420190"
"Traumatic brain injury as an independent risk factor for problem gambling: a matched case-control study.","30232507"
"Impulse control disorders in Parkinson's disease: Review of pathophysiology, epidemiology, clinical features, management, and future challenges.","30038082"
"Effects of a depression-focused internet intervention in slot machine gamblers: A randomized controlled trial.","29883479"
"Personality Traits and Cortical Activity Affect Gambling Behavior in Parkinson's Disease.","29614700"
"Spontaneous eye blink rate and dopamine synthesis capacity: preliminary evidence for an absence of positive correlation.","29514419"
"Impulse control disorders in Parkinson's disease.","29511827"
"Problem and Pathological Gambling in Schizophrenia: Exploring Links with Substance Use and Impulsivity.","29453588"
"The efficacy of Motivational Intervention and Cognitive-Behavioral Therapy for Pathological Gambling.","29353301"
"Role of Repetitive Transcranial Magnetic Stimulation (rTMS) in Treatment of Addiction and Related Disorders: A Systematic Review.","29189190"
"The protective role of religiosity against problem gambling: findings from a five-year prospective study.","29110644"
"Biochemical Diagnosis in Substance and Non-substance Addiction.","29098673"
"Definition of Substance and Non-substance Addiction.","29098666"
"Long-term effects of internet-supported cognitive behaviour therapy.","29094622"
"Safety and Efficacy of Theta-Burst Stimulation in the Treatment of Psychiatric Disorders: A Review of the Literature.","29077650"
"Serotonin transporter density in binge eating disorder and pathological gambling: A PET study with [11C]MADAM.","29032922"
"Opioid receptor antagonists in the treatment of pathological gambling.","28983886"
"The rise and fall of impulse control behavior disorders.","28818561"
"[Is video game addiction a reality ?].","28678449"
"One-Year Prospective Study on Passion and Gambling Problems in Poker Players.","28668980"
"The relationship between gambling expenditure, socio-demographics, health-related correlates and gambling behaviour-a cross-sectional population-based survey in Finland.","28667828"
"Episodic Tags Enhance Striatal Valuation Signals during Temporal Discounting in pathological Gamblers.","28612049"
"Magical thinking and decision-making strategies among late adolescent regular gamblers: A mediation model.","28582650"
"Prevalence of pathological gambling in patients with alcohol dependence syndrome attending a tertiary care center in South India.","28483101"
"[Alexithymia and Pathological Gambling: The Mediating Role of Difficulties in Emotion Regulation].","28291294"
"Adaptive and Maladaptive Coping Strategies in Adult Pathological Gamblers and Their Mediating Role with Anxious-Depressive Symptomatology.","28181028"
"Relationships Between Perceived Family Gambling and Peer Gambling and Adolescent Problem Gambling and Binge-Drinking.","28101835"
"Partial dopamine agonist-induced pathological gambling and impulse-control deficit on low-dose aripiprazole.","28696131"
"Delay discounting differences in brain activation, connectivity, and structure in individuals with addiction: a systematic review protocol.","28693555"
"Striatal changes underlie MPEP-mediated suppression of the acquisition and expression of pramipexole-induced place preference in an alpha-synuclein rat model of Parkinson's disease.","28631520"
"Gambling Motives: Do They Explain Cognitive Distortions in Male Poker Gamblers?","28624877"
"Pathological gambling.","28381496"
"Modulating risky decision-making in Parkinson's disease by transcranial direct current stimulation.","28294474"
"Addiction: an underestimated problem in psoriasis health care.","28281329"
"Post-traumatic stress symptoms in pathological gambling: Potential evidence of anti-reward processes.","28274137"
"The relationship between Impulse Control Disorders and cognitive dysfunctions in Parkinson's Disease: A meta-analysis.","28242338"
"Barriers in Access to the Treatment for People with Gambling Disorders. Are They Different from Those Experienced by People with Alcohol and/or Drug Dependence?","27832520"
"The effects of a time-based intervention on experienced middle-aged rats.","27826006"
"Gambling disorders, gambling type preferences, and psychiatric comorbidity among the Thai general population: Results of the 2013 National Mental Health Survey.","27648744"
"Trends in Behavior-Analytic Gambling Research and Treatment.","27606170"
"Prevalence, correlates, psychiatric comorbidities, and suicidality in a community population with problematic Internet use.","27500456"
"Relationships Between Problem-Gambling Severity and Psychopathology as Moderated by Income.","27440475"
"Impulse control disorder related behaviours during long-term rotigotine treatment: a post hoc analysis.","27425586"
"Trait Impulsivity and Anhedonia: Two Gateways for the Development of Impulse Control Disorders in Parkinson's Disease?","27303314"
"Pathological Gambling in Parkinson's disease patients: Dopaminergic medication or personality traits fault?","27288799"
"The Extent and Distribution of Gambling-Related Harms and the Prevention Paradox in a British Population Survey.","27156382"
"Treating Problem Gambling Samples with Cognitive Behavioural Therapy and Mindfulness-Based Interventions: A Clinical Trial.","27040973"
"Gambling behaviors and psychopathology related to Attention-Deficit/Hyperactivity Disorder (ADHD) in problem and non-problem adult gamblers.","27031593"
"Amplified Striatal Responses to Near-Miss Outcomes in Pathological Gamblers.","27006113"
"Pathological gambling: a review of the neurobiological evidence relevant for its classification as an addictive disorder.","26935000"
"Inactivation of the orbitofrontal cortex reduces irrational choice on a rodent Betting Task.","26912278"
"Reward Preferences of Pathological Gamblers Under Conditions of Uncertainty: An Experimental Study.","26846482"
"Compulsivity in obsessive-compulsive disorder and addictions.","26774279"
"Frontal cortex gray matter volume alterations in pathological gambling occur independently from substance use disorder.","26771165"
"[Predictors and modifiers of impulse control disorders in Parkinson`s disease].","28635753"
"Heterogeneity of Loss Aversion in Pathological Gambling.","26711104"
"Blunted Endogenous Opioid Release Following an Oral Amphetamine Challenge in Pathological Gamblers.","26552847"
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research.","26551901"
"Refining Measures for Assessing Problematic/Addictive Digital Gaming Use in Clinical and Research Settings.","26274977"
"Dopamine D3 receptor-preferring agonist enhances the subjective effects of cocaine in humans.","26239766"
"New Onset of Compulsive Gambling Associated With Modafinil: A Case Report.","26137352"
"Patterns and trends in gambling participation in the Quebec population between 2009 and 2012.","26125236"
"[Play behavior in people with various degrees of pathological gambling risk].","26120977"
"Suicide Ideations, Suicide Attempts, and Completed Suicide in Persons with Pathological Gambling and Their First-Degree Relatives.","25845522"
"[Qualitative evaluation of TAMARPP, the relapse prevention program for substance abusers at the Mental Health and Welfare Center].","25831946"
"Suicidal ideation and suicide attempts in five groups with different severities of gambling: Findings from the National Epidemiologic Survey on Alcohol and Related Conditions.","25808267"
"Repetitive transcranial magnetic stimulation to treat substance use disorders and compulsive behavior.","25801835"
"Pet killing as a manifestation of impulse control disorder secondary to pramipexol.","25768852"
"Masochism and pathological gambling.","25734872"
"[Adolescent pathological gambling].","25727473"
"The neural basis of impulsive discounting in pathological gamblers.","25644499"
"[Mediating role of emotional regulation between impulsive behavior in gambling, Internet and videogame abuse, and dysfunctional symptomatology in young adults and adolescents].","25577999"
"Dopaminergic function and intertemporal choice.","25562841"
"Predicting treatment failure in pathological gambling: the role of personality traits.","25555154"
"Associations between Antisocial Personality Disorder and Sex on Discounting Rates.","25364042"
"[Migration and Addiction Services--Utilization Among People with a Migration Background].","25347420"
"Reports of pathological gambling, hypersexuality, and compulsive shopping associated with dopamine receptor agonist drugs.","25329919"
"Factors Associated with Suicide and Bankruptcy in Japanese Pathological Gamblers.","25285061"
"Role of ionotropic glutamate receptors in delay and probability discounting in the rat.","25270726"
"Translational research into intertemporal choice: the Western scrub-jay as an animal model for future-thinking.","25225036"
"Deficits in behavioural inhibition in substance abuse and addiction: a meta-analysis.","25195081"
"A Gamblers Clustering Based on Their Favorite Gambling Activity.","25192752"
"[The characteristics of and social support for pathological gamblers among ""pachinko"" or ""slot"" users in Japan].","25098151"
"Differences between early-onset pathological gambling and later-onset pathological gambling: data from the National Epidemiologic Survey on Alcohol and Related Conditions (NESARC).","25006638"
"Increased risk of impulse control symptoms in Parkinson's disease with REM sleep behaviour disorder.","25006210"
"Bet on sleep for the understanding of pathological gambling.","25005740"
"A new approach to assess gambling-like behavior in laboratory rats: using intracranial self-stimulation as a positive reinforcer.","24966822"
"Stages of change, clinical presentation, retention, and treatment outcomes in treatment-seeking outpatient problem gambling clients.","24955666"
"An 8-week stress management program in pathological gamblers: a pilot randomized controlled trial.","24912736"
"The role of dopamine in risk taking: a specific look at Parkinson's disease and gambling.","24910600"
"Prefrontal control and internet addiction: a theoretical model and review of neuropsychological and neuroimaging findings.","24904393"
"Gambling in Brazil: a call for an open debate.","24851676"
"Abstinence versus Moderation Goals in Brief Motivational Treatment for Pathological Gambling.","24748014"
"Endogenous cortisol levels are associated with an imbalanced striatal sensitivity to monetary versus non-monetary cues in pathological gamblers.","24723862"
"Food-cue affected motor response inhibition and self-reported dieting success: a pictorial affective shifting task.","24659978"
"Gambling onset and progression in a sample of at-risk gamblers from the general population.","24656520"
"Prevalence of suicide attempts in pathological gamblers in a nationwide Austrian treatment sample.","24630895"
"Is Internet addiction a psychopathological condition distinct from pathological gambling?","24630825"
"An Examination of a Proposed DSM-IV Pathological Gambling Hierarchy in a Treatment Seeking Population: Similarities with Substance Dependence and Evidence for Three Classification Systems.","24627139"
"Neurological correlates of slot machine win size in pathological gamblers.","24607394"
"Gambling and perceived health among adult jail inmates.","24553394"
"A direct, controlled, blind family study of DSM-IV pathological gambling.","24500179"
"Dysfunctional decision-making in pathological gambling: pattern specificity and the role of impulsivity.","24434041"
"Association of sociodemographic, psychopathological and gambling-related factors with treatment utilization for pathological gambling.","24401333"
"[Impulse control disorders in Parkinson's disease].","24397147"
"Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.","24373553"
"[Women and gambling: an overview].","24362832"
"In vivo evidence for greater amphetamine-induced dopamine release in pathological gambling: a positron emission tomography study with [(11)C]-(+)-PHNO.","24322203"
"Psychiatric co-morbidity in problem and pathological gamblers: investigating the confounding influence of alcohol use disorder.","24315782"
"Desensitization of triggers and urge reprocessing for pathological gambling: a case series.","24293014"
