"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"30366150",2019,"Mar","Mapping Internet gaming disorder using effective connectivity: A spectral dynamic ","S0306-4603(18)30907-9 [pii]; 10.1016/j.addbeh.2018.10.019 [doi]","OBJECTS: Understanding the neural basis underlying Internet gaming disorder (IGD) ","Wang, Min; Zheng, Hui; Du, Xiaoxia; Dong, Guangheng","Department of Psychology, Zhejiang Normal University, Jinhua, China.; Department of Psychology, Zhejiang Normal University, Jinhua, China.; Department of Physics, Shanghai Key Laboratory of Magnetic Resonance, East China ; Department of Psychology, Zhejiang Normal University, Jinhua, China; Institute of ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors"
"30341845",2018,"Jan","Awareness, Self-Assessment and Help Seeking Behavior for Behavioral Addictions ",NA,"INTRODUCTION: Behavioral addictions are increasingly being recognized as a major ","Balhara, Yatan Pal Singh; Dahiya, Neha; Varshney, Mohit; Garg, Suneela; Bhargava, Rachna","Associate Professor of Psychiatry, Behavioral Addictions Clinic (BAC), Department ; Senior Resident Doctor, Department of Community Medicine, Maulana Azad Medical ; DM (Addiction Psychiatry) Resident, National Drug Dependence Treatment Center, ; Director Professor, Department of Community Medicine, Maulana Azad Medical ; Associate Professor, Department of Psychiatry and National Drug Dependence ","eng","Journal Article","J Assoc Physicians India",NA,"The Journal of the Association of Physicians of India"
"30326531",2018,"Oct","[Diagnosis and Therapy of Internet Addiction].","10.1055/s-0043-124392 [doi]","Internet dependence, especially online computer games, social networks and online ","Te Wildt, Bert Theodor",NA,"ger","Journal Article","Rehabilitation (Stuttg)","Der Autor gibt an, dass kein Interessenkonflikt besteht.","Die Rehabilitation"
"30323775",2018,NA,"Parkinson's Disease: Impulsivity Does Not Cause Impulse Control Disorders but ","10.3389/fpsyt.2018.00465 [doi]; 465","Introduction: Impulse control disorders (ICDs) are a common complication of ","Marin-Lahoz, Juan; Pagonabarraga, Javier; Martinez-Horta, Saul; Fernandez de Bobadilla, Ramon; Pascual-Sedano, Berta; Perez-Perez, Jesus; Gironell, Alexandre; Kulisevsky, Jaime","Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Institute de Neurociencies Universitat Autonoma de Barcelona, Cerdanyola del ; Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Centro Neurologico de Atencion Integral, Navarra, Spain.; Estudios de Ciencias de la Salud, Universitat Oberta de Catalunya, Barcelona, ; Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Estudios de Ciencias de la Salud, Universitat Oberta de Catalunya, Barcelona, ; Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Movement Disorders Unit, Neurology Department, Hospital de la Santa Creu i Sant ; Biomedical Research Institute (IIB-Sant Pau), Barcelona, Spain.; Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas ; Estudios de Ciencias de la Salud, Universitat Oberta de Catalunya, Barcelona, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry"
"30314604",2018,NA,"Molecular Imaging of Addictive Behavior in Idiopathic Parkinson's Disease.","S0074-7742(18)30059-X [pii]; 10.1016/bs.irn.2018.07.030 [doi]","Parkinson's disease (PD) is commonly associated with motor symptoms, however ","Ghadery, Christine; Valli, Mikaeel; Mihaescu, Alexander; Strafella, Rebecca; Navalpotro, Irene; Kim, Jinhee; Strafella, Antonio P","Morton and Gloria Shulman Movement Disorder Unit & E.J. Safra Parkinson Disease ; Research Imaging Centre, Campbell Family Mental Health Research Institute, Centre ; Research Imaging Centre, Campbell Family Mental Health Research Institute, Centre ; Research Imaging Centre, Campbell Family Mental Health Research Institute, Centre ; Morton and Gloria Shulman Movement Disorder Unit & E.J. Safra Parkinson Disease ; Research Imaging Centre, Campbell Family Mental Health Research Institute, Centre ; Morton and Gloria Shulman Movement Disorder Unit & E.J. Safra Parkinson Disease ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Int Rev Neurobiol",NA,"International review of neurobiology"
"30309630",2019,"Nov","Animal models in addiction research: A dimensional approach.","S0149-7634(18)30142-8 [pii]; 10.1016/j.neubiorev.2018.06.005 [doi]","Drug addiction affects approximately 10% of the population and these numbers are ","Lamontagne, Steven J; Olmstead, Mary C","Department of Psychology.; Department of Psychology; Centre for Neuroscience Studies, Queen's University, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Neurosci Biobehav Rev",NA,"Neuroscience and biobehavioral reviews"
"30300818",2018,"Nov","Women with compulsive buying or gambling disorder: Similar profiles for different ","S0010-440X(18)30156-1 [pii]; 10.1016/j.comppsych.2018.09.002 [doi]","The aim of the present study was to examine the differences in sociodemographic ","Diez, Dominica; Aragay, Nuria; Soms, Merce; Prat, Gemma; Bonet, Pere; Casas, Miquel","Departament de Psiquiatria i Medicina Legal, Universitat Autonoma de Barcelona, ; Consorci Sanitari de Terrassa, Spain.; XSM-Institut d'Assistencia Sanitaria de Girona, Spain.; Grup de Recerca en Salut Mental i Innovacio Social (SaMIS), Divisio de Salut ; Grup de Recerca en Salut Mental i Innovacio Social (SaMIS), Divisio de Salut ; Departament de Psiquiatria, Hospital Universitari Vall d'Hebron, Barcelona, ","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry"
"30275623",2018,"Sep-Oct","A Study of Magnitude and Psychological Correlates of Smartphone Use in Medical ","10.4103/IJPSYM.IJPSYM_133_18 [doi]","CONTEXT: Smartphone use is being investigated as a potential behavioral ","Prasad, Saras; Harshe, Devavrat; Kaur, Navneet; Jangannavar, Sudha; Srivastava, Aishwarya; Achanta, Unnati; Khan, Samra; Harshe, Gurudas","Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ; Department of Psychiatry, Dr D Y Patil Medical College, Kolhapur, Maharashtra, ","eng","Journal Article","Indian J Psychol Med","There are no conflicts of interest.","Indian journal of psychological medicine"
"30264607",2018,"Sep","The impact of heavy and disordered use of games and social media on adolescents' ","10.1556/2006.7.2018.65 [doi]","AIM: To extend the scholarly debate on (a) whether or not the compulsive use of ","van den Eijnden, Regina; Koning, Ina; Doornwaard, Suzan; van Gurp, Femke; Ter Bogt, Tom","1 Department of Interdisciplinary Social Sciences, Utrecht University , Utrecht, ; 1 Department of Interdisciplinary Social Sciences, Utrecht University , Utrecht, ; 1 Department of Interdisciplinary Social Sciences, Utrecht University , Utrecht, ; 1 Department of Interdisciplinary Social Sciences, Utrecht University , Utrecht, ; 1 Department of Interdisciplinary Social Sciences, Utrecht University , Utrecht, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30264602",2018,"Sep","Adaptation and validation of Richmond Compulsive Buying Scale in Chinese ","10.1556/2006.7.2018.94 [doi]","BACKGROUND AND AIMS: Compulsive buying (CB) is a behavioral addiction that is ","Lam, Simon Ching; Chan, Zoe Sze-Long; Chong, Andy Chun-Yin; Wong, Wendy Wing-Chi; Ye, Jiawen","1 School of Nursing, The Hong Kong Polytechnic University , Kowloon, Hong Kong ; 2 School of Nursing and Health Studies, The Open University of Hong Kong , ; 2 School of Nursing and Health Studies, The Open University of Hong Kong , ; 2 School of Nursing and Health Studies, The Open University of Hong Kong , ; 3 Department of Applied Psychology, Lingnan University , New Territories, Hong ","eng","Journal Article; Validation Study","J Behav Addict",NA,"Journal of behavioral addictions"
"30264601",2018,"Sep","The crucial role of recovery capital in individuals with a gambling disorder.","10.1556/2006.7.2018.82 [doi]","BACKGROUND AND AIMS: The concept of recovery capital (RC) describes the internal ","Gavriel-Fried, Belle","1 The Bob Shapell School of Social Work, Tel Aviv University , Ramat Aviv, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30255383",2018,"Dec","Prevalence of pathological and maladaptive Internet use and the association with ","10.1007/s00127-018-1605-z [doi]","PURPOSE: Pathological Internet use has been predominantly studied in junior ","Takahashi, Michio; Adachi, Masaki; Nishimura, Tomoko; Hirota, Tomoya; Yasuda, Sayura; Kuribayashi, Michito; Nakamura, Kazuhiko","Research Center for Child Mental Development, Graduate School of Medicine, ; Research Center for Child Mental Development, Graduate School of Medicine, ; Research Center for Child Mental Development, Hamamatsu University School of ; Department of Psychiatry, University of California San Francisco, San Francisco, ; Research Center for Child Mental Development, Graduate School of Medicine, ; Research Center for Child Mental Development, Graduate School of Medicine, ; Research Center for Child Mental Development, Graduate School of Medicine, ; Department of Neuropsychiatry, Graduate School of Medicine, Hirosaki University, ","eng","Journal Article","Soc Psychiatry Psychiatr Epidemiol",NA,"Social psychiatry and psychiatric epidemiology"
"30254548",2018,"Summer","Integrating Addiction into the Neuroscience Curriculum.",NA,"Addiction is a relevant and fascinating topic that can be readily taught within ","Napier, T Celeste","Department of Psychiatry, Center for Addiction and Compulsive Behavior, Rush ","eng","Journal Article","J Undergrad Neurosci Educ",NA,"Journal of undergraduate neuroscience education : JUNE : a publication of FUN, "
"30238787",2018,"Sep","Maladaptive daydreaming as a new form of behavioral addiction.","10.1556/2006.7.2018.95 [doi]","BACKGROUND AND AIMS: Maladaptive daydreaming (MD) has many features of behavioral ","Pietkiewicz, Igor J; Necki, Szymon; Banbura, Anna; Tomalski, Radoslaw","1 Research Centre for Trauma & Dissociation, Katowice Faculty of Psychology, SWPS ; 2 Faculty of Psychology, Jagiellonian University , Krakow, Poland.; 2 Faculty of Psychology, Jagiellonian University , Krakow, Poland.; 1 Research Centre for Trauma & Dissociation, Katowice Faculty of Psychology, SWPS ","eng","Case Reports; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30233427",2018,NA,"Component Model of Addiction Treatment: A Pragmatic Transdiagnostic Treatment ","10.3389/fpsyt.2018.00406 [doi]; 406","Behavioral addictions such as gambling, video games, sex, and shopping share many ","Kim, Hyoun S; Hodgins, David C","Addictive Behaviours Laboratory, Department of Psychology, University of Calgary, ; Addictive Behaviours Laboratory, Department of Psychology, University of Calgary, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry"
"30232969",2018,"Jul-Sep","Problematic internet use among students in South-East Asia: Current state of ","10.4103/ijph.IJPH_288_17 [doi]","Problematic Internet use (PIU) among students has become a significant mental ","Balhara, Yatan Pal Singh; Mahapatra, Ananya; Sharma, Pawan; Bhargava, Rachna","Associate Professor, Department of Psychiatry, National Drug Dependence Treatment ; Senior Resident Doctor, Department of Psychiatry, All India Institute of Medical ; Junior Resident Doctor, Department of Psychiatry, All India Institute of Medical ; Associate Professor, Department of Psychiatry, National Drug Dependence Treatment ","eng","Journal Article; Review","Indian J Public Health","There are no conflicts of interest","Indian journal of public health"
"30226290",2019,"Sep","Striatal presynaptic dopaminergic dysfunction in gambling disorder: A (123) ","10.1111/adb.12677 [doi]","Although the involvement of dopamine in gambling disorder (GD) has long been ","Pettorruso, Mauro; Martinotti, Giovanni; Cocciolillo, Fabrizio; De Risio, Luisa; Cinquino, Annarita; Di Nicola, Marco; Camardese, Giovanni; Migliara, Giuseppe; Moccia, Lorenzo; Conte, Eliana; Janiri, Luigi; Di Giuda, Daniela","Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Department of Neuroscience Imaging and Clinical Science, ""G. d'Annunzio"" ; Institute of Nuclear Medicine, Fondazione Policlinico Universitario ""A. Gemelli"" ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Nuclear Medicine, Fondazione Policlinico Universitario ""A. Gemelli"" ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Department of Public Health and Infectious Diseases, Sapienza University of Rome, ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Nuclear Medicine, Fondazione Policlinico Universitario ""A. Gemelli"" ","eng","Comparative Study; Journal Article","Addict Biol",NA,"Addiction biology"
"30224159",2018,"Nov","Hyperdopaminergic behavioral spectrum in Parkinson's disease: A review.","S0035-3787(18)30751-3 [pii]; 10.1016/j.neurol.2018.07.005 [doi]","Impulse control disorders (ICDs) and other related behaviors, such as punding and ","Bereau, Matthieu; Fleury, Vanessa; Bouthour, Walid; Castrioto, Anna; Lhommee, Eugenie; Krack, Paul","Service de neurologie, universite de Franche-Comte, CHRU de Besancon, 25030 ; Unite extrapyramidale, departement des neurosciences cliniques, HUG, faculte de ; Unite extrapyramidale, departement des neurosciences cliniques, HUG, faculte de ; Unite des mouvements anormaux, departement de neurologie et de psychiatrie, ; Unite des mouvements anormaux, departement de neurologie et de psychiatrie, ; Unite extrapyramidale, departement des neurosciences cliniques, HUG, faculte de ","eng","Journal Article; Review","Rev Neurol (Paris)",NA,"Revue neurologique"
"30216906",2018,"Nov","Evidence for a differential visual M300 brain response in gamblers.","S1388-2457(18)31196-9 [pii]; 10.1016/j.clinph.2018.08.010 [doi]","OBJECTIVE: Gambling disorder is the first behavioral addiction recognized in the ","Zilberman, Noam; Dor Ziderman, Yair; Zeev-Wolf, Maor; Goldstein, Abraham; Yadid, Gal; Neumark, Yehuda; Rassovsky, Yuri","Department of Psychology, Bar Ilan University, Ramat-Gan 52900, Israel.; Leslie and Susan Gonda (Goldschmied) Multidisciplinary Brain Research Center, ; Leslie and Susan Gonda (Goldschmied) Multidisciplinary Brain Research Center, ; Department of Psychology, Bar Ilan University, Ramat-Gan 52900, Israel; Leslie ; Leslie and Susan Gonda (Goldschmied) Multidisciplinary Brain Research Center, ; Braun School of Public Health and Community Medicine, Hebrew University-Hadassah, ; Department of Psychology, Bar Ilan University, Ramat-Gan 52900, Israel; Leslie ","eng","Journal Article; Research Support, Non-U.S. Gov't","Clin Neurophysiol",NA,"Clinical neurophysiology : official journal of the International Federation of "
"30214041",2019,"May","Neuroimaging of reward mechanisms in Gambling disorder: an integrative review.","10.1038/s41380-018-0230-2 [doi]","Gambling disorder (GD) was reclassified as a behavioral addiction in the DSM-5 ","Clark, Luke; Boileau, Isabelle; Zack, Martin","Centre for Gambling Research, University of British Columbia (UBC), Vancouver, ; Department of Psychology, University of British Columbia, Vancouver, BC, Canada.; Addiction Imaging Research Group, Centre for Addiction and Mental Health (CAMH), ; Vivian M. Rakoff PET Imaging Centre, Centre for Addiction and Mental Health, ; Addictions Program, Centre for Addiction and Mental Health, Toronto, ON, Canada.; Schizophrenia Program, Centre for Addiction and Mental Health, Toronto, ON, ; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental ; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental ; Clinical Neuroscience Program, Centre for Addiction and Mental Health, Toronto, ; Department of Pharmacology & Toxicology, University of Toronto, Toronto, ON, ; Department of Public Health Sciences, University of Toronto, Toronto, ON, Canada. ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Mol Psychiatry",NA,"Molecular psychiatry"
"30209737",2019,"Feb","Compulsive Digital Gaming: An Emerging Mental Health Disorder in Children.","10.1007/s12098-018-2785-y [doi]","Excessive digital gaming is emerging as a mental health disorder because ","Singh, Meharban","Child Care Center, 625, Sector 37, Arun Vihar, Noida, Uttar Pradesh, India. ","eng","Journal Article","Indian J Pediatr",NA,"Indian journal of pediatrics"
"30203694",2018,"Sep","May the passion be with you: The addictive potential of collectible card games, ","10.1556/2006.7.2018.73 [doi]","BACKGROUND AND AIMS: In recent years, we have witnessed a growing research ","Calvo, Fran; Carbonell, Xavier; Oberst, Ursula; Fuster, Hector","1 Department of Pedagogy, FPE, University of Girona , Girona, Spain.; 2 Department of Psychology, FPCEE, Ramon Llull University , Barcelona, Spain.; 2 Department of Psychology, FPCEE, Ramon Llull University , Barcelona, Spain.; 2 Department of Psychology, FPCEE, Ramon Llull University , Barcelona, Spain.; 3 School for Interactive New Technologies (Escola de Noves Tecnologies ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30191723",2018,"Oct","Selfitis and behavioural addiction: A plea for terminological and conceptual ","10.1177/0004867418797442 [doi]",NA,"Starcevic, Vladan; Billieux, Joel; Schimmenti, Adriano","1 Discipline of Psychiatry, Nepean Clinical School, Sydney Medical School, ; 2 Department of Psychiatry, Nepean Hospital, Penrith, NSW, Australia.; 3 Addictive and Compulsive Behaviours Lab (ACB-Lab), Institute for Health and ; 4 Faculty of Human and Social Sciences, UKE - Kore University of Enna, Enna, ","eng","Comment; Editorial","Aust N Z J Psychiatry",NA,"The Australian and New Zealand journal of psychiatry"
"30182256",2018,"Nov","[Early onset substance abuse disorders and addictive diseases in old age].","10.1007/s00391-018-1440-6 [doi]","During the past 20 years substance-related and addictive disorders in old age ","Wolter, Dirk K","Abteilung Gerontopsychiatrie und Psychotherapie, LVR-Klinik Bonn, Akademisches ","ger","Journal Article; Review","Z Gerontol Geriatr",NA,"Zeitschrift fur Gerontologie und Geriatrie"
"30176388",2018,"Nov","The relationship between internet addiction, attention deficit hyperactivity ","S0010-440X(18)30134-2 [pii]; 10.1016/j.comppsych.2018.08.004 [doi]","AIM: The objective of this study was to examine the relationship between Internet ","Panagiotidi, Maria; Overton, Paul","School of Health Sciences, Allerton, Frederick Road Campus, University of ; Department of Psychology, University of Sheffield, Western Bank, Sheffield S10 ","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry"
"32677295",2018,"Sep","Prevalence and factors of self-corrective intention among Hong Kong secondary ","10.1111/camh.12219 [doi]","BACKGROUND: Adolescent Internet addiction (IA) is prevalent. No study, however, ","Lau, Joseph T F; Wu, Anise M S; Cheng, Kit-Man; Tse, Vincent W S; Lau, Mason M C; Yang, Xueying","Centre for Health Behaviours Research, JC School of Public Health and Primary ; Shenzhen Research Institute, The Chinese University of Hong Kong, Shenzhen, ; Department of Psychology, Faculty of Social Sciences, University of Macau, Macao, ; Centre for Health Behaviours Research, JC School of Public Health and Primary ; Department of Educational Psychology, The Chinese University of Hong Kong, Hong ; Centre for Health Behaviours Research, JC School of Public Health and Primary ; Centre for Health Behaviours Research, JC School of Public Health and Primary ","eng","Journal Article","Child Adolesc Ment Health",NA,"Child and adolescent mental health"
"30160223",2019,"Jul","Genetic and environmental influences on gambling disorder liability: a ","10.1017/S0033291718002325 [doi]","BACKGROUND: Gambling disorder (GD), recognized in Diagnostic and Statistical ","Davis, Christal N; Slutske, Wendy S; Martin, Nicholas G; Agrawal, Arpana; Lynskey, Michael T","University of Missouri,Columbia, MO,USA.; University of Missouri,Columbia, MO,USA.; QIMR Berghofer,Brisbane, Queensland,Australia.; Washington University School of Medicine,St. Louis, MO,USA.; King's College London Institute of Psychiatry, Psychology & ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Twin Study","Psychol Med","Conflict of interest. None of the authors have potential conflicts of interest, ","Psychological medicine"
"30150959",2018,NA,"Smartphone Restriction and Its Effect on Subjective Withdrawal Related Scores.","10.3389/fpsyg.2018.01444 [doi]; 1444","Excessive smartphone use has been associated with a number of negative ","Eide, Tine A; Aarestad, Sarah H; Andreassen, Cecilie S; Bilder, Robert M; Pallesen, Stale","Department of Global Public Health and Primary Care, Faculty of Medicine, ; Department of Psychosocial Science, Faculty of Psychology, University of Bergen, ; Department of Clinical Psychology, Faculty of Psychology, University of Bergen, ; Department of Psychiatry and Biobehavioral Sciences, David Geffen School of ; Department of Psychosocial Science, Faculty of Psychology, University of Bergen, ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology"
"30148274",2017,"Jul-Dec","Hypersexuality - a cause of concern: A case report highlighting the need for ","10.4103/ijstd.IJSTD_27_16 [doi]","Sexual addictions are behavioral addictions. Hypersexuality is used to describe ","Dutta, Era; Naphade, Nilesh M","Department of Mental and Behavioural Sciences, Fortis Group of Hospitals, Mumbai, ; Department of Psychiatry, Bharati Hospital, Bharati Vidyapeeth Medical College, ","eng","Case Reports","Indian J Sex Transm Dis AIDS","There are no conflicts of interest.","Indian journal of sexually transmitted diseases and AIDS"
"30133930",2019,"Jun","A transdiagnostic dimensional approach towards a neuropsychological assessment ","10.1111/add.14424 [doi]","BACKGROUND: The US National Institutes of Mental Health Research Domain Criteria ","Yucel, Murat; Oldenhof, Erin; Ahmed, Serge H; Belin, David; Billieux, Joel; Bowden-Jones, Henrietta; Carter, Adrian; Chamberlain, Samuel R; Clark, Luke; Connor, Jason; Daglish, Mark; Dom, Geert; Dannon, Pinhas; Duka, Theodora; Fernandez-Serrano, Maria Jose; Field, Matt; Franken, Ingmar; Goldstein, Rita Z; Gonzalez, Raul; Goudriaan, Anna E; Grant, Jon E; Gullo, Matthew J; Hester, Robert; Hodgins, David C; Le Foll, Bernard; Lee, Rico S C; Lingford-Hughes, Anne; Lorenzetti, Valentina; Moeller, Scott J; Munafo, Marcus R; Odlaug, Brian; Potenza, Marc N; Segrave, Rebecca; Sjoerds, Zsuzsika; Solowij, Nadia; van den Brink, Wim; van Holst, Ruth J; Voon, Valerie; Wiers, Reinout; Fontenelle, Leonardo F; Verdejo-Garcia, Antonio","Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ; Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ; Institut des Maladies Neurodegeneratives, Universite de Bordeaux, Bordeaux, ; Department of Psychology, University of Cambridge, Cambridge, UK.; Addictive and Compulsive Behaviours Laboratory (ACB-lab), Institute for Health ; Department of Medicine, Imperial College, London, UK.; Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ; Department of Psychiatry, University of Cambridge; and Cambridge and Peterborough ; Centre for Gambling Research at UBC, Department of Psychology, University of ; Discipline of Psychiatry, Faculty of Medicine, and Centre for Youth Substance ; Alcohol and Drug Service, Royal Brisbane and Women's Hospital, Metro North HHS, ; Antwerp University (UA), Collaborative Antwerp Psychiatric Research Institute ; Department of Psychiatry, the Sackler School of Medicine and Tel Aviv University, ; Sussex Addiction Research and Intervention Centre, School of Psychology, ; Departamento de Psicologia, Universidad de Jaen, Spain.; Department of Psychology, University of Sheffield, Sheffield, UK.; Institute of Psychology, Erasmus School of Social Sciences and Behavioral ; Department of Psychiatry and Neuroscience, Icahn School of Medicine at Mount ; Center for Children and Families, Department of Psychology, Florida International ; Arkin Mental Health and Amsterdam UMC, University of Amsterdam, Department of ; Department of Psychiatry and Behavioral Neuroscience, University of Chicago, ; Centre for Youth Substance Abuse Research, The University of Queensland, ; School of Psychological Sciences, University of Melbourne, Melbourne, Australia.; Department of Psychology, University of Calgary, Calgary, Canada.; Translational Addiction Research Laboratory, Campbell Family Mental Health ; Department of Family and Community Medicine, Pharmacology and Toxicology, ; Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ; Neuropsychopharmacology Unit, Centre for Psychiatry, Division of Brain Sciences, ; School of Psychology, Faculty of Health Sciences, Australian Catholic University, ; Department of Psychiatry, Stony Brook University School of Medicine, Stony Brook, ; MRC Integrative Epidemiology Unit at the University of Bristol and UK Centre for ; Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, ; H. Lundbeck A/S, Valby, Denmark.; Departments of Psychiatry and Neuroscience, Child Study Center, Yale University ; Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ; Department of Neurology, Max-Planck Institute for Human Cognitive and Brain ; Cognitive Psychology Unit, Institute of Psychology, and Leiden Institute for ; School of Psychology and Illawarra Health and Medical Research Institute, ; The Australian Centre for Cannabinoid Clinical and Research Excellence (ACRE), ; Amsterdam UMC, University of Amsterdam, Department of Psychiatry, Amsterdam ; Amsterdam UMC, University of Amsterdam, Department of Psychiatry, Amsterdam ; Department of Psychiatry, University of Cambridge, Cambridge, UK.; Addiction, Development and Psychopathology (ADAPT)-lab, Deptartment of ; Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ; Brain and Mental Health Research Hub, Monash Institute of Cognitive and Clinical ","eng","Consensus Development Conference; Journal Article","Addiction",NA,"Addiction (Abingdon, England)"
"30110198",2018,"Aug","Problematic Video Gaming and Problematic Internet Use Among Polish Young Adults.","10.1089/cyber.2018.0014 [doi]","Technological advancements, on the one hand, facilitate everyday activities and, ","Cudo, Andrzej; Kopis, Natalia; Strozak, Pawel; Zapala, Dariusz","Department of Experimental Psychology, The John Paul II Catholic University of ; Department of Experimental Psychology, The John Paul II Catholic University of ; Department of Experimental Psychology, The John Paul II Catholic University of ; Department of Experimental Psychology, The John Paul II Catholic University of ","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking"
"30096077",2019,"Jan/Feb","Topiramate Pharmacotherapy for Alcohol Use Disorder and Other Addictions: A ","10.1097/ADM.0000000000000443 [doi]",": Topiramate is a non-benzodiazepine anticonvulsant medication with multi-faceted ","Manhapra, Ajay; Chakraborty, Anirban; Arias, Albert J","VA Hampton Medical Center, Hampton, VA (AM); VA Connecticut Healthcare System, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.; Review","J Addict Med",NA,"Journal of addiction medicine"
"30094889",2018,"Nov","Food addiction and other addictive behaviours in bariatric surgery candidates.","10.1002/erv.2629 [doi]","OBJECTIVE: The present study investigated the association between food addiction ","Muller, Astrid; Leukefeld, Crispin; Hase, Carolin; Gruner-Labitzke, Kerstin; Mall, Julian W; Kohler, Hinrich; de Zwaan, Martina","Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Surgery, Herzogin Elisabeth Hospital, Braunschweig, Germany.; Department of General, Vascular and Bariatric Surgery, KRH Klinikum Nordstadt, ; Department of Surgery, Herzogin Elisabeth Hospital, Braunschweig, Germany.; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
