"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"30943200",2019,NA,"The emergence of Exercise Addiction, Body Dysmorphic Disorder, and other ","10.1371/journal.pone.0213060 [doi]; e0213060","INTRODUCTION: In a society that perpetuates the strive for a perfect appearance, ","Corazza, Ornella; Simonato, Pierluigi; Demetrovics, Zsolt; Mooney, Roisin; van de Ven, Katinka; Roman-Urrestarazu, Andres; Racmolnar, Lili; De Luca, Ilaria; Cinosi, Eduardo; Santacroce, Rita; Marini, Massimo; Wellsted, David; Sullivan, Keith; Bersani, Giuseppe; Martinotti, Giovanni","Centre for Clinical & Health Research Services, School of Life and Medical ; Department of Medico-Surgical Sciences and Biotechnologies, Sapienza University ; Centre for Clinical & Health Research Services, School of Life and Medical ; Dual-Diagnosis Unit, Clinic Parco dei Tigli, Padova, Italy.; Department of Clinical Psychology and Addiction, Institute of Psychology, ELTE ; Centre for Clinical & Health Research Services, School of Life and Medical ; Social Policy Research Centre, University of New South Wales, Sydney, Australia.; Institute of Public Health, University of Cambridge, Cambridge, United Kingdom.; Department of International Health, Maastricht University, Maastricht, ; Department of Clinical Psychology and Addiction, Institute of Psychology, ELTE ; Centre for Clinical & Health Research Services, School of Life and Medical ; Centre for Clinical & Health Research Services, School of Life and Medical ; Hertfordshire Partnership University NHS Foundation Trust, Hatfield, United ; Centre for Clinical & Health Research Services, School of Life and Medical ; Department of Neuroscience, Imaging, and Clinical Science, University of Chieti ; Department of Psychiatry, University of Padua, Padua, Italy.; Centre for Clinical & Health Research Services, School of Life and Medical ; Centre for Clinical & Health Research Services, School of Life and Medical ; Department of Medico-Surgical Sciences and Biotechnologies, Sapienza University ; Centre for Clinical & Health Research Services, School of Life and Medical ; Department of Neuroscience, Imaging, and Clinical Science, University of Chieti ","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"30920295",2019,"Mar","The psychometric evaluation of the Revised Exercise Addiction Inventory: Improved ","10.1556/2006.8.2019.06 [doi]","BACKGROUND: The Exercise Addiction Inventory (EAI) is a short, valid, and ","Attila, Szabo; Amit, Pinto; Mark D, Griffiths; Rita, Kovacsik; Zsolt, Demetrovics","Institute of Health Promotion and Sport Sciences, Faculty of Education and ; Institute of Psychology,ELTE Eotvos Lorand University, Budapest,Hungary.; Institute of Psychology,ELTE Eotvos Lorand University, Budapest,Hungary.; Department of Psychology,The Nottingham Trent University, Nottingham,UK.; Institute of Health Promotion and Sport Sciences, Faculty of Education and ; Institute of Psychology,ELTE Eotvos Lorand University, Budapest,Hungary.","eng","Evaluation Study; Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30915933",2020,"Feb","Is problematic exercise really problematic? A dimensional approach.","10.1017/S1092852919000762 [doi]","OBJECTIVE: Though moderate exercise has numerous health benefits, some ","Chamberlain, Samuel R; Grant, Jon E","Department of Psychiatry, University of Cambridge, and Cambridge and Peterborough ; Department of Psychiatry and Behavioral Neuroscience, University of Chicago, USA.","eng","Journal Article; Research Support, Non-U.S. Gov't","CNS Spectr",NA,"CNS spectrums"
"30823528",2019,"Feb","Investigation of the Exercise Dependence of Athletes Doing Kickboxing, Taekwondo, ","10.3390/sports7020052 [doi]; 52","Debates about the conditions in which the frequency and intensity principles of ","Orhan, Serdar; Yucel, Ali Serdar; Sadeq, Bootan Jawhar; Orhan, Ebru","Faculty of Sports Science, Firat University, Elazig 23119, Turkey. ; Faculty of Sports Science, Firat University, Elazig 23119, Turkey. ; High School of Erbil, Erbil 44001, Iraq. botan_basket@yahoo.com.; Institute of Health Sciences, Physical Education and Sports, Firat University, ","eng","Journal Article","Sports (Basel)","The authors declare no conflict of interest.","Sports (Basel, Switzerland)"
"30792881",2019,NA,"Exercise dependence, eating disorder symptoms and biomarkers of Relative Energy ","10.1136/bmjsem-2018-000439 [doi]; e000439","OBJECTIVES: To explore associations betweenexercise dependence, eating disorder ","Torstveit, Monica Klungland; Fahrenholtz, Ida Lysdahl; Lichtenstein, Mia Beck; Stenqvist, Thomas Birkedal; Melin, Anna Katarina","Faculty of Health and Sport Science, Institute of Public Health, Sport & ; Faculty of Health and Sport Science, Institute of Public Health, Sport & ; Department of Clinical Research, Faculty of Health Sciences, University of ; Faculty of Health and Sport Science, Institute of Public Health, Sport & ; Department of Sports Science, Linnaeus University, Kalmar, Sweden.","eng","Journal Article","BMJ Open Sport Exerc Med","Competing interests: None declared.","BMJ open sport & exercise medicine"
"30761207",2019,NA,"Passion for Exercise: Passion's Relationship to General Fitness Indicators and ",NA,"Research into the Dualistic Model of Passion (DMP) has suggested that a ","Bureau, Alexander T; Blom, Lindsey C; Bolin, Jocelyn; Nagelkirk, Paul","School of Kinesiology, Ball State University, Muncie, IN, USA.; School of Kinesiology, Ball State University, Muncie, IN, USA.; School of Kinesiology, Ball State University, Muncie, IN, USA.; School of Kinesiology, Ball State University, Muncie, IN, USA.","eng","Journal Article","Int J Exerc Sci",NA,"International journal of exercise science"
"30595420",2019,"Jun","Which sports are more at risk of physical exercise addiction: A systematic ","S0306-4603(18)30863-3 [pii]; 10.1016/j.addbeh.2018.12.030 [doi]","INTRODUCTION: Excessive physical exercise may evolve into physical exercise ","Di Lodovico, Laura; Poulnais, Segolene; Gorwood, Philip","Clinique des Maladies Mentales et de l'Encephale (CMME), Hopital Sainte-Anne, 1 ; Secteur 3, Hopital Sainte-Anne, 1 Rue Cabanis, 75014 Paris, France.; Clinique des Maladies Mentales et de l'Encephale (CMME), Hopital Sainte-Anne, 1 ","eng","Journal Article; Systematic Review","Addict Behav",NA,"Addictive behaviors"
"30469525",2018,"Nov","Identifying the Incidence of Exercise Dependence Attitudes, Levels of Body ","10.3390/ijerph15122614 [doi]; 2614","Background: The study was focused on identifying the relationship between the ","Badau, Dana; Badau, Adela","Department of Human Movement Sciences, University of Medicine, Pharmacy, Sciences ; Department of Physical Education, University of Medicine, Pharmacy, Sciences and ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"30446921",2019,"Apr","The relationship between indoor tanning and body mass index, physical activity, ","10.1007/s10865-018-9991-y [doi]","A systemic review was conducted to better understand the relationship between ","Heckman, Carolyn J; Manning, Marissa","Population Science, Rutgers Cancer Institute of New Jersey, New Brunswick, USA. ; Philadelphia College of Osteopathic Medicine, Philadelphia, USA.","eng","Journal Article; Research Support, N.I.H., Extramural; Systematic Review","J Behav Med","Conflict of Interest: The authors declare that they have no conflicts of ","Journal of behavioral medicine"
"30444914",2018,NA,"Muscle Dysmorphic Disorder Inventory (MDDI): Validation of a German version with ","10.1371/journal.pone.0207535 [doi]; e0207535","Muscle dysmorphia (MD) is a condition that is characterized by body image ","Zeeck, Almut; Welter, Viola; Alatas, Hasan; Hildebrandt, Tom; Lahmann, Claas; Hartmann, Armin","Department of Psychosomatic Medicine and Psychotherapy, Medical Center-University ; Department of Psychosomatic Medicine and Psychotherapy, Medical Center-University ; Department of Psychosomatic Medicine and Psychotherapy, Medical Center-University ; Eating and Weight Disorders Program Icahn School of Medicine at Mount Sinai, New ; Department of Psychosomatic Medicine and Psychotherapy, Medical Center-University ; Department of Psychosomatic Medicine and Psychotherapy, Medical Center-University ","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"30374944",2019,"Feb","Prevalence of Risk for Exercise Dependence: A Systematic Review.","10.1007/s40279-018-1011-4 [doi]","BACKGROUND: Exercise dependence (EXD) can be considered an addictive behaviour ","Marques, Adilson; Peralta, Miguel; Sarmento, Hugo; Loureiro, Vania; Gouveia, Elvio R; Gaspar de Matos, Margarida","Centro Interdisciplinar do Estudo da Performance Humana, Faculdade de Motricidade ; Centro de Investigacao em Saude Publica, Escola Nacional de Saude Publica, ; Instituto de Saude Ambiental, Faculdade de Medicina, Universidade de Lisboa, ; Centro Interdisciplinar do Estudo da Performance Humana, Faculdade de Motricidade ; Research Unit for Sport and Physical Activity (CIDAF), Faculty of Sport Sciences ; Escola Superior de Educacao, Instituto Politecnico de Beja, Beja, Portugal.; Department of Physical Education and Sport, University of Madeira, Funchal, ; Instituto de Saude Ambiental, Faculdade de Medicina, Universidade de Lisboa, ; Faculdade de Motricidade Humana, Universidade de Lisboa, Lisbon, Portugal.","eng","Journal Article; Systematic Review","Sports Med",NA,"Sports medicine (Auckland, N.Z.)"
"30368806",2019,"Jan","Exercise dependence: Associations with capability for suicide and past suicidal ","10.1002/jclp.22696 [doi]","OBJECTIVE: Exercise dependence has been linked to capability for suicide and ","Rogers, Megan L; Duffy, Mary E; Buchman-Schmitt, Jennifer M; Datoc, Alison E; Joiner, Thomas E","Department of Psychology, Florida State University, Tallahassee, Florida.; Department of Psychology, Florida State University, Tallahassee, Florida.; Department of Psychology, Florida State University, Tallahassee, Florida.; Department of Psychology, Nova Southeastern University, Fort Lauderdale, Florida.; Department of Psychology, Florida State University, Tallahassee, Florida.","eng","Journal Article; Research Support, U.S. Gov't, Non-P.H.S.","J Clin Psychol",NA,"Journal of clinical psychology"
"30360688",2019,"Dec","Male Weight Trainers' Body Dissatisfaction and Exercise Dependence: Mediating ","10.1177/0033294118805010 [doi]",NA,"Liu, Hong-Yu; Chang, Chiu-Chen; Gill, Diane L; Wu, Shu-Ching; Lu, Frank J H","Department of Exercise and Health Promotion, Chinese Culture University, Taiwan.; Department of Kinesiology, Health, and Leisure Studies, National University of ; Department of Kinesiology, University of North Carolina at Greensboro, USA.; Center for General Education, Ling-Tung University, Taiwan.; Department of Physical Education, Chinese Culture University, Taiwan.","eng","Journal Article","Psychol Rep",NA,"Psychological reports"
"30238779",2018,"Sep","A study on the relationship between exercise addiction, abnormal eating ","10.1556/2006.7.2018.83 [doi]","BACKGROUND AND AIMS: The aim of this study was to investigate the relationship ","Levit, Maayan; Weinstein, Ayelet; Weinstein, Yitzhak; Tzur-Bitan, Dana; Weinstein, Aviv","1 Department of Behavioral Sciences and Integrative Brain and Cognition Center, ; 2 Department of Research and Sports Medicine, The Wingate Institute , Netanya, ; 3 School of Nutritional Sciences, Tel Hai Academic College , Tel-Hai, Israel.; 1 Department of Behavioral Sciences and Integrative Brain and Cognition Center, ; 1 Department of Behavioral Sciences and Integrative Brain and Cognition Center, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"30174636",2018,NA,"Exercise Addiction in Practitioners of Endurance Sports: A Literature Review.","10.3389/fpsyg.2018.01484 [doi]; 1484","Practice of endurance sports/activities has gained most devotees over recent ","Nogueira, Abel; Molinero, Olga; Salguero, Alfonso; Marquez, Sara","Department of Physical Education and Sports, Institute of Biomedicine, University ; Department of Physical Education and Sports, Institute of Biomedicine, University ; Department of Physical Education and Sports, Institute of Biomedicine, University ; Department of Physical Education and Sports, Institute of Biomedicine, University ","eng","Journal Article; Review","Front Psychol",NA,"Frontiers in psychology"
"30131734",2018,NA,"Antecedents of Exercise Dependence in Ultra-Endurance Sports: Reduced Basic Need ","10.3389/fpsyg.2018.01275 [doi]; 1275","Initiating and maintaining sports and exercise behavior are usually discussed in ","Schuler, Julia; Knechtle, Beat; Wegner, Mirko","Institute of Sport Science, University of Konstanz, Konstanz, Germany.; Institute of Primary Care, University of Zurich, Zurich, Switzerland.; Institute of Sport Science, Humboldt-Universitat zu Berlin, Berlin, Germany.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology"
"30124105",2018,"Oct","The Role of Ego Networks in Compulsive Exercise Behavior Among a Sample of ","10.1123/jpah.2017-0570 [doi]","BACKGROUND: Compulsive exercise (CE) is a harmful form of exercise that elevates ","Patterson, Megan S; Goodson, Patricia",NA,"eng","Journal Article","J Phys Act Health",NA,"Journal of physical activity & health"
"30116967",2018,"Dec","The Influence of Psychological Needs and Exercise Motivation on Exercise ","10.1007/s11126-018-9595-2 [doi]","To explore the influence of exercise motivation and basic psychological needs on ","Li, Menglong","Hunan Provincial Research Institute of Education, Changsha, 410005, China. ; Physical Education Institute, Hunan First Normal University, The Third Fenglin ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatr Q",NA,"The Psychiatric quarterly"
"30097034",2018,"Aug","""I aspire to look and feel healthy like the posts convey"": engagement with ","10.1186/s12889-018-5930-7 [doi]; 1002","BACKGROUND: Fitspiration is a popular social media trend containing images, ","Raggatt, Michelle; Wright, Cassandra J C; Carrotte, Elise; Jenkinson, Rebecca; Mulgrew, Kate; Prichard, Ivanka; Lim, Megan S C","Burnet Institute, 85 Commercial Rd, Melbourne, 3004, Australia. ; Burnet Institute, 85 Commercial Rd, Melbourne, 3004, Australia.; School of Population Health and Preventive Medicine, Monash University, ; Burnet Institute, 85 Commercial Rd, Melbourne, 3004, Australia.; Burnet Institute, 85 Commercial Rd, Melbourne, 3004, Australia.; School of Population Health and Preventive Medicine, Monash University, ; Australian Institute of Family Studies, Melbourne, Australia.; School of Social Sciences, University of the Sunshine Coast, Maroochydore, ; Health & Exercise Sciences, College of Nursing and Health Sciences, Flinders ; Burnet Institute, 85 Commercial Rd, Melbourne, 3004, Australia.; School of Population Health and Preventive Medicine, Monash University, ; Melbourne School of Population and Global Health, The University of Melbourne, ","eng","Journal Article","BMC Public Health","Ethical approval was obtained from the Monash University Human Research Ethics ","BMC public health"
"30094889",2018,"Nov","Food addiction and other addictive behaviours in bariatric surgery candidates.","10.1002/erv.2629 [doi]","OBJECTIVE: The present study investigated the association between food addiction ","Muller, Astrid; Leukefeld, Crispin; Hase, Carolin; Gruner-Labitzke, Kerstin; Mall, Julian W; Kohler, Hinrich; de Zwaan, Martina","Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Surgery, Herzogin Elisabeth Hospital, Braunschweig, Germany.; Department of General, Vascular and Bariatric Surgery, KRH Klinikum Nordstadt, ; Department of Surgery, Herzogin Elisabeth Hospital, Braunschweig, Germany.; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
"30070382",2018,"Aug","What position do you play? Eating disorder pathology among rugby players, and the ","10.1002/eat.22933 [doi]","OBJECTIVE: Male athletes appear to be at high risk for Eating Disorders (ED), ","Compte, Emilio J; Murray, Stuart B; Sepulveda, Ana R; Schweiger, Sofia; Bressan, Michelle; Torrente, Fernando","School of Human and Behavioral Sciences, Favaloro University, Buenos Aires, ; DBT-Eating Disorders Team, Fundacion Foro, Buenos Aires, Argentina.; Department of Psychiatry, University of California, San Francisco, CA, USA.; Department of Biological and health Psychology, School of Psychology, Autonomous ; School of Human and Behavioral Sciences, Favaloro University, Buenos Aires, ; School of Human and Behavioral Sciences, Favaloro University, Buenos Aires, ; Laboratory of Psychopathology Research, Institute of Cognitive and Translational ","eng","Journal Article","Int J Eat Disord",NA,"The International journal of eating disorders"
"30059584",2019,"Jan","Exploring the direct or inverse association of physical activity with behavioral ","10.20882/adicciones.926 [doi]","This cross-sectional survey study had the aim of clarifying the relationships ","Cardol, Cinderella K; Escamilla, Cristopher I; Gebhardt, Winifred A; Perales, Jose C","Health, Medical and Neuropsychology Unit; Leiden University. ","eng; spa","Journal Article","Adicciones",NA,"Adicciones"
"30059575",2019,"Jul","Exercise addiction measure through the Exercise Addiction Inventory (EAI) and ","10.20882/adicciones.990 [doi]","Research on physical exercise addiction is becoming more frequent due to the ","Simon Grima, Javier Simon; Estrada-Marcen, Nerea; Montero-Marin, Jesus","Universidad de Zaragoza. jsimongrima@hotmail.com.","eng; spa","Journal Article; Meta-Analysis; Systematic Review","Adicciones",NA,"Adicciones"
"30008948",2018,"Jun","Addiction, Passion, or Confusion? New Theoretical Insights on Exercise Addiction ","10.5964/ejop.v14i2.1545 [doi]","Exercise addiction is widely studied in sport science and psychology, but at this ","Szabo, Attila","Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article","Eur J Psychol","The author has declared that no competing interests exist.","Europe's journal of psychology"
"30003135",2018,"Dec","Exercise addiction is associated with emotional distress in injured and ","10.1016/j.abrep.2018.06.001 [doi]","INTRODUCTION: Exercise addiction is characterized by the use of physical activity ","Lichtenstein, Mia Beck; Nielsen, Rasmus Oestergaard; Gudex, Claire; Hinze, Cecilie Juul; Jorgensen, Uffe","Department of Psychology, University of Southern Denmark, J. B. Winslows Vej 18, ; Department of Public Health - Sport Science, Aarhus University, Dalgas Avenue 4, ; Department of Clinical Research, University of Southern Denmark, Sdr. Boulevard ; Mental Health Services in the Region of Southern Denmark, J. B. Winslows Vej 18, ; Orthopedic Research Unit, Odense University Hospital, University of Southern ","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports"
"29957375",2018,"Aug","Body trust as a moderator of the association between exercise dependence and ","S0010-440X(18)30098-1 [pii]; 10.1016/j.comppsych.2018.06.005 [doi]","OBJECTIVES: Exercise dependence and interoceptive deficits, particularly low body ","Duffy, Mary E; Rogers, Megan L; Joiner, Thomas E","Department of Psychology, Florida State University, United States of America. ; Department of Psychology, Florida State University, United States of America.; Department of Psychology, Florida State University, United States of America.","eng","Journal Article; Research Support, U.S. Gov't, Non-P.H.S.","Compr Psychiatry",NA,"Comprehensive psychiatry"
"29863438",2019,"Mar","Aging male symptomatology and eating behavior.","10.1080/13685538.2018.1477931 [doi]","OBJECTIVE: The literature on eating disorders in older males is still very ","Kummer, Kai K; Pope, Harrison G; Hudson, James I; Kemmler, Georg; Pinggera, Germar-Michael; Mangweth-Matzek, Barbara","a Department of Psychiatry, Psychotherapy and Psychosomatics , Medical University ; b McLean Hospital/Harvard Medical School , Belmont , MA , USA.; b McLean Hospital/Harvard Medical School , Belmont , MA , USA.; a Department of Psychiatry, Psychotherapy and Psychosomatics , Medical University ; c Department of Urology , Medical University of Innsbruck , Innsbruck , Austria.; a Department of Psychiatry, Psychotherapy and Psychosomatics , Medical University ","eng","Journal Article","Aging Male",NA,"The aging male : the official journal of the International Society for the Study "
"29788750",2018,"Jun","Exercise motivational regulations and exercise addiction: The mediating role of ","10.1556/2006.7.2018.36 [doi]","Background and aims The study explored the mediating role of forms of passion in ","Sicilia, Alvaro; Alcaraz-Ibanez, Manuel; Lirola, Maria-Jesus; Burgueno, Rafael; Maher, Anthony","1 Facultad de Ciencias de la Eduacion, Universidad de Almeria , Almeria, Spain.; 1 Facultad de Ciencias de la Eduacion, Universidad de Almeria , Almeria, Spain.; 1 Facultad de Ciencias de la Eduacion, Universidad de Almeria , Almeria, Spain.; 1 Facultad de Ciencias de la Eduacion, Universidad de Almeria , Almeria, Spain.; 2 Department of Sport and Physical Activity, Edge Hill University , Ormskirk, UK.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"29755380",2018,NA,"Effects of Physical Exercise on Cognitive Functioning and Wellbeing: Biological ","10.3389/fpsyg.2018.00509 [doi]; 509","Much evidence shows that physical exercise (PE) is a strong gene modulator that ","Mandolesi, Laura; Polverino, Arianna; Montuori, Simone; Foti, Francesca; Ferraioli, Giampaolo; Sorrentino, Pierpaolo; Sorrentino, Giuseppe","Department of Movement Sciences and Wellbeing, Parthenope University of Naples, ; IRCCS Fondazione Santa Lucia, Rome, Italy.; Department of Movement Sciences and Wellbeing, Parthenope University of Naples, ; Istituto di Diagnosi e Cura Hermitage Capodimonte, Naples, Italy.; Department of Movement Sciences and Wellbeing, Parthenope University of Naples, ; IRCCS Fondazione Santa Lucia, Rome, Italy.; Department of Medical and Surgical Sciences, Magna Graecia University, Catanzaro, ; Department of Science and Technology, Parthenope University of Naples, Naples, ; Department of Engineering, Parthenope University of Naples, Naples, Italy.; Department of Movement Sciences and Wellbeing, Parthenope University of Naples, ; Istituto di Diagnosi e Cura Hermitage Capodimonte, Naples, Italy.; Institute of Applied Sciences and Intelligent Systems, CNR, Pozzuoli, Italy.","eng","Journal Article; Review","Front Psychol",NA,"Frontiers in psychology"
"29637520",2018,"Jun","Obligatory exercise and coping in treatment-seeking women with poor body image.","10.1007/s40519-018-0504-3 [doi]","PURPOSE: Obligatory exercise is characterized by continued exercise despite ","Serier, Kelsey N; Smith, Jane Ellen; Lash, Denise N; Gianini, Loren M; Harriger, Jennifer A; Sarafin, Ruth E; Wolfe, Brenda L","Department of Psychology, University of New Mexico, MSCO3 2220, Albuquerque, NM, ; Department of Psychology, University of New Mexico, MSCO3 2220, Albuquerque, NM, ; Intermountain Health Care, 3903 Harrison Blvd Suite 300, Ogden, UT, 84403, USA.; Columbia University Medical Center, 180 Ft. Washington Avenue, New York, NY, ; Social Science Division, Pepperdine University, 24255 Pacific Coast Highway, ; Department of Psychology, University of New Mexico, MSCO3 2220, Albuquerque, NM, ; Eating Disorders Institute of New Mexico, 2200 Grande Blvd. SE, Suite B, Rio ","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD"
"29450253",2018,"Jun","Drug, nicotine, and alcohol use among exercisers: Does substance addiction ","10.1016/j.abrep.2017.12.001 [doi]","BACKGROUND: Scholastic works suggest that those at risk for exercise addiction ","Szabo, Attila; Griffiths, Mark D; Aarhus Hoglid, Rikke; Demetrovics, Zsolt","Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Department of Psychology, Nottingham Trent University, Nottingham, United ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports"
"29450243",2017,"Dec","Is exercise addiction in fitness centers a socially accepted behavior?","10.1016/j.abrep.2017.09.002 [doi]","BACKGROUND: Fitness exercise is popular and associated with improved health and ","Lichtenstein, Mia Beck; Emborg, Bolette; Hemmingsen, Simone Daugaard; Hansen, Nina Beck","Department of Psychology, University of Southern Denmark, Centre for ; Aarhus University, Bartholins Alle 2, DK-8000 Aarhus C, Denmark.; Odense University Hospital, Mental Health Services in the Region of Southern ; Department of Psychology, University of Southern Denmark, Campusvej 55, DK-5230 ","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports"
"29409340",2018,"Mar","Exercise addiction in adolescents and emerging adults - Validation of a youth ","10.1556/2006.7.2018.01 [doi]","Background Behavioral addictions often onset in adolescence and increase the risk ","Lichtenstein, Mia Beck; Griffiths, Mark D; Hemmingsen, Simone Daugaard; Stoving, Rene Klinkby","1 Department of Psychology, University of Southern Denmark , Odense C, Denmark.; 2 International Gaming Research Unit, Psychology Department, Nottingham Trent ; 3 Odense University Hospital, Mental Health Services in the Region of Southern ; 4 Department of Endocrinology, Center for Eating Disorders, Odense University ","eng","Journal Article; Validation Study","J Behav Addict",NA,"Journal of behavioral addictions"
"29336959",2018,"Mar","Psychological Attributes of Ultramarathoners.","S1080-6032(17)30263-6 [pii]; 10.1016/j.wem.2017.09.003 [doi]","INTRODUCTION: As the popularity of ultramarathon participation increases, there ","Buck, Katherine; Spittler, Jack; Reed, Alex; Khodaee, Morteza","Family Medicine Residency Program, John Peter Smith Hospital, Fort Worth, TX (Dr ; Department of Family Medicine, University of Colorado School of Medicine, Denver, ; Department of Family Medicine, University of Colorado School of Medicine, Denver, ; Department of Family Medicine, University of Colorado School of Medicine, Denver, ","eng","Journal Article","Wilderness Environ Med",NA,"Wilderness & environmental medicine"
"29260414",2018,"Feb","Orthorexic eating behaviors related to exercise addiction and internal ","10.1007/s40519-017-0470-1 [doi]","PURPOSE: This research explored the exercise tendencies and motivations of ","Oberle, Crystal D; Watkins, Ryan S; Burkot, Andrew J","Department of Psychology, Texas State University, 601 University Dr., San Marcos, ; Department of Psychology, Texas State University, 601 University Dr., San Marcos, ; Department of Psychology, Texas State University, 601 University Dr., San Marcos, ","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD"
"29249992",2017,NA,"Gender Differences and Psychopathological Features Associated With Addictive ","10.3389/fpsyt.2017.00256 [doi]; 256","BACKGROUND: The aims of the study were to assess prevalence and gender ","Di Nicola, Marco; Ferri, Vittoria Rachele; Moccia, Lorenzo; Panaccione, Isabella; Strangio, Annamaria Miriam; Tedeschi, Daniela; Grandinetti, Paolo; Callea, Antonino; De-Giorgio, Fabio; Martinotti, Giovanni; Janiri, Luigi","Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; NESMOS Department, School of Medicine and Psychology, Sant'Andrea Hospital, ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ; Department of Human Science, LUMSA University, Rome, Italy.; Section of Legal Medicine, Institute of Public Health, Universita Cattolica del ; Department of Neuroscience and Imaging, Institute of Psychiatry, ""G. d'Annunzio"" ; Institute of Psychiatry and Psychology, Fondazione Policlinico Universitario ""A. ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry"
"29247962",2018,"Feb","Vulnerability to exercise addiction, socio-demographic, behavioral and ","S0010-440X(17)30257-2 [pii]; 10.1016/j.comppsych.2017.11.006 [doi]","BACKGROUND: Excessive exercise is frequently associated with eating disorders and ","Di Lodovico, Laura; Dubertret, Caroline; Ameller, Aurely","AP-HP, Department of Psychiatry, Louis Mourier Hospital, Colombes, France. ; AP-HP, Department of Psychiatry, Louis Mourier Hospital, Colombes, France; Univ ; AP-HP, Department of Psychiatry, Louis Mourier Hospital, Colombes, France; INSERM ","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry"
"29134055",2017,"Oct","Influence of Goal Contents on Exercise Addiction: Analysing the Mediating Effect ","10.1515/hukin-2017-0154 [doi]","Based on the self-determination theory (Deci and Ryan, 1985, 2000), the purpose ","Sicilia, Alvaro; Alcaraz-Ibanez, Manuel; Lirola, Maria-Jesus; Burgueno, Rafael","Universidad de Almeria, Facultad de Ciencias de la Educacion (Almeria), Spain.; Universidad de Almeria, Facultad de Ciencias de la Educacion (Almeria), Spain.; Universidad de Almeria, Facultad de Ciencias de la Educacion (Almeria), Spain.; Universidad de Almeria, Facultad de Ciencias de la Educacion (Almeria), Spain.","eng","Journal Article","J Hum Kinet",NA,"Journal of human kinetics"
"29111859",2018,"Apr","Effect of physical therapy management of nonspecific low back pain with exercise ","10.1080/09593985.2017.1394410 [doi]","This case series describes two patients, aged 35 and 45 years, respectively, who ","Anandkumar, Sudarshan; Manivasagam, Murugavel; Kee, Vivian Tie Suk; Meyding-Lamade, Uta","a Registered Physiotherapist, CBI Health Centre , Chilliwack, British Columbia , ; b Physiotherapist, Rehabilitation department - Brunei Neuroscience Stroke ; b Physiotherapist, Rehabilitation department - Brunei Neuroscience Stroke ; c Head of Brunei Neuroscience Stroke Rehabilitation Centre , Pantai Jerudong ","eng","Case Reports; Journal Article","Physiother Theory Pract",NA,"Physiotherapy theory and practice"
"29063048",2016,"Dec","Frequent exercise: A healthy habit or a behavioral addiction?","10.1016/j.cdtm.2016.11.014 [doi]","It is well known that regular physical activity helps improve overall health and ","Chen, Wan-Jing","Health Management Centre, Sichuan Academy of Medical Sciences & Sichuan ","eng","Journal Article; Review","Chronic Dis Transl Med",NA,"Chronic diseases and translational medicine"
