"Title","Author_Info","Journal_Year_Info"
"Effect of Acute Aerobic Exercise on Inhibitory Control of College Students with Smartphone Addiction.","Fan H, et al.","Evid Based Complement Alternat Med. 2021."
"The smartphone addiction scale: development and validation of a short version for adolescents.","Kwon M, et al.","PLoS One. 2013."
"Smartphone addiction is more harmful to adolescents than Internet gaming disorder: Divergence in the impact of parenting styles.","Li ZK, et al.","Front Psychol. 2022."
"The association between academic achievement, psychological distress, and smartphone addiction: A cross-sectional study among medical students.","Ou-Yang Q, et al.","Psychol Health Med. 2023."
"Psychometric evaluation of Persian Nomophobia Questionnaire: Differential item functioning and measurement invariance across gender.","Lin CY, et al.","J Behav Addict. 2018."
"Development and Validation of the Parental Smartphone Use Management Scale (PSUMS): Parents' Perceived Self-Efficacy with Adolescents with Attention Deficit Hyperactivity Disorder.","Hsieh YP, et al.","Int J Environ Res Public Health. 2019."
"Anxiety about COVID-19 Infection, and Its Relation to Smartphone Addiction and Demographic Variables in Middle Eastern Countries.","Al Qudah MF, et al.","Int J Environ Res Public Health. 2021."
"The relationship between smartphone addiction and aggression among Lebanese adolescents: the indirect effect of cognitive function.","Fekih-Romdhane F, et al.","BMC Pediatr. 2022."
"Smartphone Addiction and Cybercrime Victimization in the Context of Lifestyles Routine Activities and Self-Control Theories: The User's Dual Vulnerability Model of Cybercrime Victimization.","Herrero J, et al.","Int J Environ Res Public Health. 2021."
"Role of smartphone addiction in gambling passion and schoolwork engagement: a Dualistic Model of Passion approach.","Enwereuzor IK, et al.","Asian J Gambl Issues Public Health. 2016."
"Effects of smartphone overuse on hand function, pinch strength, and the median nerve.","İnal EE, et al.","Muscle Nerve. 2015."
"Influence of parental neglect on cyberbullying perpetration: Moderated mediation model of smartphone addiction and self-regulation.","Wang Z, et al.","Health Soc Care Community. 2022."
"Validity, reliability, and correlates of the Smartphone Addiction Scale-Short Version among Japanese adults.","Hamamura T, et al.","BMC Psychol. 2023."
"Predictors of Parental Mediation Regarding Children's Smartphone Use.","Hwang Y, et al.","Cyberpsychol Behav Soc Netw. 2015."
"Different Effects of Social Support on Adolescent Smoking and the Mediation by Smartphone Dependence.","Dancoine PF, et al.","J Addict Med. 2018."
"The comparison of cervical repositioning errors according to smartphone addiction grades.","Lee J, et al.","J Phys Ther Sci. 2014."
"Neuroticism and quality of life: Multiple mediating effects of smartphone addiction and depression.","Gao T, et al.","Psychiatry Res. 2017."
"Psychometric properties of the Smartphone Addiction Inventory - Short Form (SPAI-SF) in Brazilian adolescents.","Andrade ALM, et al.","Psychiatry Res. 2023."
"The Effect of Mind Subtraction Meditation Intervention on Smartphone Addiction and the Psychological Wellbeing among Adolescents.","Choi EH, et al.","Int J Environ Res Public Health. 2020."
"The relationship between smartphone addiction risk and sleep duration and psychosocial comorbidities in health professional candidates.","Selçuk KT, et al.","Perspect Psychiatr Care. 2020."
"Effects of media use, smart phone addiction, and adult ADHD symptoms on wellbeing of college students during the COVID-19 lockdown: Dispositional hope as a protective factor.","Toma RA, et al.","Front Psychol. 2022."
"Prevalence and correlates of problematic smartphone use in a large random sample of Chinese undergraduates.","Long J, et al.","BMC Psychiatry. 2016."
"Smartphone Addiction Inventory (SPAI): Translation, adaptation and validation of the tool in Spanish adult population.","Simó-Sanz C, et al.","PLoS One. 2018."
"Reduced brain activity and functional connectivity during creative idea generation in individuals with smartphone addiction.","Li X, et al.","Soc Cogn Affect Neurosci. 2023."
"Parental Recreational Screen Media Practices and Behavioral Difficulties Among Danish 7-Year-Old Children.","Mortensen SR, et al.","Acad Pediatr. 2023."
"The effect of peer relationship enhancement programs on the prevention of smartphone addiction among late school-age children in South Korea.","Jo J, et al.","J Pediatr Nurs. 2022."
"The relationship between parental phubbing and mobile phone addiction in junior high school students: A moderated mediation model.","Mi Z, et al.","Front Psychol. 2023."
"Prevalence of subhealth status and its effects on mental health and smartphone addiction: a cross-sectional study among Chinese medical students.","Zhang M, et al.","Rev Assoc Med Bras (1992). 2022."
"A study on smartphone dependence and depression in Korean high school students.","Park S, et al.","Medicine (Baltimore). 2023."
"The relationship between nomophobia level and worry severity in future healthcare professional candidates.","Polat F, et al.","Perspect Psychiatr Care. 2022."
"A Study of Magnitude and Psychological Correlates of Smartphone Use in Medical Students: A Pilot Study with A Novel Telemetric Approach.","Prasad S, et al.","Indian J Psychol Med. 2018."
"Prospective Association between Smartphone Addiction and Perceived Stress and Moderation of Boredom during COVID-19 in China.","He J, et al.","Int J Environ Res Public Health. 2022."
"Emotional Intelligence, Self-Regulation, Smartphone Addiction: Which Relationship With Student Well-Being and Quality of Life?","Mascia ML, et al.","Front Psychol. 2020."
"The Interrelationship of Loneliness, Smartphone Addiction, Sleep Quality, and Students' Attention in English as a Foreign Language Class.","Kao PC.","Int J Environ Res Public Health. 2023."
"Losing control without your smartphone: Anxiety affects the dynamic choice process of impulsive decision-making and purchase.","Gui DY, et al.","Front Neurosci. 2023."
"Nomophobia among university students: Prevalence, correlates, and the mediating role of smartphone use between Facebook addiction and nomophobia.","Al-Mamun F, et al.","Heliyon. 2023."
"Effect of Smartphone Usage on Neck Muscle Endurance, Hand Grip and Pinch Strength among Healthy College Students: A Cross-Sectional Study.","Alshahrani A, et al.","Int J Environ Res Public Health. 2021."
"A Preliminary Study on the Effectiveness of the Peer Relationship Enhancement Program in Adolescents at Risk for Internet and Smartphone Addiction.","Kim TH, et al.","Soa Chongsonyon Chongsin Uihak. 2018."
"Applying fairness in labeling various types of internet use disorders. •","Elhai JD, et al.","J Behav Addict. 2020."
"Effects of Internet and Smartphone Addictions on Depression and Anxiety Based on Propensity Score Matching Analysis.","Kim YJ, et al.","Int J Environ Res Public Health. 2018."
"[Development of a New Scale for Gauging Smartphone Dependence].","Toda M, et al.","Nihon Eiseigaku Zasshi. 2015."
"Changes of Neurotransmitters in Youth with Internet and Smartphone Addiction: A Comparison with Healthy Controls and Changes after Cognitive Behavioral Therapy.","Seo HS, et al.","AJNR Am J Neuroradiol. 2020."
"Smartphone addiction among university students in Riyadh, Saudi Arabia.","Alosaimi FD, et al.","Saudi Med J. 2016."
"Comment on ""Smartphone Addiction Proneness is Associated With Subjective-Objective Sleep Discrepancy in Patients With Insomnia Disorder"".","Kawada T.","Psychiatry Investig. 2022."
"Prevalence of Phantom Vibrations and Ringing Syndrome, and its Association with Smartphone Addiction among Medical Students of Teaching Hospital, South India.","Ramasubramani P, et al.","Psychiatry. 2022."
"Bullying as a Risk Factor of Depression on Undergraduate Health Students.","Setiadi R, et al.","Glob Pediatr Health. 2021."
"Depression, Impulse Control Disorder, and Life Style According to Smartphone Addiction.","Kim EY, et al.","Stud Health Technol Inform. 2017."
"Short version of the Smartphone Addiction Scale in Chinese adults: Psychometric properties, sociodemographic, and health behavioral correlates.","Luk TT, et al.","J Behav Addict. 2018."
"Differences of Self-Control, Daily Life Stress, and Communication Skills between Smartphone Addiction Risk Group and General Group in Korean Nursing Students.","Sok SR, et al.","Psychiatr Q. 2019."
"Impact of Problematic Smartphone Use and Instagram Use Intensity on Self-Esteem with University Students from Physical Education.","Romero-Rodríguez JM, et al.","Int J Environ Res Public Health. 2020."
"Erratum: Smartphone gaming and frequent use pattern associated with smartphone addiction: Erratum.","[No authors listed]","Medicine (Baltimore). 2016."
"Mental Health and Personality Characteristics of University Students at Risk of Smartphone Overdependence.","Seo BK, et al.","Int J Environ Res Public Health. 2023."
"Smartphone addiction and phubbing behavior among university students: A moderated mediation model by fear of missing out, social comparison, and loneliness.","Safdar Bajwa R, et al.","Front Psychol. 2023."
"National, Sex and Academic Discipline Difference in Smartphone Addiction: A Study of Students in Jordan, Saudi Arabia, Yemen and Sudan.","Albursan IS, et al.","Community Ment Health J. 2019."
"The Mediating Effect of Insecure Adult Attachment on the Relationship between Smartphone Addiction and Self-Directed Learning in University Students.","Park I, et al.","Nurs Rep. 2020."
"The association between smartphone use and sleep quality, psychological distress, and loneliness among health care students and workers in Saudi Arabia.","Alzhrani AM, et al.","PLoS One. 2023."
"A study to evaluate mobile phone dependence among students of a medical college and associated hospital of central India.","Dixit S, et al.","Indian J Community Med. 2010."
"Psychometric Properties and Demographic Correlates of the Smartphone Addiction Scale-Short Version Among Chinese Children and Adolescents in Hong Kong.","Cheung T, et al.","Cyberpsychol Behav Soc Netw. 2019."
"Associations between changes in behavioral difficulties and levels of problematic smartphone use in adolescents over a 1-year period.","Poulain T, et al.","Eur Child Adolesc Psychiatry. 2023."
"Corrigendum: Hypernatural Monitoring: A Social Rehearsal Account of Smartphone Addiction.","Veissière SPL, et al.","Front Psychol. 2018."
"The presence of altered craniocervical posture and mobility in smartphone-addicted teenagers with temporomandibular disorders.","Kee IK, et al.","J Phys Ther Sci. 2016."
"A bidirectional association between smartphone addiction and depression among college students: A cross-lagged panel model.","Zhang K, et al.","Front Public Health. 2023."
"[Nomophobia: The smartphone addiction. Impact and recommendations for their proper use in healthcare teaching environment].","Cortés ME, et al.","Rev Med Chil. 2022."
"Study of working from home: the impact of ICT anxiety and smartphone addiction on lecturers at NIPA School of Administration on job performance.","Suryanto A, et al.","Heliyon. 2022."
"[Study on the mobile phone dependence syndrome and its distribution among 2213 college students in Guangzhou].","Wang C, et al.","Zhonghua Liu Xing Bing Xue Za Zhi. 2013."
"Recreational screen media use among Danish children aged 6-11 years: influence of parental screen media habits and attitudes.","Sørensen SO, et al.","Scand J Public Health. 2022."
"COVID-19-Related Self-Stigma, Post-Traumatic Stress Disorder, Insomnia, and Smartphone Addiction Among Frontline Government Workers with COVID-19 Pandemic Control Duties.","Huang PC, et al.","Psychol Res Behav Manag. 2022."
"Factors related to self-reported smartphone addiction among Brazilian adolescents in the face of the COVID-19 pandemic: A mixed-method study.","de Freitas BHBM, et al.","J Child Adolesc Psychiatr Nurs. 2023."
"The association between fear of Covid-19 and smartphone addiction among individuals: the mediating and moderating role of cyberchondria severity.","Yam FC, et al.","Curr Psychol. 2023."
"Relation between endurance of deep cervical flexor muscles and physical activity level, perceived stress, sleep quality, and smartphone addiction.","Can HB, et al.","Cranio. 2022."
"Assessment of the accuracy of a new tool for the screening of smartphone addiction.","Khoury JM, et al.","PLoS One. 2017."
"Personality traits of female vocational school students in Japan with smartphone addiction with comorbid modern-type depression traits.","Tateno M, et al.","Psychiatry Clin Neurosci. 2022."
"Comment on ""Prevalence of subhealth status and its effects on mental health and smartphone addiction: a cross-sectional study among Chinese medical students"".","Zhou Z, et al.","Rev Assoc Med Bras (1992). 2022."
"Students as teachers: effect of the peer education model on reducing smartphone addiction in adolescents.","Avci D, et al.","Health Educ Res. 2023."
"Erratum: The Mediating Roles of Time Management and Learning Strategic Approach in the Relationship Between Smartphone Addiction and Academic Procrastination [Corrigendum].","[No authors listed]","Psychol Res Behav Manag. 2022."
"Commentary: Influence of smartphone addiction proneness of young children on problematic behaviors and emotional intelligence: Mediating self-assessment effects of parents using smartphones.","Tan QYJ, et al.","Front Psychol. 2019."
"Alterations in White Matter Integrity in Young Adults with Smartphone Dependence.","Hu Y, et al.","Front Hum Neurosci. 2017."
"Associations of smartphone addiction, chronotype, sleep quality, and risk of eating disorders among university students: A cross-sectional study from Sharjah/United Arab Emirates.","Hasan H, et al.","Heliyon. 2023."
"Bad Choices Make Good Stories: The Impaired Decision-Making Process and Skin Conductance Response in Subjects With Smartphone Addiction.","Khoury JM, et al.","Front Psychiatry. 2019."
"Low Self-Control Among South Korean Adolescents: A Test of Gottfredson and Hirschi's Generality Hypothesis.","Yun I, et al.","Int J Offender Ther Comp Criminol. 2016."
"Gender differences in the association of smartphone addiction with food group consumption among Korean adolescents.","Kim Y, et al.","Public Health. 2017."
"[Development and psychometric validation of the Brief Smartphone Addiction Scale (BSAS) with schoolchidren].","Csibi S, et al.","Psychiatr Hung. 2016."
"Confirmatory Factor Analysis of the Malay Version of the Smartphone Addiction Scale among Medical Students in Malaysia.","Hassim SR, et al.","Int J Environ Res Public Health. 2020."
"Correction: Smartphone dependence classification using tensor factorization.","PLOS ONE Staff.","PLoS One. 2017."
"Corrigendum: Bad Choices Make Good Stories: The Impaired Decision-Making Process and Skin Conductance Response in Subjects With Smartphone Addiction.","Khoury JM, et al.","Front Psychiatry. 2019."
"The more academic burnout students got, the more problematic mobile phone use they suffered? A meta-analysis of mainland Chinese adolescents and young adults.","Li S, et al.","Front Psychol. 2023."
"How to Procrastinate Productively With ADHD: A Study of Smartphone Use, Depression, and Other Academic Variables Among University Students With ADHD Symptoms.","Müller V, et al.","J Atten Disord. 2023."
"Difficulties in Establishing ""Truth"" Conditions in the Assessment of Addictive Smartphone Use in Young Adults.","García-Manglano J, et al.","Int J Environ Res Public Health. 2021."
"The relationship between addiction to smartphone usage and depression among adults: a cross sectional study.","Alhassan AA, et al.","BMC Psychiatry. 2018."
"Social Isolation, Loneliness, and Mobile Phone Dependence among Adolescents During the COVID-19 Pandemic: Roles of Parent-Child Communication Patterns.","Zhen R, et al.","Int J Ment Health Addict. 2021."
"Smartphone Use and Inflammation at 2-Year Follow-Up in College Students: The Mediating Role of Physical Activity.","Li R, et al.","Psychol Res Behav Manag. 2023."
"Technology and addiction: What drugs can teach us about digital media.","Hartogsohn I, et al.","Transcult Psychiatry. 2022."
"The effects of technology use on working young loneliness and social relationships.","Yayan EH, et al.","Perspect Psychiatr Care. 2019."
"Psychological risk factors associated with internet and smartphone addiction among students of an Indian dental institute.","Bhatt S, et al.","Indian J Public Health. 2019."
"Impact of mobile phone dependence on behavior and academic performance of adolescents in selected schools of Uttarakhand, India.","Yadav MS, et al.","J Educ Health Promot. 2021."
"The Matthew Effect in Recovery from Smartphone Addiction in a 6-Month Longitudinal Study of Children and Adolescents.","Lee SY, et al.","Int J Environ Res Public Health. 2020."
"A meta-analysis of psychological interventions for Internet/smartphone addiction among adolescents.","Malinauskas R, et al.","J Behav Addict. 2019."
"Does smartphone addiction affect social interaction: a study among dental students in Hyderabad.","Krishna N, et al.","Int J Adolesc Med Health. 2019."
"Digital Traces of Behaviour Within Addiction: Response to Griffiths (2017).","Ellis DA, et al.","Int J Ment Health Addict. 2018."
"Effects of chronic stress on smartphone addiction: A moderated mediation model.","Qiu H, et al.","Front Public Health. 2023."
"Personal Profiles, Family Environment, Patterns of Smartphone Use, Nomophobia, and Smartphone Addiction across Low, Average, and High Perceived Academic Performance Levels among High School Students in the Philippines.","Buctot DB, et al.","Int J Environ Res Public Health. 2021."
"The Role of Motivation Systems, Anxiety, and Low Self-Control in Smartphone Addiction among Smartphone-Based Social Networking Service (SNS) Users.","Kwak MJ, et al.","Int J Environ Res Public Health. 2022."
"Phubbing as a Millennials' New Addiction and Relating Factors Among Nursing Students.","Han JH, et al.","Psychiatry Investig. 2022."
"Investigating Links Between Fear of COVID-19, Neuroticism, Social Networks Use Disorder, and Smartphone Use Disorder Tendencies.","Montag C, et al.","Front Psychol. 2021."
"The Relationship Between Chronotype and Impulsivity, Attention-Deficit Disorder, Internet, Social Media, and Smartphone Addiction.","Yılbaş B, et al.","Alpha Psychiatry. 2022."
"Smartphone use and the quality of life of medical students in the Kumaun Region, Uttarakhand.","Awasthi S, et al.","J Family Med Prim Care. 2020."
"Excessive Smartphone Use and Self-Esteem Among Adults With Internet Gaming Disorder: Quantitative Survey Study.","Kim H, et al.","JMIR Mhealth Uhealth. 2020."
"Aberrant intrinsic neural network strength in individuals with ""smartphone addiction"": An MRI data fusion study.","Schmitgen MM, et al.","Brain Behav. 2022."
"Structural and functional correlates of smartphone addiction.","Horvath J, et al.","Addict Behav. 2020."
"Why are Individuals with Alexithymia Symptoms More Likely to Have Mobile Phone Addiction? The Multiple Mediating Roles of Social Interaction Anxiousness and Boredom Proneness.","Xiao W, et al.","Psychol Res Behav Manag. 2021."
"Gender Differences in Parental Impact on Problematic Smartphone Use among Korean Adolescents.","Son H, et al.","Int J Environ Res Public Health. 2021."
"Personality Factors Predicting Smartphone Addiction Predisposition: Behavioral Inhibition and Activation Systems, Impulsivity, and Self-Control.","Kim Y, et al.","PLoS One. 2016."
"Prevalence and correlates of sleep quality in the Chinese college students with migraine: a cross-sectional study.","Zhao J, et al.","Front Behav Neurosci. 2022."
"Psychometric Properties and Factor Structures of Chinese Smartphone Addiction Inventory: Test of Two Models.","Wang HY, et al.","Front Psychol. 2018."
"The SAMS: Smartphone Addiction Management System and verification.","Lee H, et al.","J Med Syst. 2014."
"Hedonic use, stress, and life satisfaction as predictors of smartphone addiction.","Vujić A, et al.","Addict Behav Rep. 2022."
"Is job performance conditioned by work-from-home demands and resources?","Prodanova J, et al.","Technol Soc. 2021."
"Effects of Social Media Use on Psychological Well-Being: A Mediated Model.","Ostic D, et al.","Front Psychol. 2021."
"Cross-sectional survey of smartphone addiction and its relationship with personality traits among medical students.","Huang X, et al.","Australas Psychiatry. 2023."
"Harm avoidance, daily stress, and problematic smartphone use in children and adolescents.","Yoo SY, et al.","Front Psychiatry. 2022."
"Social Networking Sites and Addiction: Ten Lessons Learned.","Kuss DJ, et al.","Int J Environ Res Public Health. 2017."
"Analysis of Electric Bicycle Riders' Use of Mobile Phones While Riding on Campus.","Yang Y, et al.","Int J Environ Res Public Health. 2022."
"Relationships between cervical sagittal posture, muscle endurance, joint position sense, range of motion and level of smartphone addiction.","Torkamani MH, et al.","BMC Musculoskelet Disord. 2023."
"Problematic Smartphone Use Leads to Behavioral and Cognitive Self-Control Deficits.","Fabio RA, et al.","Int J Environ Res Public Health. 2022."
"Mobile Phones: Vital Addiction or Lethal Addiction? Mobile Phone Usage Patterns and Assessment of Mobile Addiction among Undergraduate Medical Students in Telangana, India.","Jahagirdar V, et al.","J Addict. 2021."
"Possible sleep bruxism, smartphone addiction and sleep quality among Brazilian university students during COVID-19 pandemic.","Prado IM, et al.","Sleep Sci. 2022."
"Gaming patterns and related symptoms in adolescents using cluster analysis: Baseline results from the Internet User Cohort for Unbiased Recognition of Gaming Disorder in Early Adolescence (iCURE) study.","Jeong H, et al.","Environ Res. 2020."
"Internet, video game and mobile phone addiction in children and adolescents diagnosed with ADHD: A case-control study.","Menéndez-García A, et al.","Adicciones. 2022."
"Correlations between smartphone addiction and alexithymia, attachment style, and subjective well-being: A meta-analysis.","Ding Y, et al.","Front Psychol. 2022."
"Stroop effect in smartphone addiction among college students.","Zhang T, et al.","Medicine (Baltimore). 2021."
"Smartphone Use and Its Addiction among Adolescents in the Age Group of 16-19 Years.","Bhanderi DJ, et al.","Indian J Community Med. 2021."
"Psychological resilience buffers the association between cell phone addiction and sleep quality among college students in Jiangsu Province, China.","Xie G, et al.","Front Psychiatry. 2023."
"Association between Mobile Phone Addiction Index and Sugar-Sweetened Food Intake in Medical College Students Stratified by Sex from Shanghai, China.","Liu S, et al.","Nutrients. 2021."
"Cross-cultural adaptation, factor structure, and evidence of reliability of the Smartphone Addiction Scale in Brazil.","Laurence PG, et al.","Braz J Psychiatry. 2020."
"Effects of a group mindfulness-based cognitive programme on smartphone addictive symptoms and resilience among adolescents: study protocol of a cluster-randomized controlled trial.","Tang ACY, et al.","BMC Nurs. 2021."
"Clinical Considerations in Internet and Video Game Addiction Treatment.","Greenfield DN.","Child Adolesc Psychiatr Clin N Am. 2022."
"Psychological Capital Mediates the Relationship Between Problematic Smartphone Use and Learning Burnout in Chinese Medical Undergraduates and Postgraduates: A Cross-Sectional Study.","Zhang C, et al.","Front Psychol. 2021."
"Gaming Device Usage Patterns Predict Internet Gaming Disorder: Comparison across Different Gaming Device Usage Patterns.","Paik SH, et al.","Int J Environ Res Public Health. 2017."
"An Affective Neuroscience Framework for the Molecular Study of Internet Addiction.","Montag C, et al.","Front Psychol. 2016."
"Does Smartphone Addiction, Social Media Addiction, and/or Internet Game Addiction Affect Adolescents' Interpersonal Interactions?","Yang SY, et al.","Healthcare (Basel). 2022."
"Technological addictions in attention deficit hyperactivity disorder: Are they associated with emotional intelligence?","Kaypakli GY, et al.","Indian J Psychiatry. 2020."
"Smartphone addiction in medical students: Association with perceived stress, personality factors and loneliness.","Verma N, et al.","Indian J Public Health. 2023."
"A longitudinal study on college students' depressive symptoms during the COVID-19 pandemic: The trajectories, antecedents, and outcomes.","Wu J, et al.","Psychiatry Res. 2023."
"Risk factors for problematic smartphone use in children and adolescents: a review of existing literature.","Fischer-Grote L, et al.","Neuropsychiatr. 2019."
"Worry and anger are associated with latent classes of problematic smartphone use severity among college students.","Elhai JD, et al.","J Affect Disord. 2019."
"Suicidal Ideation Is Associated With Excessive Smartphone Use Among Chinese College Students.","Huang Q, et al.","Front Public Health. 2022."
"Problematic Smartphone Use: Investigating Contemporary Experiences Using a Convergent Design.","Kuss DJ, et al.","Int J Environ Res Public Health. 2018."
"The Persian Version of the Mobile Application Rating Scale (MARS-Fa): Translation and Validation Study.","Barzegari S, et al.","JMIR Form Res. 2022."
"E-sports playing and its relation to lifestyle behaviors and psychological well-being: A large-scale study of collegiate e-sports players in China.","Cheng M, et al.","Complement Ther Clin Pract. 2023."
"Examining bi-directionality between Fear of Missing Out and problematic smartphone use. A two-wave panel study among adolescents.","Lo Coco G, et al.","Addict Behav. 2020."
"Temporal Stability of Smartphone Use Data: Determining Fundamental Time Unit and Independent Cycle.","Pan YC, et al.","JMIR Mhealth Uhealth. 2019."
"The validation of Implicit Association Test measures for smartphone and Internet addiction in at-risk children and adolescents.","Roh D, et al.","J Behav Addict. 2018."
"Unique and interactive effects of parental neglect, school connectedness, and trait self-control on mobile short-form video dependence among Chinese left-behind adolescents.","Liu QQ, et al.","Child Abuse Negl. 2022."
"Effects of elongation longitudinaux avec decoaption osteo-articulaire and post-facilitation stretching technique on pain and functional disability in mobile users with text neck syndrome during COVID-19 pandemic: A randomized controlled trial.","Farooq M, et al.","Medicine (Baltimore). 2023."
"Problematic Smartphone Use-Comparison of Students With and Without Problematic Smartphone Use in Light of Personality.","Eichenberg C, et al.","Front Psychiatry. 2021."
"Smartphone and Facebook addictions share common risk and prognostic factors in a sample of undergraduate students.","Khoury JM, et al.","Trends Psychiatry Psychother. 2019."
"Mobile phones: The effect of its presence on learning and memory.","Tanil CT, et al.","PLoS One. 2020."
"Smartphone de-addiction among children and adolescents: An hour of need.","Nayak SG, et al.","J Child Adolesc Psychiatr Nurs. 2022."
"Associations Between Online Learning, Smartphone Addiction Problems, and Psychological Symptoms in Chinese College Students After the COVID-19 Pandemic.","Zhang C, et al.","Front Public Health. 2022."
"Relationships Between Anxiety, Perceived Vulnerability to Disease, and Smartphone Use During Coronavirus Disease 2019 Pandemic in a Sample of Italian College Students.","De Pasquale C, et al.","Front Psychol. 2021."
"Smartphone Use and Sleep Quality in Chinese College Students: A Preliminary Study.","Huang Q, et al.","Front Psychiatry. 2020."
"The Relationship Between Physical Activity and Mobile Phone Addiction Among Adolescents and Young Adults: Systematic Review and Meta-analysis of Observational Studies.","Xiao W, et al.","JMIR Public Health Surveill. 2022."
"Drug Addiction.","Fluyau D, et al.","2022 Aug 29. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2023 Jan–."
"Recorded Behavior as a Valuable Resource for Diagnostics in Mobile Phone Addiction: Evidence from Psychoinformatics.","Montag C, et al.","Behav Sci (Basel). 2015."
"COVID-19 anxiety symptoms associated with problematic smartphone use severity in Chinese adults.","Elhai JD, et al.","J Affect Disord. 2020."
"Types of problematic smartphone use based on psychiatric symptoms.","Rho MJ, et al.","Psychiatry Res. 2019."
"Insecure Attachment and Technology Addiction Among Young Adults: The Mediating Role of Impulsivity, Alexithymia, and General Psychological Distress.","Remondi C, et al.","Cyberpsychol Behav Soc Netw. 2020."
"Over-connected? A qualitative exploration of the relationship between Australian youth and their mobile phones.","Walsh SP, et al.","J Adolesc. 2008."
"Validation of smartphone addiction scale - Short version (SAS-SV) in Brazilian adolescents.","Andrade ALM, et al.","Addict Behav. 2020."
"Self-Perception of Dependence as an Indicator of Smartphone Addiction-Establishment of a Cutoff Point in the SPAI-Spain Inventory.","Ballestar-Tarín ML, et al.","Int J Environ Res Public Health. 2020."
"Problematic Smartphone Use and Mental Health in Chinese Adults: A Population-Based Study.","Guo N, et al.","Int J Environ Res Public Health. 2020."
"Caudate nucleus volume mediates the link between glutamatergic neurotransmission and problematic smartphone use in youth.","Yoo JH, et al.","J Behav Addict. 2021."
"The importance of analogue zeitgebers to reduce digital addictive tendencies in the 21st century.","Montag C, et al.","Addict Behav Rep. 2015."
"Treatment Considerations in Internet and Video Game Addiction: A Qualitative Discussion.","Greenfield DN.","Child Adolesc Psychiatr Clin N Am. 2018."
"Internet use disorders: What's new and what's not?. •","Griffiths MD.","J Behav Addict. 2020."
"Demographic characteristics, family environment and psychosocial factors affecting internet addiction in Chinese adolescents.","Zhang W, et al.","J Affect Disord. 2022."
"Phantom phone signals and other hallucinatory-like experiences: Investigation of similarities and differences.","Aleksandrowicz A, et al.","Psychiatry Res. 2023."
"An Innovative, Unobtrusive Approach to Investigate Smartphone Interaction in Nonaddicted Subjects Based on Wearable Sensors: A Pilot Study.","Tonacci A, et al.","Medicina (Kaunas). 2019."
"Gender Differences in Smartphone Addiction Behaviors Associated With Parent-Child Bonding, Parent-Child Communication, and Parental Mediation Among Korean Elementary School Students.","Lee EJ, et al.","J Addict Nurs. 2018."
"Cross-cultural adaptation and psychometric properties of the Korean Scale for Internet Addiction (K-Scale) in Japanese high school students.","Mak KK, et al.","Psychiatry Res. 2017."
"Technology addiction among school-going adolescents in India: epidemiological analysis from a cluster survey for strengthening adolescent health programs at district level.","Amudhan S, et al.","J Public Health (Oxf). 2022."
"Internet addiction is associated with psychological distress in highly schizotypal students.","Fekih-Romdhane F, et al.","Early Interv Psychiatry. 2022."
"Mobile gaming and problematic smartphone use: A comparative study between Belgium and Finland.","Lopez-Fernandez O, et al.","J Behav Addict. 2018."
"Temperament Types at Age 3 and Smartphone Overdependence at Age 10.","Kim YH.","Front Psychol. 2022."
"Urban-Rural Distinction or Economic Segmentation: A Study on Fear and Inferiority in Poor Children's Peer Relationships.","Wang S, et al.","Healthcare (Basel). 2022."
"Estimation of Behavioral Addiction Prevalence During COVID-19 Pandemic: A Systematic Review and Meta-analysis.","Alimoradi Z, et al.","Curr Addict Rep. 2022."
"Internet-Related Instruments (Bergen Social Media Addiction Scale, Smartphone Application-Based Addiction Scale, Internet Gaming Disorder Scale-Short Form, and Nomophobia Questionnaire) and Their Associations with Distress among Malaysian University Students.","Tung SEH, et al.","Healthcare (Basel). 2022."
"Application of Diagnostic Interview for Internet Addiction (DIA) in Clinical Practice for Korean Adolescents.","Ryu H, et al.","J Clin Med. 2019."
"Burnout, Perceived Stress, Sleep Quality, and Smartphone Use: A Survey of Osteopathic Medical Students.","Brubaker JR, et al.","J Am Osteopath Assoc. 2020."
"Increased problematic smartphone use among children with attention-deficit/hyperactivity disorder in the community: The utility of Chinese version of Smartphone Addiction Proneness Scale.","Huang YC, et al.","J Chin Med Assoc. 2020."
"Ultrasound biomicroscopy study of accommodative state in Smartphone abusers.","Kashif RF, et al.","BMC Ophthalmol. 2022."
"Problematic Smartphone Use, Deep and Surface Approaches to Learning, and Social Media Use in Lectures.","Rozgonjuk D, et al.","Int J Environ Res Public Health. 2018."
"Association between mobile phone addiction, chronotype and nonsuicidal self-injury among adolescents: A large-scale study in China.","Rong F, et al.","Addict Behav. 2023."
"Emptiness Mediates the Association Between Pathological Narcissism and Problematic Smartphone Use.","Zerach G.","Psychiatr Q. 2021."
"Peer Victimization and Adolescent Mobile Social Addiction: Mediation of Social Anxiety and Gender Differences.","Tu W, et al.","Int J Environ Res Public Health. 2022."
"Investigation of grip strength, pain threshold, pain tolerance and function in smartphone users.","Erğun Keşli E, et al.","Somatosens Mot Res. 2023."
"The Effect of Parental Phubbing on Teenager's Mobile Phone Dependency Behaviors: The Mediation Role of Subjective Norm and Dependency Intention.","Liu RD, et al.","Psychol Res Behav Manag. 2019."
