"Title","Author_Info","Journal","Year","Label"
"Challenges in Internet Addiction Disorder: Is a Diagnosis Feasible or Not?","Musetti A, et al.","Front Psychol",2016,"internet"
"Measurement Invariance of the Internet Addiction Test Among Hong Kong, Japanese, and Malaysian Adolescents.","Lai CM, et al.","Cyberpsychol Behav Soc Netw",2015,"internet"
"Internet Addiction, Symptoms of Anxiety, Depressive Symptoms, Stress Among Higher Education Students During the COVID-19 Pandemic.","Gavurova B, et al.","Front Public Health",2022,"internet"
"Treatment Considerations in Internet and Video Game Addiction: A Qualitative Discussion.","Greenfield DN.","Child Adolesc Psychiatr Clin N Am",2018,"internet"
"Factor structure of the Internet Addiction Scale and its associations with psychiatric symptoms for Korean adolescents.","Sung M, et al.","Community Ment Health J",2014,"internet"
"Development and Differential Item Functioning of the Internet Addiction Test-Revised (IAT-R): An Item Response Theory Approach.","Mak KK, et al.","Cyberpsychol Behav Soc Netw",2020,"internet"
"Psychometric Properties of the Internet Addiction Test: A Systematic Review and Meta-Analysis.","Moon SJ, et al.","Cyberpsychol Behav Soc Netw",2018,"internet"
"Internet use and addiction among medical students of Universiti Sultan Zainal Abidin, Malaysia.","Haque M, et al.","Psychol Res Behav Manag",2016,"internet"
"The relationship of affective temperament and emotional-behavioral difficulties to internet addiction in Turkish teenagers.","Ozturk FO, et al.","ISRN Psychiatry",2013,"internet"
"Differentiation of Internet addiction risk level based on autonomic nervous responses: the Internet-addiction hypothesis of autonomic activity.","Lu DW, et al.","Cyberpsychol Behav Soc Netw",2010,"internet"
"Measuring and analyzing the causes of problematic Internet use.","Chiang IP, et al.","Cyberpsychol Behav Soc Netw",2012,"internet"
"Effects of Electroacupuncture Combined With Psychological Intervention on Depressive Status and Contingent Negative Variation in Patients With Internet Addiction Disorder: A Randomized Controlled Trial.","Peng W, et al.","Front Psychiatry",2021,"internet"
"A Study of Occupational Therapy Strategies and Psychological Regulation of Students' Internet Addiction in the Mobile Social Media Environment.","Zhang X.","Occup Ther Int",2022,"internet"
"Problematic use of the Internet is a unidimensional quasi-trait with impulsive and compulsive subtypes.","Tiego J, et al.","BMC Psychiatry",2019,"internet"
"The health belief model and number of peers with internet addiction as inter-related factors of Internet addiction among secondary school students in Hong Kong.","Wang Y, et al.","BMC Public Health",2016,"internet"
"The effect of solution-focussed education and counselling on problematic internet usage, sleep quality and school achievement: A randomized controlled trial.","Şermet Kaya Ş, et al.","Int J Nurs Pract",2023,"internet"
"Differentiation between young adult Internet addicts, smokers, and healthy controls by the interaction between impulsivity and temporal lobe thickness.","Zsidó AN, et al.","J Behav Addict",2019,"internet"
"The relationship between second-to-fourth digit (2D:4D) ratios and problematic and pathological Internet use among Turkish university students.","Canan F, et al.","J Behav Addict",2017,"internet"
"[Internet Addiction Disorder in a Sample of 402 High School Students].","Taranto F, et al.","Psychiatr Pol",2015,"internet"
"Internet Addiction among Young Adult University Students during the COVID-19 Pandemic: The Role of Peritraumatic Distress, Attachment, and Alexithymia.","Marzilli E, et al.","Int J Environ Res Public Health",2022,"internet"
"Associations among internet addiction, lifestyle behaviors, and dental caries among high school students in Southwest Japan.","Iwasaki M, et al.","Sci Rep",2022,"internet"
"Analysis of Occupational Balance and Its Relation to Problematic Internet Use in University Occupational Therapy Students.","Romero-Tébar A, et al.","Healthcare (Basel)",2021,"internet"
"Waterpipe smoking, internet addiction and depression: A public health problem trio?","Emre N, et al.","Int J Clin Pract",2021,"internet"
"[Current approaches to the treatment and correction of Internet addiction].","Egorov AY, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2019,"internet"
"Merging Theoretical Models and Therapy Approaches in the Context of Internet Gaming Disorder: A Personal Perspective.","Young KS, et al.","Front Psychol",2017,"internet"
"Internet Addiction, Hikikomori Syndrome, and the Prodromal Phase of Psychosis.","Stip E, et al.","Front Psychiatry",2016,"internet"
"Comorbidity of psychiatric disorders with Internet addiction in a clinical sample: the effect of personality, defense style and psychopathology.","Floros G, et al.","Addict Behav",2014,"internet"
"Editorial: Online Psychology Beyond Addiction and Gaming: A Global Look at Mental Health and Internet-Related Technologies.","Aboujaoude E, et al.","Front Psychol",2021,"internet"
"Corrigendum: Prevalence and Associated Factors of Internet Addiction Among Undergraduate Students at Al-Beheira Governorate, Egypt.","Salama B.","Int J Public Health",2022,"internet"
"Internet addiction and suicidal behavior among vocational high school students in Hunan Province, China: A moderated mediation model.","Teng Z, et al.","Front Public Health",2023,"internet"
"Risky cyber behaviors in adolescents with depression: A case control study.","Uçar HN, et al.","J Affect Disord",2020,"internet"
"The relationship between social support and depressive symptoms among the college students of Liaoning, China: a moderated mediated analysis.","Dong Y, et al.","Psychol Health Med",2020,"internet"
"Random topology organization and decreased visual processing of internet addiction: Evidence from a minimum spanning tree analysis.","Wang H, et al.","Brain Behav",2019,"internet"
"Assessing the diagnostic contribution of internet gaming disorder criteria requires improved content, construct and face validity-a response to Rehbein and colleagues (2015).","Kardefelt-Winther D.","Addiction",2015,"internet"
"Symptom relationships between internet addiction and anxiety across primary and middle school students during the Omicron lockdown.","Liu Y, et al.","J Affect Disord",2023,"internet"
"Psychometric Properties of the Persian Internet Addiction Test-Social Networking Sites Version: Dimensionality Assessment of Social Networking Site Addiction.","Hashemi Y, et al.","Addict Health",2021,"internet"
"Concurrent and Longitudinal Relationships between Positive Youth Development Attributes and Adolescent Internet Addiction Symptoms in Chinese Mainland High School Students.","Dou D, et al.","Int J Environ Res Public Health",2021,"internet"
"Gaming disorder and internet addiction: A systematic review of resting-state EEG studies.","Burleigh TL, et al.","Addict Behav",2020,"internet"
"Internet Addiction Among Lebanese Adolescents: The Role of Self-Esteem, Anger, Depression, Anxiety, Social Anxiety and Fear, Impulsivity, and Aggression-A Cross-Sectional Study.","Obeid S, et al.","J Nerv Ment Dis",2019,"internet"
"Relationships between Internet addiction and clinicodemographic and behavioral factors.","ElSalhy M, et al.","Neuropsychiatr Dis Treat",2019,"internet"
"The impact of depression, anxiety, neuroticism, and severity of Internet addiction symptoms on the relationship between probable ADHD and severity of insomnia among young adults.","Evren B, et al.","Psychiatry Res",2019,"internet"
"Factors Related to Self-Reported Attention Deficit Among Incoming University Students.","Cheng SH, et al.","J Atten Disord",2016,"internet"
"The screens culture: impact on ADHD.","Weiss MD, et al.","Atten Defic Hyperact Disord",2011,"internet"
"Food Addiction and Its Relationship to Weight- and Addiction-Related Psychological Parameters in Individuals With Overweight and Obesity.","Pape M, et al.","Front Psychol",2021,"internet"
"School-Related Risk Factors of Internet Use Disorders.","Kindt S, et al.","Int J Environ Res Public Health",2019,"internet"
"The Current Status of Psychological Intervention Research for Internet Addiction and Internet Gaming Disorder.","Kim S, et al.","Issues Ment Health Nurs",2019,"internet"
"Definition of Substance and Non-substance Addiction.","Zou Z, et al.","Adv Exp Med Biol",2017,"internet"
"The Dimensions of Facebook Addiction as Measured by Facebook Addiction Italian Questionnaire and Their Relationships with Individual Differences.","Caci B, et al.","Cyberpsychol Behav Soc Netw",2017,"internet"
"Differential psychological impact of internet exposure on Internet addicts.","Romano M, et al.","PLoS One",2013,"internet"
"Prevalence of internet addiction and comparison of internet addicts and non-addicts in Iranian high schools.","Ghassemzadeh L, et al.","Cyberpsychol Behav",2008,"internet"
"Childhood trauma and psychological sub-health among Chinese adolescents: the mediating effect of Internet addiction.","Yang M, et al.","BMC Psychiatry",2022,"internet"
"Effect of Social-Psychological Intervention on Self-Efficacy, Social Adaptability and Quality of Life of Internet-Addicted Teenagers.","Zhao Y, et al.","Psychiatr Danub",2022,"internet"
"Sleep disorders in higher education students: Modifiable and non-modifiable risk factors.","Minghelli B.","North Clin Istanb",2022,"internet"
"The Relationship between Internet Addiction, Internet Gaming and Anxiety among Medical Students in a Malaysian Public University during COVID-19 Pandemic.","Ismail N, et al.","Int J Environ Res Public Health",2021,"internet"
"The Association Between Internet Addiction and Anxiety in Nursing Students: A Network Analysis.","Cai H, et al.","Front Psychiatry",2021,"internet"
"Parenting styles, perceived social support and emotion regulation in adolescents with internet addiction.","Karaer Y, et al.","Compr Psychiatry",2019,"internet"
"Electro-acupuncture treatment for internet addiction: Evidence of normalization of impulse control disorder in adolescents.","Yang Y, et al.","Chin J Integr Med",2017,"internet"
"The effects of technology use on working young loneliness and social relationships.","Yayan EH, et al.","Perspect Psychiatr Care",2019,"internet"
"Impulse inhibition in people with Internet addiction disorder: electrophysiological evidence from a Go/NoGo study.","Dong G, et al.","Neurosci Lett",2010,"internet"
"Too much time online: internet addiction or healthy social interactions?","Grohol JM.","Cyberpsychol Behav",1999,"internet"
"White matter microstructural changes in internet addiction disorder: A systematic review of diffusion tensor imaging studies.","Mohammadi S, et al.","Addict Behav",2023,"internet"
"Internet addiction and its association with quality of life in patients with major depressive disorder: a network perspective.","Bai W, et al.","Transl Psychiatry",2022,"internet"
"Altered brain network topology related to working memory in internet addiction.","Wang H, et al.","J Behav Addict",2020,"internet"
"Adolescent Internet Addiction in Hong Kong: Prevalence, Psychosocial Correlates, and Prevention.","Chung TWH, et al.","J Adolesc Health",2019,"internet"
"Positive outcome expectancy mediates the relationship between social influence and Internet addiction among senior high-school students.","Lin MP, et al.","J Behav Addict",2018,"internet"
"Internet Addiction Disorder: Personality characteristics and risk of pathological overuse in adolescents.","Munno D, et al.","Psychiatry Res",2017,"internet"
"Body Image Concerns: The Impact of Digital Technologies and Psychopathological Risks in a Normative Sample of Adolescents.","Mesce M, et al.","Behav Sci (Basel)",2022,"internet"
"The Gender-Sensitive Social Risk Factors for Internet Addiction in College Undergraduate Students.","Lin X, et al.","Psychiatry Investig",2021,"internet"
"Structural brain changes in young males addicted to video-gaming.","Mohammadi B, et al.","Brain Cogn",2020,"internet"
"Internet addiction and psychopathology in a community before and during an economic crisis.","Siomos K, et al.","Epidemiol Psychiatr Sci",2014,"internet"
"Commentary: Development and Validation of a Self-reported Questionnaire for Measuring Internet Search Dependence.","Griffiths MD.","Front Public Health",2017,"internet"
"Prevalence of internet addiction in Africa: A systematic review and meta-analysis.","Endomba FT, et al.","J Behav Addict",2022,"internet"
"Visual Mismatch Negativity: A Mini-Review of Non-pathological Studies With Special Populations and Stimuli.","Czigler I, et al.","Front Hum Neurosci",2022,"internet"
"The bits and bytes of computer/Internet addiction: a factor analytic approach.","Pratarelli ME, et al.","Behav Res Methods Instrum Comput",1999,"internet"
"The relationship between Internet addiction and childhood trauma in adolescents: The mediating role of social support.","Sheng X, et al.","Front Psychol",2022,"internet"
"Internet addiction, mental health, and sleep quality in students of medical sciences, Iran: A cross-sectional study.","Arzani-Birgani A, et al.","J Educ Health Promot",2021,"internet"
"The effect of educational intervention based on BASNEF model for reducing internet addiction among female students: a quasi-experimental study.","Gholamian B, et al.","Ital J Pediatr",2019,"internet"
"Incidence and predictive factors of Internet addiction among Chinese secondary school students in Hong Kong: a longitudinal study.","Lau JTF, et al.","Soc Psychiatry Psychiatr Epidemiol",2017,"internet"
"Associations Between Internet Addiction and Gender, Anxiety, Coping Styles and Acceptance in University Freshmen in South China.","Shan X, et al.","Front Psychiatry",2021,"internet"
"Mindfulness for internet use disorder: a study protocol of a systematic review and meta-analysis.","Fendel JC, et al.","BMJ Open",2022,"internet"
"Online dialectical behavioral therapy for adults with internet addiction: A quasi-experimental trial during the COVID-19 pandemic.","Siste K, et al.","Psychiatry Res",2022,"internet"
"Personality Traits of Croatian University Students with Internet Addiction.","Miskulin I, et al.","Behav Sci (Basel)",2022,"internet"
"Multidimensional Correlates of Parental Self-Efficacy in Managing Adolescent Internet Use among Parents of Adolescents with Attention-Deficit/Hyperactivity Disorder.","Hsieh YP, et al.","Int J Environ Res Public Health",2020,"internet"
"Association between parental separation and addictions in adolescents: results of a National Lebanese Study.","Jabbour N, et al.","BMC Public Health",2020,"internet"
"Relationship of internet addiction severity with probable ADHD and difficulties in emotion regulation among young adults.","Evren B, et al.","Psychiatry Res",2018,"internet"
"Effects of Internet and Smartphone Addictions on Depression and Anxiety Based on Propensity Score Matching Analysis.","Kim YJ, et al.","Int J Environ Res Public Health",2018,"internet"
"Risk factors of Internet addiction and the health effect of internet addiction on adolescents: a systematic review of longitudinal and prospective studies.","Lam LT.","Curr Psychiatry Rep",2014,"internet"
"[Internet addiction: development and validation of an instrument in adolescent scholars in Lima, Peru].","Lam-Figueroa N, et al.","Rev Peru Med Exp Salud Publica",2011,"internet"
"Editorial: Digital Interventions in Mental Health: Current Status and Future Directions.","Aboujaoude E, et al.","Front Psychiatry",2020,"internet"
"Bullying victimization among Lebanese adolescents: The role of child abuse, Internet addiction, social phobia and depression and validation of the Illinois Bully Scale.","Malaeb D, et al.","BMC Pediatr",2020,"internet"
"Internet Addiction and Social Media Addiction in Medical Faculty Students: Prevalence, Related Factors, and Association with Life Satisfaction.","Sayili U, et al.","J Community Health",2023,"internet"
"The prevalence of internet addiction and its association with quality of life among clinically stable patients with major depressive disorder.","Yang JJ, et al.","J Affect Disord",2022,"internet"
"Implications of COVID-19 and Lockdown on Internet Addiction Among Adolescents: Data From a Developing Country.","Siste K, et al.","Front Psychiatry",2021,"internet"
"The Association of Level of Internet Use with Suicidal Ideation and Suicide Attempts in South Korean Adolescents: A Focus on Family Structure and Household Economic Status.","Lee SY, et al.","Can J Psychiatry",2016,"internet"
"Turkish adaptation study of Internet Addiction Scale.","Kesici S, et al.","Cyberpsychol Behav Soc Netw",2010,"internet"
"The Junior Students' Internet Literacy Scale: Measure Development and Validation.","Huang Y, et al.","Int J Environ Res Public Health",2021,"internet"
"Prevalence and predictors of the persistence and incidence of adolescent internet addiction in Mainland China: A two-year longitudinal study.","Bu H, et al.","Addict Behav",2021,"internet"
"Internet addiction in students from an educational institution in Southern Brazil: prevalence and associated factors.","de Ávila GB, et al.","Trends Psychiatry Psychother",2020,"internet"
"When adolescents face both Internet addiction and mood symptoms: A cross-sectional study of comorbidity and its predictors.","Gao T, et al.","Psychiatry Res",2020,"internet"
"Further Evidence for the Psychometric Properties of Young's Internet Addiction Test (IAT): A Study on a Sample of Israeli-Arab Male Adolescents.","Yaffe Y, et al.","Am J Health Behav",2019,"internet"
"The relationship between internet addiction, social anxiety, impulsivity, self-esteem, and depression in a sample of Turkish undergraduate medical students.","Yücens B, et al.","Psychiatry Res",2018,"internet"
"Internet addiction among medical students of Sohag University, Egypt.","Ali R, et al.","J Egypt Public Health Assoc",2017,"internet"
"Description of internet addiction among Chilean medical students: a cross-sectional study.","Berner JE, et al.","Acad Psychiatry",2014,"internet"
"[The relationship between emotional, physical abuse and Internet addiction disorder among middle school students].","Zhang ZH, et al.","Zhonghua Liu Xing Bing Xue Za Zhi",2009,"internet"
"The Internet addiction test: Psychometric properties, socio-demographic risk factors and addictive co-morbidities in a large adult sample.","Sela Y, et al.","Addict Behav",2021,"internet"
"Abnormal Functional Connectivity in Cognitive Control Network, Default Mode Network, and Visual Attention Network in Internet Addiction: A Resting-State fMRI Study.","Wang Y, et al.","Front Neurol",2019,"internet"
"Italian validation of the Children's Shyness Questionnaire: Exploring associations between shyness and psychosocial functioning.","Spensieri V, et al.","PLoS One",2019,"internet"
"[The Concept and Treatment of Internet Addiction].","Elsalhy M, et al.","Brain Nerve",2016,"internet"
"The dysfunction of face processing in patients with internet addiction disorders: an event-related potential study.","Zhang F, et al.","Neuroreport",2016,"internet"
"Identification of central symptoms in Internet addictions and depression among adolescents in Macau: A network analysis.","Cai H, et al.","J Affect Disord",2022,"internet"
"Chronic Back Condition and the Level of Physical Activity as Well as Internet Addiction among Physiotherapy Students during the COVID-19 Pandemic in Poland.","Gałczyk M, et al.","Int J Environ Res Public Health",2021,"internet"
"Predictive Effects of Sex, Age, Depression, and Problematic Behaviors on the Incidence and Remission of Internet Addiction in College Students: A Prospective Study.","Hsieh KY, et al.","Int J Environ Res Public Health",2018,"internet"
"Development and validation of the Parents' Perceived Self-Efficacy to Manage Children's Internet Use Scale for parents of adolescents with attention-deficit/hyperactivity disorder.","Hsieh YP, et al.","J Behav Addict",2017,"internet"
"The association between attention deficit/hyperactivity disorder and internet addiction: a systematic review and meta-analysis.","Wang BQ, et al.","BMC Psychiatry",2017,"internet"
"Internet addiction in Greek medical students: an online survey.","Tsimtsiou Z, et al.","Acad Psychiatry",2015,"internet"
"The Relationship Between Negative Life Events and Internet Addiction Disorder Among Adolescents and College Students in China: A Systematic Review and Meta-Analysis.","Wang J, et al.","Front Psychiatry",2022,"internet"
"A meta-analysis of psychological interventions for Internet/smartphone addiction among adolescents.","Malinauskas R, et al.","J Behav Addict",2019,"internet"
"Web addiction in the brain: Cortical oscillations, autonomic activity, and behavioral measures.","Balconi M, et al.","J Behav Addict",2017,"internet"
"Problematic Internet Usage and Immune Function.","Reed P, et al.","PLoS One",2015,"internet"
"Greek version of the Internet Addiction Test: a validation study.","Tsimtsiou Z, et al.","Psychiatr Q",2014,"internet"
"Effects of exercise or tai chi on Internet addiction in college students and the potential role of gut microbiota: A randomized controlled trial.","Zhang X, et al.","J Affect Disord",2023,"internet"
"Is there a gradient in the association between internet addiction and health?","Hossin MZ, et al.","PLoS One",2022,"internet"
"Bidirectional predictions between Internet addiction and probable depression among Chinese adolescents.","Lau JTF, et al.","J Behav Addict",2018,"internet"
"Internet addiction and attention-deficit-hyperactivity disorder: Effects of anxiety, depression and self-esteem.","Kahraman Ö, et al.","Pediatr Int",2018,"internet"
"A bidirectional association between internet addiction and depression: A large-sample longitudinal study among Chinese university students.","Yang X, et al.","J Affect Disord",2022,"internet"
"Internet Addiction and Its Associations with Clinical and Psychosocial Factors in Medical Students.","Seo EH, et al.","Psychiatry Investig",2021,"internet"
"Internet use patterns and Internet addiction in children and adolescents with obesity.","Bozkurt H, et al.","Pediatr Obes",2018,"internet"
"The Difference in Comorbidities and Behavioral Aspects between Internet Abuse and Internet Dependence in Korean Male Adolescents.","Lee JY, et al.","Psychiatry Investig",2014,"internet"
"Impact of addiction to internet on a number of psychiatric symptoms in students of isfahan universities, iran, 2010.","Alavi SS, et al.","Int J Prev Med",2012,"internet"
"Internet addiction: a descriptive clinical study focusing on comorbidities and dissociative symptoms.","Bernardi S, et al.","Compr Psychiatry",2009,"internet"
"The Internet Process Addiction Test: Screening for Addictions to Processes Facilitated by the Internet.","Northrup JC, et al.","Behav Sci (Basel)",2015,"internet"
"[Internet addiction: the medical challenge of the 21st century? br].","Szapáry Á, et al.","Orv Hetil",2022,"internet"
"Is Internet Addiction a Clinical Symptom or a Psychiatric Disorder? A Comparison With Bipolar Disorder.","Caldiroli A, et al.","J Nerv Ment Dis",2018,"internet"
"Social anxiety in online and real-life interaction and their associated factors.","Yen JY, et al.","Cyberpsychol Behav Soc Netw",2012,"internet"
"Development and validation study of Game Overuse Screening Questionnaire.","Baek IC, et al.","Psychiatry Res",2020,"internet"
"Altered default mode, fronto-parietal and salience networks in adolescents with Internet addiction.","Wang L, et al.","Addict Behav",2017,"internet"
"Exploring personality characteristics of Chinese adolescents with internet-related addictive behaviors: trait differences for gaming addiction and social networking addiction.","Wang CW, et al.","Addict Behav",2015,"internet"
"[Analysis on prevalence and influencing factors of health risk behaviors of Dong and Bai Nationality adolescents in rural of Wuling mountainous area in 2016].","Zhang T, et al.","Wei Sheng Yan Jiu",2018,"internet"
"Association Between Internet Addiction and the Risk of Musculoskeletal Pain in Chinese College Freshmen - A Cross-Sectional Study.","Yang G, et al.","Front Psychol",2019,"internet"
"The cognitive dysregulation of Internet addiction and its neurobiological correlates.","Kim YJ, et al.","Front Biosci (Elite Ed)",2017,"internet"
"Compulsive Buying Behavior: Clinical Comparison with Other Behavioral Addictions.","Granero R, et al.","Front Psychol",2016,"internet"
"Internet Addiction and Emotional and Behavioral Maladjustment in Mainland Chinese Adolescents: Cross-Lagged Panel Analyses.","Zhu X, et al.","Front Psychol",2021,"internet"
"[An associations of possible genetic risk markers for Internet addiction with childhood trauma experience and personality traits in young adults : preliminary results].","Kibitov AO, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2021,"internet"
"Does loneliness, self-esteem and psychological distress correlate with problematic internet use? A Bangladeshi survey study.","Mamun MA, et al.","Asia Pac Psychiatry",2020,"internet"
"Internet addiction and attention-deficit / hyperactivity disorder symptoms in adolescents with autism spectrum disorder.","Kawabe K, et al.","Res Dev Disabil",2019,"internet"
"The top six risky behaviors among Iranian university students: a national survey.","Poorolajal J, et al.","J Public Health (Oxf)",2019,"internet"
"Technology-mediated addictive behaviors constitute a spectrum of related yet distinct conditions: A network perspective.","Baggio S, et al.","Psychol Addict Behav",2018,"internet"
"Development of an Online and Offline Integration Hypothesis for Healthy Internet Use: Theory and Preliminary Evidence.","Lin X, et al.","Front Psychol",2018,"internet"
"Association between childhood and adult attention deficit hyperactivity disorder symptoms in Korean young adults with Internet addiction.","Kim D, et al.","J Behav Addict",2017,"internet"
"Impaired inhibition and working memory in response to internet-related words among adolescents with internet addiction: A comparison with attention-deficit/hyperactivity disorder.","Nie J, et al.","Psychiatry Res",2016,"internet"
"Evaluation of the psychometric properties of the Italian Internet Addiction Test.","Fioravanti G, et al.","Cyberpsychol Behav Soc Netw",2015,"internet"
"Is Internet addiction a psychopathological condition distinct from pathological gambling?","Tonioni F, et al.","Addict Behav",2014,"internet"
"Sex differences in prevalence, risk factors and clinical correlates of internet addiction among chinese college students.","Shen Y, et al.","J Affect Disord",2021,"internet"
"Personality Disorders in Female and Male College Students With Internet Addiction.","Wu JY, et al.","J Nerv Ment Dis",2016,"internet"
"[Video game and internet addiction. The current state of research].","Rehbein F, et al.","Nervenarzt",2013,"internet"
"Internet addiction among teenagers in a Chinese population: Prevalence, risk factors, and its relationship with obsessive-compulsive symptoms.","Gao M, et al.","J Psychiatr Res",2022,"internet"
"Heart Rate Variability, Time Estimation and Internet-Dependent Behaviour in 16-17-Year-Old Adolescents: A Study in Russian Arctic.","Krivonogova O, et al.","Life (Basel)",2021,"internet"
"Altered topological connectivity of internet addiction in resting-state EEG through network analysis.","Sun Y, et al.","Addict Behav",2019,"internet"
"A Preliminary Study on the Effectiveness of the Peer Relationship Enhancement Program in Adolescents at Risk for Internet and Smartphone Addiction.","Kim TH, et al.","Soa Chongsonyon Chongsin Uihak",2018,"internet"
"The validation of Implicit Association Test measures for smartphone and Internet addiction in at-risk children and adolescents.","Roh D, et al.","J Behav Addict",2018,"internet"
"Factors associated with internet addiction among school-going adolescents in Vadodara.","Prabhakaran MC, et al.","J Family Med Prim Care",2016,"internet"
"The psychosocial indicators related to neuroticism in both sexes: A study of incoming university students.","Chang WH, et al.","Kaohsiung J Med Sci",2015,"internet"
"The analysis of internet addiction scale using multivariate adaptive regression splines.","Kayri M.","Iran J Public Health",2010,"internet"
"Electroencephalography-detected neurophysiology of internet addiction disorder and internet gaming disorder in adolescents - A review.","Sharifat H, et al.","Med J Malaysia",2021,"internet"
"The role of resting respiratory sinus arrhythmia in the family functioning-internet addiction symptoms link.","Zhang H, et al.","Int J Psychophysiol",2021,"internet"
"Problematic internet use: A scoping review - longitudinal research on a contemporary social problem, 2006-2017.","Dahl D, et al.","Nordisk Alkohol Nark",2020,"internet"
"Preventing Harmful Internet Use-Related Addiction Problems in Europe: A Literature Review and Policy Options.","Lopez-Fernandez O, et al.","Int J Environ Res Public Health",2020,"internet"
"Technology Addiction Survey: An Emerging Concern for Raising Awareness and Promotion of Healthy Use of Technology.","Sharma MK, et al.","Indian J Psychol Med",2017,"internet"
"Development and validation study of the Smartphone Overuse Screening Questionnaire.","Lee HK, et al.","Psychiatry Res",2017,"internet"
"The impact of Internet-based specific activities on the perceptions of Internet addiction, quality of life, and excessive usage: A cross-sectional study.","Pontes HM, et al.","Addict Behav Rep",2015,"internet"
"Prevalence and Clinical Correlates of Internet Addiction Symptoms and Their Association With Quality of Life in Adolescents With Major Depressive Disorder: A Multicenter Cross-Sectional Study.","Wang S, et al.","Front Psychiatry",2022,"internet"
"Functional magnetic resonance imaging of internet addiction in young adults.","Sepede G, et al.","World J Radiol",2016,"internet"
"Craving Facebook? Behavioral addiction to online social networking and its association with emotion regulation deficits.","Hormes JM, et al.","Addiction",2014,"internet"
"Life satisfaction and problematic Internet use: Evidence for gender specific effects.","Lachmann B, et al.","Psychiatry Res",2016,"internet"
"[Clinical characteristics of computer game and internet addiction in persons seeking treatment in an outpatient clinic for computer game addiction].","Beutel ME, et al.","Z Psychosom Med Psychother",2011,"internet"
"[Pathological gambling and computergame-addiction. Current state of research regarding two subtypes of behavioural addiction].","Wölfling K, et al.","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz",2010,"internet"
"Molecular and functional imaging of internet addiction.","Zhu Y, et al.","Biomed Res Int",2015,"internet"
"Effect of social support on depression of internet addicts and the mediating role of loneliness.","He F, et al.","Int J Ment Health Syst",2014,"internet"
"Corrigendum: Development of an Online and Offline Integration Hypothesis for Healthy Internet Use: Theory and Preliminary Evidence.","Lin X, et al.","Front Psychol",2019,"internet"
"[Confrontation of children and adolescents with pornography].","Hayez JY.","Arch Pediatr",2002,"internet"
"The Relationship Between Chronotype and Impulsivity, Attention-Deficit Disorder, Internet, Social Media, and Smartphone Addiction.","Yılbaş B, et al.","Alpha Psychiatry",2022,"internet"
"The effect of traditional children's games on internet addiction, social skills and stress level.","Kacar D, et al.","Arch Psychiatr Nurs",2022,"internet"
"At-risk Internet addiction and related factors among junior high school teachers-based on a nationwide cross-sectional study in Japan.","Iwaibara A, et al.","Environ Health Prev Med",2019,"internet"
"Asthma and allergy as risk factors for suicidal behavior among young adults.","Vargas PA, et al.","J Am Coll Health",2019,"internet"
"Alexithymia components in excessive internet users: a multi-factorial analysis.","Kandri TA, et al.","Psychiatry Res",2014,"internet"
"Cognitive flexibility in internet addicts: fMRI evidence from difficult-to-easy and easy-to-difficult switching situations.","Dong G, et al.","Addict Behav",2014,"internet"
"Cross-sectional and prospective association between internet addiction and risk of fatigue among Chinese college students.","Liang S, et al.","Medicine (Baltimore)",2022,"internet"
"Relationship between internet addiction and sleep disturbance in high school students: a cross-sectional study.","Tokiya M, et al.","BMC Pediatr",2020,"internet"
"Performance of the DSM-5-based criteria for Internet addiction: A factor analytical examination of three samples.","Besser B, et al.","J Behav Addict",2019,"internet"
"Effects of Group Counseling Programs, Cognitive Behavioral Therapy, and Sports Intervention on Internet Addiction in East Asia: A Systematic Review and Meta-Analysis.","Liu J, et al.","Int J Environ Res Public Health",2017,"internet"
"Gender Difference in Internet Use and Internet Problems among Quebec High School Students.","Dufour M, et al.","Can J Psychiatry",2016,"internet"
"Carpe diem or carpe mañana? Emotion priming affects intertemporal choice among Internet addicts and normal Internet users.","Li H, et al.","Front Psychol",2022,"internet"
"Prevalence of Internet Addiction Disorder and Its Correlates Among Clinically Stable Adolescents With Psychiatric Disorders in China During the COVID-19 Outbreak.","Li ZL, et al.","Front Psychiatry",2021,"internet"
"The Impact of Physical Distancing and Associated Factors Towards Internet Addiction Among Adults in Indonesia During COVID-19 Pandemic: A Nationwide Web-Based Study.","Siste K, et al.","Front Psychiatry",2020,"internet"
"Reducing problematic social media use via a package intervention.","Stinson L, et al.","J Appl Behav Anal",2023,"internet"
"Children's Health in the Digital Age.","Dresp-Langley B.","Int J Environ Res Public Health",2020,"internet"
"The relationship between Internet addiction, psychological distress, and coping strategies in a sample of Saudi undergraduate students.","Hasan AA, et al.","Perspect Psychiatr Care",2020,"internet"
"Factor structure of the compulsive internet use scale.","Guertler D, et al.","Cyberpsychol Behav Soc Netw",2014,"internet"
"Developmental Trajectories of Adolescent Internet Addiction: Interpersonal Predictors and Adjustment Outcomes.","Huang P, et al.","Res Child Adolesc Psychopathol",2023,"internet"
"Brain Structures Associated with Internet Addiction Tendency in Adolescent Online Game Players.","Pan N, et al.","Front Psychiatry",2018,"internet"
"Internet addiction and its facets: The role of genetics and the relation to self-directedness.","Hahn E, et al.","Addict Behav",2017,"internet"
