"Title","Author_Info","Journal_Year_Info"
"[Clinical characteristics of computer game and internet addiction in persons seeking treatment in an outpatient clinic for computer game addiction].","Beutel ME, et al.","Z Psychosom Med Psychother. 2011."
"[Pathological gambling and computergame-addiction. Current state of research regarding two subtypes of behavioural addiction].","Wölfling K, et al.","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz. 2010."
"Molecular and functional imaging of internet addiction.","Zhu Y, et al.","Biomed Res Int. 2015."
"Effect of social support on depression of internet addicts and the mediating role of loneliness.","He F, et al.","Int J Ment Health Syst. 2014."
"Corrigendum: Development of an Online and Offline Integration Hypothesis for Healthy Internet Use: Theory and Preliminary Evidence.","Lin X, et al.","Front Psychol. 2019."
"[Confrontation of children and adolescents with pornography].","Hayez JY.","Arch Pediatr. 2002."
"The Relationship Between Chronotype and Impulsivity, Attention-Deficit Disorder, Internet, Social Media, and Smartphone Addiction.","Yılbaş B, et al.","Alpha Psychiatry. 2022."
"The effect of traditional children's games on internet addiction, social skills and stress level.","Kacar D, et al.","Arch Psychiatr Nurs. 2022."
"At-risk Internet addiction and related factors among junior high school teachers-based on a nationwide cross-sectional study in Japan.","Iwaibara A, et al.","Environ Health Prev Med. 2019."
"Asthma and allergy as risk factors for suicidal behavior among young adults.","Vargas PA, et al.","J Am Coll Health. 2019."
"Alexithymia components in excessive internet users: a multi-factorial analysis.","Kandri TA, et al.","Psychiatry Res. 2014."
"Cognitive flexibility in internet addicts: fMRI evidence from difficult-to-easy and easy-to-difficult switching situations.","Dong G, et al.","Addict Behav. 2014."
"Cross-sectional and prospective association between internet addiction and risk of fatigue among Chinese college students.","Liang S, et al.","Medicine (Baltimore). 2022."
"Relationship between internet addiction and sleep disturbance in high school students: a cross-sectional study.","Tokiya M, et al.","BMC Pediatr. 2020."
"The Current Situation of Internet Addiction and Its Impact on Sleep Quality and Self-Injury Behavior in Chinese Medical Students.","Wang Y, et al.","Psychiatry Investig. 2020."
"Performance of the DSM-5-based criteria for Internet addiction: A factor analytical examination of three samples.","Besser B, et al.","J Behav Addict. 2019."
"Effects of Group Counseling Programs, Cognitive Behavioral Therapy, and Sports Intervention on Internet Addiction in East Asia: A Systematic Review and Meta-Analysis.","Liu J, et al.","Int J Environ Res Public Health. 2017."
"Gender Difference in Internet Use and Internet Problems among Quebec High School Students.","Dufour M, et al.","Can J Psychiatry. 2016."
"Carpe diem or carpe mañana? Emotion priming affects intertemporal choice among Internet addicts and normal Internet users.","Li H, et al.","Front Psychol. 2022."
"Prevalence of Internet Addiction Disorder and Its Correlates Among Clinically Stable Adolescents With Psychiatric Disorders in China During the COVID-19 Outbreak.","Li ZL, et al.","Front Psychiatry. 2021."
"The Impact of Physical Distancing and Associated Factors Towards Internet Addiction Among Adults in Indonesia During COVID-19 Pandemic: A Nationwide Web-Based Study.","Siste K, et al.","Front Psychiatry. 2020."
"Reducing problematic social media use via a package intervention.","Stinson L, et al.","J Appl Behav Anal. 2023."
"Children's Health in the Digital Age.","Dresp-Langley B.","Int J Environ Res Public Health. 2020."
"The relationship between Internet addiction, psychological distress, and coping strategies in a sample of Saudi undergraduate students.","Hasan AA, et al.","Perspect Psychiatr Care. 2020."
"Factor structure of the compulsive internet use scale.","Guertler D, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Developmental Trajectories of Adolescent Internet Addiction: Interpersonal Predictors and Adjustment Outcomes.","Huang P, et al.","Res Child Adolesc Psychopathol. 2023."
"Brain Structures Associated with Internet Addiction Tendency in Adolescent Online Game Players.","Pan N, et al.","Front Psychiatry. 2018."
"Internet addiction and its facets: The role of genetics and the relation to self-directedness.","Hahn E, et al.","Addict Behav. 2017."
"Characteristics of online compulsive buying in Parisian students.","Duroy D, et al.","Addict Behav. 2014."
"Overview on brain function enhancement of Internet addicts through exercise intervention: Based on reward-execution-decision cycle.","Chen H, et al.","Front Psychiatry. 2023."
"Validation of the Internet Addiction Test in Students at a Pakistani Medical and Dental School.","Waqas A, et al.","Psychiatr Q. 2018."
"Adolescent Internet addiction: testing the association between self-esteem, the perception of Internet attributes, and preference for online social interactions.","Fioravanti G, et al.","Cyberpsychol Behav Soc Netw. 2012."
"Internet addiction as an important predictor in early detection of adolescent drug use experience-implications for research and practice.","Fisoun V, et al.","J Addict Med. 2012."
"Prevalence of internet addiction, its association with psychological distress, coping strategies among undergraduate students.","Hasan AA, et al.","Nurse Educ Today. 2019."
"Psychometric evaluation of the Persian Internet Disorder Scale among adolescents.","Lin CY, et al.","J Behav Addict. 2018."
"Concurrent and predictive relationships between compulsive internet use and substance use: findings from vocational high school students in China and the USA.","Sun P, et al.","Int J Environ Res Public Health. 2012."
"The role of self-esteem in Internet addiction within the context of comorbid mental disorders: Findings from a general population-based sample.","Sevelko K, et al.","J Behav Addict. 2018."
"Aberrant corticostriatal functional circuits in adolescents with Internet addiction disorder.","Lin F, et al.","Front Hum Neurosci. 2015."
"An error-related negativity potential investigation of response monitoring function in individuals with internet addiction disorder.","Zhou Z, et al.","Front Behav Neurosci. 2013."
"Proposed diagnostic criteria for internet addiction.","Tao R, et al.","Addiction. 2010."
"Internet addiction at workplace and it implication for workers life style: Exploration from Southern India.","Shrivastava A, et al.","Asian J Psychiatr. 2018."
"Gray matter abnormalities in Internet addiction: a voxel-based morphometry study.","Zhou Y, et al.","Eur J Radiol. 2011."
"Cyber disorders: the mental health concern for the new millennium.","Young K, et al.","Cyberpsychol Behav. 1999."
"Moderating effects of the family environment for parental mediation and pathological internet use in youths.","Chng GS, et al.","Cyberpsychol Behav Soc Netw. 2015."
"Comments from the Editors on the Special Issue ""Assessment and Treatment of Addictions: New Tools for Old Problems"".","Barrio P, et al.","J Clin Med. 2019."
"Relationship Between Social Anxiety and Internet Addiction in Chinese College Students Controlling for the Effects of Physical Exercise, Demographic, and Academic Variables.","Ye S, et al.","Front Psychol. 2021."
"Behavioral Addictions as Mental Disorders: To Be or Not To Be?","Petry NM, et al.","Annu Rev Clin Psychol. 2018."
"Social and Psychological Effects of the Internet Use.","Diomidous M, et al.","Acta Inform Med. 2016."
"Evaluation of psychometric properties of the internet addiction scale in a sample of Turkish high school students.","Canan F, et al.","Cyberpsychol Behav Soc Netw. 2010."
"Internet addiction-induced brain structure and function alterations: a systematic review and meta-analysis of voxel-based morphometry and resting-state functional connectivity studies.","Sun JT, et al.","Brain Imaging Behav. 2023."
"How Does the Parent-Adolescent Relationship Affect Adolescent Internet Addiction? Parents' Distinctive Influences.","Qi H, et al.","Front Psychol. 2022."
"Association between Asthma and Internet Addiction Status in Korean Adolescents.","Han CH, et al.","J Thorac Dis. 2021."
"Internet addiction disorder and problematic use of Google Glass™ in patient treated at a residential substance abuse treatment program.","Yung K, et al.","Addict Behav. 2015."
"The role of depressive symptoms and social support in the association of internet addiction with non-suicidal self-injury among adolescents: a cohort study in China.","Ma Y, et al.","BMC Psychiatry. 2023."
"Prevalence and Pattern of Internet Addiction Among Adolescents in Ibadan, Nigeria: A Cross-Sectional Study.","Afolabi AA, et al.","Cureus. 2022."
"The Effect of Internet Addiction and Emotion Regulation on Trauma Reactions During the COVID-19 Pandemic in Adolescents With Anxiety Disorder.","Kuz M, et al.","J Nerv Ment Dis. 2022."
"Emotion Regulation Choice in Internet Addiction: Less Reappraisal, Lower Frontal Alpha Asymmetry.","Yan X, et al.","Clin EEG Neurosci. 2022."
"Challenges of children and adolescents with attention-deficit/hyperactivity disorder during the COVID-19 pandemic.","Kuygun Karci C, et al.","Nord J Psychiatry. 2022."
"Factors associated with the lifestyle of high school students from public schools.","Brito MFSF, et al.","Rev Gaucha Enferm. 2019."
"Escapism among players of MMORPGs--conceptual clarification, its relation to mental health factors, and development of a new measure.","Hagström D, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Longitudinal relationship between problematic internet use with loneliness during and after COVID-19 social restrictions: Short title: Internet use and loneliness.","Reed P, et al.","Psychiatry Res. 2023."
"Internet addiction among adolescents in Macau and mainland China: prevalence, demographics and quality of life.","Xu DD, et al.","Sci Rep. 2020."
"Alterations in Amygdala Connectivity in Internet Addiction Disorder.","Cheng H, et al.","Sci Rep. 2020."
"Psychological effects of cognitive behavioral therapy on internet addiction in adolescents: A systematic review protocol.","Zhang YY, et al.","Medicine (Baltimore). 2020."
"Spanish version of the Phubbing Scale: Internet addiction, Facebook intrusion, and fear of missing out as correlates.","Blanca MJ, et al.","Psicothema. 2018."
"Socio-emotional ability, temperament and coping strategies associated with different use of Internet in Internet addiction.","Tonioni F, et al.","Eur Rev Med Pharmacol Sci. 2018."
"Sex differences in addictive disorders.","Fattore L, et al.","Front Neuroendocrinol. 2014."
"What makes Internet addicts continue playing online even when faced by severe negative consequences? Possible explanations from an fMRI study.","Dong G, et al.","Biol Psychol. 2013."
"Nutrition Support Therapy.","Xiao LJ, et al.","Adv Exp Med Biol. 2017."
"A comparative study of uses of the Internet among college students with and without Internet addiction.","Kesici S, et al.","Psychol Rep. 2009."
"Relationship between Internet addiction, susceptible personality traits, and suicidal and self-harm ideation in Chinese adolescent students.","Kuang L, et al.","J Behav Addict. 2020."
"Investigation the relationship between internet dependence with anxiety and educational performance of high school students.","Kheyri F, et al.","J Educ Health Promot. 2019."
"Association between Internet addiction and depression in Thai medical students at Faculty of Medicine, Ramathibodi Hospital.","Boonvisudhi T, et al.","PLoS One. 2017."
"Internet addiction prevalence and quality of (real) life: a meta-analysis of 31 nations across seven world regions.","Cheng C, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Changes in the comorbidity patterns of negative emotional symptoms and Internet addiction over time among the first-year senior high school students: A one-year longitudinal study.","Gao T, et al.","J Psychiatr Res. 2022."
"Associations Between Uncertainty Stress, Life Stress and Internet Addiction Among Medical Students.","Yang Q, et al.","Front Public Health. 2022."
"The role of emotional inhibitory control in specific internet addiction - an fMRI study.","Dieter J, et al.","Behav Brain Res. 2017."
"Internet addiction: hours spent online, behaviors and psychological symptoms.","Tonioni F, et al.","Gen Hosp Psychiatry. 2012."
"Hyperfocus symptom and internet addiction in individuals with attention-deficit/hyperactivity disorder trait.","Ishii S, et al.","Front Psychiatry. 2023."
"Non-suicidal Self-Injury Among Adolescents From Diverse Ethnocultural Groups in Israel: The Association With Sleep Problems and Internet Addiction.","Hamdan S, et al.","Front Psychiatry. 2022."
"Loneliness and problematic internet use: testing the role of interpersonal problems and motivation for internet use.","Wongpakaran N, et al.","BMC Psychiatry. 2021."
"Exploratory Factor Analysis of Young's Internet Addiction Test Among Professionals from India: An Online Survey.","Spoorthy MS, et al.","Indian J Psychol Med. 2021."
"The Internet Game Use-Elicited Symptom Screen proved to be a valid tool for adolescents aged 10-19 years.","Jo SJ, et al.","Acta Paediatr. 2018."
"Brain structures and functional connectivity associated with individual differences in Internet tendency in healthy young adults.","Li W, et al.","Neuropsychologia. 2015."
"Relationship of internet addiction severity with depression, anxiety, and alexithymia, temperament and character in university students.","Dalbudak E, et al.","Cyberpsychol Behav Soc Netw. 2013."
"[Internet- and computer game addiction: phenomenology, comorbidity, etiology, diagnostics and therapeutic implications for the addictives and their relatives].","Peukert P, et al.","Psychiatr Prax. 2010."
"Prevalence and determinants of internet addiction among adults during the COVID-19 pandemic in Bangladesh: An online cross-sectional study.","Biswas PR, et al.","Heliyon. 2022."
"Validation of the AUDIT scale and factors associated with alcohol use disorder in adolescents: results of a National Lebanese Study.","Hallit J, et al.","BMC Pediatr. 2020."
"[Analysis on influence factors of health risk behaviors of Tujia and Miao adolescents in Xiangxi Area].","Zhang F, et al.","Wei Sheng Yan Jiu. 2015."
"Poor sleep quality and suicide attempt among adults with internet addiction: A nationwide community sample of Korea.","Kim K, et al.","PLoS One. 2017."
"Gaming addiction and screen time in a context of increase of internalizing symptoms: Moderation evaluation.","Sousa Tavares HL, et al.","Clin Child Psychol Psychiatry. 2023."
"The Mental Health and Grade Point Average among College Students from Lower Socioeconomic Status Based on Healthcare Data Analysis.","Dong X, et al.","J Healthc Eng. 2021."
"The prevalence of problematic internet use among a sample of Egyptian adolescents and its psychiatric comorbidities.","Khalil SA, et al.","Int J Soc Psychiatry. 2022."
"Treatment of internet addiction: a meta-analysis.","Winkler A, et al.","Clin Psychol Rev. 2013."
"Massively multiplayer online role-playing game-induced seizures: a neglected health problem in Internet addiction.","Chuang YC.","Cyberpsychol Behav. 2006."
"Identifying Internet Addiction and Evaluating the Efficacy of Treatment Based on Functional Connectivity Density: A Machine Learning Study.","Wang Y, et al.","Front Neurosci. 2021."
"Internet Addiction and Relationships with Insomnia, Anxiety, Depression, Stress and Self-Esteem in University Students: A Cross-Sectional Designed Study.","Younes F, et al.","PLoS One. 2016."
"Longitudinal psychosocial factors related to symptoms of Internet addiction among adults in early midlife.","Zhang C, et al.","Addict Behav. 2016."
"The relationship of Internet addiction severity with Attention Deficit Hyperactivity Disorder symptoms in Turkish University students; impact of personality traits, depression and anxiety.","Dalbudak E, et al.","Compr Psychiatry. 2014."
"Prevalence and risk factors of problematic internet use and the associated psychological distress among graduate students of Bangladesh.","Islam MA, et al.","Asian J Gambl Issues Public Health. 2016."
"Difference in mental state between Internet-addicted and non-addicted Japanese undergraduates.","Hirao K.","Int J Adolesc Med Health. 2015."
"Psychosocial profile of Iranian adolescents' Internet addiction.","Ahmadi K, et al.","Cyberpsychol Behav Soc Netw. 2013."
"[Functional magnetic resonance imaging of brain of college students with internet addiction].","DU W, et al.","Zhong Nan Da Xue Xue Bao Yi Xue Ban. 2011."
"Addictions in patients with atopic dermatitis: a cross-sectional pilot study in Germany.","Pilz AC, et al.","J Eur Acad Dermatol Venereol. 2022."
"Prevalence of Behavioral Addictions and Their Relationship With Stress and Anxiety Among Medical Students in Saudi Arabia: A Cross-Sectional Study.","Hakami AY, et al.","Front Psychiatry. 2021."
"The relationship between delay discounting and Internet addiction: A systematic review and meta-analysis.","Cheng YS, et al.","Addict Behav. 2021."
"A study on the influence of internet addiction and online interpersonal influences on health-related quality of life in young Vietnamese.","Tran BX, et al.","BMC Public Health. 2017."
"Factors associated with group bullying and psychopathology in elementary school students using child-welfare facilities.","Kim JW, et al.","Neuropsychiatr Dis Treat. 2015."
"Parent-adolescent interaction and risk of adolescent internet addiction: a population-based study in Shanghai.","Xu J, et al.","BMC Psychiatry. 2014."
"Comment on Kesici and Sahin (2009): measurement of negative consequences of Internet use.","Ceyhan AA.","Psychol Rep. 2010."
"Predictive Effect of Internet Addiction and Academic Values on Satisfaction With Academic Performance Among High School Students in Mainland China.","Dou D, et al.","Front Psychol. 2021."
"Internet Addiction and Related Clinical Problems: A Study on Italian Young Adults.","Zamboni L, et al.","Front Psychol. 2020."
"Risk Factors of Internet Addiction among Internet Users: An Online Questionnaire Survey.","Wu CY, et al.","PLoS One. 2015."
"Problematic internet use in Bangladeshi students: The role of socio-demographic factors, depression, anxiety, and stress.","Mamun MA, et al.","Asian J Psychiatr. 2019."
"Combined Use of Alcohol and the Internet: Associated Features.","Berdin AN, et al.","Subst Use Misuse. 2019."
"Shared psychological characteristics that are linked to aggression between patients with Internet addiction and those with alcohol dependence.","Hwang JY, et al.","Ann Gen Psychiatry. 2014."
"A Mixture Modeling of the Predictors of Internet Addiction: Cognition and Dissociation.","Eşkisu M, et al.","Psychol Rep. 2023."
"Regional contextual determinants of internet addiction among college students: a representative nationwide study of China.","Yang T, et al.","Eur J Public Health. 2017."
"Simple construct evaluation with latent class analysis: An investigation of Facebook addiction and the development of a short form of the Facebook Addiction Test (F-AT).","Dantlgraber M, et al.","Behav Res Methods. 2016."
"The Relationship between Impulsivity and Internet Addiction in Chinese College Students: A Moderated Mediation Analysis of Meaning in Life and Self-Esteem.","Zhang Y, et al.","PLoS One. 2015."
"Adolescent online gambling in Cyprus: associated school performance and psychopathology.","Floros G, et al.","J Gambl Stud. 2015."
"Demographic characteristics, family environment and psychosocial factors affecting internet addiction in Chinese adolescents.","Zhang W, et al.","J Affect Disord. 2022."
"Internet behavior patterns of adolescents before, during, and after COVID-19 pandemic.","Wu Q, et al.","Front Psychiatry. 2022."
"Psychometric property and measurement invariance of internet addiction test: the effect of socio-demographic and internet use variables.","Lu X, et al.","BMC Public Health. 2022."
"Prevalence of Internet Addiction and its Correlates Among Regular Undergraduate Medicine and Health Science Students at Ambo University. Cross-Sectional Study.","Umeta GT, et al.","Subst Abuse. 2022."
"[Comparative evaluation of the EEG in adolescents with different risk of the Internet addiction living in the Northern and Southern regions].","Demin DB, et al.","Zh Nevrol Psikhiatr Im S S Korsakova. 2021."
"Internet addiction and poor quality of life are significantly associated with suicidal ideation of senior high school students in Chongqing, China.","Wang W, et al.","PeerJ. 2019."
"Personal characteristics related to the risk of adolescent internet addiction: a survey in Shanghai, China.","Xu J, et al.","BMC Public Health. 2012."
"Addiction Symptom Network of Young Internet Users: Network Analysis.","Lu J, et al.","J Med Internet Res. 2022."
"Common comorbidities seen in adolescents with attention-deficit/hyperactivity disorder.","Young J.","Adolesc Med State Art Rev. 2008."
"Internet severity and activities addiction questionnaire (ISAAQ): Psychometrics of item response theory and clustering of online activities.","Ioannidis K, et al.","Compr Psychiatry. 2023."
"""Technology-mediated addictive behaviors constitute a spectrum of related yet distinct conditions: A network perspective"": Correction to Baggio et al. (2018).","[No authors listed]","Psychol Addict Behav. 2018."
"Abnormal white matter integrity in adolescents with internet addiction disorder: a tract-based spatial statistics study.","Lin F, et al.","PLoS One. 2012."
"[Neurobiology of behavioral addictions].","Kiefer F, et al.","Nervenarzt. 2013."
"Sleep Quality Among Adolescents and Its Relation to Inhalant, Khat, and Internet Use, and Physical Illness: A Community-Based Exploratory Cross-Sectional Study.","Wolde A, et al.","Glob Pediatr Health. 2022."
"Suicidal ideation among Lebanese adolescents: scale validation, prevalence and correlates.","Chahine M, et al.","BMC Psychiatry. 2020."
"[Clinical and psychological features of people with internet dependence: experience of a pilot study].","Egorov AY, et al.","Zh Nevrol Psikhiatr Im S S Korsakova. 2020."
"Grit Perseverance, Not Passion, Moderates the Association Between Behavioral Inhibition/Approach System and Internet Addiction in Adolescents.","Liu M, et al.","Psychol Res Behav Manag. 2022."
"Trajectories of depression and anxiety in Chinese high school freshmen: Associations with Internet addiction.","Gao T, et al.","J Affect Disord. 2021."
"Is the Clinical Version of the Iowa Gambling Task Relevant for Assessing Choice Behavior in Cases of Internet Addiction?","Lin CH, et al.","Front Psychiatry. 2019."
"Attention-deficit hyperactivity disorder and addictions (substance and behavioral): Prevalence and characteristics in a multicenter study in France.","Romo L, et al.","J Behav Addict. 2018."
"Prevalence and patterns of psychiatric disorders in referred adolescents with Internet addiction.","Bozkurt H, et al.","Psychiatry Clin Neurosci. 2013."
"Investigation of the relationship between technology addiction and sleepiness among university students in health-related departments in Turkey.","Citil R, et al.","J Pak Med Assoc. 2022."
"Internet Addiction Test research through a cross-cultural perspective: Spain, USA and Colombia.","Panova T, et al.","Adicciones. 2021."
"Efficacy of cognitive behavioural therapy for internet gaming disorder.","Han J, et al.","Clin Psychol Psychother. 2020."
"Behavioral Addiction versus Substance Addiction: Correspondence of Psychiatric and Psychological Views.","Alavi SS, et al.","Int J Prev Med. 2012."
"Behavioural addictions in adolescents and young adults: results from a prevalence study.","Villella C, et al.","J Gambl Stud. 2011."
"[Influence of excessive internet use on auditory event-related potential].","Zhao X, et al.","Sheng Wu Yi Xue Gong Cheng Xue Za Zhi. 2008."
"Problematic Internet Use among Polish Students: Prevalence, Relationship to Sociodemographic Data and Internet Usage Patterns.","Kożybka M, et al.","Int J Environ Res Public Health. 2023."
"[Behavioral (non-chemical) addictions and COVID-19].","Egorov AY.","Zh Nevrol Psikhiatr Im S S Korsakova. 2023."
"Acupuncture for Internet addiction: A protocol for systematic review.","Chen Y, et al.","Medicine (Baltimore). 2021."
"The pathways from distress tolerance to Cyberchondria: A multiple-group path model of young and middle adulthood samples.","Durak Batıgün A, et al.","Curr Psychol. 2021."
"Investigation of Correlated Internet and Smartphone Addiction in Adolescents: Copula Regression Analysis.","Lee M, et al.","Int J Environ Res Public Health. 2020."
"Motivational but not executive dysfunction in attention deficit/hyperactivity disorder predicts internet addiction: Evidence from a longitudinal study.","Zhou B, et al.","Psychiatry Res. 2020."
"Internet addiction and functional brain networks: task-related fMRI study.","Darnai G, et al.","Sci Rep. 2019."
"[Problematic Use of Internet and Video Games in Students in Medicine].","Givron H, et al.","Sante Ment Que. 2018."
"The Short French Internet Addiction Test Adapted to Online Sexual Activities: Validation and Links With Online Sexual Preferences and Addiction Symptoms.","Wéry A, et al.","J Sex Res. 2016."
"Reduced striatal dopamine transporters in people with internet addiction disorder.","Hou H, et al.","J Biomed Biotechnol. 2012."
"[Psychometric properties of the Internet Addiction Test in students in Montes Claros, Minas Gerais State, Brazil].","Brito AB, et al.","Cad Saude Publica. 2021."
"The reliability and validity of the 18-item long form and two short forms of the Problematic Internet Use Questionnaire in three Japanese samples.","Lin M, et al.","Addict Behav. 2020."
"Internet Addiction in adolescence: Neurobiological, psychosocial and clinical issues.","Cerniglia L, et al.","Neurosci Biobehav Rev. 2017."
"The association between Internet addiction and personality disorders in a general population-based sample.","Zadra S, et al.","J Behav Addict. 2016."
"Cell-Phone Addiction: A Review.","De-Sola Gutiérrez J, et al.","Front Psychiatry. 2016."
"Internet-based intervention for the treatment of online addiction for college students in China: a pilot study of the Healthy Online Self-helping Center.","Su W, et al.","Cyberpsychol Behav Soc Netw. 2011."
"Characteristics of excessive cellular phone use in Korean adolescents.","Ha JH, et al.","Cyberpsychol Behav. 2008."
"Using Theoretical Models of Problematic Internet Use to Inform Psychological Formulation: A Systematic Scoping Review.","Tunney C, et al.","Clin Child Psychol Psychiatry. 2023."
"Psychological risk factors associated with internet and smartphone addiction among students of an Indian dental institute.","Bhatt S, et al.","Indian J Public Health. 2019."
"Offensive acts and helping behavior on the internet: An analysis of the relationships between moral disengagement, empathy and use of social media in a sample of Italian students.","Parlangeli O, et al.","Work. 2019."
"Assessment of the Italian Version of the Internet Disorder Scale (IDS-15).","Monacis L, et al.","Int J Ment Health Addict. 2018."
"eHealth Intervention for Problematic Internet Use (PIU).","Lam LT, et al.","Curr Psychiatry Rep. 2016."
"Net-generation attributes and seductive properties of the internet as predictors of online activities and internet addiction.","Leung L.","Cyberpsychol Behav. 2004."
"A cross-sectional survey of internet use among university students.","Adorjan K, et al.","Eur Arch Psychiatry Clin Neurosci. 2021."
"Overview: new media.","O'Keeffe GS.","Pediatr Clin North Am. 2012."
"Prevalence of internet addiction among college students in the Indian setting: a systematic review and meta-analysis.","Joseph J, et al.","Gen Psychiatr. 2021."
"Associations Among Internet Addiction, Genetic Polymorphisms, Family Functioning, and Psychopathological Risk: Cross-Sectional Exploratory Study.","Cerniglia L, et al.","JMIR Ment Health. 2020."
"Prevalence and factors of self-corrective intention among Hong Kong secondary school students who are self-assessed Internet addiction cases.","Lau JTF, et al.","Child Adolesc Ment Health. 2018."
"[Preventing addictive practices in the workplace thanks to occupational health services].","Dano C.","Soins. 2017."
"Neurobiological mechanisms underlying internet gaming disorder .","Weinstein A, et al.","Dialogues Clin Neurosci. 2020."
"Addictive internet behaviors: The role of trait emotional intelligence, self-esteem, age, and gender.","Sechi C, et al.","Scand J Psychol. 2021."
"Effectiveness of atomoxetine and methylphenidate for problematic online gaming in adolescents with attention deficit hyperactivity disorder.","Park JH, et al.","Hum Psychopharmacol. 2016."
"Evidence for an internet addiction disorder: internet exposure reinforces color preference in withdrawn problem users.","Osborne LA, et al.","J Clin Psychiatry. 2016."
"Validation of the Persian Version of the Problematic Internet Use Questionnaire (PIUQ).","Ranjbar H, et al.","Iran J Psychiatry. 2014."
"Disrupted brain functional network in internet addiction disorder: a resting-state functional magnetic resonance imaging study.","Wee CY, et al.","PLoS One. 2014."
"Pathological Internet Use, Aggression, and Cyberbullying in Children and Adolescents With Attention Deficit Hyperactivity Disorder.","Yasin A, et al.","Alpha Psychiatry. 2022."
"Influence of Family Processes on Internet Addiction Among Late Adolescents in Hong Kong.","Shek DTL, et al.","Front Psychiatry. 2019."
"Regional cerebral blood flow changes in patients with internet addiction: Authors' reply.","Liu G, et al.","Hell J Nucl Med. 2016."
"Facebook addiction: concerns, criticism, and recommendations--a response to Andreassen and colleagues.","Griffiths MD.","Psychol Rep. 2012."
"Managing Problematic Usage of the Internet and Related Disorders in an Era of Diagnostic Transition: An Updated Review.","Dell'Osso B, et al.","Clin Pract Epidemiol Ment Health. 2021."
"Development of Korean Smartphone addiction proneness scale for youth.","Kim D, et al.","PLoS One. 2014."
"The Correlation Between Internet Addiction and Interpersonal Relationship Among Teenagers and College Students Based on Pearson's Correlation Coefficient: A Systematic Review and Meta-Analysis.","Hao QH, et al.","Front Psychiatry. 2022."
"The Influence of Parental Control and Parent-Child Relational Qualities on Adolescent Internet Addiction: A 3-Year Longitudinal Study in Hong Kong.","Shek DTL, et al.","Front Psychol. 2018."
"Respiratory sinus arrhythmia reactivity of internet addiction abusers in negative and positive emotional states using film clips stimulation.","Hsieh DL, et al.","Biomed Eng Online. 2016."
"Phenomenology and treatment of behavioural addictions.","Grant JE, et al.","Can J Psychiatry. 2013."
"The modulation of mRNA levels of MAOA by electroacupuncture and psychotherapy in patients with pathological internet use.","Dai Y, et al.","Front Psychiatry. 2022."
"Assessing the Association Between Internet Addiction Disorder and Health Risk Behaviors Among Adolescents and Young Adults: A Systematic Review and Meta-Analysis.","Wang J, et al.","Front Public Health. 2022."
"Dysfunctional internet behaviour symptoms in association with personality traits.","Tsiolka E, et al.","Psychiatriki. 2017."
"Exploratory metabolomics of biomarker identification for the internet gaming disorder in young Korean males.","Cho YU, et al.","J Chromatogr B Analyt Technol Biomed Life Sci. 2017."
"A cross-sectional online survey of compulsive internet use and mental health of young adults in Malaysia.","Kutty NA, et al.","J Family Community Med. 2014."
"[Internet : abuse, addiction and benefits].","Fossion P, et al.","Rev Med Brux. 2018."
"The Potential Impact of Internet and Mobile Use on Headache and Other Somatic Symptoms in Adolescence. A Population-Based Cross-Sectional Study.","Cerutti R, et al.","Headache. 2016."
"Internet Addiction Test (IAT): which is the best factorial solution?","Faraci P, et al.","J Med Internet Res. 2013."
"Pathological Internet Use-An Important Comorbidity in Child and Adolescent Psychiatry: Prevalence and Correlation Patterns in a Naturalistic Sample of Adolescent Inpatients.","Fuchs M, et al.","Biomed Res Int. 2018."
"The Phubbing Scale (PS-8) in the Portuguese population: psychometric properties.","García-Castro FJ, et al.","Psicol Reflex Crit. 2022."
"Problematic Internet use (PIU), personality profiles and emotion dysregulation in a cohort of young adults: trajectories from risky behaviors to addiction.","Pettorruso M, et al.","Psychiatry Res. 2020."
"The Impact of Internet and Videogaming Addiction on Adolescent Vision: A Review of the Literature.","Mylona I, et al.","Front Public Health. 2020."
"Urbanization and Internet addiction in a nationally representative sample of adult community residents in Japan: A cross-sectional, multilevel study.","Yasuma N, et al.","Psychiatry Res. 2019."
"Sleepiness and impulsivity: Findings in non-treatment seeking young adults.","Grant JE, et al.","J Behav Addict. 2018."
"Comparative study of the effects of bupropion and escitalopram on Internet gaming disorder.","Song J, et al.","Psychiatry Clin Neurosci. 2016."
"Addictive use of social networking sites can be explained by the interaction of Internet use expectancies, Internet literacy, and psychopathological symptoms.","Wegmann E, et al.","J Behav Addict. 2015."
"Assessment of problematic internet use by the Compulsive Internet Use Scale and the Internet Addiction Test: a sample of problematic and pathological gamblers.","Guertler D, et al.","Eur Addict Res. 2014."
"Internet and gaming addiction: a systematic literature review of neuroimaging studies.","Kuss DJ, et al.","Brain Sci. 2012."
"Determinants of Internet addiction among adolescents: a case-control study.","Tsitsika A, et al.","ScientificWorldJournal. 2011."
"Mental health, personality, and parental rearing styles of adolescents with Internet addiction disorder.","Xiuqin H, et al.","Cyberpsychol Behav Soc Netw. 2010."
