"Title","Author_Info","Journal","Year","Label"
"Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.","Lee D, et al.","Addict Biol",2021,"gaming"
"Time invariance of three ultra-brief internet-related instruments: Smartphone Application-Based Addiction Scale (SABAS), Bergen Social Media Addiction Scale (BSMAS), and the nine-item Internet Gaming Disorder Scale- Short Form (IGDS-SF9) (Study Part B).","Chen IH, et al.","Addict Behav",2020,"gaming"
"Resting-State Activity of Prefrontal-Striatal Circuits in Internet Gaming Disorder: Changes With Cognitive Behavior Therapy and Predictors of Treatment Response.","Han X, et al.","Front Psychiatry",2018,"gaming"
"Neurobiological Correlates in Internet Gaming Disorder: A Systematic Literature Review.","Kuss DJ, et al.","Front Psychiatry",2018,"gaming"
"Effects of Equine-Assisted Activities and Therapies on the Affective Network of Adolescents with Internet Gaming Disorder.","Kang KD, et al.","J Altern Complement Med",2018,"gaming"
"Altered Gray Matter Volume and Resting-State Connectivity in Individuals With Internet Gaming Disorder: A Voxel-Based Morphometry and Resting-State Functional Magnetic Resonance Imaging Study.","Seok JW, et al.","Front Psychiatry",2018,"gaming"
"Gray matter differences in the anterior cingulate and orbitofrontal cortex of young adults with Internet gaming disorder: Surface-based morphometry.","Lee D, et al.","J Behav Addict",2018,"gaming"
"Dissociable neural processes during risky decision-making in individuals with Internet-gaming disorder.","Liu L, et al.","Neuroimage Clin",2017,"gaming"
"Stress vulnerability in male youth with Internet Gaming Disorder.","Kaess M, et al.","Psychoneuroendocrinology",2017,"gaming"
"The involvement of spontaneous brain activity in natural recovery from internet gaming disorder: A resting-state fMRI study.","Liu X, et al.","Front Psychiatry",2023,"gaming"
"Internet gaming disorder: Its prevalence and associated gaming behavior, anxiety, and depression among high school male students, Dammam, Saudi Arabia.","Alhamoud MA, et al.","J Family Community Med",2022,"gaming"
"The Nine-Item Internet Gaming Disorder Scale (IGDS9-SF): Its Psychometric Properties among Sri Lankan Students and Measurement Invariance across Sri Lanka, Turkey, Australia, and the USA.","Ali AM, et al.","Healthcare (Basel)",2022,"gaming"
"Sex differences in resting-state cerebral activity alterations in internet gaming disorder.","Sun Y, et al.","Brain Imaging Behav",2019,"gaming"
"Problematic Video Gaming in a Young Spanish Population: Association with Psychosocial Health.","Buiza-Aguado C, et al.","Cyberpsychol Behav Soc Netw",2018,"gaming"
"Female Gaming, Gaming Addiction, and the Role of Women Within Gaming Culture: A Narrative Literature Review.","Lopez-Fernandez O, et al.","Front Psychiatry",2019,"gaming"
"The prevalence of internet gaming disorders and the associated psychosocial risk factors among adolescents in Malaysian secondary schools.","Mohamed NF, et al.","Clin Child Psychol Psychiatry",2023,"gaming"
"The correlation between family relationships and brain activity within the reward circuit in adolescents with Internet gaming disorder.","Hwang H, et al.","Sci Rep",2020,"gaming"
"Reduced loss aversion and inhibitory control in adolescents with internet gaming disorder.","Wang L, et al.","Psychol Addict Behav",2020,"gaming"
"Exploring Differences Among Video Gamers With and Without Depression: Contrasting Emotion Regulation and Mindfulness.","Marchica LA, et al.","Cyberpsychol Behav Soc Netw",2020,"gaming"
"Intensive online videogame involvement: A new global idiom of wellness and distress.","Snodgrass JG, et al.","Transcult Psychiatry",2019,"gaming"
"Integrating psychological and neurobiological considerations regarding the development and maintenance of specific Internet-use disorders: An Interaction of Person-Affect-Cognition-Execution (I-PACE) model.","Brand M, et al.","Neurosci Biobehav Rev",2016,"gaming"
"Problematic Gaming and Sleep: A Systematic Review and Meta-Analysis.","Kristensen JH, et al.","Front Psychiatry",2021,"gaming"
"Policy responses to problematic video game use: A systematic review of current measures and future possibilities.","Király O, et al.","J Behav Addict",2018,"gaming"
"The Associations Between Gaming Motivation and Internet Gaming Disorder: Systematic Review and Meta-analysis.","Wang HY, et al.","JMIR Ment Health",2022,"gaming"
"Effects of Psychological Distress and Coping Resources on Internet Gaming Disorder: Comparison between Chinese and Japanese University Students.","Wu AMS, et al.","Int J Environ Res Public Health",2022,"gaming"
"Altered brain functional networks in Internet gaming disorder: independent component and graph theoretical analysis under a probability discounting task.","Wang Z, et al.","CNS Spectr",2019,"gaming"
"Gaming Disorder among Medical College Students during COVID-19 Pandemic Lockdown.","Shrestha MV , et al.","Kathmandu Univ Med J (KUMJ)",2020,"gaming"
"Aggression and Harm-Avoidant Trait Impede Recovery From Internet Gaming Disorder.","Lee SY, et al.","Front Psychiatry",2018,"gaming"
"Gaming Disorder and Psycho-Emotional Wellbeing among Male University Students and Other Young Adults in Israel.","Isralowitz R, et al.","Int J Environ Res Public Health",2022,"gaming"
"Do Gamers Play for Money? A Moderated Mediation of Gaming Motives, Relative Deprivation, and Upward Mobility.","King A, et al.","Int J Environ Res Public Health",2022,"gaming"
"Correlates of internet gaming among violent and nonviolent gamers and comparison of their psychological well-being with nongamers in a university student population.","Ansari M, et al.","Indian J Psychiatry",2022,"gaming"
"Validation of the Internet Gaming Disorder Symptoms Checklist Based on the Fifth Edition of the Diagnostic and Statistical Manual of Mental Disorders in Chinese Adolescents.","Yang X, et al.","Child Psychiatry Hum Dev",2023,"gaming"
"The structural characteristics of esports gaming and their behavioral implications for high engagement: A competition perspective and a cross-cultural examination.","Mao E.","Addict Behav",2021,"gaming"
"Is Sensation Seeking a correlate of excessive behaviors and behavioral addictions? A detailed examination of patients with Gambling Disorder and Internet Addiction.","Müller KW, et al.","Psychiatry Res",2016,"gaming"
"Addiction and Engagement: An Explorative Study Toward Classification Criteria for Internet Gaming Disorder.","Lehenbauer-Baum M, et al.","Cyberpsychol Behav Soc Netw",2015,"gaming"
"Gaming disorder among students of Tabriz University of Medical Sciences: The frequency and related factors.","Vahidi M, et al.","Med J Islam Repub Iran",2021,"gaming"
"Differences between recreational gamers and Internet Gaming Disorder candidates in a sample of Animal Crossing: New Horizons players.","Wischert-Zielke M, et al.","Sci Rep",2023,"gaming"
"Prevalence and Risk Factors of Internet Gaming Disorder Under the COVID-19 Pandemic Among University Students in Macao.","Wang Y, et al.","SAGE Open Nurs",2023,"gaming"
"Different Typologies of Gamers Are Associated with Mental Health: Are Students DOOMed?","Finserås TR, et al.","Int J Environ Res Public Health",2022,"gaming"
"The gray matter volume in superior frontal gyrus mediates the impact of reflection on emotion in Internet gaming addicts.","Wang C, et al.","Psychiatry Res Neuroimaging",2021,"gaming"
"Gender-related differences in neural responses to gaming cues before and after gaming: implications for gender-specific vulnerabilities to Internet gaming disorder.","Dong G, et al.","Soc Cogn Affect Neurosci",2018,"gaming"
"Cognitive distortions and gambling near-misses in Internet Gaming Disorder: A preliminary study.","Wu Y, et al.","PLoS One",2018,"gaming"
"Conceptualizing Internet use disorders: Addiction or coping process?","Kardefelt-Winther D.","Psychiatry Clin Neurosci",2017,"gaming"
"Development of the Internet addiction scale based on the Internet Gaming Disorder criteria suggested in DSM-5.","Cho H, et al.","Addict Behav",2014,"gaming"
"Diagnostic Usefulness of an Ultra-Brief Screener to Identify Risk of Online Gaming Disorder for Children and Adolescents.","Jo SJ, et al.","Psychiatry Investig",2020,"gaming"
"ADHD-Gaming Disorder Comorbidity in Children and Adolescents: A Narrative Review.","Salerno L, et al.","Children (Basel)",2022,"gaming"
"The Relationship between Depressive Symptoms, Loneliness, Self-Control, and Gaming Disorder among Polish Male and Female Gamers: The Indirect Effects of Gaming Motives.","Cudo A, et al.","Int J Environ Res Public Health",2022,"gaming"
"Gaming Disorder and Psychotic Disorders: A Scoping Review.","Huot-Lavoie M, et al.","Psychopathology",2022,"gaming"
"Study protocol of the internet user Cohort for Unbiased Recognition of gaming disorder in Early adolescence (iCURE), Korea, 2015-2019.","Jeong H, et al.","BMJ Open",2017,"gaming"
"Case series: gaming vs. eating-comorbidity of ARFID and IGD.","Hadwiger AN, et al.","Eat Weight Disord",2019,"gaming"
"Psychopathological Symptoms and Gaming Motives in Disordered Gaming-A Psychometric Comparison between the WHO and APA Diagnostic Frameworks.","Montag C, et al.","J Clin Med",2019,"gaming"
"The essential role of theory in minimizing harm from emerging technologies. Lost in committee?. •","Gullo MJ, et al.","J Behav Addict",2020,"gaming"
"Development and Psychometric Validation of a Novel Self-Report Measure of ICD-11 Gaming Disorder.","Lee HJ, et al.","Cyberpsychol Behav Soc Netw",2022,"gaming"
"Problematic video game use as an emotional coping strategy: Evidence from a sample of MMORPG gamers.","Blasi MD, et al.","J Behav Addict",2019,"gaming"
"The relationship between childhood trauma and Internet gaming disorder among college students: A structural equation model.","Shi L, et al.","J Behav Addict",2020,"gaming"
"Gaming disorder and internet addiction: A systematic review of resting-state EEG studies.","Burleigh TL, et al.","Addict Behav",2020,"gaming"
"Psychometric properties of the Farsi version of the gaming disorder scale for adolescents (GADIS-A).","Mazaherizadeh A, et al.","BMC Psychol",2022,"gaming"
"Metacognitions as a predictor of problematic social media use and internet gaming disorder: Development and psychometric properties of the Metacognitions about Social Media Use Scale (MSMUS).","Akbari M, et al.","Addict Behav",2023,"gaming"
"Meta-analysis of structural and functional brain alterations in internet gaming disorder.","Niu X, et al.","Front Psychiatry",2022,"gaming"
"Monetary Reward Discounting, Inhibitory Control, and Trait Impulsivity in Young Adults With Internet Gaming Disorder and Nicotine Dependence.","Yan WS, et al.","Front Psychiatry",2021,"gaming"
"Internet gaming disorder and comorbidities among campus-dwelling U.S. university students.","Ohayon MM, et al.","Psychiatry Res",2021,"gaming"
"Safety.Net: A Pilot Study on a Multi-Risk Internet Prevention Program.","Ortega-Barón J, et al.","Int J Environ Res Public Health",2021,"gaming"
"Individuals with internet gaming disorder have similar neurocognitive impairments and social cognitive dysfunctions as methamphetamine-dependent patients.","Jiang C, et al.","Adicciones",2020,"gaming"
"The Comorbidity of Gambling Disorder among Macao Adult Residents and the Moderating Role of Resilience and Life Purpose.","Chen JH, et al.","Int J Environ Res Public Health",2018,"gaming"
"Discriminating Pathological and Non-pathological Internet Gamers Using Sparse Neuroanatomical Features.","Park CH, et al.","Front Psychiatry",2018,"gaming"
"When addiction symptoms and life problems diverge: a latent class analysis of problematic gaming in a representative multinational sample of European adolescents.","Colder Carras M, et al.","Eur Child Adolesc Psychiatry",2018,"gaming"
"Neurophysiological features of Internet gaming disorder and alcohol use disorder: a resting-state EEG study.","Son KL, et al.","Transl Psychiatry",2015,"gaming"
"The alteration of gray matter volume and cognitive control in adolescents with internet gaming disorder.","Wang H, et al.","Front Behav Neurosci",2015,"gaming"
"Subregions of the Anterior Cingulate Cortex Form Distinct Functional Connectivity Patterns in Young Males With Internet Gaming Disorder With Comorbid Depression.","Lee D, et al.","Front Psychiatry",2018,"gaming"
"A Comparison of Risk and Protective Factors for Excessive Internet Game Play between Koreans in Korea and Immigrant Koreans in the United States.","Hong JS, et al.","J Korean Med Sci",2019,"gaming"
"Effectiveness of atomoxetine and methylphenidate for problematic online gaming in adolescents with attention deficit hyperactivity disorder.","Park JH, et al.","Hum Psychopharmacol",2016,"gaming"
"Adolescents with Internet Gaming Disorder (IGD): profiles and treatment response.","Martín-Fernández M, et al.","Adicciones",2016,"gaming"
"Altered resting-state neural activity and changes following a craving behavioral intervention for Internet gaming disorder.","Zhang JT, et al.","Sci Rep",2016,"gaming"
"Validation of the metacognitions about online gaming scale (MOGS) among Chinese gamers.","Dang L, et al.","Addict Behav",2022,"gaming"
"Managing Game-Related Conflict With Parents of Young Adults With Internet Gaming Disorder: Development and Feasibility Study of a Virtual Reality App.","Shin YB, et al.","JMIR Serious Games",2021,"gaming"
"Exploratory metabolomics of biomarker identification for the internet gaming disorder in young Korean males.","Cho YU, et al.","J Chromatogr B Analyt Technol Biomed Life Sci",2017,"gaming"
"Relationships between psychological flexibility and internet gaming disorder among adolescents: Mediation effects of depression and maladaptive cognitions.","Yang X, et al.","PLoS One",2023,"gaming"
"The role of microtransactions in Internet Gaming Disorder and Gambling Disorder: A preregistered systematic review.","Raneri PC, et al.","Addict Behav Rep",2022,"gaming"
"Toward instantaneous frequency of respiration to investigate the risk of internet gaming disorder.","Chiu WY, et al.","Annu Int Conf IEEE Eng Med Biol Soc",2021,"gaming"
"Altered Plasma Levels of Glial Cell Line-Derived Neurotrophic Factor in Patients with Internet Gaming Disorder: A Case-Control, Pilot Study.","Jeong JE, et al.","Psychiatry Investig",2019,"gaming"
"Cortical thickness and volume abnormalities in Internet gaming disorder: Evidence from comparison of recreational Internet game users.","Wang Z, et al.","Eur J Neurosci",2018,"gaming"
"Pathological Internet use among adolescents: Comparing gamers and non-gamers.","Strittmatter E, et al.","Psychiatry Res",2015,"gaming"
"Altered brain activation during response inhibition and error processing in subjects with Internet gaming disorder: a functional magnetic imaging study.","Ko CH, et al.","Eur Arch Psychiatry Clin Neurosci",2014,"gaming"
"""I have no control over how much time I play"" the metacognitions about online gaming scale: Evidence from a cross-cultural validation among Israeli adolescents.","Efrati Y, et al.","Addict Behav",2023,"gaming"
"Sudden gamer death: non-violent death cases linked to playing video games.","Kuperczko D, et al.","BMC Psychiatry",2022,"gaming"
"Characteristics of Gamers who Purchase Loot Box: a Systematic Literature Review.","Yokomitsu K, et al.","Curr Addict Rep",2021,"gaming"
"Instantaneous Respiratory Response of Gamer with High-Risk Internet Gaming Disorder during Game-Film Stimuli by Using Complementary Ensemble Empirical Mode Decomposition.","Ji HM, et al.","Annu Int Conf IEEE Eng Med Biol Soc",2020,"gaming"
"Cross-cultural adaptation of the Internet Gaming Disorder Scale - Short Form (IGDS9-SF) to the Brazilian context.","Donadon MF, et al.","Trends Psychiatry Psychother",2020,"gaming"
"Problem gambling and gaming in elite athletes.","Håkansson A, et al.","Addict Behav Rep",2018,"gaming"
"Addictive Potential of Internet Applications and Differential Correlates of Problematic Use in Internet Gamers versus Generalized Internet Users in a Representative Sample of Adolescents.","Rosenkranz T, et al.","Eur Addict Res",2017,"gaming"
"Decision-making for risky gains and losses among college students with Internet gaming disorder.","Yao YW, et al.","PLoS One",2015,"gaming"
"A latent profile approach for classifying internet gamers based on motives for online gaming.","Kim BN, et al.","J Behav Addict",2023,"gaming"
"Psychometric Properties of Three Simplified Chinese Online-Related Addictive Behavior Instruments Among Mainland Chinese Primary School Students.","Chen IH, et al.","Front Psychiatry",2020,"gaming"
"Brain Structures Associated with Internet Addiction Tendency in Adolescent Online Game Players.","Pan N, et al.","Front Psychiatry",2018,"gaming"
"An Overview of Structural Characteristics in Problematic Video Game Playing.","Griffiths MD, et al.","Curr Addict Rep",2017,"gaming"
"Effectiveness of Available Treatments for Gaming Disorders in Children and Adolescents: A Systematic Review.","Lampropoulou P, et al.","Cyberpsychol Behav Soc Netw",2022,"gaming"
"Applying fairness in labeling various types of internet use disorders. •","Elhai JD, et al.","J Behav Addict",2020,"gaming"
"Video Game Addictive Symptom Level, Use Intensity, and Hedonic Experience: Cross-sectional Questionnaire Study.","Walia B, et al.","JMIR Serious Games",2022,"gaming"
"Development and Validation of the Gaming Disorder Scale-Family Form.","Irmak AY, et al.","J Psychosoc Nurs Ment Health Serv",2021,"gaming"
"Maladaptive Personality Traits and Their Interaction with Outcome Expectancies in Gaming Disorder and Internet-Related Disorders.","Müller KW, et al.","Int J Environ Res Public Health",2021,"gaming"
"Precise estimates of gaming-related harm should guide regulation of gaming.","Starcevic V, et al.","J Behav Addict",2018,"gaming"
"Internet Addiction and Other Behavioral Addictions.","Jorgenson AG, et al.","Child Adolesc Psychiatr Clin N Am",2016,"gaming"
"Core and peripheral criteria of video game addiction in the game addiction scale for adolescents.","Brunborg GS, et al.","Cyberpsychol Behav Soc Netw",2015,"gaming"
"Multidimensional family therapy reduces problematic gaming in adolescents: A randomised controlled trial.","Nielsen P, et al.","J Behav Addict",2021,"gaming"
"May the passion be with you: The addictive potential of collectible card games, miniatures, and dice of the Star Wars universe.","Calvo F, et al.","J Behav Addict",2018,"gaming"
"Decreased functional connectivity between ventral tegmental area and nucleus accumbens in Internet gaming disorder: evidence from resting state functional magnetic resonance imaging.","Zhang JT, et al.","Behav Brain Funct",2015,"gaming"
"Not all games are created equal: Adolescents who play and spend money on simulated gambling games show greater risk for gaming disorder.","Hing N, et al.","Addict Behav",2023,"gaming"
"Parental marital conflict and internet gaming disorder among Chinese adolescents: The multiple mediating roles of deviant peer affiliation and teacher-student relationship.","Wang P, et al.","PLoS One",2023,"gaming"
"Mental health literacy of Internet gaming disorder and problematic smartphone use among Korean teenagers.","Jeon M, et al.","PLoS One",2022,"gaming"
"Gaming, substance use and distress within a cohort of online gamblers.","André F, et al.","J Public Health Res",2021,"gaming"
"Effect of the Frustration of Psychological Needs on Addictive Behaviors in Mobile Videogamers-The Mediating Role of Use Expectancies and Time Spent Gaming.","Chamarro A, et al.","Int J Environ Res Public Health",2020,"gaming"
"Maladaptive cognitions predict changes in problematic gaming in highly-engaged adults: A 12-month longitudinal study.","Forrest CJ, et al.","Addict Behav",2017,"gaming"
"Dysfunctional information processing during an auditory event-related potential task in individuals with Internet gaming disorder.","Park M, et al.","Transl Psychiatry",2016,"gaming"
"Symptoms, Mechanisms, and Treatments of Video Game Addiction.","Mohammad S, et al.","Cureus",2023,"gaming"
"Awareness and Potential Impacts of the Medicalization of Internet Gaming Disorder: Cross-sectional Survey Among Adolescents in China.","Yu Y, et al.","J Med Internet Res",2021,"gaming"
"Assessment of Criteria for Specific Internet-use Disorders (ACSID-11): Introduction of a new screening instrument capturing ICD-11 criteria for gaming disorder and other potential Internet-use disorders.","Müller SM, et al.","J Behav Addict",2022,"gaming"
"Video game addiction in children and teenagers in Taiwan.","Chiu SI, et al.","Cyberpsychol Behav",2004,"gaming"
"Treatment Considerations in Internet and Video Game Addiction: A Qualitative Discussion.","Greenfield DN.","Child Adolesc Psychiatr Clin N Am",2018,"gaming"
"Prevalence and factors associated with Internet gaming disorder among adolescents in Saudi Arabia: A cross-sectional study.","Alfaifi AJ, et al.","Medicine (Baltimore)",2022,"gaming"
"The Association between Excessive Internet Gaming Behavior and Immersive Tendency, Mediated by Attention Deficit/Hyperactivity Disorder Symptoms, in Korean Male University Students.","Jung D, et al.","Psychiatry Investig",2020,"gaming"
"Development of an effective virtual environment in eliciting craving in adolescents and young adults with internet gaming disorder.","Shin YB, et al.","PLoS One",2018,"gaming"
"Effects of an online-based motivational intervention to reduce problematic internet use and promote treatment motivation in internet gaming disorder and internet use disorder (OMPRIS): study protocol for a randomised controlled trial.","Dieris-Hirche J, et al.","BMJ Open",2021,"gaming"
"A Bibliometric Analysis of Research into Internet Gaming Disorders in Korea.","Zhang MWB, et al.","Int J Environ Res Public Health",2023,"gaming"
"Internet gaming disorder and tobacco use disorder share neural connectivity patterns between the subcortical and the motor network.","Chen H, et al.","Hum Brain Mapp",2023,"gaming"
"The association of problematic use of social media and online videogames with aggression is mediated by insomnia severity: A cross-sectional study in a sample of 18- to 24-year-old individuals.","Bersani FS, et al.","Aggress Behav",2022,"gaming"
"A serotonin voltammetric biosensor composed of carbon nanocomposites and DNA aptamer.","Li J, et al.","Mikrochim Acta",2021,"gaming"
"Normative, passionate, or problematic? Identification of adolescent gamer subtypes over time.","Peeters M, et al.","J Behav Addict",2019,"gaming"
"The association between problematic online gaming and perceived stress: The moderating effect of psychological resilience.","Canale N, et al.","J Behav Addict",2019,"gaming"
"Policy and Prevention Approaches for Disordered and Hazardous Gaming and Internet Use: an International Perspective.","King DL, et al.","Prev Sci",2018,"gaming"
"Treatment with the Self-Discovery Camp (SDiC) improves Internet gaming disorder.","Sakuma H, et al.","Addict Behav",2017,"gaming"
"Prevalence of Internet Gaming Disorder and Its Association With Personality Traits and Gaming Characteristics Among Chinese Adolescent Gamers.","Liao Z, et al.","Front Psychiatry",2020,"gaming"
"The Association Between Gaming Practices and Scholastic Performance Among Medical Students in India: Case-Control Study.","Suryawanshi DM, et al.","JMIR Med Educ",2021,"gaming"
"The concept of recovery in gaming disorder: A scoping review.","Gavriel-Fried B, et al.","J Behav Addict",2023,"gaming"
"Neural correlates of problematic gaming in adolescents: A systematic review of structural and functional magnetic resonance imaging studies.","Schettler L, et al.","Addict Biol",2022,"gaming"
"Predicting Video Game Addiction Through the Dimensions of Consumer Video Game Engagement: Quantitative and Cross-sectional Study.","Abbasi AZ, et al.","JMIR Serious Games",2021,"gaming"
"Validation of a Chinese version of the short form of Metacognitions Questionnaire (MCQ-30).","Zhang MX, et al.","J Affect Disord",2020,"gaming"
"Stress System Response and Decision Making in Heavy Episodic Users of Alcohol and Online Video Games.","Gilbertson RJ, et al.","Subst Use Misuse",2019,"gaming"
"Trajectories of abstinence-induced Internet gaming withdrawal symptoms: A prospective pilot study.","Kaptsis D, et al.","Addict Behav Rep",2016,"gaming"
"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.","Wang Y, et al.","PLoS One",2015,"gaming"
"The Internet Gaming Disorder Scale.","Lemmens JS, et al.","Psychol Assess",2015,"gaming"
"The Impact of Parental and Peer Attachment on Gaming Addiction among Out-of-School Adolescents in South Korea: The Mediating Role of Social Stigma.","Kim S, et al.","Int J Environ Res Public Health",2022,"gaming"
"Psychometric Assessment and Gender Invariance of the Polish Version of the Gaming Disorder Test.","Cudo A, et al.","Int J Ment Health Addict",2022,"gaming"
"Risk and protective factor profiles predict addictive behavior among adolescents.","Efrati Y.","Compr Psychiatry",2023,"gaming"
"Reliability of the fMRI-based assessment of self-evaluation in individuals with internet gaming disorder.","Bach P, et al.","Eur Arch Psychiatry Clin Neurosci",2022,"gaming"
"Development of Internet Addiction Scale Based on DSM-5 Diagnostic Criteria: An Evaluation in Terms of Internet Gaming Disorder.","Andiç S, et al.","Turk Psikiyatri Derg",2021,"gaming"
"Effects of a prevention intervention concerning screens, and video games in middle-school students: Influences on beliefs and use.","Bonnaire C, et al.","J Behav Addict",2019,"gaming"
"Performance of the DSM-5-based criteria for Internet addiction: A factor analytical examination of three samples.","Besser B, et al.","J Behav Addict",2019,"gaming"
"A longitudinal study on psychosocial causes and consequences of Internet gaming disorder in adolescence.","Wartberg L, et al.","Psychol Med",2019,"gaming"
"Is Neural Processing of Negative Stimuli Altered in Addiction Independent of Drug Effects? Findings From Drug-Naïve Youth with Internet Gaming Disorder.","Yip SW, et al.","Neuropsychopharmacology",2018,"gaming"
"Attentional bias in excessive Internet gamers: Experimental investigations using an addiction Stroop and a visual probe.","Jeromin F, et al.","J Behav Addict",2016,"gaming"
"Clinical Considerations in Internet and Video Game Addiction Treatment.","Greenfield DN.","Child Adolesc Psychiatr Clin N Am",2022,"gaming"
"Event-related brain response to visual cues in individuals with Internet gaming disorder: relevance to attentional bias and decision-making.","Kim BM, et al.","Transl Psychiatry",2021,"gaming"
"Personality and Psychological Factors of Problematic Internet Gamers Seeking Hospital Treatment.","Seong W, et al.","Front Psychiatry",2019,"gaming"
"Motives for online gaming questionnaire: Its psychometric properties and correlation with Internet gaming disorder symptoms among Chinese people.","Wu AM, et al.","J Behav Addict",2017,"gaming"
"Prevalence and Correlates of Internet Gaming Problem among Internet Users: Results from an Internet Survey.","Subramaniam M, et al.","Ann Acad Med Singap",2016,"gaming"
"Proton magnetic resonance spectroscopy (MRS) in individuals with internet gaming.","McGlade EC, et al.","Front Psychiatry",2022,"gaming"
"Decreased effective connection from the parahippocampal gyrus to the prefrontal cortex in Internet gaming disorder: A MVPA and spDCM study.","Wang Z, et al.","J Behav Addict",2020,"gaming"
"Polysubstance Use Is Positively Associated with Gaming Disorder Symptom Severity: A Latent Class Analytical Study.","Horváth Z, et al.","Eur Addict Res",2022,"gaming"
"The evolution of Internet addiction: A global perspective.","Griffiths MD, et al.","Addict Behav",2016,"gaming"
"Video game addiction and college performance among males: results from a 1 year longitudinal study.","Schmitt ZL, et al.","Cyberpsychol Behav Soc Netw",2015,"gaming"
"Differential Effects of Anxiety on Internet Gaming Disorder: A Large-Scale Cross-Sectional Survey.","Huang X, et al.","Front Psychiatry",2022,"gaming"
"A systematic review on the intersection of attention-deficit hyperactivity disorder and gaming disorder.","Dullur P, et al.","J Psychiatr Res",2021,"gaming"
"Draconian policy measures are unlikely to prevent disordered gaming.","Colder Carras M, et al.","J Behav Addict",2021,"gaming"
"Craving Behavior Intervention in Ameliorating College Students' Internet Game Disorder: A Longitudinal Study.","Deng LY, et al.","Front Psychol",2017,"gaming"
"Diagnostic Criteria for Problematic Internet Use among U.S. University Students: A Mixed-Methods Evaluation.","Li W, et al.","PLoS One",2016,"gaming"
"The development and psychometric evaluation of the Internet Disorder Scale (IDS-15).","Pontes HM, et al.","Addict Behav",2017,"gaming"
"An investigation into Video Game Addiction in Pre-Adolescents and Adolescents: A Cross-Sectional Study.","Esposito MR, et al.","Medicina (Kaunas)",2020,"gaming"
"Role of conduct problems in the relation between Attention-Deficit Hyperactivity disorder, substance use, and gaming.","Schoenmacker GH, et al.","Eur Neuropsychopharmacol",2020,"gaming"
"A longitudinal study on the impact of Internet gaming disorder on self-perceived health, academic performance, and social life of first-year college students.","Benjet C, et al.","Am J Addict",2023,"gaming"
"Neural classification of internet gaming disorder and prediction of treatment response using a cue-reactivity fMRI task in young men.","Wang ZL, et al.","J Psychiatr Res",2022,"gaming"
"Sustained dysfunctional information processing in patients with Internet gaming disorder: 6-month follow-up ERP study.","Park M, et al.","Medicine (Baltimore)",2017,"gaming"
"Associations between prospective symptom changes and slow-wave activity in patients with Internet gaming disorder: A resting-state EEG study.","Kim YJ, et al.","Medicine (Baltimore)",2017,"gaming"
"Subtyping treatment-seeking gaming disorder patients.","Granero R, et al.","Addict Behav",2021,"gaming"
"Measurement instruments of online gaming disorder in adolescents and young people according to DSM-5 criteria: a systematic review.","Bernaldo-de-Quirós M, et al.","Adicciones",2020,"gaming"
"Common neurofunctional dysregulations characterize obsessive-compulsive, substance use, and gaming disorders-An activation likelihood meta-analysis of functional imaging studies.","Klugah-Brown B, et al.","Addict Biol",2021,"gaming"
"The association between the nicotinic acetylcholine receptor α4 subunit gene (CHRNA4) rs1044396 and Internet gaming disorder in Korean male adults.","Jeong JE, et al.","PLoS One",2017,"gaming"
"Changes of quality of life and cognitive function in individuals with Internet gaming disorder: A 6-month follow-up.","Lim JA, et al.","Medicine (Baltimore)",2016,"gaming"
"Recovery Experiences Protect Emotionally Exhausted White-Collar Workers from Gaming Addiction.","Zhang MX, et al.","Int J Environ Res Public Health",2022,"gaming"
"Problematic smartphone use and specific problematic Internet uses among university students and associated predictive factors: a systematic review.","Sánchez-Fernández M, et al.","Educ Inf Technol (Dordr)",2022,"gaming"
"Development and Validation of the Problematic Media Use Measure: A Parent Report Measure of Screen Media ""Addiction"" in Children.","Domoff SE, et al.","Psychol Pop Media Cult",2019,"gaming"
"Game Addiction Scale Assessment Through a Nationally Representative Sample of Young Adult Men: Item Response Theory Graded-Response Modeling.","Khazaal Y, et al.","J Med Internet Res",2018,"gaming"
"Comorbidity of Internet gaming disorder and alcohol use disorder: A focus on clinical characteristics and gaming patterns.","Na E, et al.","Am J Addict",2017,"gaming"
"A brief report on the relationship between self-control, video game addiction and academic achievement in normal and ADHD students.","Haghbin M, et al.","J Behav Addict",2013,"gaming"
"Examining the Indirect Effect of Online Gaming on Depression via Sleep Inequality and Anxiety-A Serial and Parallel Mediation Analysis.","Alshammari T, et al.","J Clin Med",2022,"gaming"
"Bihavioral Addictions in Childhood and Adolescence - Pandemic Knocking Door.","Bećirović E, et al.","Psychiatr Danub",2020,"gaming"
"Online Gaming Addiction and Basic Psychological Needs Among Adolescents: The Mediating Roles of Meaning in Life and Responsibility.","Kaya A, et al.","Int J Ment Health Addict",2023,"gaming"
"The Relationship of Internet Gaming Addiction and Suicidal Ideation among Adolescents: The Mediating Role of Negative Emotion and the Moderating Role of Hope.","Xie Y, et al.","Int J Environ Res Public Health",2023,"gaming"
