"Title","Author_Info","Journal_Year_Info"
"Impulsivity and cognitive distortions in pathological gamblers attending the UK National Problem Gambling Clinic: a preliminary report.","Michalczuk R, et al.","Psychol Med. 2011."
"Awareness, Self-Assessment and Help Seeking Behavior for Behavioral Addictions Related to Use of Mobile Technology Among Attendees of a Health Camp.","Balhara YPS, et al.","J Assoc Physicians India. 2018."
"Implementation of the remote measuring system for addiction patients in rehabilitation applying vital sensor.","Lim MJ, et al.","Biotechnol Biotechnol Equip. 2014."
"The Prevalence of Internet Addiction Among a Japanese Adolescent Psychiatric Clinic Sample With Autism Spectrum Disorder and/or Attention-Deficit Hyperactivity Disorder: A Cross-Sectional Study.","So R, et al.","J Autism Dev Disord. 2017."
"[Excessive compulsive buying or ""behavioral addiction""? A case study].","Grüsser SM, et al.","Wien Klin Wochenschr. 2004."
"Working memory and affective decision-making in addiction: a neurocognitive comparison between heroin addicts, pathological gamblers and healthy controls.","Yan WS, et al.","Drug Alcohol Depend. 2014."
"The Berlin Inventory of Gambling behavior - Screening (BIG-S): Validation using a clinical sample.","Wejbera M, et al.","BMC Psychiatry. 2017."
"Impulsivity and compulsivity in Internet gaming disorder: A comparison with obsessive-compulsive disorder and alcohol use disorder.","Kim YJ, et al.","J Behav Addict. 2017."
"Gatekeeper functions of general practices regarding behavioural addiction.","Józsa T.","Br J Gen Pract. 2019."
"Recorded Behavior as a Valuable Resource for Diagnostics in Mobile Phone Addiction: Evidence from Psychoinformatics.","Montag C, et al.","Behav Sci (Basel). 2015."
"Commentary on Schluter et al. (2018): Revisiting the core elements of addiction using a lay epidemiology approach.","González-Saiz F.","Addiction. 2018."
"Psychology of computer use: XLIII. Some comments on 'addictive use of the Internet' by Young.","Griffiths M.","Psychol Rep. 1997."
"Comparison of personality traits in pedophiles, abstinent opiate addicts, and healthy controls: considering pedophilia as an addictive behavior.","Cohen LJ, et al.","J Nerv Ment Dis. 2008."
"Griffiths et al.'s comments on the international consensus statement of internet gaming disorder: furthering consensus or hindering progress?","Petry NM, et al.","Addiction. 2016."
"Role of Gambling in Payback Failure in Consumer Credit-Data from a Large Body of Material Regarding Consumer Loan Recipients in Sweden.","Håkansson A.","Int J Environ Res Public Health. 2020."
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research. Addictions as a psychosocial and cultural construction.","van der Linden M.","J Behav Addict. 2015."
"Increased functional connectivity in gambling disorder correlates with behavioural and emotional dysregulation: Evidence of a role for the cerebellum.","Piccoli T, et al.","Behav Brain Res. 2020."
"Susceptibility to addictive behaviour in online and traditional poker playing environments.","Szabó A, et al.","J Behav Addict. 2012."
"Uncertainty about mapping future actions into rewards may underlie performance on multiple measures of impulsivity in behavioral addiction: evidence from Parkinson's disease.","Averbeck BB, et al.","Behav Neurosci. 2013."
"Where the Mind Cannot Dare: A Case of Addictive Use of Online Pornography and Its Relationship With Childhood Trauma.","Wéry A, et al.","J Sex Marital Ther. 2019."
"Addiction and technology: Plus ça change plus c'est la même (The more things change, the more they remain the same).","Sarin A, et al.","Indian J Psychiatry. 2017."
"Prevalence of problematic cell phone use in an adult population in Spain as assessed by the Mobile Phone Problem Use Scale (MPPUS).","de-Sola J, et al.","PLoS One. 2017."
"The Relationship Between Childhood Trauma, Pathological Dissociation, and Behavioral Addictions in Young Adults: Findings from a Cross-Sectional Study.","Imperatori C, et al.","J Trauma Dissociation. 2023."
"The problematic internet entertainment use scale for adolescents: prevalence of problem internet use in Spanish high school students.","Lopez-Fernandez O, et al.","Cyberpsychol Behav Soc Netw. 2013."
"Altered hippocampal volume and functional connectivity in males with Internet gaming disorder comparing to those with alcohol use disorder.","Yoon EJ, et al.","Sci Rep. 2017."
"Cell Phone Social Media Use and Psychological Well-Being in Young Adults: Implications for Internet-Related Disorders.","Joshi SC, et al.","Int J Environ Res Public Health. 2023."
"Phenomenological analysis of maladaptive daydreaming associated with internet gaming addiction: a case report.","Sharma P, et al.","Gen Psychiatr. 2021."
"Behavioral Addiction from the Asian Americans Perspective: Exploration of Public and Help-Seeking Stigma.","Li Q, et al.","J Gambl Stud. 2023."
"[Computer game addiction: a psychopathological symptom complex in adolescence].","Wölfling K, et al.","Psychiatr Prax. 2008."
"Internet Gaming Disorder in Adolescents With Psychiatric Disorder: Two Case Reports Using a Developmental Framework.","Benarous X, et al.","Front Psychiatry. 2019."
"Pathological gambling and switching addictions: Report of a case.","Blume SB.","J Gambl Stud. 1994."
"[Telephone Counseling for Pathological Gamblers as Immediate Access to the Health Care System: Acceptance and Use of The Mainzer Behavioral Addiction Helpline].","Aster R, et al.","Gesundheitswesen. 2018."
"Cryptocurrency Trading as a Behavioral Addiction: A Case Report.","Sonkurt HO.","Psychiatr Danub. 2023."
"[Alternating addictions: apropos of 3 cases].","Baylé FJ, et al.","Encephale. 1996."
"Effect of physical therapy management of nonspecific low back pain with exercise addiction behaviors: A case series.","Anandkumar S, et al.","Physiother Theory Pract. 2018."
"[The course of training mania depending on its development and anabolic steroids abuse].","Tereshchenko IuV.","Zh Nevrol Psikhiatr Im S S Korsakova. 2007."
"Is exercise addiction in fitness centers a socially accepted behavior?","Lichtenstein MB, et al.","Addict Behav Rep. 2017."
"Which dimensions of impulsivity are related to problematic practice of physical exercise?","Kotbagi G, et al.","J Behav Addict. 2017."
"Addiction and Engagement: An Explorative Study Toward Classification Criteria for Internet Gaming Disorder.","Lehenbauer-Baum M, et al.","Cyberpsychol Behav Soc Netw. 2015."
"Decreased functional connectivity in an executive control network is related to impaired executive function in Internet gaming disorder.","Dong G, et al.","Prog Neuropsychopharmacol Biol Psychiatry. 2015."
"Excessive indoor tanning as a behavioral addiction: a literature review.","Petit A, et al.","Curr Pharm Des. 2014."
"Exercise dependence among customers from a Parisian sport shop.","Lejoyeux M, et al.","J Behav Addict. 2012."
"Mapping Internet gaming disorder using effective connectivity: A spectral dynamic causal modeling study.","Wang M, et al.","Addict Behav. 2019."
"Internet Addiction in adolescence: Neurobiological, psychosocial and clinical issues.","Cerniglia L, et al.","Neurosci Biobehav Rev. 2017."
"Cell-Phone Addiction: A Review.","De-Sola Gutiérrez J, et al.","Front Psychiatry. 2016."
"Needle Fixation Profile: An Exploratory Assessment of Applicability in the Australian Context.","Hinton S, et al.","Subst Use Misuse. 2015."
"Yohimbine-induced amygdala activation in pathological gamblers: a pilot study.","Elman I, et al.","PLoS One. 2012."
"Similar hyporesponsiveness of the dorsomedial prefrontal cortex in problem gamblers and heavy smokers during an inhibitory control task.","de Ruiter MB, et al.","Drug Alcohol Depend. 2012."
"Substance abuse treatment and psychiatric comorbidity: do benefits spill over? Analysis of data from a prospective trial among cocaine-dependent homeless persons.","Kertesz SG, et al.","Subst Abuse Treat Prev Policy. 2006."
"Neural correlates of response inhibition and performance monitoring in binge watching.","Kilian C, et al.","Int J Psychophysiol. 2020."
"A positive shift in resting-state functional connectivity between the insula and default mode network regions reflects the duration of illness in gambling disorder patients without lifetime substance abuse.","Tsurumi K, et al.","Psychiatry Res Neuroimaging. 2020."
"Differences in Emotion Regulation Considering Gender, Age, and Gambling Preferences in a Sample of Gambling Disorder Patients.","Sancho M, et al.","Front Psychiatry. 2019."
"Assessment of the Italian Version of the Internet Disorder Scale (IDS-15).","Monacis L, et al.","Int J Ment Health Addict. 2018."
"Balancing between prejudice and fact for Gaming Disorder: Does the existence of alcohol use disorder stigmatize healthy drinkers or impede scientific research?","Lee SY, et al.","J Behav Addict. 2017."
"The relationship between study addiction and work addiction: A cross-cultural longitudinal study.","Atroszko PA, et al.","J Behav Addict. 2016."
"Conceptualizing Internet use disorders: Addiction or coping process?","Kardefelt-Winther D.","Psychiatry Clin Neurosci. 2017."
"Blunted feedback processing during risk-taking in adolescents with features of problematic Internet use.","Yau YH, et al.","Addict Behav. 2015."
"Factors associated with Facebook addiction among university students amid the COVID-19 pandemic: Findings from an online cross-sectional survey.","Ripon RK, et al.","PLoS One. 2022."
"Understanding exercise addiction, psychiatric characteristics and use of anabolic androgenic steroids among recreational athletes - An online survey study.","Gunnarsson B, et al.","Front Sports Act Living. 2022."
"Telehealth treatment for gambling disorder in the COVID-19 era: seismic shifts and silver linings.","Smith NDL, et al.","Curr Opin Psychiatry. 2022."
"Gambling Disorder as an Addictive Disorder and Creative Psychopharmacotherapy.","Hasanović M, et al.","Psychiatr Danub. 2021."
"Tecnotest: A screening tool for technological addictions and gambling disorder.","Marcos M, et al.","Adicciones. 2021."
"Reading Motivation, Alcohol and Drug Use in Future Teachers in Preschool and Primary School.","de la Rocha Díaz M, et al.","Eur J Investig Health Psychol Educ. 2020."
"Comparing public perceptions of substance addictions and behavioural addictions.","Jamieson S, et al.","Drug Alcohol Depend. 2021."
"Sexual addiction 25 years on: A systematic and methodological review of empirical literature and an agenda for future research.","Grubbs JB, et al.","Clin Psychol Rev. 2020."
"The Social Media Disorder and Ostracism in Adolescents: (OSTRACA- SM Study).","Ergun G, et al.","Eurasian J Med. 2020."
"Stress responding and stress-related changes in cue reactivity in heavy smokers, problem gamblers, and healthy controls.","Wemm SE, et al.","Addict Biol. 2020."
"Evidence for a differential visual M300 brain response in gamblers.","Zilberman N, et al.","Clin Neurophysiol. 2018."
"Facebook Addiction: Onset Predictors.","Biolcati R, et al.","J Clin Med. 2018."
"Transcranial Direct Current Stimulation in Substance Use Disorders: A Systematic Review of Scientific Literature.","Lupi M, et al.","J ECT. 2017."
"The assessment of orthorexia nervosa among 1899 Polish adolescents using the ORTO-15 questionnaire.","Hyrnik J, et al.","Int J Psychiatry Clin Pract. 2016."
"Transcranial direct current stimulation (tDCS) in behavioral and food addiction: a systematic review of efficacy, technical, and methodological issues.","Sauvaget A, et al.","Front Neurosci. 2015."
"Brain Imaging in Gambling Disorder.","Quester S, et al.","Curr Addict Rep. 2015."
"Muscle dysmorphia: could it be classified as an addiction to body image?","Foster AC, et al.","J Behav Addict. 2015."
"Temporal associations between morningness/eveningness, problematic social media use, psychological distress and daytime sleepiness: Mediated roles of sleep quality and insomnia among young adults.","Lin CY, et al.","J Sleep Res. 2021."
"Frontal cortex gray matter volume alterations in pathological gambling occur independently from substance use disorder.","Zois E, et al.","Addict Biol. 2017."
"Serotonin function in pathological gambling: blunted growth hormone response to sumatriptan.","Pallanti S, et al.","J Psychopharmacol. 2010."
"Risk and protective factors of Internet gaming disorder among Chinese people: A meta-analysis.","Ji Y, et al.","Aust N Z J Psychiatry. 2022."
"The development and validation of the Addiction-like Eating Behaviour Scale.","Ruddock HK, et al.","Int J Obes (Lond). 2017."
"Loneliness and the Degree of Addiction to Shopping and Work among Polish Women: The Mediating Role of Depression.","Rachubińska K, et al.","J Clin Med. 2022."
"Substance use disorders during the COVID-19 pandemic: looking for new innovative approaches.","Piersanti V, et al.","Acta Biomed. 2022."
"Neurophysiological Markers of Internet Gaming Disorder: A Literature Review of Electroencephalography Studies.","Kashif S Sr, et al.","Cureus. 2021."
"Response inhibition in problematic social network sites use: an ERP study.","Moretta T, et al.","Cogn Affect Behav Neurosci. 2021."
"Neurobiological influence of comorbid conditions in young patients diagnosed with gaming disorder: A whole-brain functional connectivity study based on a data driven method.","Kuriki S, et al.","PLoS One. 2020."
"Neural correlates of cue- and stress-induced craving in gambling disorders: implications for transcranial magnetic stimulation interventions.","Spagnolo PA, et al.","Eur J Neurosci. 2019."
"Dysfunctional reward circuitry in obsessive-compulsive disorder.","Figee M, et al.","Biol Psychiatry. 2011."
"Increased risk for developing gambling disorder under the treatment with pramipexole, ropinirole, and aripiprazole: A nationwide register study in Sweden.","Wolfschlag M, et al.","PLoS One. 2021."
"A descriptive survey of online gaming characteristics and gaming disorder in Ireland.","Columb D, et al.","Ir J Psychol Med. 2020."
"Generalised Versus Specific Internet Use-Related Addiction Problems: A Mixed Methods Study on Internet, Gaming, and Social Networking Behaviours.","Lopez-Fernandez O.","Int J Environ Res Public Health. 2018."
"Manifesto for a European research network into Problematic Usage of the Internet.","Fineberg NA, et al.","Eur Neuropsychopharmacol. 2018."
"Future of mental health in the metaverse.","Usmani SS, et al.","Gen Psychiatr. 2022."
"Social media use and abuse: Different profiles of users and their associations with addictive behaviours.","Tullett-Prado D, et al.","Addict Behav Rep. 2023."
"Improvement of Impulsivity and Decision Making by Transcranial Direct Current Stimulation of the Dorsolateral Prefrontal Cortex in a Patient with Gambling Disorder.","Salatino A, et al.","J Gambl Stud. 2022."
"Development and Psychometric Assessment of the Problematic QQ Use Scale among Adolescents.","Liu J, et al.","Int J Environ Res Public Health. 2021."
"Addictive behaviors across the menstrual cycle: a systematic review.","Joyce KM, et al.","Arch Womens Ment Health. 2021."
"Smartphone addiction and its complications related to health and daily activities among university students in Saudi Arabia: A multicenter study.","Alkhateeb A, et al.","J Family Med Prim Care. 2020."
"Gender Differences in Problem Gamblers in an Online Gambling Setting.","Håkansson A, et al.","Psychol Res Behav Manag. 2020."
"The Hotel Room Purchase Task: Effects of Gender and Partner Desirability on Demand for Hypothetical Sex in Individuals with Disordered Cocaine Use and Controls.","Dolan SB, et al.","Arch Sex Behav. 2020."
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","Sahu M, et al.","J Addict Nurs. 2019."
"Negative and positive life events and their relation to substance and behavioral addictions.","Zilberman N, et al.","Drug Alcohol Depend. 2019."
"Problematic Gaming and Internet Use but Not Gambling May Be Overrepresented in Sexual Minorities - A Pilot Population Web Survey Study.","Broman N, et al.","Front Psychol. 2018."
"Can neuroimmune mechanisms explain the link between ultraviolet light (UV) exposure and addictive behavior?","Iacopetta K, et al.","Brain Behav Immun. 2018."
"Internet Gaming Disorder: An Emergent Health Issue for Men.","Chen KH, et al.","Am J Mens Health. 2018."
"A Tripartite Neurocognitive Model of Internet Gaming Disorder.","Wei L, et al.","Front Psychiatry. 2017."
"Now you see it, Now you don't: compulsive exercise in adolescents with an eating disorder.","Levallius J, et al.","J Eat Disord. 2017."
"Common and differential brain abnormalities in gambling disorder subtypes based on risk attitude.","Takeuchi H, et al.","Addict Behav. 2017."
"Characteristics of self-identified sexual addicts in a behavioral addiction outpatient clinic.","Wéry A, et al.","J Behav Addict. 2016."
"Smartphone use can be addictive? A case report.","Körmendi A, et al.","J Behav Addict. 2016."
"Neurophysiological features of Internet gaming disorder and alcohol use disorder: a resting-state EEG study.","Son KL, et al.","Transl Psychiatry. 2015."
"Dyskinesias and impulse control disorders in Parkinson's disease: From pathogenesis to potential therapeutic approaches.","Jiménez-Urbieta H, et al.","Neurosci Biobehav Rev. 2015."
"The influence of impulsiveness on binge eating and problem gambling: A prospective study of gender differences in Canadian adults.","Farstad SM, et al.","Psychol Addict Behav. 2015."
"Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.","Zhang JT, et al.","Addict Biol. 2016."
"Altered paralimbic interaction in behavioral addiction.","Rømer Thomsen K, et al.","Proc Natl Acad Sci U S A. 2013."
"Internet and gaming addiction: a systematic literature review of neuroimaging studies.","Kuss DJ, et al.","Brain Sci. 2012."
"Extensive abnormality of brain white matter integrity in pathological gambling.","Joutsa J, et al.","Psychiatry Res. 2011."
"University Students' Gaming and Gambling Behaviors, Related Factors, and the Relationship Between Gaming and Gambling.","Koç Ş, et al.","J Gambl Stud. 2023."
"Predicting the Learning Avoidance Motivation, Learning Commitment, and Silent Classroom Behavior of Chinese Vocational College Students Caused by Short Video Addiction.","Ye JH, et al.","Healthcare (Basel). 2023."
"Parents Rate Problematic Video Streaming in Adolescents: Conceptualization and External Assessment of a New Clinical Phenomenon Based on the ICD-11 Criteria of Gaming Disorder.","Paschke K, et al.","J Clin Med. 2023."
"Correlations between Problematic Mobile Phone Use and Depressiveness and Daytime Sleepiness, as Well as Perceived Social Support in Adolescents.","Nowak M, et al.","Int J Environ Res Public Health. 2022."
"Approach-Avoidance pattern of attentional bias in individuals with high tendencies toward problematic Internet pornography use.","Wang J, et al.","Front Psychiatry. 2022."
"The validity of qualtrics panel data for research on video gaming and gaming disorder.","Belliveau J, et al.","Exp Clin Psychopharmacol. 2022."
"Self-Exclusion from Gambling-A Measure of COVID-19 Impact on Gambling in a Highly Online-Based Gambling Market?","Håkansson A, et al.","Int J Environ Res Public Health. 2021."
"Problematic internet gaming in adolescents, and its relationship with emotional regulation and perceived social support.","Uçur Ö, et al.","Psychiatry Res. 2021."
"The problematic use of mobile phone and mental health: A review study in Iran.","Amiri M, et al.","J Educ Health Promot. 2020."
"Facebook Role Play Addiction - A Comorbidity with Multiple Compulsive-Impulsive Spectrum Disorders.","Nathan D, et al.","J Behav Addict. 2016."
"Exposure to and engagement with gambling marketing in social media: Reported impacts on moderate-risk and problem gamblers.","Gainsbury SM, et al.","Psychol Addict Behav. 2016."
"A critical review of ""Internet addiction"" criteria with suggestions for the future.","Van Rooij AJ, et al.","J Behav Addict. 2014."
"The ""Pathological Gambling and Epidemiology"" (PAGE) study program: design and fieldwork.","Meyer C, et al.","Int J Methods Psychiatr Res. 2015."
"How the economic situation moderates the influence of available money on compulsive buying of students - A comparative study between Turkey and Greece.","Unger A, et al.","J Behav Addict. 2014."
"Is love passion an addictive disorder?","Reynaud M, et al.","Am J Drug Alcohol Abuse. 2010."
"The relationship between problematic Instagram use and eating disorders psychopathology: an explanatory structural equation model.","Fioravanti G, et al.","Soc Psychiatry Psychiatr Epidemiol. 2023."
"Online dialectical behavioral therapy for adults with internet addiction: A quasi-experimental trial during the COVID-19 pandemic.","Siste K, et al.","Psychiatry Res. 2022."
"An addictive disorders severity model: a chained mediation analysis using structural equation modeling.","Gori A, et al.","J Addict Dis. 2023."
"Parental Acceptance/Rejection Perceptions and Attachment Styles of Men With Online Gambling Disorder.","Kaya E, et al.","J Gambl Stud. 2022."
"Protective and Risk Factors in Exercise Addiction: A Series of Moderated Mediation Analyses.","Gori A, et al.","Int J Environ Res Public Health. 2021."
"Problematic Use of the Internet in Subjects With Bipolar Disorder: Relationship With Posttraumatic Stress Symptoms.","Carmassi C, et al.","Front Psychiatry. 2021."
"Problematic Social-Networks-Use in German Children and Adolescents-The Interaction of Need to Belong, Online Self-Regulative Competences, and Age.","Ostendorf S, et al.","Int J Environ Res Public Health. 2020."
"Mobile Phone Use and Mental Health. A Review of the Research That Takes a Psychological Perspective on Exposure.","Thomée S.","Int J Environ Res Public Health. 2018."
"Dopamine synthesis capacity correlates with µ-opioid receptor availability in the human basal ganglia: A triple-tracer PET study.","Majuri J, et al.","Neuroimage. 2018."
"Dopaminergic Drug Effects on Probability Weighting during Risky Decision Making.","Ojala KE, et al.","eNeuro. 2018."
"Characteristics of Social Network Gamers: Results of an Online Survey.","Geisel O, et al.","Front Psychiatry. 2015."
"Food addiction in the light of DSM-5.","Meule A, et al.","Nutrients. 2014."
"Decision-making deficits in patients diagnosed with disordered gambling using the Cambridge Gambling task: the effects of substance use disorder comorbidity.","Zois E, et al.","Brain Behav. 2014."
"Pathological gambling and alcohol dependence: neural disturbances in reward and loss avoidance processing.","Romanczuk-Seiferth N, et al.","Addict Biol. 2015."
"Increased functional connectivity between prefrontal cortex and reward system in pathological gambling.","Koehler S, et al.","PLoS One. 2013."
"Excessive Internet gaming and decision making: do excessive World of Warcraft players have problems in decision making under risky conditions?","Pawlikowski M, et al.","Psychiatry Res. 2011."
"Research trends related to problematic smartphone use among school-age children including parental factors: a text network analysis.","Lee EJ.","Child Health Nurs Res. 2023."
"Negative Affect and Problematic Binge-Watching: The Mediating Role of Unconstructive Ruminative Thinking Style.","Billaux P, et al.","Psychol Belg. 2022."
"Psychometric properties of the metacognitions about smartphone use questionnaire (MSUQ) in Chinese college students.","Shi Z, et al.","Addict Behav. 2021."
"Latent profiles of family background, personality and mental health factors and their association with behavioural addictions and substance use disorders in young Swiss men.","Marmet S, et al.","Eur Psychiatry. 2018."
"Prevalence of problematic internet use in Slovenia.","Macur M, et al.","Zdr Varst. 2016."
"Genome-wide association study of pathological gambling.","Lang M, et al.","Eur Psychiatry. 2016."
"[Chemical and behavioural addiction of medical students. Comparative study in Lebanese students].","Moaouad J, et al.","Encephale. 2012."
"Effects of mu opioid receptor antagonism on cognition in obese binge-eating individuals.","Chamberlain SR, et al.","Psychopharmacology (Berl). 2012."
"Acupuncture ameliorates Mobile Phone Addiction with sleep disorders and restores salivary metabolites rhythm.","Yang H, et al.","Front Psychiatry. 2023."
"Network analysis of internet addiction and sleep disturbance symptoms.","Lu JX, et al.","Prog Neuropsychopharmacol Biol Psychiatry. 2023."
"A spatiotemporal increase of neuronal activity accompanies the motivational effect of wheel running in mice.","Zhang T, et al.","Behav Brain Res. 2022."
"Shoplifting Behavior Among Patients With an Eating Disorder at a Medical Correctional Center in Japan: A Cross-Sectional Study.","Miyamoto E, et al.","Front Psychiatry. 2022."
"Prefrontal cortical activation in Internet Gaming Disorder Scale high scorers during actual real-time internet gaming: A preliminary study using fNIRS.","Cho TH, et al.","J Behav Addict. 2022."
"The Association between Symptoms of Nomophobia, Insomnia and Food Addiction among Young Adults: Findings of an Exploratory Cross-Sectional Survey.","Jahrami H, et al.","Int J Environ Res Public Health. 2021."
"Event-related potentials in a two-choice oddball task of impaired behavioral inhibitory control among males with tendencies towards cybersex addiction.","Wang J, et al.","J Behav Addict. 2020."
"Testing the transdiagnostic hypothesis of inhibitory control deficits in addictions: An experimental study on gambling disorder.","Penolazzi B, et al.","J Behav Addict. 2020."
"Changes in Gambling Behavior during the COVID-19 Pandemic-A Web Survey Study in Sweden.","Håkansson A.","Int J Environ Res Public Health. 2020."
"Facets of impulsivity and related aspects differentiate among recreational and unregulated use of Internet pornography.","Antons S, et al.","J Behav Addict. 2019."
"Punding in non-demented Parkinson's disease patients: Relationship with psychiatric and addiction spectrum comorbidity.","Pettorruso M, et al.","J Neurol Sci. 2016."
"Blunted Endogenous Opioid Release Following an Oral Amphetamine Challenge in Pathological Gamblers.","Mick I, et al.","Neuropsychopharmacology. 2016."
"Addiction-related genes in gambling disorders: new insights from parallel human and pre-clinical models.","Lobo DS, et al.","Mol Psychiatry. 2015."
"A neurocognitive comparison of cognitive flexibility and response inhibition in gamblers with varying degrees of clinical severity.","Odlaug BL, et al.","Psychol Med. 2011."
"A rise in social media use in adolescents during the COVID-19 pandemic: the French validation of the Bergen Social Media Addiction Scale in a Canadian cohort.","Rouleau RD, et al.","BMC Psychol. 2023."
"The prediction of resilience to alcohol consumption in youths: insular and subcallosal cingulate myeloarchitecture.","Weidacker K, et al.","Psychol Med. 2022."
"Frequency of and Factors Associated with the Presence of a History of Probable Attention-Deficit Hyperactivity Disorder in a Population of Patients with Sex Addiction.","Schreck B, et al.","Eur Addict Res. 2023."
"Validity, reliability and prevalence estimates of nomophobia among undergraduate dental students of Bhubaneswar, India.","Mohapatra U, et al.","Rocz Panstw Zakl Hig. 2023."
"A descriptive pilot survey of behavioural addictions in an adolescent secondary school population in Ireland.","Columb D, et al.","Ir J Psychol Med. 2021."
"Monetary Reward Discounting, Inhibitory Control, and Trait Impulsivity in Young Adults With Internet Gaming Disorder and Nicotine Dependence.","Yan WS, et al.","Front Psychiatry. 2021."
"Clinical Usefulness of a Short Version of the Internet Addiction Test to Screen for Probable Internet Addiction in Adolescents with Autism Spectrum Disorder.","Tateno M, et al.","Int J Environ Res Public Health. 2023."
"Associations Between Addictive Behaviors, Individual Characteristics, and the Use of Gambling Services Within the World of Gaming: Cross-sectional Survey Study.","Kisch M, et al.","JMIR Serious Games. 2022."
"At-risk gambling in patients with severe psychiatric illness and in community subjects matched for age and sex.","Vita A, et al.","Psychiatry Res. 2021."
"Narrative theory III: Evolutionary narratives addressing mating motives change discounting and tobacco valuation.","Athamneh LN, et al.","Exp Clin Psychopharmacol. 2020."
"Impaired learning of punishments in Parkinson's disease with and without impulse control disorder.","Leplow B, et al.","J Neural Transm (Vienna). 2017."
"Study Addiction: A Cross-Cultural Longitudinal Study Examining Temporal Stability and Predictors of Its Changes.","Atroszko PA, et al.","J Behav Addict. 2016."
"Should pathological gambling and obesity be considered addictive disorders? A factor analytic study in a nationally representative sample.","Blanco C, et al.","Drug Alcohol Depend. 2015."
"Role of behavioral addictions in predicting reactivity in bipolar mood disorder patients.","Abolghasemi A, et al.","Int J High Risk Behav Addict. 2014."
"Buprenorphine therapy for opioid addiction in rural Washington: the experience of the early adopters.","Quest TL, et al.","J Opioid Manag. 2012."
"Exercise Dependence in Practitioners of Martial Arts and Combat Sports.","Kostorz K, et al.","Int J Environ Res Public Health. 2022."
"Social Media Addiction among Vietnam Youths: Patterns and Correlated Factors.","Doan LP, et al.","Int J Environ Res Public Health. 2022."
"Imbalanced sensitivities to primary and secondary rewards in internet gaming disorder.","Zhou WR, et al.","J Behav Addict. 2021."
"Workaholism Prevention in Occupational Medicine: A Systematic Review.","Cossin T, et al.","Int J Environ Res Public Health. 2021."
"Event-related potential (ERP) measures of error processing as biomarkers of externalizing disorders: A narrative review.","Lutz MC, et al.","Int J Psychophysiol. 2021."
"Proposed diagnostic criteria for compulsive buying-shopping disorder: A Delphi expert consensus study.","Müller A, et al.","J Behav Addict. 2021."
"Exploring the clinical profile of problematic pornography use.","Ince C, et al.","CNS Spectr. 2020."
"Development and Validation Study of the Internet Overuse Screening Questionnaire.","Lee HK, et al.","Psychiatry Investig. 2018."
"Mindfulness-Based Interventions for the Treatment of Substance and Behavioral Addictions: A Systematic Review.","Sancho M, et al.","Front Psychiatry. 2018."
"Can Pornography be Addictive? An fMRI Study of Men Seeking Treatment for Problematic Pornography Use.","Gola M, et al.","Neuropsychopharmacology. 2017."
"Serum BDNF levels in patients with gambling disorder are associated with the severity of gambling disorder and Iowa Gambling Task indices.","Choi SW, et al.","J Behav Addict. 2016."
"[Food Addiction as a new behavioral addiction].","Eördögh E, et al.","Psychiatr Hung. 2016."
"Addiction severity pattern associated with adult and childhood Attention Deficit Hyperactivity Disorder (ADHD) in patients with addictions.","Fatséas M, et al.","Psychiatry Res. 2016."
"Toward quantifying the abuse liability of ultraviolet tanning: A behavioral economic approach to tanning addiction.","Reed DD, et al.","J Exp Anal Behav. 2016."
"Extensive internet involvement--addiction or emerging lifestyle?","Bergmark KH, et al.","Int J Environ Res Public Health. 2011."
"Decision-making and prepotent response inhibition functions in excessive internet users.","Sun DL, et al.","CNS Spectr. 2009."
"The Association between Alexithymia and Social Media Addiction: Exploring the Role of Dysmorphic Symptoms, Symptoms Interference, and Self-Esteem, Controlling for Age and Gender.","Gori A, et al.","J Pers Med. 2023."
"Acceptance and Commitment Therapy for Destructive Experiential Avoidance (ACT-DEA): A Feasibility Study.","Na E, et al.","Int J Environ Res Public Health. 2022."
"Influence of abstinence on automatic detection bias to gaming cues in individuals with Internet gaming disorder: Evidence from visual mismatch negativity.","Zheng Y, et al.","Psychophysiology. 2022."
"An investigation of the reinforcing value of video game playing relative to concurrently available monetary alternatives.","Bassett DT, et al.","Psychol Addict Behav. 2021."
"Does Attentional Style Moderate the Relationship between Time Perspective and Social Network Addiction? A Cross-Sectional Study on a Sample of Social Networking Sites Users.","Miceli S, et al.","J Clin Med. 2021."
"Croatian validation of the Compulsive Internet Use Scale.","Jovičić Burić D, et al.","Addict Behav. 2021."
"Altered core networks of brain connectivity and personality traits in internet gaming disorder.","Chun JW, et al.","J Behav Addict. 2020."
"Obsessive-compulsive or addiction? Categorical diagnostic analysis of excoriation disorder compared to obsessive-compulsive disorder and gambling disorder.","Oliveirra ECB, et al.","Psychiatry Res. 2019."
"Association of GDNF and CNTNAP2 gene variants with gambling.","Das A, et al.","J Behav Addict. 2019."
"Spanish validation of the pathological buying screener in patients with eating disorder and gambling disorder.","Fernández-Aranda F, et al.","J Behav Addict. 2019."
"Systematic Review of Food Addiction as Measured with the Yale Food Addiction Scale: Implications for the Food Addiction Construct.","Penzenstadler L, et al.","Curr Neuropharmacol. 2019."
