"Title","Author_Info","Journal","Year","Label"
"Childhood use of coin pusher and crane grab machines, and adult gambling: A conceptual replication of Newall et al. (2021).","Parrado-González A, et al.","J Behav Addict",2023,"gambling"
"Gambling and self-reported changes in gambling during COVID-19 in web survey respondents in Denmark.","Håkansson A.","Heliyon",2021,"gambling"
"Impact of COVID-19 on Online Gambling - A General Population Survey During the Pandemic.","Håkansson A.","Front Psychol",2020,"gambling"
"Screening for Gambling Disorder in VA Primary Care Behavioral Health: A Pilot Study.","Kraus SW, et al.","Issues Ment Health Nurs",2020,"gambling"
"Interest in inducements: A psychophysiological study on sports betting advertising.","Lole L, et al.","Int J Psychophysiol",2020,"gambling"
"Prevalence, risk factors, and psychosocial adjustment of problematic gambling in adolescents: Results from two representative German samples.","Giralt S, et al.","J Behav Addict",2018,"gambling"
"Age-related physical and psychological vulnerability as pathways to problem gambling in older adults.","Parke A, et al.","J Behav Addict",2018,"gambling"
"Cortical thickness abnormalities in trichotillomania: international multi-site analysis.","Chamberlain SR, et al.","Brain Imaging Behav",2018,"gambling"
"How Anticipated and Experienced Stigma Can Contribute to Self-Stigma: The Case of Problem Gambling.","Hing N, et al.","Front Psychol",2017,"gambling"
"Roles of ""Wanting"" and ""Liking"" in Motivating Behavior: Gambling, Food, and Drug Addictions.","Robinson MJ, et al.","Curr Top Behav Neurosci",2016,"gambling"
"Risk Gambling and Personality: Results from a Representative Swedish Sample.","Sundqvist K, et al.","J Gambl Stud",2015,"gambling"
"[Substance-related and addictive disorders in the DSM-5].","Thomasius R, et al.","Z Kinder Jugendpsychiatr Psychother",2014,"gambling"
"Does gambling differ in people with a minority sexual orientation?","Grant JE, et al.","Ann Clin Psychiatry",2023,"gambling"
"Separating problem gambling behaviors and negative consequences: Examining the factor structure of the PGSI.","Hsiang Tseng C, et al.","Addict Behav",2023,"gambling"
"Who becomes addicted and to what? psychosocial predictors of substance and behavioral addictive disorders.","Zilberman N, et al.","Psychiatry Res",2020,"gambling"
"The paradoxical relationship between emotion regulation and gambling-related cognitive biases.","Ruiz de Lara CM, et al.","PLoS One",2019,"gambling"
"Attachment and behavioral addictions in adolescents: The mediating and moderating role of coping strategies.","Estevez A, et al.","Scand J Psychol",2019,"gambling"
"Cognitive neuroscience can support public health approaches to minimise the harm of 'losses disguised as wins' in multiline slot machines.","Myles D, et al.","Eur J Neurosci",2019,"gambling"
"The experience of high-frequency gambling behavior of older adult females in the United Kingdom: An interpretative phenomenological analysis.","Pattinson J, et al.","J Women Aging",2017,"gambling"
"Understanding gambling related harm: a proposed definition, conceptual framework, and taxonomy of harms.","Langham E, et al.","BMC Public Health",2016,"gambling"
"Obesity and gambling: neurocognitive and clinical associations.","Grant JE, et al.","Acta Psychiatr Scand",2015,"gambling"
"Brain networks alterations in cocaine use and gambling disorders during emotion regulation.","Picó-Pérez M, et al.","J Behav Addict",2022,"gambling"
"Problem Gambling 'Fuelled on the Fly'.","Teal J, et al.","Int J Environ Res Public Health",2021,"gambling"
"Spanish validation of the Problem Gambling Severity Index: A confirmatory factor analysis with sports bettors.","Lopez-Gonzalez H, et al.","J Behav Addict",2018,"gambling"
"The specificity of attentional biases by type of gambling: An eye-tracking study.","McGrath DS, et al.","PLoS One",2018,"gambling"
"Using Opinions and Knowledge to Identify Natural Groups of Gambling Employees.","Gray HM, et al.","J Gambl Stud",2015,"gambling"
"An overview of digital and online strategies to reduce gambling harm.","Paterson M, et al.","Health Promot J Austr",2021,"gambling"
"Problem gambling subtypes based on psychological distress, alcohol abuse and impulsivity.","Suomi A, et al.","Addict Behav",2014,"gambling"
"[The gambling industry: a public health perspective.].","Clotas C, et al.","Rev Esp Salud Publica",2020,"gambling"
"Probability discounting and gambling: a meta-analysis.","Kyonka EGE, et al.","Addiction",2018,"gambling"
"Systematic Review of Preventive Programs for Reducing Problem Gambling Behaviors Among Young Adults.","Grande-Gosende A, et al.","J Gambl Stud",2020,"gambling"
"Gambling and family: A two-way relationship.","Subramaniam M, et al.","J Behav Addict",2017,"gambling"
"Addiction-related genes in gambling disorders: new insights from parallel human and pre-clinical models.","Lobo DS, et al.","Mol Psychiatry",2015,"gambling"
"Gambling-Related Problems as a Mediator Between Treatment and Mental Health with At-Risk College Student Gamblers.","Geisner IM, et al.","J Gambl Stud",2015,"gambling"
"A Measure to Assess Illness Awareness in Problem Gambling: Gambling Awareness and Insight Scale (GAS).","Kim J, et al.","J Gambl Stud",2022,"gambling"
"Treatment of pathological gambling - integrative systemic model.","Mladenović I, et al.","Psychiatr Danub",2015,"gambling"
"An Overview of Structural Characteristics in Problematic Video Game Playing.","Griffiths MD, et al.","Curr Addict Rep",2017,"gambling"
"Genetic and Environmental Influences on Gambling: A Meta-Analysis of Twin Studies.","Xuan YH, et al.","Front Psychol",2017,"gambling"
"Identifying #addiction concerns on twitter during the COVID-19 pandemic: A text mining analysis.","Glowacki EM, et al.","Subst Abus",2021,"gambling"
"Addictive behaviors and healthcare renunciation for economic reasons in a French population-based sample.","Baggio S, et al.","Int J Drug Policy",2017,"gambling"
"Telescoping and gender differences in high-risk gambling: Loss limit behavior in a population of electronic gaming machine players.","Syvertsen A, et al.","Psychol Addict Behav",2023,"gambling"
"""I see myself"": Craving imagery among individuals with addictive disorders.","Månsson V, et al.","J Addict Dis",2023,"gambling"
"The role of dopaminergic and serotonergic transmission in the processing of primary and monetary reward.","Schmidt C, et al.","Neuropsychopharmacology",2020,"gambling"
"Fortnite microtransaction spending was associated with peers' purchasing behaviors but not gaming disorder symptoms.","King DL, et al.","Addict Behav",2020,"gambling"
"Personality profiles of substance and behavioral addictions.","Zilberman N, et al.","Addict Behav",2018,"gambling"
"Unpacking the public stigma of problem gambling: The process of stigma creation and predictors of social distancing.","Hing N, et al.","J Behav Addict",2016,"gambling"
"Compulsive buying disorder clustering based on sex, age, onset and personality traits.","Granero R, et al.","Compr Psychiatry",2016,"gambling"
"Excessive trading, a gambling disorder in its own right? A case study on a French disordered gamblers cohort.","Grall-Bronnec M, et al.","Addict Behav",2017,"gambling"
"Alcohol and Substance Use Disorders Diagnostic Criteria Changes and Innovations in ICD-11: An Overview.","Matone A, et al.","Clin Psychol Eur",2022,"gambling"
"An integrative review of research on gambling and domestic and family violence: Fresh perspectives to guide future research.","Hing N, et al.","Front Psychol",2022,"gambling"
"The Influence of Lockdown on the Gambling Pattern of Swiss Casinos Players.","Lischer S, et al.","Int J Environ Res Public Health",2021,"gambling"
"The rates of co-occurring behavioural addictions in treatment-seeking individuals with obsessive-compulsive disorder: a preliminary report.","Brakoulias V, et al.","Int J Psychiatry Clin Pract",2020,"gambling"
"The cost of virtual wins: An examination of gambling-related risks in youth who spend money on social casino games.","King DL, et al.","J Behav Addict",2016,"gambling"
"Translational Models of Gambling-Related Decision-Making.","Winstanley CA, et al.","Curr Top Behav Neurosci",2016,"gambling"
"Responsible gambling through a motivational telephone intervention to high-risk gamblers - An evaluation of user satisfaction and subjective intervention effects.","Håkansson A, et al.","Front Psychol",2022,"gambling"
"Spanish validation of the Brief Problem Gambling Screen in patients with substance use disorders.","Serrano-Pérez P, et al.","Adicciones",2022,"gambling"
"An Empirical Attempt to Operationalize Chasing Losses in Gambling Utilizing Account-Based Player Tracking Data.","Auer M, et al.","J Gambl Stud",2022,"gambling"
"Tecnotest: A screening tool for technological addictions and gambling disorder.","Marcos M, et al.","Adicciones",2021,"gambling"
"Minors and Online Gambling: Prevalence and Related Variables.","Gómez P, et al.","J Gambl Stud",2020,"gambling"
"[Current approaches to the treatment and correction of Internet addiction].","Egorov AY, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2019,"gambling"
"The Interaction of Person-Affect-Cognition-Execution (I-PACE) model for addictive behaviors: Update, generalization to addictive behaviors beyond internet-use disorders, and specification of the process character of addictive behaviors.","Brand M, et al.","Neurosci Biobehav Rev",2019,"gambling"
"The steamy mirror of adolescent gamblers: Mentalization, impulsivity, and time horizon.","Cosenza M, et al.","Addict Behav",2019,"gambling"
"Client and clinician-rated characteristics of problem gamblers with and without history of gambling-related illegal behaviors.","Ellis JD, et al.","Addict Behav",2018,"gambling"
"Differential Effects of Formal and Informal Gambling on Symptoms of Problem Gambling During Voluntary Self-Exclusion.","McCormick AV, et al.","J Gambl Stud",2018,"gambling"
"Suicidal ideation and lifetime attempts in substance and gambling disorders.","Manning V, et al.","Psychiatry Res",2015,"gambling"
"Comorbid Problem Gambling and Major Depression in a Community Sample.","Quigley L, et al.","J Gambl Stud",2015,"gambling"
"Suicidal ideation and familicidal-suicidal ideation among individuals presenting to problem gambling services: a retrospective data analysis.","Wong PW, et al.","Crisis",2014,"gambling"
"Increased brain reactivity to gambling unavailability as a marker of problem gambling.","Brevers D, et al.","Addict Biol",2021,"gambling"
"Exploring the Predictive Value of Gambling Motives, Cognitive Distortions, and Materialism on Problem Gambling Severity in Adolescents and Young Adults.","Estévez A, et al.","J Gambl Stud",2021,"gambling"
"[Disorders due to substance use or addictive behaviours in the ICD-11].","Arnaud N, et al.","Z Kinder Jugendpsychiatr Psychother",2021,"gambling"
"Enhancing the Relevance and Effectiveness of a Youth Gambling Prevention Program for Urban, Minority Youth: A Pilot Study of Maryland Smart Choices.","Parham BR, et al.","J Gambl Stud",2019,"gambling"
"Gender differences in temporal relationships between gambling urge and cognitions in treatment-seeking adults.","Dunsmuir P, et al.","Psychiatry Res",2018,"gambling"
"Increased ventral-striatal activity during monetary decision making is a marker of problem poker gambling severity.","Brevers D, et al.","Addict Biol",2016,"gambling"
"Caffeine's influence on gambling behavior and other types of impulsivity.","Grant JE, et al.","Addict Behav",2018,"gambling"
"The Adolescent Problem Gambling Prevalence Associated with Leisure-Time Activities and Risky Behaviors in Southern Spain.","Moñino-García M, et al.","Int J Ment Health Addict",2022,"gambling"
"Interventions to reduce the public health burden of gambling-related harms: a mapping review.","Blank L, et al.","Lancet Public Health",2021,"gambling"
"Study protocol for a transversal study to develop a screening model for excessive gambling behaviours on a representative sample of users of French authorised gambling websites.","Perrot B, et al.","BMJ Open",2017,"gambling"
"Community reinforcement and family training and rates of treatment entry: a systematic review.","Archer M, et al.","Addiction",2020,"gambling"
"Prevalence of Coaddictions and Rate of Successful Treatment Among a French Sample of Opioid-Dependent Patients With Long-Term Opioid Substitution Therapy: The OPAL Study.","Grall-Bronnec M, et al.","Front Psychiatry",2019,"gambling"
"Public, health professional and legislator perspectives on the concept of psychiatric disease: a population-based survey.","Tikkinen KAO, et al.","BMJ Open",2019,"gambling"
"Responsible gambling among older adults: a qualitative exploration.","Subramaniam M, et al.","BMC Psychiatry",2017,"gambling"
"The Influence of Alcohol Consumption on Gambling: Do the Laboratory Study Findings Generalize to Natural Environments?","Horn TL, et al.","J Gambl Stud",2022,"gambling"
"A Normative Feedback Intervention on Gambling Behavior-A Longitudinal Study of Post-Intervention Gambling Practices in At-Risk Gamblers.","Berge J, et al.","Front Psychiatry",2022,"gambling"
"Neurophysiological Markers of Internet Gaming Disorder: A Literature Review of Electroencephalography Studies.","Kashif S Sr, et al.","Cureus",2021,"gambling"
"Birds of a Feather Flock Together: Disadvantageous Decision Making in Augmented Restless Legs Syndrome Patients with and without Impulse Control Disorders.","Heim B, et al.","Brain Sci",2021,"gambling"
"Noradrenergic contributions to cue-driven risk-taking and impulsivity.","Chernoff CS, et al.","Psychopharmacology (Berl)",2021,"gambling"
"Problem Gambling in Greece: Prevalence and Risk Factors During the Financial Crisis.","Economou M, et al.","J Gambl Stud",2019,"gambling"
"The use of naltrexone in pathological and problem gambling: A UK case series.","Ward S, et al.","J Behav Addict",2018,"gambling"
"Activation of dopamine D4 receptors within the anterior cingulate cortex enhances the erroneous expectation of reward on a rat slot machine task.","Cocker PJ, et al.","Neuropharmacology",2016,"gambling"
"The Association among Childhood Trauma, Pathological Dissociation and Gambling Severity in Casino Gamblers.","Imperatori C, et al.","Clin Psychol Psychother",2017,"gambling"
"Seeking Solace in Gambling: The Cycle of Gambling and Intimate Partner Violence Against Women Who Gamble.","Hing N, et al.","J Gambl Stud",2022,"gambling"
"Exploring the association between loot boxes and problem gambling: Are video gamers referring to loot boxes when they complete gambling screening tools?","Sidloski B, et al.","Addict Behav",2022,"gambling"
"Online self-exclusion from multiple gambling venues: Stakeholder co-design of a usable and acceptable self-directed website.","Pickering D, et al.","Internet Interv",2021,"gambling"
"Self-Exclusion from Gambling-A Measure of COVID-19 Impact on Gambling in a Highly Online-Based Gambling Market?","Håkansson A, et al.","Int J Environ Res Public Health",2021,"gambling"
"The fuzzy future: Time horizon, memory failures, and emotional distress in gambling disorder.","Nigro G, et al.","Addict Behav",2019,"gambling"
"Attentional biases in problem and non-problem gamblers.","Ciccarelli M, et al.","J Affect Disord",2016,"gambling"
"Impulsivity and gambling: A complex clinical association across three measures.","Leppink EW, et al.","Am J Addict",2016,"gambling"
"Impulsive action and impulsive choice across substance and behavioral addictions: cause or consequence?","Grant JE, et al.","Addict Behav",2014,"gambling"
"Evaluating the Computerized Assessment and Referral System (CARS) Screener: Sensitivity and Specificity as a Screening Tool for Mental Health Disorders among DUI Offenders.","Nelson SE, et al.","Subst Use Misuse",2021,"gambling"
"Patients' and professionals' beliefs about the impact of social stigmatization on treatment of gambling-related disorders.","Dąbrowska K, et al.","Psychiatr Pol",2021,"gambling"
"Problematic Use of the Internet in Subjects With Bipolar Disorder: Relationship With Posttraumatic Stress Symptoms.","Carmassi C, et al.","Front Psychiatry",2021,"gambling"
"Perception of Gamblers: A Systematic Review.","Wöhr A, et al.","J Gambl Stud",2021,"gambling"
"The role of opioidergic system in modulating cost/benefit decision-making in alcohol-preferring AA rats and Wistar rats.","Oinio V, et al.","Behav Pharmacol",2021,"gambling"
"Can motivational messages engage individuals at-risk for gambling disorder in an online assessment?","Peter SC, et al.","Psychol Addict Behav",2021,"gambling"
"Food addiction in the light of DSM-5.","Meule A, et al.","Nutrients",2014,"gambling"
"Gambling-related suicide in East African Community countries: evidence from press media reports.","Kaggwa MM, et al.","BMC Public Health",2022,"gambling"
"Safety.Net: A Pilot Study on a Multi-Risk Internet Prevention Program.","Ortega-Barón J, et al.","Int J Environ Res Public Health",2021,"gambling"
"Gender Differences in Problem Gamblers in an Online Gambling Setting.","Håkansson A, et al.","Psychol Res Behav Manag",2020,"gambling"
"Negative and positive life events and their relation to substance and behavioral addictions.","Zilberman N, et al.","Drug Alcohol Depend",2019,"gambling"
"Sleepiness and impulsivity: Findings in non-treatment seeking young adults.","Grant JE, et al.","J Behav Addict",2018,"gambling"
"An Initial Investigation of Individual Rate-of-Play Preferences and Associations with EGM Gambling Behavior.","Worhunsky PD, et al.","J Gambl Stud",2018,"gambling"
"A Comparison of Treatment-Seeking Behavioral Addiction Patients with and without Parkinson's Disease.","Sauvaget A, et al.","Front Psychiatry",2017,"gambling"
"Effects of disulfiram on choice behavior in a rodent gambling task: association with catecholamine levels.","Di Ciano P, et al.","Psychopharmacology (Berl)",2018,"gambling"
"On the Spur of the Moment: Intrinsic Predictors of Impulse Sports Betting.","Hing N, et al.","J Gambl Stud",2018,"gambling"
"Smartphone use can be addictive? A case report.","Körmendi A, et al.","J Behav Addict",2016,"gambling"
"Impact of a Casino Opening on Gambling Behaviors of People Engaged in Methadone Maintenance.","Palmer-Bacon J, et al.","J Gambl Stud",2017,"gambling"
"Exploring the measurement structure of the Gambling Related Cognitions Scale (GRCS) in treatment-seekers: A Bayesian structural equation modelling approach.","Smith D, et al.","Psychiatry Res",2016,"gambling"
"The Public Stigma of Problem Gambling: Its Nature and Relative Intensity Compared to Other Health Conditions.","Hing N, et al.","J Gambl Stud",2016,"gambling"
"Family history of substance use disorders: Significance for mental health in young adults who gamble.","Grant JE, et al.","J Behav Addict",2020,"gambling"
"Web-Based Intervention and Email-Counseling for Problem Gamblers: Results of a Randomized Controlled Trial.","Jonas B, et al.","J Gambl Stud",2020,"gambling"
"Compulsivity is measurable across distinct psychiatric symptom domains and is associated with familial risk and reward-related attentional capture.","Albertella L, et al.","CNS Spectr",2020,"gambling"
"The impact of COVID-19 lockdown on gambling habit: A cross-sectional study from Italy.","Lugo A, et al.","J Behav Addict",2021,"gambling"
"The Social and Psychological Impacts of Gambling in the Cree Communities of Northern Québec.","Gill KJ, et al.","J Gambl Stud",2016,"gambling"
"[Self-perception and life satisfaction in video game addiction in young adolescents (11-14 years old)].","Gaetan S, et al.","Encephale",2012,"gambling"
"Latent classes of eating disorders and addictions by sex: Implication of alexithymia and stressful life events in youths.","Macía L, et al.","Front Psychol",2023,"gambling"
"Congruence couple therapy for alcohol use and gambling disorders with comorbidities (part II): Targeted areas and mechanisms of change.","Lee BK, et al.","Fam Process",2022,"gambling"
"Adolescents Who Play and Spend Money in Simulated Gambling Games Are at Heightened Risk of Gambling Problems.","Hing N, et al.","Int J Environ Res Public Health",2022,"gambling"
"Moral incongruence and addiction: A registered report.","Grubbs JB, et al.","Psychol Addict Behav",2022,"gambling"
"Internet use and internet-based addictive behaviours during coronavirus pandemic.","Kovačić Petrović Z, et al.","Curr Opin Psychiatry",2022,"gambling"
"How have excessive electronics devices and Internet uses been concerned? Implications for global research agenda from a bibliometric analysis.","Tran BX, et al.","J Behav Addict",2020,"gambling"
"Changes in Gambling Behavior during the COVID-19 Pandemic-A Web Survey Study in Sweden.","Håkansson A.","Int J Environ Res Public Health",2020,"gambling"
"Problem Gambling and Psychiatric Comorbidity-Risk and Temporal Sequencing Among Women and Men: Results from the Swelogs Case-Control Study.","Sundqvist K, et al.","J Gambl Stud",2019,"gambling"
"Attenuation of dopamine-induced GABA release in problem gamblers.","Møller A, et al.","Brain Behav",2019,"gambling"
"Ventral Striatal Reactivity in Compulsive Sexual Behaviors.","Gola M, et al.","Front Psychiatry",2018,"gambling"
"Crime and Gambling Disorders: A Systematic Review.","Adolphe A, et al.","J Gambl Stud",2019,"gambling"
"Blunted endogenous opioid release following an oral dexamphetamine challenge in abstinent alcohol-dependent individuals.","Turton S, et al.","Mol Psychiatry",2020,"gambling"
"Under the influence: Effects of adolescent ethanol exposure and anxiety on motivation for uncertain gambling-like cues in male and female rats.","Hellberg SN, et al.","Behav Brain Res",2018,"gambling"
"Subtyping Non-treatment-seeking Problem Gamblers Using the Pathways Model.","Moon M, et al.","J Gambl Stud",2017,"gambling"
"Child maltreatment and problem gambling: A systematic review.","Lane W, et al.","Child Abuse Negl",2016,"gambling"
"Sports betting around the world: A systematic review.","Etuk R, et al.","J Behav Addict",2022,"gambling"
"Skin gambling predicts problematic gambling amongst adolescents when controlling for monetary gambling.","Hing N, et al.","J Behav Addict",2021,"gambling"
"Risk Factors of Problem Gaming and Gambling in US Emerging Adult Non-Students: The Role of Loot Boxes, Microtransactions, and Risk-Taking.","King A, et al.","Issues Ment Health Nurs",2020,"gambling"
"The associative underpinnings of negative urgency and its role in problematic gambling behavior.","Quintero MJ, et al.","Addict Behav",2020,"gambling"
"Proximal and Distal Risk Factors for Gambling Problems Specifically Associated with Electronic Gaming Machines.","Hing N, et al.","J Gambl Stud",2020,"gambling"
"Mindfulness-Based Interventions for the Treatment of Substance and Behavioral Addictions: A Systematic Review.","Sancho M, et al.","Front Psychiatry",2018,"gambling"
"Chronic D2/3 agonist ropinirole treatment increases preference for uncertainty in rats regardless of baseline choice patterns.","Tremblay M, et al.","Eur J Neurosci",2017,"gambling"
"Posttraumatic stress disorder and comorbidity in Australian Vietnam veterans: risk factors, chronicity and combat.","O'Toole BI, et al.","Aust N Z J Psychiatry",1998,"gambling"
"Winning and losing in online gambling: Effects on within-session chasing.","Chen Z, et al.","PLoS One",2022,"gambling"
"Screening for adult ADHD using brief rating tools: What can we conclude from a positive screen? Some caveats.","Chamberlain SR, et al.","Compr Psychiatry",2021,"gambling"
"Study to determine relevant health outcome measures in opioid use disorder: Multicriteria decision analysis.","Colom J, et al.","Adicciones",2021,"gambling"
"What drugs modify the risk of iatrogenic impulse-control disorders in Parkinson's disease? A preliminary pharmacoepidemiologic study.","Jeon N, et al.","PLoS One",2020,"gambling"
"Intranasal naloxone rapidly occupies brain mu-opioid receptors in human subjects.","Johansson J, et al.","Neuropsychopharmacology",2019,"gambling"
"Reaching out to big losers: A randomized controlled trial of brief motivational contact providing gambling expenditure feedback.","Jonsson J, et al.","Psychol Addict Behav",2019,"gambling"
"Comorbidity of Internet use disorder and attention deficit hyperactivity disorder: Two adult case-control studies.","Bielefeld M, et al.","J Behav Addict",2017,"gambling"
"A commentary on the ""eating addiction"" versus ""food addiction"" perspectives on addictive-like food consumption.","Schulte EM, et al.","Appetite",2017,"gambling"
"The Role of Attachment in Gambling Behaviors and Gambling Disorder: A Systematic Review.","Ghinassi S, et al.","J Gambl Stud",2022,"gambling"
"Associations Between Addictive Behaviors, Individual Characteristics, and the Use of Gambling Services Within the World of Gaming: Cross-sectional Survey Study.","Kisch M, et al.","JMIR Serious Games",2022,"gambling"
"Repetitive Transcranial Magnetic Stimulation (rTMS) as a Promising Treatment for Craving in Stimulant Drugs and Behavioral Addiction: A Meta-Analysis.","Gay A, et al.","J Clin Med",2022,"gambling"
"Virtual Reality and Psychedelics for the Treatment of Psychiatric Disease: A Systematic Literature Review.","Gómez-Busto FJ, et al.","Clin Neuropsychiatry",2020,"gambling"
"Gambling in children and adolescents.","Emond AM, et al.","Br Med Bull",2020,"gambling"
"Reward uncertainty attributes incentive value to reward proximal cues, while amphetamine sensitization reverts attention to more predictive reward distal cues.","Robinson MJF, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2020,"gambling"
"Minnesota Impulse Disorders Interview (MIDI): Validation of a structured diagnostic clinical interview for impulse control disorders in an enriched community sample.","Chamberlain SR, et al.","Psychiatry Res",2018,"gambling"
"Already at the Table: Patterns of Play and Gambling Involvement Prior to Gambling Expansion.","Nelson SE, et al.","J Gambl Stud",2018,"gambling"
"A systematic review of treatments for problem gambling.","Petry NM, et al.","Psychol Addict Behav",2017,"gambling"
"Down-regulation of serotonin and dopamine transporter genes in individual rats expressing a gambling-prone profile: A possible role for epigenetic mechanisms.","Zoratto F, et al.","Neuroscience",2017,"gambling"
"Anticonvulsant medications attenuate amphetamine-induced deficits in behavioral inhibition but not decision making under risk on a rat gambling task.","Tremblay M, et al.","Behav Brain Res",2016,"gambling"
"Cognitive flexibility correlates with gambling severity in young adults.","Leppink EW, et al.","J Psychiatr Res",2016,"gambling"
"Behavioral addiction and autism spectrum disorder: A systematic review.","Kervin R, et al.","Res Dev Disabil",2021,"gambling"
"Loot box engagement: relationships with educational attainment, employment status and earnings in a cohort of 16 000 United Kingdom gamers.","Close J, et al.","Addiction",2022,"gambling"
"Gambling and homelessness: A systematic review and meta-analysis of prevalence.","Vandenberg B, et al.","Addict Behav",2022,"gambling"
"Cultural competence in working with the Arab Australian community: a conceptual review and the experience of the Arab Council Australia (ACA) gambling help counselling service.","Mazbouh-Moussa R, et al.","Asian J Gambl Issues Public Health",2017,"gambling"
"Associations between financial gambling motives, gambling frequency and level of problem gambling: a meta-analytic review.","Tabri N, et al.","Addiction",2022,"gambling"
"Subtypes of disordered gamblers: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","Nower L, et al.","Addiction",2013,"gambling"
"[Feasibility study of therapeutic exposure in virtual reality for pathological gamblers].","Rémond JJ, et al.","Encephale",2020,"gambling"
"Gambling-Related Intimate Partner Violence Against Women: A Grounded Theory Model of Individual and Relationship Determinants.","Hing N, et al.","J Interpers Violence",2022,"gambling"
"Mapping and conceptualizing recovery capital of recovered gamblers.","Gavriel-Fried B, et al.","Am J Orthopsychiatry",2020,"gambling"
"At-risk gambling in patients with severe mental illness: Prevalence and associated features.","Bergamini A, et al.","J Behav Addict",2018,"gambling"
"Deep-Brain Stimulation of the Subthalamic Nucleus Selectively Decreases Risky Choice in Risk-Preferring Rats.","Adams WK, et al.","eNeuro",2017,"gambling"
"Addiction research centres and the nurturing of creativity: the Kurihama medical and addiction centre-a profile.","Tohyama T, et al.","Addiction",2014,"gambling"
"Efficacy of a novel online integrated treatment for problem gambling and tobacco smoking: Results of a randomized controlled trial.","Bui V, et al.","J Behav Addict",2023,"gambling"
"The Predictive Role of Tolerance and Health Problems in Problem Gambling: A Cross-Sectional and Cross-Lagged Network Analyses.","Horváth Z, et al.","J Gambl Stud",2023,"gambling"
"An interrupted time series analysis of gambling behavior based on gambling operator revenue-based taxation during the COVID-19 pandemic in Sweden.","Andersson MJ, et al.","Public Health",2022,"gambling"
"Gambling-related harms to concerned significant others: A national Australian prevalence study.","Hing N, et al.","J Behav Addict",2022,"gambling"
"Loot box purchasing is linked to problem gambling in adolescents when controlling for monetary gambling participation.","Hing N, et al.","J Behav Addict",2022,"gambling"
"Addiction Research Unit: Affective and cognitive mechanisms of specific Internet-use disorders.","Brand M, et al.","Addict Biol",2021,"gambling"
"Graded Exposure Therapy for Online Mobile Smartphone Sports Betting Addiction: A Case Series Report.","Riley BJ, et al.","J Gambl Stud",2021,"gambling"
"Interventions for comorbid problem gambling and psychiatric disorders: Advancing a developing field of research.","Dowling NA, et al.","Addict Behav",2016,"gambling"
"Therapeutic Potential of 5-HT2C Receptor Agonists for Addictive Disorders.","Higgins GA, et al.","ACS Chem Neurosci",2015,"gambling"
"Clinical Correlates of Sports Betting: A Systematic Review.","Valenciano-Mendoza E, et al.","J Gambl Stud",2023,"gambling"
"Problem gambling severity, gambling behavior, substance use, and mental health in gamblers who do and do not use cannabis: Evidence from a Canadian national sample.","McGrath DS, et al.","Addict Behav",2023,"gambling"
"A Systematic Review of Eye-Tracking Studies of Gambling-Related Attentional Biases.","Takahashi RES, et al.","J Gambl Stud",2022,"gambling"
"Functional connectivity in reward-related networks is associated with individual differences in gambling strategies in male Lister hooded rats.","Tjernström N, et al.","Addict Biol",2022,"gambling"
"Effects of a National Preventive Intervention Against Potential COVID-19-Related Gambling Problems in Online Gamblers: Self-Report Survey Study.","Håkansson A, et al.","JMIR Form Res",2022,"gambling"
"A Change Talk Model for Abstinence Based on Web-Based Anonymous Gambler Chat Meeting Data by Using an Automatic Change Talk Classifier: Development Study.","Yokotani K.","J Med Internet Res",2021,"gambling"
"E-cigarette use (vaping) is associated with illicit drug use, mental health problems, and impulsivity in university students.","Grant JE, et al.","Ann Clin Psychiatry",2019,"gambling"
"Amphetamine primes enhanced motivation toward uncertain choices in rats with genetic alcohol preference.","Oinio V, et al.","Psychopharmacology (Berl)",2018,"gambling"
"Attentional bias in excessive Internet gamers: Experimental investigations using an addiction Stroop and a visual probe.","Jeromin F, et al.","J Behav Addict",2016,"gambling"
"Gambling and COVID-19: Swedish national gambling data from a state-owned gambling sports and casino operator.","Balem M, et al.","J Behav Addict",2023,"gambling"
"Development and validation of a prediction model for online gambling problems based on players' account data.","Perrot B, et al.","J Behav Addict",2022,"gambling"
"Relationships Between Exposure to Different Gambling Advertising Types, Advertising Impact and Problem Gambling.","Syvertsen A, et al.","J Gambl Stud",2022,"gambling"
"Changes in secondary outcomes associated with brief interventions for problem gambling in methadone patients.","Baxley C, et al.","Addict Behav",2021,"gambling"
"Impacts of the COVID-19 Shutdown on Gambling Patterns in Australia: Consideration of Problem Gambling and Psychological Distress.","Gainsbury SM, et al.","J Addict Med",2021,"gambling"
"The changing epidemiology of gambling disorder and gambling-related harm: public health implications.","Abbott MW.","Public Health",2020,"gambling"
"Food addiction and other addictive behaviours in bariatric surgery candidates.","Müller A, et al.","Eur Eat Disord Rev",2018,"gambling"
"Impulsivity traits and addiction-related behaviors in youth.","Rømer Thomsen K, et al.","J Behav Addict",2018,"gambling"
"Prevalence of gambling disorders in a primary care setting.","Pasternak AV 4th, et al.","Arch Fam Med",1999,"gambling"
"Building momentum for local action on problem gambling in Leeds and Yorkshire.","Elbers M, et al.","Public Health",2020,"gambling"
